"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP078/2023-2024/13390-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Hall/Centre at Village Dohag Patiyahu P.O.& Vill. Nalti, Dev. Block Hamirpur, Distt. Hamirpur(HP)","26-Aug-2023","07-Oct-2023","300000","Physical Inspection"
"2","Normal/Others","WS/MP078/2023-2024/13410-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre at Vill. Budana (Miyan Di Bal) PO & Sub Tehsil Kangoo, Dev. Block Nadaun Distt. Hamirpur","26-Aug-2023","24-Jan-2024","500000","Work Completed"
"3","Normal/Others","WS/MP078/2023-2024/13417-Construction of community centers and community halls","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Hall/Centre Building at Harijan Basti Village &GP Balh Khalsa, Teh. Bangana Dev. Block bangana Distt. Una (HP) as per recommendation of Baba kamaljeet","26-Aug-2023","17-Nov-2023","1000000","Vendor Identification"
"4","Normal/Others","WS/MP078/2023-2024/13425-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre/Building harijan Basti at Vill. Dangra pO Pragpur Teh. Dehra Dev. Block Pragpur Distt. Kangra (HP) as per recommendation of Vinod Kumar Ex Gram Panchayat Pradhan","26-Aug-2023","10-Jan-2024","500000","Work partially Completed"
"5","Normal/Others","WS/MP078/2023-2024/25120-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community hall at Vill Paneog G.P. Deeb Teh. Kumarsain, Dev Block Narkanda Distt. Shimla H.P. (Executive Agency, BDO Narkanda, Distt. Shimla )","23-Sep-2023","03-Feb-2024","150000","Physical Inspection"
"6","Normal/Others","WS/MP078/2025-2026/25314-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at G.P. Nagni, Ward No. 4 (Harijan Basti) Dev. Block Nurpur, Distt. Kangra H.P. as per recommendation of Sh. Kewal Singh (Executing Agency, BDO Nurpur)","23-Sep-2023","08-Dec-2025","295000","Physical Inspection"
"7","Normal/Others","WS/MP078/2023-2024/25427-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre Ravi Nagar, (SC Basti) Vill. & G.P. Batran, Dev. Block Nadaun, Distt. Hamirpur (H.P.) (Executing agency, BDO Nadaun)","23-Sep-2023","16-Dec-2023","200000","Work Completed"
"8","Normal/Others","WS/MP078/2025-2026/48420-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre at Village & P.O. Kanda, Tehsil and District Shimla, Dev. Block Mashobra as per the recommendation of Sh. Yashpal Thakur BJP Mandal President Shimla Gramin (Executing agency BDO)","10-Nov-2023","24-Apr-2025","200000","Vendor Identification"
"9","Normal/Others","WS/MP078/2023-2024/52830-Construction of community centers and community halls","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre/Hall for reading/Library in Village, G.P. Balt, Dev. Block Balh, Distt. Mandi (Executing Agency BDO)","25-Nov-2023","30-Dec-2023","500000","Vendor Identification"
"10","Normal/Others","WS/MP078/2023-2024/52990-Construction of community centers and community halls","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre in G.P. Bhatoli, Ward No. 02, Dev. Block Una, Distt. (H.P.) (Executing Agency BDO)","25-Nov-2023","27-Feb-2024","400000","Vendor Identification"
"11","Normal/Others","WS/MP078/2023-2024/52992-Construction of community centers and community halls","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre, G.P. Raipur Sahoran, Ward No. 07, Dev. Block Una, Distt. Una (H.P.) (Executing Agency BDO)","25-Nov-2023","14-Mar-2024","400000","Vendor Identification"
"12","Normal/Others","WS/MP078/2023-2024/107492-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Hall/Rooms at village Astandli, G.P. Sari, Dev. Block Jubbal, District Shimla (H.P.) (Executing Agency BDO, Jubbbal)","17-Feb-2024","16-Mar-2024","300000","Physical Inspection"
"13","Normal/Others","WS/MP18304/2024-2025/135464-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at Saryain G P Karian Dev. Block Mehla Distt. Chamba (HP)","13-Aug-2024","29-Nov-2024","400000","Physical Inspection"
"14","Normal/Others","WS/MP18304/2024-2025/135465-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at Dhanola G P Bailly Dev. Block Mehla Distt. Chamba (HP)","13-Aug-2024","14-Oct-2024","400000","Physical Inspection"
"15","Normal/Others","WS/MP18304/2024-2025/135469-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at Sara G P Rajindu Dev. Block/Distt. Chamba (HP)","13-Aug-2024","18-Sep-2024","400000","Work Completed"
"16","Normal/Others","WS/MP18304/2026-2027/135472-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Mahila Mandal Bhawan at Bhaloli G P Singi Dev. Block/Distt. Chamba (HP)","13-Aug-2024","01-Apr-2026","400000","Sanction"
"17","Normal/Others","WS/MP18304/2025-2026/135473-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan Near Jamila Mata Temple G P Kureena Dev. Block/Distt. Chamba (HP)","13-Aug-2024","25-Apr-2025","400000","Vendor Identification"
"18","Normal/Others","WS/MP18304/2024-2025/135474-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at OBC Basti, Gadadi G P Draman Dev. Block/Distt. Chamba (HP)","13-Aug-2024","21-Oct-2024","400000","Vendor Identification"
"19","Normal/Others","WS/MP18304/2025-2026/135476-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Baliyara-I G P Palhuien Dev. Block/Distt. Chamba (HP)","13-Aug-2024","02-May-2025","400000","Vendor Identification"
"20","Normal/Others","WS/MP18304/2024-2025/135477-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall Near Naag Mandir Dhara Chamdoli G P Panjoh Dev. Block/Distt. Chamba (HP)","13-Aug-2024","15-Jan-2025","400000","Vendor Identification"
"21","Normal/Others","WS/MP18304/2024-2025/135485-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at Padhruni G P Kiri Dev. Block Mehla Tehsil & Distt. Chamba (HP)","13-Aug-2024","13-Sep-2024","399745","Physical Inspection"
"22","Normal/Others","WS/MP18304/2024-2025/135487-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan at Kelohru G P Bailly Dev. Block Mehla Distt. Chamba (HP)","13-Aug-2024","26-Sep-2024","450000","Physical Inspection"
"23","Normal/Others","WS/MP18304/2024-2025/135536-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Luharka (Ran) PO/G P Sarahan Dev. Block Mehla Tehsil & Distt. Chamba (HP)","13-Aug-2024","18-Feb-2025","400000","Work partially Completed"
"24","Normal/Others","WS/MP18304/2024-2025/135538-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Mahila Mandal Bhawan at Shaktidehra G P Nihuien Dev. Block/Distt. Chamba (HP)","13-Aug-2024","14-Oct-2024","400000","Vendor Identification"
"25","Repair and Renovation","WS/MP18304/2024-2025/138630-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan Panchayat Ghar Sarol Phase-V GP Sarol Dev. Block Chamba  Distt. Chamba (HP)","03-Sep-2024","26-Sep-2024","500000","Work Completed"
"26","Normal/Others","WS/MP18304/2025-2026/146832-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Community Hall’s","13-Oct-2024","02-May-2025","300000","Vendor Identification"
"27","Normal/Others","WS/MP18304/2024-2025/146872-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Community halls","13-Oct-2024","21-Oct-2024","299950","Physical Inspection"
"28","Normal/Others","WS/MP18304/2025-2026/147622-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Community Centers and Community Hall","17-Oct-2024","02-May-2025","300000","Sanction"
"29","Normal/Others","WS/MP18304/2025-2026/147631-Construction of community centers and community halls","Himachal Pradesh","SOLAN(DEPUTY COMMISSIONER SOLAN_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Community Hall","17-Oct-2024","24-Jul-2025","200000","Vendor Identification"
"30","Normal/Others","WS/MP078/2025-2026/155397-Construction of community centers and community halls","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Bhawan at Village Kashaud G.P. Kashaud Dev. Block Bali Chowki, District Mandi (H.P.). As Per recommendation of Sh. Jairam Thakur(Ex CM)  Executing agency BDO, Bali Chowki, District Mandi","27-Nov-2024","19-Nov-2025","250000","Vendor Identification"
"31","Normal/Others","WS/MP18304/2024-2025/156126-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Community Hall","01-Dec-2024","15-Jan-2025","400000","Vendor Identification"
"32","Normal/Others","WS/MP18304/2024-2025/156163-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centres and Community Hall","01-Dec-2024","30-Jan-2025","500000","Vendor Identification"
"33","Normal/Others","WS/MP18304/2024-2025/156273-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","14-Feb-2025","300000","Vendor Identification"
"34","Normal/Others","WS/MP18304/2025-2026/156274-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","14-May-2025","294037","Physical Inspection"
"35","Normal/Others","WS/MP18304/2024-2025/156276-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","21-Mar-2025","300000","Sanction"
"36","Normal/Others","WS/MP18304/2025-2026/156277-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","08-Sep-2025","300000","Vendor Identification"
"37","Normal/Others","WS/MP078/2024-2025/156678-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o community centre at Village Rakrial, G.P. Jhaniara, Dev. Block Hamirpur, District Hamirpur (H.P.). As per recommendation of Sh. N.P. Singh(Enc) Executing agency: XEN HPPWD Toni Devi District Hamirpur.","03-Dec-2024","10-Feb-2025","479750","Sanction"
"38","Normal/Others","WS/MP18304/2024-2025/159034-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall","16-Dec-2024","27-Feb-2025","300000","Work Completed"
"39","Normal/Others","WS/MP078/2025-2026/160561-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre at village Danoa, G.P. Danoa, Dev. Block Baroh, District Kangra as per recommendation of Sh. Pawan Rana. Executing Agency: Exen HPPWD Nagrota Bagwa.","20-Dec-2024","10-Oct-2025","498673","Sanction"
"40","Normal/Others","WS/MP18304/2025-2026/172612-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Mahila mandal Bhawan at vill  Sai Brahmna GP Dhalot","04-Feb-2025","03-Jun-2025","200000","Physical Inspection"
"41","Normal/Others","WS/MP18304/2025-2026/172861-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall","05-Feb-2025","02-May-2025","200000","Physical Inspection"
"42","Normal/Others","WS/MP18304/2025-2026/190147-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of samudayik bhawan saraina chho dev block mehla","11-Apr-2025","05-May-2025","300000","Vendor Identification"
"43","Normal/Others","WS/MP18304/2025-2026/190148-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of mahila mandal from talara bhawan nirman village shahdhar teh rampur","11-Apr-2025","23-Jun-2025","200000","Work partially Completed"
"44","Normal/Others","WS/MP18304/2025-2026/190177-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of mahila mandal maghara bhawan nirman (community hall)","11-Apr-2025","23-Sep-2025","100000","Vendor Identification"
"45","Normal/Others","WS/MP18304/2025-2026/190179-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Mahila Mandal Nanan Bhawan Nirman (Community Hall)","11-Apr-2025","11-Jul-2025","200000","Work partially Completed"
"46","Normal/Others","WS/MP18304/2025-2026/190404-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of community hall from lagga","11-Apr-2025","04-Oct-2025","200000","Vendor Identification"
"47","Normal/Others","WS/MP18304/2025-2026/190415-Construction of community centers and community halls","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of community hall Shri Vaishya Sabha Nahan","11-Apr-2025","04-Jun-2025","500000","Work partially Completed"
"48","Normal/Others","WS/MP18304/2025-2026/191688-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall from vill Domehar","16-Apr-2025","20-Nov-2025","200000","Vendor Identification"
"49","Normal/Others","WS/MP18304/2025-2026/192504-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan SC Basti Kharga","19-Apr-2025","02-May-2025","300000","Vendor Identification"
"50","Normal/Others","WS/MP18304/2025-2026/192524-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Bhawan to Shri devata Gambhir Maharaj ke parisar","19-Apr-2025","26-Aug-2025","200000","Vendor Identification"
"51","Normal/Others","WS/MP18304/2025-2026/192546-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall (Samudaik bhawan) at Revthal","19-Apr-2025","10-Jun-2025","300000","Work partially Completed"
"52","Normal/Others","WS/MP18304/2025-2026/196405-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Community Hall  completion of Himgiri Kalyan Ashram","03-May-2025","07-Jul-2025","500000","Vendor Identification"
"53","Normal/Others","WS/MP18304/2025-2026/196444-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community hall  additional room in Jalpa","03-May-2025","11-Nov-2025","300000","Work Completed"
"54","Normal/Others","WS/MP078/2025-2026/197602-Construction of community centers and community halls","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Village and Gram Panchayat Jal Gran Tabba Development Block Una District Una Executing agency Superintendent Engineer HPPWD Una","07-May-2025","29-Jan-2026","2000000","Sanction"
"55","Normal/Others","WS/MP078/2025-2026/199248-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Village and Gram Panchayat Shour Development Block Pangi at Killar District Chamba Himachal Pradesh Executing agency SDM cum DPC SSA RMSA Pangi at Killar District Chamba H.P.","13-May-2025","29-Jul-2025","900000","Vendor Identification"
"56","Normal/Others","WS/MP078/2025-2026/201042-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of community centre at Village Dhulie Kandoli Gram Panchayat Masrund SC Basti Development Block Chamba Executing Agency BDO Chamba","19-May-2025","19-Jul-2025","300000","Vendor Identification"
"57","Normal/Others","WS/MP078/2025-2026/201610-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Palua Gram Panchayat Pergeya Development Block Theog District Shimla Executing agency BDO Theog","20-May-2025","17-Jul-2025","100000","Work partially Completed"
"58","Normal/Others","WS/MP078/2025-2026/202068-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre Mahila Mandal at Village Moin Gram Panchayat Gangot Development Block Pragpur District Kangra Executing agency BDO Pragpur","22-May-2025","28-Aug-2025","300000","Vendor Identification"
"59","Normal/Others","WS/MP18304/2025-2026/203126-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Samudaik bhawan nag mandir gathlu chamdoli","24-May-2025","18-Aug-2025","200000","Vendor Identification"
"60","Normal/Others","WS/MP18304/2025-2026/203139-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Completion work mahila mandal bhawan with toilet at kadot","24-May-2025","19-Jun-2025","200000","Vendor Identification"
"61","Normal/Others","WS/MP18304/2025-2026/203618-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Completion work mahila mandal bhawan with Pukhru","26-May-2025","25-Aug-2025","160000","Vendor Identification"
"62","Normal/Others","WS/MP18304/2025-2026/206707-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Lahadu Mahila Mandal building in Brahmathehadu","05-Jun-2025","04-Aug-2025","300000","Vendor Identification"
"63","Normal/Others","WS/MP18304/2025-2026/213085-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Completion of Panchayat Ghar Sarol Phase-II","27-Jun-2025","12-Aug-2025","500000","Work Completed"
"64","Normal/Others","WS/MP078/2025-2026/235498-Construction of community centers and community halls","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Bhawan SC Basti Pabhar Gram Panchayat Jamna District Sirmour Executing agency Kamrau","19-Sep-2025","27-Oct-2025","200000","Work partially Completed"
"65","Normal/Others","WS/MP18304/2025-2026/254198-Construction of community centers and community halls","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of  Public Utility Community Hall Near District Court Complex for District Court Advocates welfare and Charitable fund Society Bilaspur phase-I","15-Dec-2025","09-Mar-2026","1000000","Sanction"
"66","Normal/Others","WS/MP18304/2025-2026/254199-Construction of community centers and community halls","Himachal Pradesh","BILASPUR(DEPUTY COMMISSIONER, BILASPUR)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Public Utility Community Hall Near District Court Complex for District Court Advocates welfare and Charitable fund Society Bilaspur phase-II","15-Dec-2025","09-Mar-2026","1000000","Sanction"
"67","Normal/Others","WS/MP078/2025-2026/256268-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of community hall with room at Village Silodi Post Office Kadi Gram Panchayat Poliya District Shimla Executing agency BDO Nerwa","30-Dec-2025","12-Feb-2026","300000","Vendor Identification"
"68","Normal/Others","WS/MP078/2025-2026/256280-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of community Bhawan at Village Julikot SC Basti Gram Panchayat Keyobil Labana Sadana Development Block Rampur Executing Agency Schedule Caste Sudhar Sabha Julikot District Shimla","30-Dec-2025","12-Feb-2026","300000","Vendor Identification"
"69","Normal/Others","WS/MP18304/2025-2026/274256-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of community building at tikkari gp sainj theog block","14-Mar-2026","23-Mar-2026","200000","Vendor Identification"
"70","Normal/Others","WS/MP18304/2026-2027/282566-Construction of community centers and community halls","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community Centre Village SC Basti","21-May-2026","10-Jul-2026","300000","Vendor Identification"
"71","Normal/Others","WS/MP078/2026-2027/282737-Construction of community centers and community halls","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Village Lag Gram Panchayat Maloh Tehsil Sunder Nagar District Mandi Himachal Pradesh                   Executing Agency BDO Sunder Nagar","21-May-2026","15-Jul-2026","100000","Time Estimation"
"72","Normal/Others","WS/MP18304/2026-2027/282805-Construction of community centers and community halls","Himachal Pradesh","SOLAN(DEPUTY COMMISSIONER SOLAN_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction Extension of Community Centre Hall at Village Dhyanpur Saarni","21-May-2026","20-Aug-2026","400000","Sanction"
"73","Normal/Others","WS/MP078/2026-2027/282834-Construction of community centers and community halls","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Upper Bhuvana Gram Panchayat Jarol District Mandi Executing Agency BDO Sunder Nagar","21-May-2026","01-Aug-2026","200000","Time Estimation"
"74","Normal/Others","WS/MP078/2026-2027/282836-Construction of community centers and community halls","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Tiling and Painting at Community hall Talwana Salaper District Mandi Executing Agency BDO Sunder Nagar","21-May-2026","15-Jul-2026","100000","Time Estimation"
