"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP18440/2026-2027/294457-Installing hand pumps","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Sat Paul Sharma (2025-31) (2025-2031)","Elected MP","hand pump at mohalla qureshiyain, sora village bhatidar, tehsil mendhar","12-Jul-2026","03-Aug-2026","355365","Sanction"
"2","Normal/Others","WS/MP18440/2026-2027/294464-Installing hand pumps","Jammu And Kashmir","KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)","Shri Sat Paul Sharma (2025-31) (2025-2031)","Elected MP","mark 2 hand pump at ward no 1 hiranagar","12-Jul-2026","20-Jul-2026","495000","Sanction"
"3","Normal/Others","WS/MP18440/2026-2027/294465-Installing hand pumps","Jammu And Kashmir","KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)","Shri Sat Paul Sharma (2025-31) (2025-2031)","Elected MP","mark 2 hand pump near shamshan ghat ward no 6","12-Jul-2026","20-Jul-2026","339000","Sanction"
"4","Normal/Others","WS/MP18440/2026-2027/294462-Construction of boundary walls of existing public and community buildings","Jammu And Kashmir","UDHAMPUR(Deputy Commissioner Udhampur_IDA)","Shri Sat Paul Sharma (2025-31) (2025-2031)","Elected MP","Boundary wall of community hall at Mahatma Rasila Ram Vedic Vanaprastha Anand Dham","12-Jul-2026","06-Aug-2026","1920000","Sanction"
"5","Normal/Others","WS/MP18440/2026-2027/307845-Construction of common work sheds/ common covered sitting area","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Sat Paul Sharma (2025-31) (2025-2031)","Elected MP","Community bunker","25-Aug-2026","27-Aug-2026","1600000","Sanction"
"6","Normal/Others","WS/MP839/2023-2024/53096-Construction of additional rooms and halls in the existing public and community building","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of wall,floor,etc","25-Nov-2023","14-Feb-2024","442318","Physical Inspection"
"7","Normal/Others","WS/MP839/2025-2026/222782-Construction of boundary walls of existing public and community buildings","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of protection wall of MR hasin Mohd R O Khara Mandana panchayat Lower khara mandana block pumandal District  Samba","27-Jul-2025","03-Sep-2025","200000","Work partially Completed"
"8","Normal/Others","WS/MP839/2025-2026/222783-Construction of boundary walls of existing public and community buildings","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of retaining wall and tile work at panchayat mean sarkar block bari brahmna District Samba","27-Jul-2025","03-Sep-2025","300000","Sanction"
"9","Normal/Others","WS/MP839/2025-2026/195276-Construction of buildings for community cultural activities","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","construction of floor walls windows and doors of hall at saheedi sathal praja parishad memorial trust village post tehsil jourian","28-Apr-2025","25-Aug-2025","1500000","Sanction"
"10","Repair and Renovation","WS/MP839/2025-2026/252192-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of a drain and tile repair work at GTV Nagar,Bali no.-2, near baba dairy Malik Market ,Block-Satwati District-Jammu","04-Dec-2025","16-Jan-2026","400000","Sanction"
"11","Normal/Others","WS/MP839/2025-2026/252211-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of Brick Path near  the home of Farooq ,w .no 4 panchayat-Bandichechian ,Block NSSB , Punch.","04-Dec-2025","07-Feb-2026","98000","Physical Inspection"
"12","Normal/Others","WS/MP839/2025-2026/257310-Construction of bus-sheds or bus-stops","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Balance work of community Toilet (bathroom)near Masjid at Sunjwan lower(panchayat) Block Satwari.","05-Jan-2026","16-Jan-2026","1200000","Sanction"
"13","Normal/Others","WS/MP839/2023-2024/53097-Installing tube-wells and borewells","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Instalation of borewell","25-Nov-2023","12-Dec-2023","221123","Physical Inspection"
"14","Normal/Others","WS/MP839/2025-2026/258710-Installing tube-wells and borewells","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","INSTALLATION OF SUMERSIBLE PUMP AT NEAR OLD SHIV MANDIR NHO ASIF SUNJWAN","11-Jan-2026","07-Feb-2026","600000","Sanction"
"15","Normal/Others","WS/MP839/2025-2026/252209-Installing hand pumps","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Installation of hand pump at Mohalla late Saifudin,ward-6 panchayat Raya Vijaypura Samba availiabity nearly surrounded proposed site","04-Dec-2025","19-Jan-2026","350000","Vendor Identification"
"16","Normal/Others","WS/MP839/2025-2026/258705-Installing hand pumps","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","INSTALLATION OF HAND PUMP AT MOHALLA THAKALLAYAN NEAR ASHRAF KHAN HOUSE WARD NO 3 DHARANA LOWER PLEASE SEE SERIAL NO 3 ENCLOSED LIST","11-Jan-2026","09-Mar-2026","300000","Sanction"
"17","Normal/Others","WS/MP839/2025-2026/258708-Installing hand pumps","Jammu And Kashmir","RAJOURI(Deputy Commissioner Rajouri_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","INSTALLATION OF HAND PUMP AT VILLAGE MOHRA MOHALLA ANARKALI BLOCK KOTERNAKA","11-Jan-2026","05-Feb-2026","300000","Sanction"
"18","Normal/Others","WS/MP839/2023-2024/13023-Construction of community centers and community halls","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Upgradtion of main dome of fiber sheets(uv protected sheets)","25-Aug-2023","30-Oct-2023","1906475","Physical Inspection"
"19","Normal/Others","WS/MP839/2024-2025/158703-Construction of community centers and community halls","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","remaining work of community hall at purana pind..please ignore serial no 2","14-Dec-2024","22-Feb-2025","389394","Physical Inspection"
"20","Normal/Others","WS/MP839/2024-2025/170349-Construction of community centers and community halls","Jammu And Kashmir","KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Completion of community hall at district Kathua-6 lacs","29-Jan-2025","22-Mar-2025","450000","Physical Inspection"
"21","Normal/Others","WS/MP839/2025-2026/257311-Construction of community centers and community halls","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of platform and allied works at Lal Madarsa,panchayat Sunjwan Lower,Block Satwari","05-Jan-2026","16-Jan-2026","500000","Sanction"
"22","Normal/Others","WS/MP839/2025-2026/191391-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","contrcution of graveyard shed at dungiyan panchayat lower sunjwan block satwari","15-Apr-2025","30-Apr-2025","541000","Work Completed"
"23","Normal/Others","WS/MP839/2025-2026/252972-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of protection wall at the graveyard in mohalla  Molvian w no. 4 ,Salwa lower","08-Dec-2025","04-Feb-2026","300000","Work partially Completed"
"24","Normal/Others","WS/MP839/2024-2025/152775-Construction of common work sheds/ common covered sitting area","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","constructionof community shed ward no 8 serial no1 (as per enclosed) please ignore serial no 2","15-Nov-2024","10-Dec-2024","1313000","Physical Inspection"
"25","Normal/Others","WS/MP839/2024-2025/152776-Construction of common work sheds/ common covered sitting area","Jammu And Kashmir","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","contstruction of pulli over meen sarkar sarore adda samba","15-Nov-2024","20-Nov-2024","459000","Physical Inspection"
"26","Normal/Others","WS/MP839/2025-2026/257312-Construction of water tanks","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of water tank at Panchayat lower Sunjwan,District Jammu","05-Jan-2026","18-Mar-2026","130000","Sanction"
"27","Repair and Renovation","WS/MP839/2025-2026/258707-Construction of water tanks","Jammu And Kashmir","RAJOURI(Deputy Commissioner Rajouri_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","PANCHAYAT ATTI WARD NO 1 OF BLOCK RAJAOURI THROUGH SH QAMAR RUBANI OTHERS FOR CONSTRUCTION REPAIRING OF WATER TANK","11-Jan-2026","04-Feb-2026","130000","Work partially Completed"
"28","Normal/Others","WS/MP839/2025-2026/195277-Installing community drinking water plants","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","installation testing commisioning of submersible pump set along with allied accessories at shahi swami nagar lower thathar bantalab ward no 63 district jammu","28-Apr-2025","15-May-2025","328472","Physical Inspection"
"29","Normal/Others","WS/MP839/2023-2024/61661-Construction of public toilets and bathrooms","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of community bathroom at Sunjwan lower","13-Dec-2023","09-Feb-2024","1998000","Physical Inspection"
"30","Normal/Others","WS/MP839/2026-2027/293752-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of C/Wall near the Khalid Khan W.No:-07, Kehnu Kalani Mandi Poonch.","09-Jul-2026","31-Jul-2026","500000","Sanction"
"31","Normal/Others","WS/MP839/2026-2027/293758-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of C/wall near the land of Asif Iqbal W.No:-03, Kulani Sathra","09-Jul-2026","31-Jul-2026","200000","Sanction"
"32","Normal/Others","WS/MP839/2026-2027/293767-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Jammu And Kashmir","POONCH(Deputy Commissioner Poonch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of Play field at W.No:-07, Bella,Kehnu Sathra","09-Jul-2026","31-Jul-2026","200000","Sanction"
"33","Normal/Others","WS/MP839/2026-2027/294085-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Construction of drain near the house of ch. Talib Hussain (BJP Leader ) at W.NO. 03 village and PYT.BAMYAL block Nagrota.","10-Jul-2026","22-Jul-2026","200000","Sanction"
"34","Normal/Others","WS/MP839/2024-2025/174299-Construction of roads, link roads, pathways or any other road with or without drainage system","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Tile work from Raika Masjid bhatt colonytowards  the house of murad bibi at Raika panchayat, Sunjuwanlower,Block Satwari Tehsil Bahu District Jammu.","07-Feb-2025","03-Mar-2025","519300","Physical Inspection"
"35","Normal/Others","WS/MP839/2025-2026/258709-Construction of roads, link roads, pathways or any other road with or without drainage system","Jammu And Kashmir","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","ONSTRUCTION OF LANE DRAIN FROM FROM THE HOUSE OF SHRI AVTAR SINGH AT PANCHAYAT RAJPURA VILLAGE DUB KARAM DIN BLOCK MARH","11-Jan-2026","11-Feb-2026","200000","Sanction"
"36","Normal/Others","WS/MP839/2023-2024/25883-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led High Mask with Six Lights,near the house of sh.Zeeshan khan","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"37","Normal/Others","WS/MP839/2023-2024/25884-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights,near Majaar","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"38","Normal/Others","WS/MP839/2023-2024/25885-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights,","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"39","Normal/Others","WS/MP839/2023-2024/25910-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"40","Normal/Others","WS/MP839/2023-2024/25912-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"41","Normal/Others","WS/MP839/2023-2024/25915-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"42","Normal/Others","WS/MP839/2023-2024/25917-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"43","Normal/Others","WS/MP839/2023-2024/25948-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"44","Normal/Others","WS/MP839/2023-2024/25953-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"45","Normal/Others","WS/MP839/2023-2024/25954-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","25-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"46","Normal/Others","WS/MP839/2023-2024/27493-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"47","Normal/Others","WS/MP839/2023-2024/27509-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"48","Normal/Others","WS/MP839/2023-2024/27510-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"49","Normal/Others","WS/MP839/2023-2024/27512-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"50","Normal/Others","WS/MP839/2023-2024/27515-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"51","Normal/Others","WS/MP839/2023-2024/27517-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"52","Normal/Others","WS/MP839/2023-2024/27524-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
"53","Normal/Others","WS/MP839/2023-2024/27553-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Led high mask with six lights","27-Sep-2023","28-Nov-2023","243000","Physical Inspection"
