"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"153","Normal/Others","WS/MP839/2023-2024/33942-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF J P MISHRA","07-Oct-2023","243000","23-Nov-2023"
"154","Normal/Others","WS/MP839/2023-2024/33943-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF  SHIVANSH PANDEY( BANK karmi)","07-Oct-2023","243000","23-Nov-2023"
"155","Normal/Others","WS/MP839/2023-2024/33944-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR VEERANGNA AVANTI BAI MAHA VIDYALAYA","07-Oct-2023","243000","23-Nov-2023"
"156","Normal/Others","WS/MP839/2023-2024/33945-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR VEDWATI KANYA INTER COLLEGE","07-Oct-2023","243000","23-Nov-2023"
"157","Normal/Others","WS/MP839/2023-2024/33946-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR KAHELIA PUBLIC SCHOOL","07-Oct-2023","243000","23-Nov-2023"
"158","Normal/Others","WS/MP839/2023-2024/33947-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF UDHO LAL VERMA","07-Oct-2023","243000","23-Nov-2023"
"159","Normal/Others","WS/MP839/2023-2024/33948-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF AVINASH VERMA","07-Oct-2023","243000","23-Nov-2023"
"160","Normal/Others","WS/MP839/2023-2024/33949-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF GANGESWAR DHANUKA","07-Oct-2023","243000","23-Nov-2023"
"161","Normal/Others","WS/MP839/2023-2024/34048-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF ASHISH KUMAR VERMA","07-Oct-2023","243000","23-Nov-2023"
"162","Normal/Others","WS/MP839/2023-2024/34049-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF KISHAN VERMA","07-Oct-2023","243000","23-Nov-2023"
"163","Normal/Others","WS/MP839/2023-2024/34050-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OFSUMIT TIWARI","07-Oct-2023","243000","23-Nov-2023"
"164","Normal/Others","WS/MP839/2023-2024/34051-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF PREM KUMAR VERMA","07-Oct-2023","243000","23-Nov-2023"
"165","Normal/Others","WS/MP839/2023-2024/34052-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR OF HOUSE OF PREM PRAKASH KUSHWAHA","07-Oct-2023","243000","23-Nov-2023"
"166","Normal/Others","WS/MP839/2023-2024/34053-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF RUPESH PANDEY","07-Oct-2023","243000","23-Nov-2023"
"167","Normal/Others","WS/MP839/2023-2024/34054-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR OF HOUSE OF PREM KUMAR SINGH","07-Oct-2023","243000","23-Nov-2023"
"168","Normal/Others","WS/MP839/2023-2024/34055-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SHRI DILIP KUMAR VERMA","07-Oct-2023","243000","23-Nov-2023"
"169","Normal/Others","WS/MP839/2023-2024/34056-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF YADU NATH SINGH","07-Oct-2023","243000","23-Nov-2023"
"170","Normal/Others","WS/MP839/2023-2024/34057-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SUDHIR KUMAR SRIVASTAVA","07-Oct-2023","243000","23-Nov-2023"
"171","Normal/Others","WS/MP839/2023-2024/34058-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SUDHIR KUMAR SRIVASTAVA","07-Oct-2023","243000","20-Nov-2023"
"172","Normal/Others","WS/MP839/2023-2024/34059-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SEVA RAM PAL","07-Oct-2023","243000","20-Nov-2023"
"173","Normal/Others","WS/MP839/2023-2024/34060-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SHRI SHER SINGH YADAV","07-Oct-2023","243000","20-Nov-2023"
"174","Normal/Others","WS/MP839/2023-2024/34061-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SHRI ABHAY PRATAP SINGH YADAV","07-Oct-2023","243000","20-Nov-2023"
"175","Normal/Others","WS/MP839/2023-2024/34062-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF BHURE YADAV","07-Oct-2023","243000","20-Nov-2023"
"176","Normal/Others","WS/MP839/2023-2024/34063-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF AMAR SINGH YADAV","07-Oct-2023","243000","20-Nov-2023"
"177","Normal/Others","WS/MP839/2023-2024/34064-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURU PRASAD","07-Oct-2023","243000","23-Nov-2023"
"178","Normal/Others","WS/MP839/2023-2024/34065-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF JITENDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"179","Normal/Others","WS/MP839/2023-2024/34066-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURJAN SINGH","07-Oct-2023","243000","20-Nov-2023"
"180","Normal/Others","WS/MP839/2023-2024/34067-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SUKHVINDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"181","Normal/Others","WS/MP839/2023-2024/34068-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURJEET SINGH","07-Oct-2023","243000","20-Nov-2023"
"182","Normal/Others","WS/MP839/2023-2024/34069-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF KASHMIR SINGH","07-Oct-2023","243000","20-Nov-2023"
"183","Normal/Others","WS/MP839/2023-2024/34070-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF KAMAL DEEP SINGH","07-Oct-2023","243000","20-Nov-2023"
"184","Normal/Others","WS/MP839/2023-2024/34100-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF MEHAR SINGH","07-Oct-2023","243000","20-Nov-2023"
"185","Normal/Others","WS/MP839/2023-2024/34101-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SATNAM SINGH","07-Oct-2023","243000","20-Nov-2023"
"186","Normal/Others","WS/MP839/2023-2024/34102-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF  BALJEET SINGH","07-Oct-2023","243000","20-Nov-2023"
"187","Normal/Others","WS/MP839/2023-2024/34103-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARDEEP SINGH","07-Oct-2023","243000","20-Nov-2023"
"188","Normal/Others","WS/MP839/2023-2024/34104-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF ALOK KUMAR","07-Oct-2023","243000","20-Nov-2023"
"189","Normal/Others","WS/MP839/2023-2024/34105-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF LAKHBEER SINGH","07-Oct-2023","243000","20-Nov-2023"
"190","Normal/Others","WS/MP839/2023-2024/34106-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BALJEET SINGH","07-Oct-2023","243000","20-Nov-2023"
"191","Normal/Others","WS/MP839/2023-2024/34107-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF JAGJEET SINGH","07-Oct-2023","243000","20-Nov-2023"
"192","Normal/Others","WS/MP839/2023-2024/34108-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SUKHPREET SINGH","07-Oct-2023","243000","20-Nov-2023"
"193","Normal/Others","WS/MP839/2023-2024/34109-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF AMAN PREET SINGH","07-Oct-2023","243000","20-Nov-2023"
"194","Normal/Others","WS/MP839/2023-2024/34110-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF KULBINER SINGH","07-Oct-2023","243000","20-Nov-2023"
"195","Normal/Others","WS/MP839/2023-2024/34111-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF MAHENDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"196","Normal/Others","WS/MP839/2023-2024/34112-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF GURVINDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"197","Normal/Others","WS/MP839/2023-2024/34113-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"198","Normal/Others","WS/MP839/2023-2024/34114-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BALJINDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"199","Normal/Others","WS/MP839/2023-2024/34115-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SAMSHER SINGH","07-Oct-2023","243000","20-Nov-2023"
"200","Normal/Others","WS/MP839/2023-2024/34116-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR GURU KRIPA GAS AGENCY","07-Oct-2023","243000","20-Nov-2023"
"201","Normal/Others","WS/MP839/2023-2024/34117-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SANJAY KUMAR","07-Oct-2023","243000","20-Nov-2023"
"202","Normal/Others","WS/MP839/2023-2024/34138-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF KULDEEP PATERKARMOHALLA BAHADUR GANJ","07-Oct-2023","243000","20-Nov-2023"
"203","Normal/Others","WS/MP839/2023-2024/34139-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI PRASHANT KHNADELWAL","07-Oct-2023","243000","20-Nov-2023"
"204","Normal/Others","WS/MP839/2023-2024/34140-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SURENDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"205","Normal/Others","WS/MP839/2023-2024/34141-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI DILER SINGH","07-Oct-2023","243000","20-Nov-2023"
"206","Normal/Others","WS/MP839/2023-2024/34142-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI BARYAM SINGH","07-Oct-2023","243000","20-Nov-2023"
"207","Normal/Others","WS/MP839/2023-2024/34143-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SHUBEG SINGH","07-Oct-2023","243000","20-Nov-2023"
"208","Normal/Others","WS/MP839/2023-2024/34161-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASL LIGHT NEAR DEV NARAYAN MANDIR ASHRAM","07-Oct-2023","243000","20-Nov-2023"
"209","Normal/Others","WS/MP839/2023-2024/34162-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARI RAM","07-Oct-2023","243000","20-Nov-2023"
"210","Normal/Others","WS/MP839/2023-2024/34163-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BICHE LAL","07-Oct-2023","243000","20-Nov-2023"
"211","Normal/Others","WS/MP839/2023-2024/34164-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR KABRISTAN","07-Oct-2023","243000","20-Nov-2023"
"212","Normal/Others","WS/MP839/2023-2024/34165-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF CHAKKI SHRI DEEN MOHJAMMAD","07-Oct-2023","243000","20-Nov-2023"
"213","Normal/Others","WS/MP839/2023-2024/34166-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR MASJID","07-Oct-2023","243000","20-Nov-2023"
"214","Normal/Others","WS/MP839/2023-2024/34167-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","07-Oct-2023","243000","20-Nov-2023"
"215","Normal/Others","WS/MP839/2023-2024/34168-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF NISHANT SINGH","07-Oct-2023","243000","20-Nov-2023"
"216","Normal/Others","WS/MP839/2023-2024/34169-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF AFSAR ALI KHAN","07-Oct-2023","243000","20-Nov-2023"
"217","Normal/Others","WS/MP839/2023-2024/34170-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI UMESH CHANDRA MISHRA","07-Oct-2023","243000","20-Nov-2023"
"218","Normal/Others","WS/MP839/2023-2024/34171-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SACHIN VERMA","07-Oct-2023","243000","20-Nov-2023"
"219","Normal/Others","WS/MP839/2023-2024/34172-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI ASHIF","07-Oct-2023","243000","20-Nov-2023"
"220","Normal/Others","NA-Construction of community centers and community halls","Jammu And Kashmir","SHAJAPUR(District Collector Shajapur_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Public tin shed","10-Jul-2026","1499000","NA"
"221","Normal/Others","NA-Construction of community centers and community halls","Jammu And Kashmir","NEEMUCH(District Collector Neemuch_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Community Hall in ward no 36 Bhagwan Gate Sena Vatika","11-Jul-2026","1000000","NA"
"Grand Total"," "," "," "," "," "," "," "," "," ","19,31,57,753.89"
