"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"145","Normal/Others","WS/MP888/2025-2026/145089-Lighting of public spaces","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Installation of 9 no Mini High Mast Solar Street Light System with 4x200 WP SPV Module, 4 Nos 100W semi integrated flood Light with 120 AH Lithium Ion Cell at 1.Chakchaka Harimandir (School),             2. Chakchaka Company Field,  3. Natun Nilkuthir hat, 4. Harur Dokan Bazar,           5. Samsan 6.Gilar par Kadam tala 7.Masan Babar Mandir 8.Baragila 9. Barogila Bot tala ,              .    on Road side from Chakchaka more to Gilarpar Kaljani road.","01-Oct-2024","29-Oct-2025","5280444","Vendor Identification"
"146","Normal/Others","WS/MP18382/2024-2025/145139-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street light @ 16nos from H/O Dilip Murmu to H/O Durga Mumu JL No.5, Mouza Ramnathpur under Mahanad GP, Block Polba Dadpur","02-Oct-2024","20-Jan-2025","499984","Work Completed"
"147","Normal/Others","WS/MP18382/2024-2025/145140-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights @ 16 nos from H/O Mahadeb Kisku to H/O Sagarmoni Tudu, JL No.12, Mouza Uttar Dadpur under Mahanad GP, Block Polba Dadpur","02-Oct-2024","20-Jan-2025","499984","Work Completed"
"148","Normal/Others","WS/MP18382/2024-2025/145141-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights @ 16 nos from Bagri Masjid to Dadpur, JL No. 8, Mouza Bagri under Digsui Hoyera GP, Block Chinsura Mogra","02-Oct-2024","20-Jan-2025","499984","Work Completed"
"149","Normal/Others","WS/MP18382/2024-2025/145142-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights @ 16 nos from Talandu Chowmatha to Pry School, JL No. 03, Mouza Talandu   under Digsui Hoera GP, Block Chinsura Mogra.","02-Oct-2024","20-Jan-2025","499984","Work Completed"
"150","Normal/Others","WS/MP18382/2024-2025/145143-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street  lights @ 16 nos from Panchgara High School to hari Guru Gopal Chand Dham Mandir, JL No. 26, Mouza Uttar Dadpur under Panchgara Torgram GP, Block Pandua","02-Oct-2024","20-Jan-2025","499984","Work Completed"
"151","Normal/Others","WS/MP18382/2024-2025/145144-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar Highmast light @ 01 no. near Somra II GP Office, JL No. 38 under Somra II GP, Block Balagarh.","02-Oct-2024","20-Jan-2025","379000","Work Completed"
"152","Normal/Others","WS/MP18382/2024-2025/145145-Lighting of public spaces","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar Highmast light @ 01 no. near Somra Durgacharan High School, JL No. 37 Mouza Somra under Somra II GP. Block Balagarh.","02-Oct-2024","20-Jan-2025","379000","Work Completed"
"153","Normal/Others","WS/MP18382/2024-2025/145147-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of Integrated solar street lights @ 16 nos. from Bibisanpur Bazar to Sankarpur More, JL No. 108, Mouza Bibisanpur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","15-Jan-2025","499734","Physical Inspection"
"154","Normal/Others","WS/MP18382/2024-2025/145148-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near JaliBishnupur ICDS, JL No. 69, Mouza Jalibishnupur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","15-Jan-2025","378318","Physical Inspection"
"155","Normal/Others","WS/MP18382/2024-2025/145149-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Nilkantpur Rashmandir, JL No. 67, Mouza Nilkantpur under Bibisanpur GP, Block Bhagwanpur I.","02-Oct-2024","15-Jan-2025","378367","Physical Inspection"
"156","Normal/Others","WS/MP18382/2024-2025/145150-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Majnaberia Grambari, JL No. 27 Mouja Majnaberia under Jalpai GP, Block Chandipur.","02-Oct-2024","15-Jan-2025","378810","Physical Inspection"
"157","Normal/Others","WS/MP18382/2024-2025/145151-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Korkhali Harji Mandir, JL No. 32, Mouza Korkhali under Jalpai GP, Block Chandipur.","02-Oct-2024","15-Jan-2025","378810","Physical Inspection"
"158","Normal/Others","WS/MP18382/2024-2025/145152-Lighting of public spaces","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar high mast light @ 01 no. near Pairachali Kalitala, JL No. 6, Mouza Pairachali under Jalpai GP, Block Chandipur.","02-Oct-2024","15-Jan-2025","378810","Physical Inspection"
"159","Normal/Others","WS/MP217/2025-2026/271179-Lighting of public spaces","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Installation and improvement of street lighting system at Kavi Md. Iqbal Road and surrounding areas in ward 77","26-Feb-2026","28-Feb-2026","565000","Sanction"
"160","Normal/Others","WS/MP218/2025-2026/271222-Lighting of public spaces","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Installation of lighting system at Chakraberia Road in ward no 72 under KMC","26-Feb-2026","28-Feb-2026","500000","Sanction"
"161","Normal/Others","WS/MP218/2025-2026/271223-Lighting of public spaces","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Installation of lighting system at Priyanath Mullick Road in ward no 72 under KMC","26-Feb-2026","28-Feb-2026","500000","Sanction"
"162","Trust and Society","WS/MP18383/2024-2025/161847-Setting up public non-conventional energy plants","West Bengal","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Set up a Grid connected Roof top solar Power Plant ( 30 KWP) at Ramkrishna Math Bolpur","27-Dec-2024","05-Feb-2025","1350000","Physical Inspection"
"163","Normal/Others","WS/MP18383/2025-2026/241045-Purchase of non-conventional energy system and devices for community use","West Bengal","Dakshin Dinajpur(DISTRICT MAGISTRATE DINAJPUR DAKSHIN_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Installation of Solar Pump at Tapan Block 2 no Ajmatpur GP Beside Nandi Dham Temple","09-Oct-2025","04-Dec-2025","350000","Sanction"
"164","Normal/Others","WS/MP18383/2025-2026/241053-Purchase of non-conventional energy system and devices for community use","West Bengal","Dakshin Dinajpur(DISTRICT MAGISTRATE DINAJPUR DAKSHIN_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Installation of Solar Pump at Gangarampur Block, Bhaktipur , Batashkuri Nandanpur GP Beside Durga Temple","09-Oct-2025","04-Dec-2025","350000","Time Estimation"
"165","Normal/Others","WS/MP18299/2025-2026/262915-Purchase of non-conventional energy system and devices for community use","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Installation of three pumps from Jorobari village Booth No 220 and Golpara Uparpara ICDS centre and Ankro Barakadam Durjoy Para Booth No 243","29-Jan-2026","27-Feb-2026","2000000","Sanction"
"166","Normal/Others","WS/MP18299/2025-2026/262920-Purchase of non-conventional energy system and devices for community use","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Installation of solar pumps from Rongiladi village 1 unit and Narayangar Majhi Para 1 unit under Kashipur GP and Lohet Kanthalpara 1 unit and Cheliya Kamarpara 1 unit under Kalidaha GP","29-Jan-2026","27-Feb-2026","2000000","Sanction"
"167","Normal/Others","WS/MP893/2026-2027/265045-Purchase of non-conventional energy system and devices for community use","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Installation of Solar submersible at Sutan Village","03-Feb-2026","28-Jul-2026","300000","Sanction"
"168","Normal/Others","WS/MP893/2026-2027/265065-Purchase of non-conventional energy system and devices for community use","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","lnstallation of Solar High Mast Light at Khatra II Bus Stand","03-Feb-2026","28-Jul-2026","500000","Sanction"
"169","Normal/Others","WS/MP893/2026-2027/265069-Purchase of non-conventional energy system and devices for community use","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Installation of Solar light in Khatra-II near Khatra high school","03-Feb-2026","28-Jul-2026","60000","Sanction"
"170","Normal/Others","WS/MP893/2026-2027/265179-Purchase of non-conventional energy system and devices for community use","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Installation of Solar submersible at Satnala Booth","03-Feb-2026","28-Jul-2026","300000","Sanction"
"171","Normal/Others","WS/MP888/2025-2026/145088-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","1	Installation of Solar Street Light 57 Nos at road site of pucca road from Chakchaka Pathagar more to Das Store Near Barogila (26°21'3.55""N  89°29'59.91""E) Road .","01-Oct-2024","29-Oct-2025","2843160","Vendor Identification"
"172","Normal/Others","WS/MP217/2025-2026/255415-Street lights","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","IMPROVEMENT OF STREET LIGHTING SYSTEM AT MANASATALA LANE, IBRAHIM ROAD, M.M.ALI ROAD,B.K. ROAD AND OTHER PLACES IN WARD NO 77","24-Dec-2025","13-Jan-2026","980500","Sanction"
"173","Normal/Others","WS/MP888/2026-2027/255554-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Subal Roy house to Jelli Sarkar on Chila Roy road.","25-Dec-2025","19-Aug-2026","280861","Sanction"
"174","Normal/Others","WS/MP888/2026-2027/255555-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Jelli Sarkar to Atul Adhikari house, on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"175","Normal/Others","WS/MP888/2026-2027/255556-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Atul Adhikari to Kishore Roy house, on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"176","Normal/Others","WS/MP888/2026-2027/255557-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Kishore Roy to Kanchan Roy house, on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"177","Normal/Others","WS/MP888/2026-2027/255558-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Kanchan Roy house to Shibu Roy on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"178","Normal/Others","WS/MP888/2026-2027/255559-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from Mashan Path to Prahlad Roy house, on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"179","Normal/Others","WS/MP888/2026-2027/255560-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of stand alone Solar Street Lighting system from house of Parimal Roy to Uttam Roy house, on Chila Roy road.","25-Dec-2025","19-Aug-2026","320984","Sanction"
"180","Normal/Others","WS/MP888/2026-2027/255561-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of Solar High Mast at Mashan Path under Baneswar G.P.","25-Dec-2025","19-Aug-2026","346415","Sanction"
"181","Normal/Others","WS/MP888/2026-2027/255562-Street lights","West Bengal","Cooch Behar(DISTRICT MAGISTRATE COOCHBEHAR_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Estimate for installation of Solar High Mast at Dalendra Roy House under Baneswar G.P..","25-Dec-2025","19-Aug-2026","346415","Sanction"
"Grand Total"," "," "," "," "," "," "," "," "," "," ","62,81,45,130.68"
