"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"156","Normal/Others","WS/MP217/2025-2026/257424-Development of public parks","West Bengal","MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Construction of Children Park with Beautification and Electrification Works Near Berhampore College, C.R. Das road, Ward No. 21 under Berhampore Municipality, Murshidabad, 742101.","06-Jan-2026","1000000","18-Feb-2026"
"157","Normal/Others","WS/MP18383/2024-2025/166507-Development of public parks","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall,gate,and children park for SWM project under kamalpur gram panchayat,Ranaghat-II,Nadia district.","18-Jan-2025","2000000","21-Mar-2025"
"158","Repair and Renovation","WS/MP18383/2025-2026/215931-Construction of rooms and halls in school and colleges","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Two Storeyed   Building and Other Renovations at PALPARA VIDYAMANDIR (HIGH), P.O.- Chakdaha, Nadia, Pin- 741222,under Chakdaha Municipality,ward no-1","08-Jul-2025","971154","01-Dec-2025"
"159","Normal/Others","NA-Construction of buildings for community cultural activities","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of well furnished Mukto Mancha at Balia High School (H.S.), Chakdaha, Nadia","29-Jan-2026","1000000","NA"
"160","Normal/Others","WS/MP18383/2025-2026/164707-Construction of rooms and halls in school and colleges","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Two Class room for Duttapulia Union Academy(H.S),Village-Duttapulia PS-Dhantala Under Development Ranaghat block ii Pin- 741504","10-Jan-2025","987069","09-Oct-2025"
"161","Normal/Others","WS/MP18383/2025-2026/192075-Construction of rooms and halls in school and colleges","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Comunity Hall Including Stair for Kalyani Shikshayatan,PO-Kalyani Town under Kalyani Municipality Ward no-15,Nadia,West Bengal-741235","17-Apr-2025","2427185","04-Aug-2025"
"162","Normal/Others","WS/MP18383/2025-2026/219810-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Black Top road from the Khamarpara more near H.O. Haren Sarkar (Fulia-Taherpur main road at J.L no-70 Buincha towards end to Khamarpara Kalimandir (Badkulla Main Road) via H.O. Bhanu Sarkar to towards the H.O. Sribash Mondol within Nabla Gram Panchayat Under Santipur Development Block","18-Jul-2025","1484547","14-Nov-2025"
"163","Normal/Others","WS/MP18383/2026-2027/219795-Providing drains and gutters for public drainage","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of  Surface Drain With Cover Slab From Biswanath Biswas(S.O Late Gopal Chandra Biswas) House to Khal VIA G.S.F Primary School at Jitpur under Raghunathpur Gram Panchayat, Under Tehatta-I Block","18-Jul-2025","950000","13-May-2026"
"164","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Provision of an ambulance with advanced life support system(Force Traveler 3350 BS6 2nd Version) for National Institute of Locomotor Disabilities at BT road Bonhoogly,kolkata-700090","18-Jan-2025","3075000","NA"
"165","Normal/Others","WS/MP218/2025-2026/155442-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","DEVELOPMENT OF FERRY GHAT NEAR BORO MAA MANDIR, NAIHATI, NORTH 24 PGS.","27-Nov-2024","999989","07-Apr-2025"
"166","Normal/Others","WS/MP18383/2026-2027/177015-Construction of rooms and halls in school and colleges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Dining Hall and Open Stage at Jagadishpur Panchakari Vidyapith,PO- Jagadishpur under development Block Bagdah,North 24 Parganas District,West Bengal-743251","22-Feb-2025","2500000","01-Sep-2026"
"167","Repair and Renovation","NA-Providing CCTV camera system for security of public areas","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Installation of CCTV camera surveillance system in TITAGARH UPENDRA BHANJA VIDYAPITH (HIGHER SECONDARY) Pin-700119","06-Jan-2025","245000","NA"
"168","Normal/Others","WS/MP18382/2026-2027/255590-Construction of buildings for community cultural activities","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of open stage in the name of Guruchand Thakur Sanskritik Mancha","26-Dec-2025","500000","14-Aug-2026"
"169","Trust and Society","NA-Construction of public libraries and reading rooms","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Library Building at Pally Mangal Yubak Samity , Baksa, Bagdah, North 24 Parganas, West Bengal- 743232","05-Jan-2026","500000","NA"
"170","Normal/Others","WS/MP888/2025-2026/183657-Construction of additional rooms and halls in the existing public and community building","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Construction for Canteen at Ground Floor and modification of 1st Floor of Cooch Behar Bhawan.","18-Mar-2025","6763570","01-Sep-2025"
"171","Trust and Society","WS/MP18383/2026-2027/263122-Construction of boundary walls of existing public and community buildings","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall for Schools and Hostel Project at  Uttar 24 Parganas Vivekananda Seva trust.","29-Jan-2026","4000000","14-Aug-2026"
"172","Normal/Others","WS/MP18382/2025-2026/191385-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","At Bharati Milan Sangha Maidan, JL No.10, CS Dag No. 1781,Mouza Sultanpur under Uttar Dumdum Municipality, North 24 Pgs district.","15-Apr-2025","760000","17-Oct-2025"
"173","Normal/Others","WS/MP18382/2025-2026/200582-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar high mast light 01 nos.","17-May-2025","377649","17-Oct-2025"
"174","Normal/Others","WS/MP18382/2025-2026/200583-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar high mast light 01 nos","17-May-2025","377649","17-Oct-2025"
"175","Normal/Others","WS/MP18382/2025-2026/200584-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar High mast light 01 nos","17-May-2025","377649","17-Oct-2025"
"176","Normal/Others","WS/MP18382/2026-2027/255589-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of culvert","26-Dec-2025","600000","14-Aug-2026"
"177","Normal/Others","WS/MP18382/2026-2027/220346-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC bridge at Bagi to Bagangram over Kodalia river Mouja Bagangram JL No 43 under Asharu Gram Panchayet in Bagdah Block","20-Jul-2025","4045011","20-Jul-2026"
"178","Normal/Others","WS/MP18382/2026-2027/220474-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC bridge at Raghabpur over Sindrani Baor Mouja Raghabpur JL no 02 under Sindrani Gram Panchayet in Bagdah Block","20-Jul-2025","13628575","20-Jul-2026"
"179","Normal/Others","WS/MP18382/2026-2027/221599-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC foot bridge from Baneshwarpur to Baikhola over Kuchemora Khal JL No 18 Mouja Baikhola under Ranghat Gram Panchayet in Bagdah Block","23-Jul-2025","4871269","20-Jul-2026"
"180","Normal/Others","NA-Improvement of electricity distribution infrastructure","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Shri Nagendra Ray (2023-29) (2023-2029)","Elected MP","Improvement of electricity distribution and wiring works along with necessary fitting and fixture.","19-Aug-2025","7000000","NA"
"181","Normal/Others","NA-Street lights","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Constraction of street lighting","31-Jan-2026","500000","NA"
"182","Normal/Others","NA-Setting up crops conservation facilities","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Development of a cold storage","02-Feb-2026","4750000","NA"
"183","Normal/Others","NA-Development of public parks","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Development of Arabari Field","31-Jan-2026","1400000","NA"
"184","Normal/Others","NA-Lighting of public spaces","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","INSTALLATION OF ONE (01) NUMBER OF HIGH MAST LIGHT IN FRONT OF BARNAPARICHAY GATE AT SINGHADANGA NEAR BIRSINGHA VILLAGE WITHIN BIRSINGHA GP IN PASCHIM MEDINIPUR DISTRICT.","02-Sep-2025","778085","NA"
"185","Normal/Others","NA-Construction of culverts and bridges","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Constraction of a small bridge.","31-Jan-2026","4100000","NA"
"186","Normal/Others","NA-Construction of culverts and bridges","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of the Lokhata Pol Bridge","31-Jan-2026","7600000","NA"
"187","Normal/Others","NA-Construction of culverts and bridges","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Constraction of steel bridge at Bhangadaha Gorkhi","02-Feb-2026","10000000","NA"
"188","Normal/Others","WS/MP218/2026-2027/227779-Construction of boundary walls of existing public and community buildings","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Construction of the boundary wall and rooms in the hostel cum home of Sri Ramkrishna Sarada Sevashram at Chowkon, Ramkrishna Sara Sevashram road, khirpai, Paschim Medinipur, WB-721232","20-Aug-2025","971120","24-Jun-2026"
"189","Normal/Others","NA-Construction of buildings for community cultural activities","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Development of cultuaral halls at diffrent palces.","31-Jan-2026","2500000","NA"
"190","Normal/Others","NA-Construction of additional rooms and halls in the existing public and community building","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of  Hall rooms at Antri Swami Vivekananda Adibasi High School, PO- Rautarapur, PS- Dantan ,  Dist- Paschim Medinipur 721133","29-Jan-2026","1500000","NA"
"191","Trust and Society","WS/MP18383/2025-2026/162628-Construction of rooms and halls in school and colleges","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Boys Hostel Building of Keshiary Saraswati Sishu Mandir Seva Samiti.","31-Dec-2024","2000000","07-May-2025"
"192","Normal/Others","WS/MP18383/2026-2027/241004-Purchase of smart boards, visual display units and projectors","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Smart Class Room including Beautification Work at Rajnagar Junior Girls High School, Village- Rajnagar, P.O- Chetua Rajnagar, Rajnagar Gram Panchayat,Daspur-I Block","09-Oct-2025","596332","02-Jul-2026"
"193","Normal/Others","WS/MP18383/2025-2026/240989-Purchase of smart boards, visual display units and projectors","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Smart Class Room including Beautification Work at Keshiary High School(H.S), P.O.- Keshiary, Paschim Medinipur,Keshiary-I GP, Keshiary Block.","09-Oct-2025","596332","02-Mar-2026"
"194","Repair and Renovation","NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Reconstruction of Jara Su-Swasthya Kendra (Health and Wellness Centre) adjacent to Hatpukur Primary School the prople of  Belgeria Hatpukur and Arjun Geria Villages.","06-Feb-2026","450000","NA"
"195","Repair and Renovation","NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Reconstruction of Khurshi Su-Swasthya Kendra (Health and Wellness Centre) adjacent to Hatpukur Primary School the prople of Belgeria Hatpukur and Arjun Geria Villages.","06-Feb-2026","450000","NA"
"196","Repair and Renovation","NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Reconstruction of Guadanga Su-Swasthya Kendra (Health and Wellness Centre) adjacent to Hatpukur Primary School the prople of Belgeria Hatpukur and Arjun Geria Villages.","06-Feb-2026","450000","NA"
"197","Normal/Others","NA-Construction of rooms and halls in school and colleges","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Development of Amlasuli Girls School","31-Jan-2026","1000000","NA"
"198","Normal/Others","NA-Construction of public irrigation facilities","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Development of a consolidated agrarian support hub comprising drying platforms, work sheds, and repair of minor irrigation channels","31-Jan-2026","3800000","NA"
"199","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of road from Dhadki-Koraapara and Dhadki-Porapara.","31-Jan-2026","3200000","NA"
"200","Normal/Others","WS/MP893/2026-2027/263662-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD IN DURGAPUR, BAGILA, DEBIPUR AND GOP GANTAR II FROM SOBHNA MAHADEV SOREN HOUSE TO RAIL GATE.","31-Jan-2026","2000000","20-Aug-2026"
"201","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CC ROAD FROM SHAPOR MORE TO CHANDRAHATI BUS STAND (3 KM DISTANCE)","31-Jan-2026","1500000","NA"
"202","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM DASPARA (COMMUNITY HALL) TO SASAN VIA SUCHARAN DAS HOUSE 500 MT.","31-Jan-2026","1000000","NA"
"203","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM DHARMASTHALA ROAD TO ADIBASIPADA ROAD (1 KM)","31-Jan-2026","500000","NA"
"204","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","REPAIRING OF ROAD IN BAIKUNTHAPUR I, BAIKUNTHAPUR II, BORSUL 2, FROM JOTERAM JAMTALA TO EDEN CANAL VIA AMIRPUR(3.2 KM)","31-Jan-2026","2000000","NA"
"205","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of protection wall from Bulu nath land to Asapurna Ghosh Koner house with Paver block in front of Sabshib Mandir at Veramari road in Ward No-06 and 07","31-Jan-2026","479000","NA"
"206","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of drain from Suvajit Saha house to Abhijit Modak house","31-Jan-2026","400000","NA"
"207","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD FROM SIDDHESWARI TALA TO MOLLA PARA (600M)","02-Feb-2026","1000000","NA"
"208","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Construction of road from Ghosh sweet to Amirpur high school via Jhapan tala approx 2.8 km  under Baikunthapur1 Gp","13-Feb-2026","2000000","NA"
"209","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Construction of road from Dipak Roy house to Bikash roy house 400 mts Neragohalia","13-Feb-2026","1000000","NA"
"210","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","CONSTRACTION OF (300 X 4) FT. COVER DRAIN FROM DINES MONDAL HOUSE TO VELU MAJHI HOUSE AT AGARDANGA VILLAGE","31-Jan-2026","270000","NA"
"211","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM SABAR ALI HOUSE TO MOSJIDPARA KABASTHAN 300 METERS","31-Jan-2026","500000","NA"
"212","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from  Bikas Das house to Hari Das house at makhaltore das para","30-Jan-2026","150000","NA"
"213","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of bituminus road from Kumri  Charak  Tala to Kumri FP School","30-Jan-2026","150000","NA"
"214","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of road from Manasa tala to EP  School","30-Jan-2026","150000","NA"
"215","Normal/Others","NA-Construction of culverts and bridges","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Construction of culvert at Malkita village near Gour river","13-Feb-2026","1500000","NA"
"216","Normal/Others","NA-Construction of culverts and bridges","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","construction of bridge at palitpur saraitikir","02-Feb-2026","1500000","NA"
"217","Normal/Others","WS/MP220/2026-2027/262532-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Rahul  Sree house to Jaydeb Rajowar house in Bhowsing Sardar Para","30-Jan-2026","250000","19-Aug-2026"
"218","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Rabindranath Saha house to mobile tower of Sunil Banerjee","30-Jan-2026","150000","NA"
"219","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Nimal Bairagyao house to paresh Nag house in Samajbati Matpara","30-Jan-2026","243000","NA"
"220","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Dipankar Debnath house to Nahu Bairagyo house","30-Jan-2026","100000","NA"
"221","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Ganesh Jananitala to Dakati kalitola more","30-Jan-2026","304800","NA"
"222","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road and drain from Kajol  Sekh house to lynuddin Sekh house","30-Jan-2026","500000","NA"
"223","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road with guard wall from Laxman halder to Goutam Mondal house","30-Jan-2026","190000","NA"
"224","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM MALIRBAGAN MOSQUE TO PRIMARY SCHOOL 2 KM ROAD","30-Jan-2026","1000000","NA"
"225","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of bituminus road from near PWD road to Kheda Para FP School at Kheda Para villege","30-Jan-2026","15000000","NA"
"226","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ROAD KANPUR MORE TO SAHEBGANJ BUS STAND VIA SERUA","30-Jan-2026","20000000","NA"
"227","Normal/Others","WS/MP217/2026-2027/262616-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ROAD AT DILALPUR KATHER BRIDGE","30-Jan-2026","3000000","20-Aug-2026"
"228","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","construction of waiting shed (colouring corket tin) at Nandai hattola adibasipara","31-Jan-2026","500000","NA"
"229","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Constraction of waiting shed(colouring corket tin) Nandai hattola adibasipara","31-Jan-2026","500000","NA"
