"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"149","Normal/Others","WS/MP007/2025-2026/193613-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Boring , Construction of Platform, Installation of Water Tank, Submersible Pump, etc. in WARD No. 23, near Badi Masjid.","Smt. Mahua Maji (2022-28) (NaN-NaN)","Elected MP","N/A","14-Dec-2025","484000"
"150","Normal/Others","WS/MP007/2024-2025/133443-Construction of community centers and community halls","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Construction of community halls for Social work Momi , Karharbari  Chaurasi Panchayat Near Yogitandh Giridih","Smt. Mahua Maji (2022-28) (NaN-NaN)","Elected MP","N/A","03-Nov-2025","1149644"
"151","Normal/Others","WS/MP081/2023-2024/1798-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall in sundar vihar, ward no. -10, kokar under ranchi nagar nigam","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1450000"
"152","Normal/Others","WS/MP081/2023-2024/1797-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from ajay gupta house towards Mahesh prasad house near ITBP,ringh road under kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"153","Normal/Others","WS/MP081/2023-2024/1796-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road in simaliya panchayat from sankar chowk towards Simran general store under hatia vidhansabha","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"154","Normal/Others","WS/MP081/2023-2024/1761-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Aghnu Bhagat’s house towards Gowardhan Yadav’s house in Banganwa Village under Burmu Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"155","Normal/Others","WS/MP081/2023-2024/1763-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of cremation shed at plot no 70, Mauja – Gobarhappa under Kanke Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1000000"
"156","Normal/Others","WS/MP081/2023-2024/1762-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Cremation shed and guard wall in Sosai village under Burmu Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1000000"
"157","Normal/Others","WS/MP081/2023-2024/1764-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Sikidiri main road towards Sandi under Ormanjhi Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","400000"
"158","Normal/Others","WS/MP081/2023-2024/1774-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Community Hall in Gagari village under Ormanjhi Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1450000"
"159","Normal/Others","WS/MP081/2023-2024/1773-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Ramnivas’ house in towards direction at Tilta Chowk Ganpati Nagar Ring Road under Ratu Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1000000"
"160","Normal/Others","WS/MP081/2023-2024/1772-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Paver Block Road towards Malang way in Tiko Toli village under Mandar Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"161","Normal/Others","WS/MP081/2023-2024/1771-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Saryu Yadav’s house in towards direction in Patgain village under Kanke Block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","400000"
"162","Normal/Others","WS/MP081/2023-2024/1770-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Paver Block Road from Balku Sahu’s house towards Rajendra Ram’s house in Hochar village under Kanke Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","400000"
"163","Normal/Others","WS/MP081/2023-2024/1777-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Pramod Kumar’s house towards Shivlal Mahto’s house at Bedwari Jhatni Tungri under Angada Block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","300000"
"164","Normal/Others","WS/MP081/2023-2024/1776-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","From Shasanbeda black road towards Bablu Mahto’s house in Rajadera panchayat under Angada Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","300000"
"165","Normal/Others","WS/MP081/2023-2024/1775-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Paver Block Road from Kishun Mahto’s house in towards direction at Beniyajara in Bongaibeda under Angada Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","300000"
"166","Normal/Others","WS/MP081/2023-2024/1783-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from National Highway towards Tilta at Tilta village under Ratu block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"167","Normal/Others","WS/MP081/2023-2024/1781-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road at Vrindavan colony, Mauja – Ulatu, lying in between Chandwe chowk and Pithoriya under Kanke Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"168","Normal/Others","WS/MP081/2023-2024/1779-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of cremation shed near the pond at Lupung village under Angada Block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","611000"
"169","Normal/Others","WS/MP081/2023-2024/1778-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","????? ??????? ??????? ????? ?????? ???? ??? ?????? ???? ?? ?? ?? ???? ???? ?? ?? ?? ?? ???? ????? ?? ????????","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","300000"
"170","Normal/Others","WS/MP081/2023-2024/1784-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of laboratory room at Premchand High School Mesra","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1450000"
"171","Normal/Others","WS/MP081/2023-2024/1787-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of bathing ghat in bageecha talab at patgain village under kanke prakhand","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"172","Normal/Others","WS/MP081/2023-2024/1785-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from pithoriya main road towards bageecha at Marwa village under kanke prakhand","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"173","Normal/Others","WS/MP081/2023-2024/1795-Construction of buildings for community cultural activities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Installation of roof tiles and railing in sabhamanch constructed in bazartaand,ormanjhi under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","400000"
"174","Normal/Others","WS/MP081/2023-2024/1794-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall in first floor of Sarashwati shishu-mandir under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1450000"
"175","Normal/Others","WS/MP081/2023-2024/1792-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road in new shastri nagar madhukam road number -2 in ward no. 28 under ranchi nagar nigam","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"176","Normal/Others","WS/MP081/2023-2024/1791-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of bathing ghat in charkapakhan pond in mahuwadhipa, kuchu village under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"177","Normal/Others","WS/MP081/2023-2024/1790-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Community Hall in palu village under Ormanjhi Block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1450000"
"178","Normal/Others","WS/MP081/2023-2024/1789-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road in babro village from chipra main road towards bandhna oraon house under nagri block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"179","Normal/Others","WS/MP081/2023-2024/1802-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall near Saraswati shishu mandir, purni rai under khelari block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1450000"
"180","Normal/Others","WS/MP081/2023-2024/1801-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall near Saraswati shishu mandir, sukurhuttu under kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1450000"
"181","Normal/Others","WS/MP081/2023-2024/1800-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall in baridih village under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1450000"
"182","Normal/Others","WS/MP081/2023-2024/1799-Construction of buildings for community cultural activities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of platform (chabutra) in pundag village under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","400000"
"183","Normal/Others","WS/MP081/2023-2024/2098-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall in first floor of marriage hall at ranger morcha, pundag road, argora ward no. -36 under ranchi nagar nigam","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1000000"
"184","Normal/Others","WS/MP081/2023-2024/2097-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of bathing ghat in pahan toli, argora ward no. 35 in ranchi nagar nigam","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"185","Normal/Others","WS/MP081/2023-2024/4488-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from DAV school main road towards divyadivyang school in sukurhuttu utari under kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"186","Normal/Others","WS/MP081/2023-2024/4489-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Ranibagh colony towards B.R. das house in tetri village under namkum block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"187","Normal/Others","WS/MP081/2023-2024/4486-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road in sai vihar colony, jhiri, chatakpur under ratu block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"188","Normal/Others","WS/MP081/2023-2024/4485-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from rakesh Choudhary house towards sant kumar house via pro. Kapil prasad house in ward no. 34, bajra,Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"189","Normal/Others","WS/MP081/2023-2024/4484-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of cremation shed in teli cremation ghat, ward no.-36, argora, pundag, ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1000000"
"190","Normal/Others","WS/MP081/2023-2024/4492-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Renovation of community hall in ward no.-5, buti Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1100000"
"191","Normal/Others","WS/MP081/2023-2024/4491-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of paver block road from tender heart school towards uma shankar paul house in ward no. 53 Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","1000000"
"192","Normal/Others","WS/MP081/2023-2024/4490-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of paver block road from ram nagar sant charls school main road towards fulmati devi house in ward no. 54,  Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","500000"
"193","Normal/Others","WS/MP081/2023-2024/1780-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC Road at Shri Ganesh Vihar Madhukam of Ranchi Municipal Corporation ward no 34","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","05-Apr-2025","400000"
"194","Normal/Others","WS/MP081/2023-2024/48700-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","paver block work in 7000 sq ft area","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","500000"
"195","Repair and Renovation","WS/MP081/2023-2024/48699-Construction of additional rooms and halls in the existing public and community building","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Renovation of hall with brick work, plaster, electric work, tiles, door, window, stage and room.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","700000"
"196","Normal/Others","WS/MP081/2023-2024/48701-Construction of public libraries and reading rooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of library in Sai Nath University, Kuchu, Jirawar, Ormanjhi, Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1100000"
"197","Normal/Others","WS/MP081/2023-2024/1815-Construction of culverts and bridges","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of RCC puliya and guardwall in village darha, Rahe,Ranchi","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1497000"
"198","Normal/Others","WS/MP081/2023-2024/1793-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of two nos. of room, bathroom along with toilet in 1st floor of seva Bharti building at Jonha under angara block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1450000"
"199","Repair and Renovation","WS/MP081/2023-2024/21915-Construction of community centers and community halls","Jharkhand","EAST SINGHBUM(DEPUTY COMMISSIONER EAST SINGHBUM_IDA)","Renovation of Sitla bhavan, bhalubasa in east singhbhum, Jamsherdpur","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","24-May-2025","1300000"
"200","Normal/Others","WS/MP081/2024-2025/133873-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall next to CMPDI in Kanke Road","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2026","1450000"
"201","Normal/Others","WS/MP081/2024-2025/133882-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of building next to Aditya Prakash Jalan Saraswati Vidhya Mandir located at Kudlum Balalong of Nagri block of Ranchi district.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2026","1450000"
"202","Repair and Renovation","WS/MP081/2024-2025/136012-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Paver block laying work near community hall in Ulatu of Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1000000"
"203","Repair and Renovation","WS/MP081/2024-2025/136014-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of residual road from Chutiya Namkum main road towards Lah Research Colony of Namkum block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","1450000"
"204","Repair and Renovation","WS/MP081/2024-2025/136013-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of pcc road from main road steel shop towards Aarti Kumari's house in village Chhotki Kumhariya under Ranchi district.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1450000"
"205","Repair and Renovation","WS/MP081/2024-2025/136016-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Paver block laying work in Tetri Rani Bagh Colony of Namkum block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","800000"
"206","Repair and Renovation","WS/MP081/2024-2025/133850-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Repair of community hall in Kukui village under Ormanjhi block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","400000"
"207","Normal/Others","WS/MP081/2024-2025/133856-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of shed near Sureshwari temple Chutia Samlong","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1000000"
"208","Normal/Others","WS/MP081/2024-2025/133852-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Chabutra in Bundu village under Ormanjhi block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","250000"
"209","Normal/Others","WS/MP081/2024-2025/133860-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road in Hariom Colony of Mesra East under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"210","Normal/Others","WS/MP081/2024-2025/133859-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of community hall on the banks of Dhordhoro river of Katamkulli under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2026","1450000"
"211","Normal/Others","WS/MP081/2024-2025/133858-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Dhariyari path Umesh sahu house towards Nandlal mahto house in Sukurhuttu village under Kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","1000000"
"212","Normal/Others","WS/MP081/2024-2025/133864-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Cement Colony main road of Bukbuka Panchayat under Khalari block towards ACC Corporate High School","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"213","Normal/Others","WS/MP081/2024-2025/133861-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from village Gobarhappa main road towards Hundur Akhara under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","500000"
"214","Normal/Others","WS/MP081/2024-2025/133849-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of shed in Rohandih village under Ormanjhi block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","611000"
"215","Normal/Others","WS/MP081/2024-2025/133857-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of cremation in Hochar village under Kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","1000000"
"216","Normal/Others","WS/MP081/2024-2025/133869-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Pancholi main road towards Arvind Sahu ji's house in Pancholi village of Mesra East Panchayat under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"217","Normal/Others","WS/MP081/2024-2025/133880-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Paver block road from Rama Munda’s Bari towards Munda Masna in Dardag village under Ormanjhi block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","400000"
"218","Normal/Others","WS/MP081/2024-2025/133879-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Jumar River Patra Toli cremation shed towards D Block under Kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","500000"
"219","Normal/Others","WS/MP081/2024-2025/133870-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road towards Ranidah crematorium in village Ginjo Thakurgaon under Burmu block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"220","Normal/Others","WS/MP081/2024-2025/133853-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Yashoda devi ji house towards Shakuntala devi ji house in bedwari new colony village under Angara block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"221","Normal/Others","WS/MP081/2024-2025/133875-Construction of public staircase/ stair ghat for public convenience","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of staircase and bathing ghat in village Guru under Ormanjhi block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","700000"
"222","Normal/Others","WS/MP081/2024-2025/133868-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from platform to water tower in Soso Toli of Narayan Soso under Angada block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","400000"
"223","Normal/Others","WS/MP081/2024-2025/133867-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from Nandlal Mahto's house towards Balram Mahto ji's house in village Chatra under Angada block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","400000"
"224","Normal/Others","WS/MP081/2024-2025/133855-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of Bhawan in near nehru academy, hochar village under kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","1000000"
"225","Normal/Others","WS/MP081/2024-2025/133866-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of PCC road from the house of Lakshmi Das towards the house of Naresh Ram located on Atal Marg in Arasande village under Kanke block","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jul-2025","500000"
"226","Normal/Others","WS/MP081/2024-2025/133863-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of cremation shed near tribal Masna of Newri Panchayat under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","07-Dec-2025","611000"
"227","Normal/Others","WS/MP081/2024-2025/133865-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of boundary wall and gate of the old pond garden in Kuchu village under Ormanjhi block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","03-Apr-2026","1450000"
"228","Normal/Others","WS/MP081/2024-2025/133862-Construction of public staircase/ stair ghat for public convenience","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Construction of stepped bathing ghat in Oyna village of Chandwe Panchayat under Kanke block.","Shri Aditya Prasad (2022-28) (NaN-NaN)","Elected MP","N/A","17-Aug-2025","700000"
