"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"612","Normal/Others","WS/MP18349/2024-2025/162572-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Gopal's house towards Rajmani's house near Karam Chowk in Vidya Nagar Vikas Nagar Street, Ward No. 34 of Ranchi Municipal Corporation Urban Area under Ranchi district.","30-Dec-2024","730000","21-Feb-2025"
"613","Normal/Others","WS/MP18349/2024-2025/162573-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Ram Mandir towards Jaleshwar Nayak's house in Baridih, Village-Baridih, Panchayat-Baridih, Ormanjhi Block, Ranchi District.","30-Dec-2024","820000","21-Feb-2025"
"614","Normal/Others","WS/MP18349/2024-2025/162575-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from pole factory towards Neelam Devi's house in village Ara in Ara Panchayat of Namkum block under Ranchi district.","30-Dec-2024","1200000","21-Feb-2025"
"615","Normal/Others","WS/MP18349/2024-2025/162576-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a PCC road from Surendra Pandey's house towards Temple in Senetorium Ara in Ara Panchayat of Namkum block under Ranchi district.","30-Dec-2024","1400000","21-Feb-2025"
"616","Normal/Others","WS/MP18349/2024-2025/162577-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Badam Path Shiv Mandir towards Muktinath's House via Rajendra Yadav's house in Baram of Ara Panchayat of Namkum Block under Ranchi District.","30-Dec-2024","1400000","21-Feb-2025"
"617","Normal/Others","WS/MP18349/2024-2025/162578-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Sarala Birla Campus main road towards Kameshwar Upadhyay's house in Mahilong Advocate Colony (Vaibhav) of Ara Panchayat of Namkum block under Ranchi district.","30-Dec-2024","1400000","21-Feb-2025"
"618","Normal/Others","WS/MP18349/2024-2025/162579-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Sarala Birla Campus main road, Meena Mansion towards Rukmani Pandey's house in Mahilong of Ara Panchayat of Namkum block under Ranchi district.","30-Dec-2024","1250000","21-Feb-2025"
"619","Normal/Others","WS/MP18349/2024-2025/162580-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Binod Mahto's house towards Babulal Mahto's house in Bargain Shivaji Nagar Ward No. 5 Ranchi Municipal Area under Ranchi district.","30-Dec-2024","1020000","21-Feb-2025"
"620","Normal/Others","WS/MP18349/2024-2025/162581-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Parma Yadav's house towards Sitaram's house near new ST Patel Field Ward No. 39, Dhurwa,  in Ranchi Municipal urban area of Ranchi district.","30-Dec-2024","920000","21-Feb-2025"
"621","Normal/Others","WS/MP007/2025-2026/210806-Setting up of community effluent treatment plants","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction work of drinking water stall in Ward No. 17, Harijan Basti, Pathalkudwa under Ranchi urban area.","20-Jun-2025","350000","21-Jun-2025"
"622","Normal/Others","WS/MP007/2025-2026/210808-Setting up of community effluent treatment plants","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction work of drinking water stall located at Roman Catholic Church Purulia Road, Ward No. 17, Ranchi urban area.","20-Jun-2025","650000","21-Jun-2025"
"623","Normal/Others","WS/MP007/2025-2026/210810-Setting up of community effluent treatment plants","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction work of drinking water stall near G.E.L. Church Pathalkuduwa, Ward No. 16, Ranchi urban area.","20-Jun-2025","350000","11-Sep-2025"
"624","Normal/Others","WS/MP081/2024-2025/133889-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of drain from Madhukar Anand ji's house in Sanatorium under Namkum block from Silver Spring towards Ring Road.","21-Jul-2024","500000","21-Aug-2024"
"625","Normal/Others","WS/MP081/2024-2025/138126-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of drain and culvert in village kuchu, bajartand, ormanjhi","01-Sep-2024","150000","27-Sep-2024"
"626","Normal/Others","WS/MP18349/2024-2025/162568-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of drain in Kokar Shankar Compound in ward number 8 urban area of Ranchi district.","30-Dec-2024","600000","25-Jan-2025"
"627","Normal/Others","WS/MP007/2025-2026/193600-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Drain Near Netaji Nagar ward no-13 at under Ranchi City.","22-Apr-2025","360000","16-May-2025"
"628","Normal/Others","WS/MP007/2025-2026/196914-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Constrution of Drain near Carpenter Toli Saint Anna School, Ward No-17 Under Ranchi Urban Area.","05-May-2025","465000","04-Jun-2025"
"629","Normal/Others","WS/MP007/2025-2026/240579-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Constructon of Drain with slab near Dharmendra Beetle Shop under Ward No. 28","07-Oct-2025","861500","27-Nov-2025"
"630","Normal/Others","WS/MP007/2025-2026/240580-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Drain with slab from Matla Qureshi House to Sehnaaz Khatoon House in Qureshi Mohalla under Ward No. 11","07-Oct-2025","924540","27-Nov-2025"
"631","Normal/Others","WS/MP007/2025-2026/240590-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of drain in Village Chudi Tola Rahman Colony and Construction of PCC Road near Vat tree at Village Chudi Tola under Kanke Block.","07-Oct-2025","480000","13-Oct-2025"
"632","Normal/Others","WS/MP007/2025-2026/255230-Providing drains and gutters for public drainage","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of drain cover in Ward No. 18, Radium Road, Kutchary Cosco Gali, Ranchi Urban Area.","23-Dec-2025","620000","05-Jan-2026"
"633","Normal/Others","WS/MP007/2025-2026/193598-Construction of public toilets and bathrooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Toilet near Bethesada Inter College ward no-15 at under Ranchi City.","22-Apr-2025","520000","04-Jun-2025"
"634","Repair and Renovation","WS/MP007/2025-2026/193601-Construction of public toilets and bathrooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Renovation of Toilet Near Nayak Toli in ward no-14 at under Ranchi City.","22-Apr-2025","650000","16-May-2025"
"635","Normal/Others","WS/MP007/2025-2026/196907-Construction of public toilets and bathrooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of toilet near Government Middle School Chutia Kali School, Ward No-14  Under Ranchi Urban Area.","05-May-2025","760000","04-Jun-2025"
"636","Normal/Others","WS/MP18349/2025-2026/207057-Construction of public toilets and bathrooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a public toilet and one deep boring near the Marasilli hill in village Rajaulatu Unidih Tola of panchayat Rajaulatu of Namkom block under Ranchi district.","07-Jun-2025","1050000","16-Jun-2025"
"637","Normal/Others","WS/MP18349/2025-2026/207066-Construction of public irrigation facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Deep boring for irrigation in village Jamudag of panchayat Jamudag of Sonahatu block under Ranchi district.","07-Jun-2025","339000","16-Jun-2025"
"638","Normal/Others","WS/MP18349/2025-2026/207073-Construction of public irrigation facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Deep boring for irrigation in village Mahilong of panchayat Mahilong of Namkom block under Ranchi district.","07-Jun-2025","339000","16-Jun-2025"
"639","Normal/Others","WS/MP18349/2025-2026/207075-Construction of public irrigation facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Deep boring for irrigation in village Thakurgaon of panchayat Thakurgaon of Budhmu block under Ranchi district.","07-Jun-2025","339000","16-Jun-2025"
"640","Normal/Others","WS/MP007/2023-2024/115566-Establishing public ground water recharging facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Siram toli G.E.L under ranchi urban area piau and paver block laying work near the boundary wall","27-Feb-2024","750000","11-Mar-2024"
"641","Normal/Others","WS/MP007/2023-2024/3129-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 27 Sri Nagar Colony Road No. 3 Near Arjun Verma House , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"642","Normal/Others","WS/MP007/2023-2024/3130-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 29 Madhukam Behind Sukhdeo Nagar Thana , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"643","Normal/Others","WS/MP007/2023-2024/3131-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18  M Ali Lane , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"644","Normal/Others","WS/MP007/2023-2024/3132-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 Line Talaab , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"645","Normal/Others","WS/MP007/2023-2024/3133-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Fatehullah Lane Tahir Gali, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"646","Normal/Others","WS/MP007/2023-2024/3134-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Fatehullah Road Fatehullah Maszid , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"647","Normal/Others","WS/MP007/2023-2024/3135-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Kalal Toli Irakiya School, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"648","Normal/Others","WS/MP007/2023-2024/3136-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Near Vikrant Chowk , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"649","Normal/Others","WS/MP007/2023-2024/3137-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 R G Street Near Naresh Gupta House, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"650","Normal/Others","WS/MP007/2023-2024/3138-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 27 Nivaranpur Near Tapovan Mandir, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"651","Normal/Others","WS/MP007/2023-2024/3139-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 Mahindra College Near Circular Road, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"652","Normal/Others","WS/MP007/2023-2024/3140-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 South Samaj Street Near Prakash Nisaad House, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"653","Normal/Others","WS/MP007/2023-2024/3141-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 34 Rugri Garh Near Nagar Nigam Sehri Vikash Yojna , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"654","Normal/Others","WS/MP007/2023-2024/3142-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 46 Krishna Puri Road No. 1 Near Sharma Ji House , Ranchi","11-Jul-2023","460800","21-Sep-2023"
"655","Normal/Others","WS/MP007/2023-2024/3143-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 46 Krishna Puri Road No. 1 Near Hanuman Mandir, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"656","Normal/Others","WS/MP007/2023-2024/3144-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No.23 Lah Factory Road Near Anam Tent House, Ranchi","11-Jul-2023","460800","18-Sep-2023"
"657","Normal/Others","WS/MP007/2023-2024/3145-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Karbala Chowk , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"658","Normal/Others","WS/MP007/2023-2024/3146-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 15 Baldev Sahay Lane, Ranchi","11-Jul-2023","460800","21-Sep-2023"
"659","Normal/Others","WS/MP007/2023-2024/3147-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 23 Tiwary Street, Ranchi","11-Jul-2023","460800","18-Sep-2023"
"660","Normal/Others","WS/MP007/2023-2024/3148-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No.23 Bhatti Chowk Near Madina Maszid , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"661","Normal/Others","WS/MP007/2023-2024/3149-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 22 Nasiruddin Colony Gali No. 4 , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"662","Normal/Others","WS/MP007/2023-2024/3150-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 22 Near Usman Maszid, Ranchi","11-Jul-2023","460800","18-Sep-2023"
"663","Normal/Others","WS/MP007/2023-2024/3151-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 27 SriNagar Colony Road No. 1  near Virendra Ji House , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"664","Normal/Others","WS/MP007/2023-2024/3152-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 27 Sri Nagar Road No. 2 Near Sudhir Sharma House , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"665","Normal/Others","WS/MP007/2023-2024/3153-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 29 Jai Prakash Nagar Pahadi Tola Near Ajay Tirkey House , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"666","Normal/Others","WS/MP007/2023-2024/3154-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 22 Nezam Nagar Ali Road , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"667","Normal/Others","WS/MP007/2023-2024/3155-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 R G Street XISS Lane , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"668","Normal/Others","WS/MP007/2023-2024/3156-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 22 Nezam Nagar Near Little Garden School , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"669","Normal/Others","WS/MP007/2023-2024/3157-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 18 Near CPI Office , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"670","Normal/Others","WS/MP007/2023-2024/3158-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction Of Platform, Installation Of Water Tank ,Submersible Pump etc in Ward No. 34 Lower Vidya Nagar Near Vipin Ji House , Ranchi","11-Jul-2023","460800","18-Sep-2023"
"671","Normal/Others","WS/MP007/2023-2024/45781-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc. in WARD No. – 22 Near Akbariya Masjid Joy’s House","05-Nov-2023","397950","21-Dec-2023"
"672","Normal/Others","WS/MP007/2023-2024/45782-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 27  Srinagar Road No. 5 Near Sanoj House","05-Nov-2023","530600","21-Dec-2023"
"673","Normal/Others","WS/MP007/2023-2024/45783-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in  WARD No. – 27 Srinagar Road No. 5 Near Anish House","05-Nov-2023","530600","21-Dec-2023"
"674","Normal/Others","WS/MP007/2023-2024/45784-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 27 Kishore Ganj Road No. 8 Baglamukhi Mandir Road Near Bablu Chaudhry House","05-Nov-2023","530600","21-Dec-2023"
"675","Normal/Others","WS/MP007/2023-2024/45785-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 18 Lohra Kocha Near Sushil Ji House","05-Nov-2023","397950","21-Dec-2023"
"676","Normal/Others","WS/MP007/2023-2024/45786-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 32 Ojha Market Near Deepak Ojha House","05-Nov-2023","530600","21-Dec-2023"
"677","Normal/Others","WS/MP007/2023-2024/45787-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 23  Abu Bakar Colony Lah Factory Road","05-Nov-2023","345600","21-Dec-2023"
"678","Normal/Others","WS/MP007/2023-2024/45788-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in Ward No. – 29  Below Pahadi Mandir Near Hanuman Mandir","05-Nov-2023","460800","21-Dec-2023"
"679","Normal/Others","WS/MP007/2023-2024/45789-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 46  Motiya Mohalla Road No. 4 Krishna Puri Chutia","05-Nov-2023","460800","21-Dec-2023"
"680","Normal/Others","WS/MP007/2023-2024/45790-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 46  Amrawati Colony Chutia Near Hanuman Mandir","05-Nov-2023","460800","21-Dec-2023"
"681","Normal/Others","WS/MP007/2023-2024/45791-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 17  Near Pathal Kudwa Chowk","05-Nov-2023","345600","21-Dec-2023"
"682","Normal/Others","WS/MP007/2023-2024/45792-Installing tube-wells and borewells","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Boring , Construction of Platform , Installation of Water Tank , Submersible Pump etc in WARD No. – 29 Near Khadgada Nagar Nigam Sehri Aawaas Yojna","05-Nov-2023","460800","21-Dec-2023"
