"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"142","Normal/Others","WS/MP086/2025-2026/227609-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","building construction at Mandya district, Nagamangala talluk, devalapura village, devalapura raitha udpadaka company limited","19-Aug-2025","1000000","05-Feb-2026"
"143","Normal/Others","NA-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of  Brahmashree Shree Narayanaguru sabhabhavana at Mandya District, Arya Edigara sangha","05-Mar-2026","500000","NA"
"144","Normal/Others","NA-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of shree Cheluvarayaswamy samudhaya bhavana at Mandya District, maddur Talluk, nambinayakanahalli village","05-Mar-2026","1000000","NA"
"145","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","MYSURU(DEPUTY COMMISSIONER MYSORE_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Rooms for government school, Hedtale Village, Mysore District, Nanjanagudu Taluk","24-Jun-2025","1000000","NA"
"146","Normal/Others","WS/MP086/2025-2026/211373-Construction of community centers and community halls","Karnataka","Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of Samudhaya bhavan at Ramnagar District, Bidadi Hobali, Bairamangala Post, Anchipura Colony","23-Jun-2025","500000","06-Nov-2025"
"147","Normal/Others","WS/MP086/2026-2027/220619-Construction of community centers and community halls","Karnataka","SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Samudhaya Bhavan at the premises of Shivamogga Jilla Okkaligara sangha, Balaraja Aras road, Shivamogga district","21-Jul-2025","1000000","19-May-2026"
"148","Trust and Society","WS/MP086/2025-2026/213179-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of shivayogishwara hostel at turuvekere town, Turuvekere talluk, Tumkur district work to be executed through Nirmiti Kendra","28-Jun-2025","2500000","05-Mar-2026"
"149","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Hostel room at shree karisiddeshwara swamy matt, Tumkur district, Tiptur Talluk, Honnavalli hobali, Honnavalli village","04-Jul-2025","500000","NA"
"150","Normal/Others","WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete draianage at Tumkur district, Tiptur talluk, kibbanahalli hobali, kottigehalli village from SC gangadharaiayana land to Basavayanna land","16-Aug-2025","500000","05-Nov-2025"
"151","Normal/Others","WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage at tumkur district, tiptur talluk, kibbanahalli hobali, kappalu grama panchayath, kottigehalli village from prasad land to karadalu and kottigehalli road","16-Aug-2025","500000","05-Nov-2025"
"152","Normal/Others","NA-Construction of public irrigation facilities","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of muddy canal from Edenahalli to Mallaghatta river at Tumkur district, Tiptur talluk, Nellikere grama panchayath","28-Jan-2025","500000","NA"
"153","Normal/Others","NA-Setting up of laboratories","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","purchase of computer and other Equipments for government high school at tumkur district, tiptur talluk, nonavinakere hobali, nellikere grama panchayath, Burudeghatta village","28-Oct-2025","300000","NA"
"154","Normal/Others","NA-Construction of toilet blocks","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of toilet at Tumkur district, Tiptur talluk, nonavinakere hobali, nellikere grama panchayath, muguthihalli hosuru village government high school","28-Oct-2025","200000","NA"
"155","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage from nagarajayyana house to shivabasavayyana house at Tumkur district, Tiptur taluk, nonavinakere hobali, nellikere grama panchayath, Burudeghatta village","28-Jan-2025","500000","NA"
"156","Normal/Others","NA-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage from shivabasavayyana home to anekere at Tumkur district, Tiptur taluk, Nonavinakere hobali, Nellikere grama panchayath, Burudeghatta village","28-Jan-2025","500000","NA"
"157","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Tumkur District, Tiptur Talluk, Nellikere grama panchayath, Near Yadehalli village lake home to ningaraju home","11-Jul-2026","500000","NA"
"158","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete road at Tumkur District, Tiptur Talluk, Yadehalli village From Shanmuke home to Nanjayya home","11-Jul-2026","500000","NA"
"159","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at tumkur district, turuvekere talluk, sampige grama panchayath, yelladabagi village from shankaralingaiah home to sampige","27-Aug-2026","500000","NA"
"160","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of concrete road at tumkur district, turuvekere talluk, sampige grama panchayath, yelladabhagi village from somanna home to sampige","27-Aug-2026","500000","NA"
"161","Normal/Others","NA-Construction of culverts and bridges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of bridge and road development from konegoudapalya naganna house to algur at tumkur district, Tiptur talluk, nonavinakere hobali, Nellikere grama panchayath","28-Jan-2025","500000","NA"
"162","Normal/Others","WS/MP086/2025-2026/150246-Construction of culverts and bridges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of continued work of bridge and road at Tumkur district, Kunigal Taluk, Nagasandra Panchayath, Andanayyana Palya","01-Nov-2024","1200000","19-Jun-2025"
"163","Normal/Others","WS/MP086/2025-2026/227367-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at tumkur district, tiptur talluk, kibbanahalli hobali, kuppalu grama panchayath, kottigehalli village in front of Shree Kalleshwara temple","16-Aug-2025","300000","05-Nov-2025"
"164","Normal/Others","NA-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of high mask light at Tumkur district, tiptur talluk, nonavinakere hobali, nellikere grama panchayath, burudeghatta village, janatha colony","28-Oct-2025","300000","NA"
"165","Normal/Others","NA-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of High Mask Light at tumkur district, Turuvekere talluk, Kasaba Hobali, Anenkere grama panchayath, Mallaghatta village","28-Oct-2025","300000","NA"
"166","Normal/Others","WS/MP086/2026-2027/169459-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High Mask Light near Ganapathi temple at Tumkur District, Tiptur Talluk, Nonavinakere Hobli, Nellikere grama Panchayath, Burudeghatta village","28-Jan-2025","200000","20-Jun-2026"
"167","Normal/Others","WS/MP086/2026-2027/169460-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High mask light in front of shiva temple at tumkur district, Tiptur talluk, Nonavinakere hobali, Nellikere grama panchayath, Burudeghatta village","28-Jan-2025","300000","20-Jun-2026"
"168","Normal/Others","WS/MP086/2026-2027/220621-Construction of culverts and bridges","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge at Uttara Kannada district, honnavara Talluk, Hodke Village","21-Jul-2025","500000","14-Jul-2026"
"169","Normal/Others","NA-Construction of community centers and community halls","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of Karuna Womens traning centre at uttar kannada district, Karwar Talluk","08-Oct-2025","500000","NA"
"170","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road from Piriyanayakka Farm to Karnakar Farm at Chikkamagaluru Jille,Kaduru village, Pillenahalli grama Panchayath and work to be executed through PRED","20-May-2026","500000","NA"
"171","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road from Kadekaluve road to Omkaraswamy Thota at Chikkamahgaluru district, kaduru Talluk, Pillenahalli Grama panchayath","20-May-2026","500000","NA"
"172","Normal/Others","NA-Construction of culverts and bridges","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of bridge at Bangalore District, Dodballapura talluk, Sasalu Hobali, Gundamagere lake to Doddamallana lake","10-Aug-2026","490000","NA"
"173","Normal/Others","NA-Construction of culverts and bridges","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of bridges at bangalore district, Dodballapura talluk, Sasalu hobali, Gundamagere Lake to Doddamallana lake","10-Aug-2026","490000","NA"
"174","Normal/Others","NA-Construction of culverts and bridges","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of bridge at Bangalore district, Dodballapura talluk, Sasalu hobali, Gundammagere lake to Bankena halli lake","10-Aug-2026","490000","NA"
"175","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore District, Dodballapura talluk from Lakshmi Narasimha swamy temple front road to Godda stone","10-Aug-2026","490000","NA"
"176","Normal/Others","WS/MP086/2025-2026/155279-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from venkatanarasamma home to lakshminarasimha swamy temple, hosahalli village, sasli hobli, dodballapura taluk, Bengalore rural","27-Nov-2024","490000","16-Aug-2025"
"177","Normal/Others","WS/MP086/2025-2026/155280-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from lakshminarasimha swamy temple to Kote pattabhiramaiah home, hosahalli village, sasli hobli, dodballapura taluk, Bengalore rural","27-Nov-2024","490000","16-Aug-2025"
"178","Normal/Others","NA-Construction of buildings for crèches and anganwadies","Karnataka","KODAGU(Deputy Commsioner Kodagu_ida)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","compound construction at Mukambika Institution Kodagu District, Kushalnagar Talluk","15-Sep-2025","500000","NA"
"179","Normal/Others","NA-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","Karnataka","KODAGU(Deputy Commsioner Kodagu_ida)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","purchase of bolero vehicle for sanchari girijana arogya ghataka ponnampete talluk, kallahalla, kodagu district","08-Oct-2025","1200000","NA"
"180","Normal/Others","NA-Installation of multi-gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Sirta Village Panchayat land near Guga Medi","17-Dec-2024","350000","NA"
"181","Normal/Others","NA-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Padla Village","17-Dec-2024","350000","NA"
"182","Normal/Others","NA-Installation of fixed garden gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Geong Village","17-Dec-2024","350000","NA"
"183","Normal/Others","NA-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near Bijli Board) of Village Mundri","21-Dec-2024","350000","NA"
"184","Normal/Others","NA-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near on Main firni) of Village Naina","21-Dec-2024","350000","NA"
"185","Normal/Others","NA-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Chopal No. - 2 of Village Khanoda","21-Dec-2024","350000","NA"
"186","Normal/Others","NA-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Rooms of Ravidasiya (SC)Community Hall at Street No. - 12, Ward No. - 31, Sirta Road, Kaithal","21-Dec-2024","400000","NA"
"187","Normal/Others","NA-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of community wall at Friends Colony, Kaithal","20-Jan-2025","500000","NA"
"188","Normal/Others","NA-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of hall at first floor and repair work of Panchayati Dharmashala at Singhowai Gali, Dogra Gat, Kaithal","20-Jan-2025","500000","NA"
"189","Normal/Others","NA-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of One room, Toilet and Bathroom of Balmiki Chaupal at Panchayat Land of Khanoda village","20-Jan-2025","500000","NA"
"190","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall of cremation Centre at Chak Padla Village","20-Jan-2025","250000","NA"
"191","Normal/Others","NA-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall and gate of Balmiki Chaupal at Panchayat land of Jagdishpura Village","20-Jan-2025","250000","NA"
"192","Normal/Others","NA-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet, Bathroom and Parapet at Gora Patti Chaupal, Village Mundri","03-Jul-2025","380000","NA"
"193","Normal/Others","NA-Security gates in streets/public place for safety purpose","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Main Gate at Ravi Dasia Chaupal, Village Balwanti","03-Jul-2025","150000","NA"
"194","Normal/Others","NA-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet at Ravi Dasia Chaupal, Village Balwanti","03-Jul-2025","100000","NA"
"195","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall of Brahmin Chaupal at village Nawach","04-Jul-2025","700000","NA"
"196","Normal/Others","NA-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction toilet and bathroom at Ravi Dasia Chaupal, Bhayankar Patti, Village Keorak","04-Jul-2025","250000","NA"
"197","Normal/Others","NA-Installing community drinking water plants","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Purchase of 25 chairs, 25 tables, 2 Bookshelves and 1 Water Cooler with RO at Panchayat Bhawan Library, Village Padla","04-Jul-2025","250000","NA"
"198","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of common public shed at Guhna village, District Kaithal","02-Sep-2025","1200000","NA"
"199","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Public Shed at Cremation Ground at Jagdishpura Village, Kaithal District","02-Sep-2025","350000","NA"
"200","Normal/Others","NA-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Common Public Hall for Brahman Dharmashala at Ward No.28, Kaithal","21-May-2026","2000000","NA"
"Grand Total"," "," "," "," "," "," "," "," "," ","11,64,56,813"
