"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"172","Repair and Renovation","WS/MP18283/2025-2026/238325-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Renovation of Mangala Youth Community Center at Nuapatana, Harekrushnapur","26-Sep-2025","27-Jan-2026","300000","Sanction"
"173","Normal/Others","WS/MP18283/2025-2026/238330-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Nilakantheswar Community Center at Nalihana, Gangachuda","26-Sep-2025","20-Dec-2025","500000","Vendor Identification"
"174","Repair and Renovation","WS/MP18283/2025-2026/238331-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Renovation of Bhagawat Community Center at Patnaik Sahi, Harekrushnapur","26-Sep-2025","30-Mar-2026","300000","Sanction"
"175","Repair and Renovation","WS/MP18283/2025-2026/238332-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Renovation of Bhagawat Community Center at Bhikaripada.","26-Sep-2025","30-Mar-2026","500000","Sanction"
"176","Normal/Others","WS/MP18283/2025-2026/238342-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Community Center at Paikarapur, Chalisbatia.","26-Sep-2025","30-Mar-2026","400000","Sanction"
"177","Normal/Others","WS/MP18283/2025-2026/238343-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Dhakhinakali Community Center at Samangara Nuasahi","26-Sep-2025","30-Mar-2026","500000","Sanction"
"178","Normal/Others","WS/MP18283/2025-2026/238349-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of community center at Mati Mandap Sahi Akhada.","26-Sep-2025","05-Mar-2026","500000","Sanction"
"179","Normal/Others","WS/MP18283/2025-2026/238362-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Mangala Community Center at Nayak Sahi, Gopalpur, Baliguali","26-Sep-2025","30-Mar-2026","300000","Sanction"
"180","Normal/Others","WS/MP132/2025-2026/240880-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community center at Nabinabagh square.","09-Oct-2025","15-Jan-2026","500000","Sanction"
"181","Normal/Others","WS/MP131/2025-2026/243959-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre near Maa Baghei Temple, Kaimatia.","25-Oct-2025","22-Dec-2025","250000","Vendor Identification"
"182","Normal/Others","WS/MP132/2025-2026/248913-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Grameswar Community Center at Paikamara.","19-Nov-2025","15-Jan-2026","500000","Work partially Completed"
"183","Normal/Others","WS/MP132/2025-2026/248914-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Dakhinakali Community Center at Biragobindapur.","19-Nov-2025","15-Jan-2026","500000","Work Completed"
"184","Normal/Others","WS/MP138/2025-2026/253615-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of NECTAR Old Age Home, Plot No.-623 by 934, Mangarajpur GP","12-Dec-2025","07-Mar-2026","400000","Sanction"
"185","Normal/Others","WS/MP18283/2025-2026/258419-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Radha Mohan Community Center at Birapratappur, Puri","09-Jan-2026","30-Mar-2026","500000","Sanction"
"186","Normal/Others","WS/MP18283/2025-2026/258421-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Bhudeswar Community Hall at Kabirajpur, Itibhun.","09-Jan-2026","05-Mar-2026","500000","Sanction"
"187","Repair and Renovation","WS/MP18283/2025-2026/258423-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Renovation of Gunthapilipila Community Center at Ward No. 05, Sasandamodarpur.","09-Jan-2026","30-Mar-2026","500000","Sanction"
"188","Repair and Renovation","WS/MP18283/2025-2026/258424-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Renovation of Gopalpur Sahi Jaga Community Center.","09-Jan-2026","30-Mar-2026","400000","Sanction"
"189","Normal/Others","WS/MP18283/2025-2026/258426-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Satya Mahavir Community Center at Ganganarayanpur.","09-Jan-2026","30-Mar-2026","400000","Sanction"
"190","Normal/Others","WS/MP18283/2025-2026/258430-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Narayani Community Center at Nuagaon.","09-Jan-2026","30-Mar-2026","500000","Sanction"
"191","Normal/Others","WS/MP18283/2025-2026/258432-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Community Center at Hudasahi, Chhaitana","09-Jan-2026","30-Mar-2026","400000","Sanction"
"192","Normal/Others","WS/MP18283/2025-2026/258434-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Community Center at Chhaitana Bazar Sahi.","09-Jan-2026","05-Mar-2026","500000","Sanction"
"193","Normal/Others","WS/MP18283/2025-2026/258436-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Jana Kalyan Community Center at Gaindol.","09-Jan-2026","05-Mar-2026","500000","Sanction"
"194","Normal/Others","WS/MP18283/2025-2026/258437-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Bhagabat Community Center Golasahi.","09-Jan-2026","30-Mar-2026","400000","Sanction"
"195","Normal/Others","WS/MP18283/2025-2026/258442-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Itibhuan Community Center at Itibhuan.","09-Jan-2026","05-Mar-2026","400000","Sanction"
"196","Normal/Others","WS/MP131/2026-2027/271709-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Boundary wall of Jagulai C.C, Tipara","28-Feb-2026","06-Jul-2026","500000","Sanction"
"197","Normal/Others","WS/MP131/2026-2027/271713-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Kartikeswar C.C at SC Sahi, Jamdhar","28-Feb-2026","15-May-2026","300000","Sanction"
"198","Normal/Others","WS/MP131/2026-2027/271721-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Const. of Dadhibaman Jew C.C, Laxminagar","28-Feb-2026","11-Jun-2026","500000","Sanction"
"199","Normal/Others","WS/MP131/2026-2027/272277-Construction of community centers and community halls","Odisha","BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Madina Maidan Community Hall At Madina Maidan, Puruna Bazar, P.O-Dist. Bhadrak- 756100","03-Mar-2026","19-Jun-2026","2000000","Sanction"
"200","Normal/Others","WS/MP131/2026-2027/272562-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Bhubaneswari Youth CC at Kamaladiha","06-Mar-2026","22-Apr-2026","300000","Sanction"
"201","Normal/Others","WS/MP131/2026-2027/272578-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Hata Cultural Mandap CC","06-Mar-2026","22-Apr-2026","150000","Sanction"
"202","Normal/Others","WS/MP131/2026-2027/272585-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Madheipada Village CC","06-Mar-2026","21-Jul-2026","250000","Sanction"
"203","Normal/Others","WS/MP131/2026-2027/272586-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Mahatma CC at Harijan Sahi near Badamba Hata","06-Mar-2026","29-Aug-2026","200000","Sanction"
"204","Normal/Others","WS/MP131/2026-2027/272587-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of village Panthian Mandap CC at Mangalpur","06-Mar-2026","29-Aug-2026","200000","Sanction"
"205","Normal/Others","WS/MP131/2026-2027/272588-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Kitchen  at Talasahi","06-Mar-2026","29-Aug-2026","150000","Sanction"
"206","Normal/Others","WS/MP131/2026-2027/272591-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Kitchen CC near Banshidhari Sports Club","06-Mar-2026","29-Aug-2026","200000","Sanction"
"207","Normal/Others","WS/MP131/2026-2027/272592-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Kanthitala Sahi Mandap CC near Sriram Pitha","06-Mar-2026","29-Aug-2026","200000","Sanction"
"208","Normal/Others","WS/MP131/2026-2027/272593-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Badshah CC","06-Mar-2026","29-Aug-2026","300000","Sanction"
"209","Normal/Others","WS/MP131/2026-2027/272594-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Kitchen near Gopal Jew at Manpur village","06-Mar-2026","29-Aug-2026","200000","Sanction"
"210","Normal/Others","WS/MP131/2026-2027/275345-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Bhaluchua, Ward No-6 of Redhakhol NAC in Sambalpur district","22-Mar-2026","06-Aug-2026","500000","Sanction"
"211","Normal/Others","WS/MP131/2026-2027/275346-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Kalyan Mandap at Pathansahi, Ward No 9 of Redhakhol NAC in Sambalpur district","22-Mar-2026","06-Aug-2026","1000000","Sanction"
"212","Normal/Others","WS/MP131/2026-2027/275347-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Kalyan Mandap at Dimirikuda, Ward No 10 of Redhakhol NAC in Sambalpur district","22-Mar-2026","06-Aug-2026","500000","Sanction"
"213","Normal/Others","WS/MP131/2026-2027/275348-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completionn of Community Hall near Sampark Club, Ward No 12","22-Mar-2026","06-Aug-2026","500000","Sanction"
"214","Normal/Others","WS/MP131/2026-2027/275352-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Kalyan Mandap at Village GP Bansajal of Redhakhol Block","22-Mar-2026","06-Aug-2026","500000","Sanction"
"215","Normal/Others","WS/MP131/2026-2027/275359-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Community Centre near the Driver Association Office at Village Jagannath Prasad","22-Mar-2026","07-Aug-2026","400000","Sanction"
"216","Normal/Others","WS/MP131/2026-2027/275360-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Village Sudapada GP Daincha of Naktideul Block","22-Mar-2026","07-Aug-2026","500000","Sanction"
"217","Normal/Others","WS/MP132/2026-2027/279968-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Kalyan Mandap at Kansagarh, Salapahadihi.","08-May-2026","21-Jul-2026","950000","Sanction"
"218","Normal/Others","WS/MP18452/2026-2027/292267-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Santrupt Misra (2026-32) (2026-2032)","Elected MP","Construction of Community Centre at Kakudipali under Batemura GP of Maneswar Block","09-Jul-2026","03-Aug-2026","600000","Sanction"
"219","Normal/Others","WS/MP18452/2026-2027/292268-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Santrupt Misra (2026-32) (2026-2032)","Elected MP","Construction of Community Centre at Getipada under Ward No. 41 of SMC","09-Jul-2026","03-Aug-2026","600000","Sanction"
"220","Normal/Others","WS/MP18452/2026-2027/292269-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Santrupt Misra (2026-32) (2026-2032)","Elected MP","Construction of Community Centre at Ammppada, Kiritpur under Batemura GP of Maneswar Block","09-Jul-2026","03-Aug-2026","600000","Sanction"
"221","Normal/Others","WS/MP18452/2026-2027/292270-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Santrupt Misra (2026-32) (2026-2032)","Elected MP","Construction of Community Centre at Sansinghari, Khdiapada under Ward No. 2 of SMC","09-Jul-2026","03-Aug-2026","600000","Sanction"
"222","Normal/Others","WS/MP18452/2026-2027/292271-Construction of community centers and community halls","Odisha","SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA)","Dr. Santrupt Misra (2026-32) (2026-2032)","Elected MP","Construction of Community Centre at Jhrapada Chipilima under Kurdula of Dhankauda Block","09-Jul-2026","03-Aug-2026","600000","Sanction"
"223","Repair and Renovation","WS/MP132/2026-2027/293776-Construction of community centers and community halls","Odisha","BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Repair and Renovation of Saraswati Community Center at Chanda Patana (Kanjipal).","09-Jul-2026","19-Aug-2026","200000","Sanction"
"224","Repair and Renovation","WS/MP132/2026-2027/293777-Construction of community centers and community halls","Odisha","BHADRAK(DISTRICT COLLECTOR BHADRAK_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Repair and Renovation of Sports room at Korkada Village","09-Jul-2026","19-Aug-2026","200000","Sanction"
"225","Normal/Others","WS/MP138/2023-2024/15728-Construction of public libraries and reading rooms","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of E- Library at Naxatramalini, High School, Chhatisdebil GP, Jajpur, Odisha","03-Sep-2023","16-Oct-2023","1000000","Work partially Completed"
"226","Normal/Others","WS/MP131/2023-2024/75401-Construction of public libraries and reading rooms","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Library","04-Jan-2024","13-Feb-2024","200000","Sanction"
"227","Normal/Others","WS/MP131/2023-2024/75781-Construction of public libraries and reading rooms","Odisha","Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Rasanga Village Library at Rasanga, Block- Gania","05-Jan-2024","12-Feb-2024","1000000","Physical Inspection"
"228","Normal/Others","WS/MP138/2025-2026/143888-Construction of public libraries and reading rooms","Odisha","JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Repairing and renovation of GP Office and Construction of Boundary Wall at Ward No-10, Village Bagalpur, GP- Bagalpur, Block- Biridi, DIstt-Jagatsingpur-754102.","27-Sep-2024","11-Sep-2025","622527","Physical Inspection"
"229","Normal/Others","WS/MP138/2024-2025/143889-Construction of public libraries and reading rooms","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction & Expasion of Library building for extending training facilities to Rural Personnels of Jagannath Seva Pratisthan Library, AT- Lunavihar, PO- Nandigoda, GP- Bijipur GP, Ward No. 3, Kanas Block, Puri Dist.","27-Sep-2024","30-Dec-2024","800000","Work Completed"
"230","Normal/Others","WS/MP138/2024-2025/160612-Construction of public libraries and reading rooms","Odisha","DHENKANAL(DISTRICT COLLECTOR DHENKANAL_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of New India Library Building at Borapada Dhenkanal, Khata No. 111/271 Plot No: 70/751 Kisam-Gharabari Panchayat-Gobindapur (Rural) Ward No-14 Block- Sadar Block DIstt Dhenkanal","21-Dec-2024","18-Mar-2025","998000","Sanction"
"231","Normal/Others","WS/MP132/2026-2027/199801-Construction of public libraries and reading rooms","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Library near Sarbajanina Durga Puja Samiti, Old Station Bazar, Bhubaneswar","15-May-2025","25-Aug-2026","500000","Sanction"
"232","Normal/Others","WS/MP138/2025-2026/211098-Construction of public libraries and reading rooms","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Library Building of Satyabadi Yuba Chhatra Sangathan (SAYA)  Village -Sukula  Plot no - 1683 , Khatian No  945 Ward no 5 Rural Tahasil Satyabadi Block -Satyabadi  District-Puri","21-Jun-2025","06-Oct-2025","500000","Work Completed"
"233","Normal/Others","WS/MP131/2025-2026/227990-Construction of public libraries and reading rooms","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Public Library in Malpur, Kendrapara Block","21-Aug-2025","18-Mar-2026","300000","Work partially Completed"
"234","Normal/Others","WS/MP18283/2025-2026/229004-Construction of public libraries and reading rooms","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Subhasish Khuntia (2024-30) (2024-2030)","Elected MP","Construction of Library room at Surajmala Saha College.","25-Aug-2025","30-Mar-2026","800000","Sanction"
"235","Normal/Others","WS/MP131/2026-2027/273369-Purchase of books for public libraries/ digitization of library books","Odisha","Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Provision of Instruments and Books for Rasanga Village Library at Rasanga, GP- Rasanga, Block- Gania","10-Mar-2026","23-Jun-2026","1000000","Sanction"
"236","Normal/Others","WS/MP131/2024-2025/152347-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Cremation center near burial ground in Rajapur village in Ganjam District","13-Nov-2024","30-Nov-2024","1000000","Sanction"
"237","Normal/Others","WS/MP138/2024-2025/156372-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Development of Satihura Cremation ground Tarapur Math GP Chakroda Ward No 18 Block  Distt Kendrapara","05-Dec-2024","10-Mar-2025","400000","Physical Inspection"
"238","Repair and Renovation","WS/MP131/2025-2026/178631-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Renovation of Christian Cemetery in Jatni Town, Khurda district","03-Mar-2025","31-May-2025","500000","Sanction"
"239","Normal/Others","WS/MP131/2025-2026/192919-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Crematorium at Dhoba Sahi, Paikajamuna, GP- Paikajamuna","21-Apr-2025","22-May-2025","200000","Sanction"
"240","Normal/Others","WS/MP131/2026-2027/271422-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of a Pakka Cremation Room at the Cremation ground in Village - Chhiam, GP- Gadamanatira, Block - Begunia","27-Feb-2026","15-May-2026","400000","Sanction"
"241","Normal/Others","WS/MP18424/2026-2027/297172-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Odisha","KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA)","Shri Sujeet Kumar (2026-32) (2026-2032)","Elected MP","Development of Graveyard at Jayantinagar Pada","20-Jul-2026","21-Aug-2026","500000","Sanction"
"242","Normal/Others","WS/MP131/2023-2024/75404-Construction of common work sheds/ common covered sitting area","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Jatri Waiting Hall, Mardamekha","04-Jan-2024","13-Feb-2024","300000","Sanction"
"243","Normal/Others","WS/MP138/2025-2026/253607-Construction of common work sheds/ common covered sitting area","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Dinning Shed at Sanakhaladi Sanskrit Vidyalaya At Sanakhaladi Ward No.08","12-Dec-2025","05-Jan-2026","1000000","Physical Inspection"
"244","Repair and Renovation","WS/MP132/2024-2025/133704-Construction of additional rooms and halls in the existing public and community building","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Additional Building and Renovation in Odisha Kendupatra Karmachari Sangha State Office. Regd No. 415, Biswanath Bhawan, VIP Colony, IRC Village, ND- 18, Nayapalli, Bhubaneswar- 751015","19-Jul-2024","18-Nov-2024","1000000","Sanction"
"245","Normal/Others","WS/MP138/2024-2025/143887-Construction of additional rooms and halls in the existing public and community building","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Open Air Auditorium of Bishnu Samantaray College, Nuahat, Arakhopur (GP), Distt Jajpur, Ward No.8, Block- Badachana","27-Sep-2024","05-Dec-2024","1000000","Work partially Completed"
"246","Repair and Renovation","WS/MP132/2025-2026/153900-Construction of additional rooms and halls in the existing public and community building","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of society house of Sambit Villa residential welfare association, Ghatikia, Ward No. 23, Block: Bhubaneswar, District: Khordha","22-Nov-2024","02-Jun-2025","500000","Sanction"
"247","Normal/Others","WS/MP138/2024-2025/170344-Construction of additional rooms and halls in the existing public and community building","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Repair and Maintenance of SC Pur Primary School At- SC Pur GPSC Pur under Udala Block, DIstt- Mayurbhanj","30-Jan-2025","27-Feb-2025","500000","Work Completed"
"248","Normal/Others","WS/MP138/2025-2026/185711-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Constrution of gaurd wall at Infornt of road RDS Juinior Mahavidyalaya Kundabai At GP Kundabai under Udala Block Distt Mayurbhanj Executive Agency ITDA Kaptipada Udala","23-Mar-2025","21-Apr-2025","500000","Work Completed"
"249","Normal/Others","WS/MP138/2025-2026/185712-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction and raising of gaurd wall at Infornt of RDS Degree Mahavidyalaya Kundabai At GP Kundabai under Udala Block Distt Mayurbhanj Executive Agency ITDA Kaptipada Udala","23-Mar-2025","21-Apr-2025","500000","Work Completed"
"250","Normal/Others","WS/MP131/2025-2026/192897-Construction of boundary walls of existing public and community buildings","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Boundary Wall of Panchayat office building of Kendupar, GP- Kendupadar","21-Apr-2025","22-May-2025","200000","Sanction"
"251","Normal/Others","WS/MP132/2025-2026/204395-Construction of boundary walls of existing public and community buildings","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Protection wall of Kusumi river.","29-May-2025","03-Nov-2025","100000","Sanction"
