"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"85","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195953","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
"86","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195954","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"87","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195955","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"88","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195956","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"89","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195957","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"90","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195958","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
"91","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195959","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
"92","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195960","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"93","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195961","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"94","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195962","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
"95","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195963","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","24-Sep-2025","DORNALA ANJAIAH","Payment Success","174973"
