"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"3629","Normal/Others","WS/MP189/2025-2026/178953-Lighting of public spaces","Uttar Pradesh","MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of semi high mast light at junction sarvajanik sthal near the house of Vimla Kashyap","04-Mar-2025","15-Apr-2025","176795","Physical Inspection"
"3630","Normal/Others","WS/MP189/2025-2026/178955-Lighting of public spaces","Uttar Pradesh","MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of semi-high mast light at Sarvajanik Sthal near Ravidas Dharamshala","04-Mar-2025","15-Apr-2025","176795","Physical Inspection"
"3631","Normal/Others","WS/MP189/2025-2026/178956-Lighting of public spaces","Uttar Pradesh","MORADABAD(DISTRICT MAGISTRATE MORADABAD_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Installation of semi-high mast light at Sarvajanik Sthal near Gurudwara and old Shiv Mandir","04-Mar-2025","15-Apr-2025","176795","Physical Inspection"
"3632","Normal/Others","WS/MP847/2025-2026/180088-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led high  Mast Light  Poll 12.5 mtr 180 watt 6 nag LED Light","07-Mar-2025","09-Oct-2025","443787","Physical Inspection"
"3633","Normal/Others","WS/MP849/2025-2026/191214-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","17 solar lights at different public places","14-Apr-2025","19-Jun-2025","849990","Physical Inspection"
"3634","Normal/Others","WS/MP849/2025-2026/191216-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","21 solar lights at different public places","14-Apr-2025","19-Jun-2025","1049994","Physical Inspection"
"3635","Normal/Others","WS/MP849/2025-2026/191222-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","14-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3636","Normal/Others","WS/MP849/2025-2026/191229-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","14-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3637","Normal/Others","WS/MP849/2025-2026/191232-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","18 solar lights at different public places","14-Apr-2025","19-Jun-2025","899994","Physical Inspection"
"3638","Normal/Others","WS/MP849/2025-2026/191239-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","14-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3639","Normal/Others","WS/MP849/2025-2026/191242-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","14-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3640","Normal/Others","WS/MP849/2025-2026/191244-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3641","Normal/Others","WS/MP849/2025-2026/191246-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","20 solar lights at different public places","14-Apr-2025","19-Jun-2025","999998","Physical Inspection"
"3642","Normal/Others","WS/MP849/2025-2026/191262-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","20 solar lights at different public places","14-Apr-2025","19-Jun-2025","999998","Physical Inspection"
"3643","Normal/Others","WS/MP849/2025-2026/191263-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","21 solar lights at different public places","14-Apr-2025","19-Jun-2025","1049994","Physical Inspection"
"3644","Normal/Others","WS/MP849/2025-2026/191264-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3645","Normal/Others","WS/MP849/2025-2026/191265-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","23 solar lights at different public places","14-Apr-2025","19-Jun-2025","1149994","Physical Inspection"
"3646","Normal/Others","WS/MP849/2025-2026/191266-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","23 solar lights at different public places","14-Apr-2025","19-Jun-2025","1149994","Physical Inspection"
"3647","Normal/Others","WS/MP849/2025-2026/191267-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","20 solar lights at different public places","14-Apr-2025","19-Jun-2025","999998","Physical Inspection"
"3648","Normal/Others","WS/MP849/2025-2026/191269-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3649","Normal/Others","WS/MP849/2025-2026/191270-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","21 solar lights at different public places","14-Apr-2025","19-Jun-2025","1049994","Physical Inspection"
"3650","Normal/Others","WS/MP849/2025-2026/191271-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3651","Normal/Others","WS/MP849/2025-2026/191272-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3652","Normal/Others","WS/MP849/2025-2026/191273-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","14-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3653","Normal/Others","WS/MP849/2025-2026/191274-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","18 solar lights at different public places","14-Apr-2025","19-Jun-2025","899994","Physical Inspection"
"3654","Normal/Others","WS/MP849/2025-2026/191275-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","17 solar lights at different public places","14-Apr-2025","19-Jun-2025","849990","Physical Inspection"
"3655","Normal/Others","WS/MP849/2025-2026/191276-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","23 solar lights at different public places","14-Apr-2025","19-Jun-2025","1149994","Physical Inspection"
"3656","Normal/Others","WS/MP849/2025-2026/191277-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","14-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3657","Normal/Others","WS/MP849/2025-2026/191278-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","17 solar lights at different public places","14-Apr-2025","19-Jun-2025","849990","Physical Inspection"
"3658","Normal/Others","WS/MP849/2025-2026/191284-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","9.5 meter pole with 6 lights at 13 public places","14-Apr-2025","19-Jun-2025","3637497","Physical Inspection"
"3659","Normal/Others","WS/MP849/2025-2026/191285-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","High mast light with 9.5 meter pole and 6 lights at 11 public places","14-Apr-2025","16-Jun-2025","3077883","Physical Inspection"
"3660","Normal/Others","WS/MP190/2025-2026/191376-Lighting of public spaces","Uttar Pradesh","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Mithlesh Kumar (2022-28) (2022-2028)","Elected MP","Installation of 150 LED Highmast Lights for Rural and Urban areas as per enclosed List","15-Apr-2025","09-May-2025","36450000","Physical Inspection"
"3661","Normal/Others","WS/MP849/2025-2026/193501-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","10 high mast light with 6 lights and 9.5 meter pole","22-Apr-2025","16-Jun-2025","2798076","Physical Inspection"
"3662","Normal/Others","WS/MP849/2025-2026/193511-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","18 solar lights at different public places","22-Apr-2025","19-Jun-2025","899994","Physical Inspection"
"3663","Normal/Others","WS/MP849/2025-2026/193526-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","19 solar lights at different public places","22-Apr-2025","19-Jun-2025","949995","Physical Inspection"
"3664","Normal/Others","WS/MP849/2025-2026/193530-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","20 solar lights at different public places","22-Apr-2025","19-Jun-2025","999998","Physical Inspection"
"3665","Normal/Others","WS/MP849/2025-2026/193544-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","13 solar lights at different public places","22-Apr-2025","19-Jun-2025","649979","Physical Inspection"
"3666","Normal/Others","WS/MP849/2025-2026/193548-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","21 solar lights at different public places","22-Apr-2025","19-Jun-2025","1049994","Physical Inspection"
"3667","Normal/Others","WS/MP849/2025-2026/193570-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","15 solar lights at different public places","22-Apr-2025","19-Jun-2025","749984","Physical Inspection"
"3668","Normal/Others","WS/MP849/2025-2026/193575-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","15 solar lights at different public places","22-Apr-2025","19-Jun-2025","749984","Physical Inspection"
"3669","Normal/Others","WS/MP849/2025-2026/193578-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","22 solar lights at different public places","22-Apr-2025","19-Jun-2025","1099998","Physical Inspection"
"3670","Normal/Others","WS/MP849/2025-2026/193657-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","12 solar lights at different public places","22-Apr-2025","19-Jun-2025","599976","Physical Inspection"
"3671","Normal/Others","WS/MP849/2025-2026/194277-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Solar lights at 16 different places","24-Apr-2025","19-Jun-2025","799987","Physical Inspection"
"3672","Normal/Others","WS/MP849/2025-2026/194279-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","15 solar lights at different public places","24-Apr-2025","19-Jun-2025","749984","Physical Inspection"
"3673","Normal/Others","WS/MP849/2025-2026/194280-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","20 solar lights at different public places","24-Apr-2025","19-Jun-2025","999998","Physical Inspection"
"3674","Normal/Others","WS/MP849/2025-2026/194281-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","15 solar lights at different public places","24-Apr-2025","19-Jun-2025","749984","Physical Inspection"
"3675","Normal/Others","WS/MP849/2025-2026/194282-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","18 solar lights at different public places","24-Apr-2025","19-Jun-2025","899994","Physical Inspection"
"3676","Normal/Others","WS/MP849/2025-2026/194283-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","23 solar lights at different public places","24-Apr-2025","19-Jun-2025","1149994","Physical Inspection"
"3677","Normal/Others","WS/MP849/2025-2026/194284-Lighting of public spaces","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","High mast light at 2 public places","24-Apr-2025","19-Jun-2025","559616","Physical Inspection"
"3678","Normal/Others","WS/MP847/2025-2026/194501-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light 6 LED with 150 Watt, (.5 meter pole","26-Apr-2025","01-May-2025","242998","Physical Inspection"
"3679","Normal/Others","WS/MP847/2025-2026/194502-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light 6 LED with 150 Watt, (.5 meter pole","26-Apr-2025","01-May-2025","242998","Physical Inspection"
"3680","Normal/Others","WS/MP847/2025-2026/194503-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light 6 LED with 150 Watt, (.5 meter pole","26-Apr-2025","01-May-2025","242998","Physical Inspection"
"3681","Normal/Others","WS/MP187/2025-2026/194545-Lighting of public spaces","Uttar Pradesh","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Javed Ali Khan (2022-28) (2022-2028)","Elected MP","S I OF LED SEMI HIGH MAST LIGHT AT 36 DIFFERENT PLACES","26-Apr-2025","14-May-2025","10187979","Physical Inspection"
"3682","Normal/Others","WS/MP187/2025-2026/194547-Lighting of public spaces","Uttar Pradesh","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Javed Ali Khan (2022-28) (2022-2028)","Elected MP","S I OF LED SEMI HIGH MAST LIGHT AT 123 DIFFERENT PLACES","26-Apr-2025","28-May-2025","29889000","Physical Inspection"
"3683","Normal/Others","WS/MP203/2025-2026/194799-Lighting of public spaces","Uttar Pradesh","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Smt. Darshana Singh (2022-28) (2022-2028)","Elected MP","Light Installation at public place","27-Apr-2025","03-Jun-2025","24235200","Physical Inspection"
"3684","Normal/Others","WS/MP019/2025-2026/194969-Lighting of public spaces","Uttar Pradesh","SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA)","Shri Hardeep Singh Puri (2020-26) (2020-2026)","Elected MP","Work of installation of a solar high mast light near Rani ji house behind the RED office in Urmaura village of Robertsganj development block","28-Apr-2025","17-Jun-2025","107939","Physical Inspection"
"3685","Normal/Others","WS/MP019/2025-2026/194970-Lighting of public spaces","Uttar Pradesh","SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA)","Shri Hardeep Singh Puri (2020-26) (2020-2026)","Elected MP","Work of installation of solar high mast light near the house of Kanti Kumar in village Poppy of development block Karma","28-Apr-2025","17-Jun-2025","107939","Physical Inspection"
"3686","Normal/Others","WS/MP019/2025-2026/194973-Lighting of public spaces","Uttar Pradesh","SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA)","Shri Hardeep Singh Puri (2020-26) (2020-2026)","Elected MP","Installation of a solar high mast light near the house of Balaram Krishna in Hinouta village panchayat of Robertsganj development block","28-Apr-2025","17-Jun-2025","107939","Physical Inspection"
"3687","Normal/Others","WS/MP019/2025-2026/194975-Lighting of public spaces","Uttar Pradesh","SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA)","Shri Hardeep Singh Puri (2020-26) (2020-2026)","Elected MP","Work of installation of solar high mast light near the house of Bhagirathi Chauhan in Dhooter village panchayat of development block Ghorawal","28-Apr-2025","17-Jun-2025","107939","Physical Inspection"
"3688","Normal/Others","WS/MP847/2025-2026/195899-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3689","Normal/Others","WS/MP847/2025-2026/195900-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3690","Normal/Others","WS/MP847/2025-2026/195901-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3691","Normal/Others","WS/MP847/2025-2026/195902-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3692","Normal/Others","WS/MP847/2025-2026/195903-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3693","Normal/Others","WS/MP847/2025-2026/195904-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3694","Normal/Others","WS/MP847/2025-2026/195919-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3695","Normal/Others","WS/MP847/2025-2026/195920-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3696","Normal/Others","WS/MP847/2025-2026/195921-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3697","Normal/Others","WS/MP847/2025-2026/195922-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3698","Normal/Others","WS/MP847/2025-2026/195923-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3699","Normal/Others","WS/MP847/2025-2026/196033-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3700","Normal/Others","WS/MP847/2025-2026/196034-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3701","Normal/Others","WS/MP847/2025-2026/196035-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3702","Normal/Others","WS/MP847/2025-2026/196036-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3703","Normal/Others","WS/MP847/2025-2026/196037-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","09-Jun-2025","240944","Physical Inspection"
"3704","Normal/Others","WS/MP847/2025-2026/196043-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3705","Normal/Others","WS/MP847/2025-2026/196044-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3706","Normal/Others","WS/MP847/2025-2026/196045-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3707","Normal/Others","WS/MP847/2025-2026/196046-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3708","Normal/Others","WS/MP847/2025-2026/196047-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3709","Normal/Others","WS/MP847/2025-2026/196048-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","02-May-2025","06-Jun-2025","240944","Physical Inspection"
"3710","Normal/Others","WS/MP847/2025-2026/196410-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3711","Normal/Others","WS/MP847/2025-2026/196411-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
