work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount,expenditure_ratio,amount_deviation,sanction_delay_days,payment_duration_days,completion_duration_days,vendor_count_per_work
Normal/Others,WS/MP096/2025-2026/181244,Kerala,KOLLAM,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini Mast light at Karikonam Juma Masjid junction, Ward No. 12, Ilamad Panchayat,Kollam District",2025-03-12,198795.0,2025-05-13,198795.0,Physical Inspection,1.0,198795.0,198795.0,198795.0,2026-07-16,2026-07-16,OVONIC ENERGY ENGINEERING PVT LTD,True,2026-07-24,198795.0,1.0,0.0,62.0,0.0,437.0,1
Normal/Others,WS/MP096/2024-2025/174870,Kerala,KOLLAM,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of mini mast light at Kunnoothara Mukku, Ward no. 02, Padinjarekallada Panchayat",2025-02-11,295500.0,2025-03-15,295500.0,Physical Inspection,1.0,285925.0,285925.0,285925.0,2026-05-20,2026-05-20,Kerala ELectrical and Allied Engineering,,,,0.9675972927241963,0.0,32.0,0.0,,1
Normal/Others,WS/MP096/2024-2025/174069,Kerala,KOLLAM,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of mini mast light at Perumburam junction, Ward no. 16, Velinalloor Panchayat",2025-02-07,169597.0,2025-03-15,169597.0,Physical Inspection,1.0,169597.0,169597.0,169597.0,2026-07-16,2026-07-16,OVONIC ENERGY ENGINEERING PVT LTD,True,2026-07-24,169597.0,1.0,0.0,36.0,0.0,496.0,1
Normal/Others,WS/MP096/2024-2025/174070,Kerala,KOLLAM,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of mini mast light at Pulikudi junction, Ward no. 06, Velinalloor Panchayat",2025-02-07,169597.0,2025-03-15,169597.0,Physical Inspection,1.0,169597.0,169597.0,169597.0,2026-07-16,2026-07-16,OVONIC ENERGY ENGINEERING PVT LTD,True,2026-07-24,169597.0,1.0,0.0,36.0,0.0,496.0,1
Normal/Others,WS/MP096/2024-2025/174073,Kerala,KOLLAM,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of mini mast light at Aalinmood junction, Ward no. 19, Thrikkovilvattam Panchayat",2025-02-07,234500.0,2025-03-15,234500.0,Physical Inspection,1.0,225314.0,225314.0,225314.0,2026-05-12,2026-05-12,Kerala ELectrical and Allied Engineering,False,2026-05-11,225314.0,0.9608272921108743,0.0,36.0,0.0,422.0,1
Normal/Others,WS/MP096/2024-2025/132536,Kerala,THRISSUR,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of High Mast light at Potta Pattiyethukunnu Colony, Ward No.08, Pazhayannur  Panchayath (SC)",2024-06-14,492987.0,2024-09-10,492987.0,Physical Inspection,1.0,492987.0,492987.0,492987.0,2024-10-07,2024-10-07,Kerala Electrical And Allied Engineering Company,False,2024-10-07,492987.0,1.0,0.0,88.0,0.0,27.0,1
Normal/Others,WS/MP096/2024-2025/132537,Kerala,THRISSUR,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of High Mast light at Potta  Colony, Ward No.07, Pazhayannur  Panchayath (SC)",2024-06-14,492987.0,2024-09-10,492987.0,Physical Inspection,1.0,492987.0,492987.0,492987.0,2024-10-08,2024-10-08,Kerala Electrical And Allied Engineering Company,False,2024-10-08,492987.0,1.0,0.0,88.0,0.0,28.0,1
Normal/Others,WS/MP096/2024-2025/132557,Kerala,THRISSUR,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Mahatma Gandhi road / pathway Ward No.01, Engadiyoor Panchayath.",2024-06-15,1000000.0,2025-01-15,1000000.0,Sanction,,,,,,,,,,,,0.0,214.0,,,0
Normal/Others,WS/MP096/2024,Kerala,THRISSUR,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Purchasing books for Thalassery Grameena Vayanashala at Thalassery, Deshamangalam Panchayat",2024-06-15,50000.0,2024-09-25,50000.0,Physical Inspection,,,,,,,,True,2024-10-08,50000.0,,0.0,102.0,,13.0,0
Normal/Others,WS/MP096/2026-2027/177171,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Irrigation scheme at Vaaliparamb Harijan Nagar, Ward No.01, Nellaya Panchayat",2025-02-24,300000.0,2026-08-07,300000.0,Sanction,,,,,,,,,,,,0.0,529.0,,,0
Normal/Others,WS/MP096/2024-2025/132959,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Kalathumpadi - Thottappaya, road/pathway, Ward No. 04, Chalavara Panchayat",2024-07-04,238484.0,2024-12-30,238484.0,Physical Inspection,1.0,238484.0,238484.0,238484.0,2025-05-02,2025-05-02,Rajesh P,True,2025-05-02,238484.0,1.0,0.0,179.0,0.0,123.0,1
Normal/Others,WS/MP096/2024-2025/132960,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Pallimukku - Chembalath colonythodu road/pathway, Ward No. 04, Chalavara Panchayat (SC)",2024-07-04,407336.0,2024-12-30,407336.0,Physical Inspection,2.0,407336.0,203668.0,252753.0,2025-04-24,2025-06-16,E K Abdulsalam,True,2025-05-30,407336.0,1.0,0.0,179.0,53.0,151.0,1
Normal/Others,WS/MP096/2024-2025/132961,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Chemmatupadi road/pathway, Ward No. 1, Nellaya Panchayat (SC)",2024-07-04,422950.0,2024-11-01,422950.0,Physical Inspection,1.0,422950.0,422950.0,422950.0,2024-11-04,2024-11-04,RINIL BABU,True,2024-11-04,422950.0,1.0,0.0,120.0,0.0,3.0,1
Normal/Others,WS/MP096/2025-2026/177173,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,Construction of Kudumpatta  Kootampidav  National LP School road or pathway Ward No 01 Nellaya Panchayat,2025-02-24,701265.0,2025-08-07,701265.0,Physical Inspection,1.0,701265.0,701265.0,701265.0,2026-01-29,2026-01-29,MUNEER,True,2026-01-29,701265.0,1.0,0.0,164.0,0.0,175.0,1
Normal/Others,WS/MP096/2026-2027/177181,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Ariyoor Paduvilkulamb road or pathway, Ward No.09 Kottopadam Panchayat",2025-02-24,647657.0,2026-05-15,647657.0,Physical Inspection,1.0,647657.0,647657.0,647657.0,2026-05-18,2026-05-18,BASHEER N,True,2026-08-14,647657.0,1.0,0.0,445.0,0.0,91.0,1
Repair and Renovation,WS/MP096/2025-2026/177183,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,Construction of Nadaparamb mill  Karambathoor road or pathway Ward No.02  Paruthoor Panchayat,2025-02-24,795855.0,2025-12-29,795855.0,Physical Inspection,1.0,795855.0,795855.0,795855.0,2026-07-03,2026-07-03,P NOUSHAD,True,2026-07-23,795855.0,1.0,0.0,308.0,0.0,206.0,1
Normal/Others,WS/MP096/2025-2026/177184,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Manakkalthodi Salafi masjid road or pathway, Ward No. 09, Ananganadi Panchayat",2025-02-24,592859.0,2026-01-14,592859.0,Physical Inspection,1.0,592859.0,592859.0,592859.0,2026-06-30,2026-06-30,MUHAMMED SHAFI P A,True,2026-07-17,592859.0,1.0,0.0,324.0,0.0,184.0,1
Normal/Others,WS/MP096/2026-2027/237582,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of medium mast light at Peringannur  Chellipadi Viruttanam road junction, Ward No.08, Thirumittacode Panchayat",2025-09-25,350000.0,2026-08-07,350000.0,Sanction,,,,,,,,,,,,0.0,316.0,,,0
Normal/Others,WS/MP096/2026-2027/243116,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light at Mannaraparamb Motorpadi, Ward No.7, Kappur Panchayat",2025-10-21,250000.0,2026-08-07,250000.0,Sanction,,,,,,,,,,,,0.0,290.0,,,0
Normal/Others,WS/MP096/2026-2027/243117,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light Infront of Darul Afthal, Ward No.3, Koppam Panchayat",2025-10-21,250000.0,2026-08-06,250000.0,Sanction,,,,,,,,,,,,0.0,289.0,,,0
Normal/Others,WS/MP096/2026-2027/243121,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light at Sulaimanpadi, Ward No.10, Thirumittacode Panchayat",2025-10-21,250000.0,2026-08-07,250000.0,Sanction,,,,,,,,,,,,0.0,290.0,,,0
Normal/Others,WS/MP096/2026-2027/243124,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light at Maniyamkode, Ward No.10, Mannur Panchayat",2025-10-21,250000.0,2026-07-22,250000.0,Sanction,,,,,,,,,,,,0.0,274.0,,,0
Normal/Others,WS/MP096/2026-2027/243125,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light at Kozhichunda, Ward No.5, Mannur Panchayat",2025-10-21,250000.0,2026-07-22,250000.0,Sanction,,,,,,,,,,,,0.0,274.0,,,0
Normal/Others,WS/MP096/2026-2027/243127,Kerala,PALAKKAD,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Setting up of Mini mast light at Parakkalpadi nagar, Ward No.11, Koppam Panchayat",2025-10-21,250000.0,2026-08-06,250000.0,Sanction,,,,,,,,,,,,0.0,289.0,,,0
Normal/Others,WS/MP096/2025-2026/273965,Kerala,IDUKKI,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Chenkulam Mangapara Ambazhachal road or pathway, Ward No. 03, Vellathooval Panchayat",2026-03-12,1000000.0,2026-03-13,1000000.0,Work Completed,1.0,968677.0,968677.0,968677.0,2026-03-13,2026-03-13,Secretary Highrange Labour Contract Co Operative Society,True,2026-03-13,968677.0,0.968677,0.0,1.0,0.0,0.0,1
Normal/Others,WS/MP096/2024-2025/181209,Kerala,IDUKKI,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of 12th Mile - Mezhukumchal Bridge, Ward No.18, Adimali Panchayat, Idukki District",2025-03-12,2500000.0,2025-03-29,2500000.0,Sanction,,,,,,,,,,,,0.0,17.0,,,0
Normal/Others,WS/MP096/2024-2025/117361,Kerala,IDUKKI,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Marthoma M S Colony - Parekkandam Link road/Pathway, Ward No.11, Edavetty Panchayat",2024-02-29,464853.0,2024-07-05,464853.0,Physical Inspection,1.0,464853.0,464853.0,464853.0,2024-12-07,2024-12-07,Biju Peter,True,2024-12-06,464853.0,1.0,0.0,127.0,0.0,154.0,1
Normal/Others,WS/MP096/2024-2025/182031,Kerala,IDUKKI,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Kuthirayalakkudi - View point road or pathway, Ward No.07, Adimaly Panchayat",2025-03-15,1458585.0,2025-03-26,1458585.0,Physical Inspection,1.0,1458585.0,1458585.0,1458585.0,2025-03-28,2025-03-28,M A Sainudheen,False,2025-03-28,1458585.0,1.0,0.0,11.0,0.0,2.0,1
Normal/Others,WS/MP096/2025-2026/180776,Kerala,IDUKKI,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,"Construction of Khadarpilla road or pathway, ward No.14, Thodupuzha Municipality",2025-03-10,200000.0,2025-05-08,200000.0,Physical Inspection,1.0,184579.0,184579.0,184579.0,2026-07-10,2026-07-10,Jaleel Jabbar,,,,0.922895,0.0,59.0,0.0,,1
Normal/Others,WS/MP18226/2025-2026/217170,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,"R.O. Plant Installation Work for Public Drinking Water System near Gurunanak Vidya Sabha Girls Inter College, Lakhimpur Kheri.",2025-07-11,478463.0,2025-09-27,478463.0,Physical Inspection,3.0,478463.0,159487.66666666666,331034.0,2025-12-09,2026-07-06,RAMA KANT,True,2026-07-29,478463.0,1.0,0.0,78.0,209.0,305.0,1
Normal/Others,WS/MP18226/2025-2026/222402,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Interlocking  construction work from Sampurna Nagar Road to Sent. N. College Gate Palika Kalan,2025-07-26,1781605.0,2025-09-27,1781605.0,Physical Inspection,2.0,1781605.0,890802.5,1332742.0,2025-12-09,2026-01-29,Shiv kumar thekedar,False,2026-04-25,1781605.0,1.0,0.0,63.0,51.0,210.0,1
Normal/Others,WS/MP18226/2025-2026/259879,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Vikas Khand Bankeganj ke Gram Wajeernager ke gra Amjabehar Me Shri Ramesh Bhargaw ke Makan se Shri meva ke Makan tak interloking avm Nali Nirmar,2026-01-19,1579800.0,2026-03-28,1579800.0,Vendor Identification,2.0,1578440.0,789220.0,1176897.0,2026-07-02,2026-08-12,Shiv kumar thekedar,,,,0.9991391315356374,0.0,68.0,41.0,,1
Normal/Others,WS/MP18226/2025-2026/259880,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Vikas Khand Bankeganj ke Gram Wajeernager ke gra Lalanganj me Kamalluddin ke Makan se Anish ke Makan tak interloking avm Nali Nirmar,2026-01-19,1105200.0,2026-03-28,1105200.0,Vendor Identification,2.0,1092688.0,546344.0,828900.0,2026-07-02,2026-08-12,Shiv kumar thekedar,,,,0.9886789721317408,0.0,68.0,41.0,,1
Normal/Others,WS/MP18226/2026-2027/293823,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Mo. Patel Nager me Rohit Batham ke makan se shri Sidharth verma Adocate ke makan tak Lanth 120,2026-07-16,1705100.0,2026-07-21,1705100.0,Sanction,,,,,,,,,,,,0.0,5.0,,,0
Normal/Others,WS/MP18226/2024-2025/170172,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Construction of rapata on drain on Padukhia-Trikoliya connecting road in village Padukhia of Gram Panchayat Gauriya,2025-01-29,6798710.0,2025-02-17,6798710.0,Physical Inspection,2.0,6798710.0,3399355.0,4354605.0,2025-05-27,2025-06-28,Ranjeet Kumar Verma Contractor,False,2026-01-21,6798710.0,1.0,0.0,19.0,32.0,338.0,1
Normal/Others,WS/MP18226/2026-2027/286210,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,"vikas khand behajm ke vibhinya gram panchayate madhiya mein 2, karipokhar mein 1 evam oil dehat ke gram pahadkhopurva mein 2 sthalo par semi highmast light ka adhishthapan karya",2026-06-18,789000.0,2026-07-17,789000.0,Sanction,,,,,,,,,,,,0.0,29.0,,,0
Normal/Others,WS/MP18226/2026-2027/286211,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,vikas khand phoolbehad ke gram mudiya mistra alg-alg 3 sthalon par 6 ve semi highmast light ka adhishthapan karya,2026-06-18,473400.0,2026-07-17,473400.0,Sanction,,,,,,,,,,,,0.0,29.0,,,0
Normal/Others,WS/MP18226/2026-2027/286212,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Vikas khand nakaha ke vibhinn 22 sthalon par 6ve semi highmast lighton ka adhishthapan karya,2026-06-18,3471400.0,2026-07-17,3471400.0,Sanction,,,,,,,,,,,,0.0,29.0,,,0
Normal/Others,WS/MP18226/2025-2026/222403,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Gram Panchayat koraiya lohana ke gram Lakshmipur me Tirahe par Parmod Verma  ke Makan ke Pass 6th semi High Mast Light ka adhishthapan kary.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-29,156959.0,1.0,0.0,63.0,68.0,305.0,1
Normal/Others,WS/MP18226/2025-2026/222414,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast laight near the trisection in village Ayodhyapur in Gram Panchayat Banbudheli.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-29,156959.0,1.0,0.0,63.0,68.0,305.0,1
Normal/Others,WS/MP18226/2025-2026/222415,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the Tiraha in village Amberpur of Gram Panchayat Datpur Rampur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-28,156959.0,1.0,0.0,63.0,68.0,304.0,1
Normal/Others,WS/MP18226/2025-2026/222416,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the Tiraha of Gram Panchayat Datpur Rampur Majra Rampur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-28,156959.0,1.0,0.0,63.0,68.0,304.0,1
Normal/Others,WS/MP18226/2025-2026/222417,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Gram panchayat ramapur grant No. 18 Tirahe ke paas 6th semi High mast light ka sthapana kary.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-28,156959.0,1.0,0.0,63.0,68.0,304.0,1
Normal/Others,WS/MP18226/2025-2026/222418,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Mataji temple in village Nauvakheda of G.P. Bharigwa,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-28,156959.0,1.0,0.0,63.0,68.0,304.0,1
Normal/Others,WS/MP18226/2025-2026/222419,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Mataji temple in Gram Panchayat Sansarpur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-28,156959.0,1.0,0.0,63.0,68.0,304.0,1
Normal/Others,WS/MP18226/2025-2026/222420,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the masjid in Gram Panchayat Sansarpur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222421,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near village Chhattipur intersection of Gram Panchayat Rampur Grant No. 18.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222422,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the intersection in Grant No. 10 of Gram Panchayat Bankepur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222571,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the tiraha in Village Panchayat Saukhia.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222572,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the masjid in village Panchayat saukhiya.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222573,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the Tiraha in village Talfipur of Gram Panchayat Rampur Grant No. 18.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222574,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the temple in village Dharampur of Gram Panchayat Grant No. 11.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222575,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the Masjid in village Angadpur of Gram Panchayat Datpur Grant.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222576,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Dhyanchandra Baba Temple in Village Bujhwa of Gram Panchayat Grant No. 14.,2025-07-26,179755.0,2025-09-27,179755.0,Physical Inspection,2.0,179755.0,89877.5,130358.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,179755.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222577,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near village Sarkargarh Masjid of Gram Panchayat Rampur Grant No. 18.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222578,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the Tiraha of Gram Panchayat Babarpur Bargadiya.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222579,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Ambedkar Park in village Motipur of Gram Panchayat Grant No. 14.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222580,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Lochanpur Gurudwara in Village Dalpur in Gram Panchayat Dalpur Grant.,2025-07-26,160967.0,2025-09-27,160967.0,Physical Inspection,2.0,160967.0,80483.5,111570.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,160967.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222588,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Chhatra veerbaba place in Gram Panchayat Grant No. 18.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222589,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the masjid in village Ujagarpur of Gram Panchayat Dalpur Grant.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222590,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near village Muradpur Masjid under Gram Panchayat Grant No. 18.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222591,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Banjarangwali temple in village Laxmipur of Gram Panchayat Koraiya Lohan.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222592,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Gram Panchayat Virandavan Ambedkar Park of Gram Panchayat Rampur Datpur.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222593,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near the house of Shri Jagdish Prasad in village Bajar ganj of Gram Panchayat Koraiya Lohan.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
Normal/Others,WS/MP18226/2025-2026/222594,Uttar Pradesh,KHERI,UTKARSH VERMA MADHUR,KHERI,Installation work of 6th semi high mast light near Gurudwara in village Dhaurahra Buzurg of Gram Panchayat  Kushmori.,2025-07-26,156959.0,2025-09-27,156959.0,Physical Inspection,2.0,156959.0,78479.5,107562.0,2025-12-20,2026-02-26,Shiv kumar thekedar,True,2026-07-23,156959.0,1.0,0.0,63.0,68.0,299.0,1
