work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount,expenditure_ratio,amount_deviation,sanction_delay_days,payment_duration_days,completion_duration_days,vendor_count_per_work
Normal/Others,WS/MP106/2023-2024/19233,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Imaliya, Janpad Panchayat Gotegaon ke Gram Imaliya main Samudayik Bhavan main Atirikt Nirman hetu, Vidhan Sabha Gotegaon, Narsinghpur",2023-09-12,500000.0,2024-02-12,500000.0,Physical Inspection,2.0,500000.0,250000.0,250000.0,2024-09-05,2025-04-22,gram panchayat imaliya,,,,1.0,0.0,153.0,229.0,,1
Normal/Others,WS/MP106/2023-2024/1599,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Pipariya (Mushran), Vikaskhand Gotegaon ke gram  Pipariya (Mushran) main Samudayik bhavan nirman, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976 at column no. 1)",2023-06-24,700000.0,2024-02-26,700000.0,Vendor Identification,2.0,650000.0,325000.0,350000.0,2024-03-16,2025-01-29,GRAM PANCHAYAT PIPARIYA MUSRAN,,,,0.9285714285714286,0.0,247.0,319.0,,1
Normal/Others,WS/MP106/2023-2024/1600,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Pipariya (Mushran), Vikaskhand Gotegaon ke Govt. Madhyamik shala Parisar Pipariya (Mushran) main Teen Shade nirman Kary, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976 at column no. 2)",2023-06-24,640000.0,2024-02-26,640000.0,Vendor Identification,2.0,640000.0,320000.0,320000.0,2024-03-13,2025-01-29,GRAM PANCHAYAT PIPARIYA MUSRAN,,,,1.0,0.0,247.0,322.0,,1
Normal/Others,WS/MP106/2023-2024/1601,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Jhot, Vikaskhand Gotegaon ke Paramhanshi Ganga Ashram Jhoteshwar main Teen Shade  nirman Kary, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976/23 at column no. 3)",2023-06-24,700000.0,2024-02-20,700000.0,Vendor Identification,2.0,700000.0,350000.0,350000.0,2025-06-03,2025-07-24,GRAM PANCHAYAT JHOT,,,,1.0,0.0,241.0,51.0,,1
Normal/Others,WS/MP106/2024-2025/154250,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Bichwa Kalan, Gram Panchayat Kosamkheda, Janpad Panchayat Kareli main Samudayik Bhavan nirman hetu, District Narsinghpur",2024-11-23,500000.0,2025-02-07,500000.0,Vendor Identification,1.0,375000.0,375000.0,375000.0,2025-05-13,2025-05-13,GP Kosamkheda,,,,0.75,0.0,76.0,0.0,,1
Normal/Others,WS/MP18284/2025-2026/163966,Madhya Pradesh,NARSIMHAPUR,Shri Ashok Singh (2024-30) (2024-2030),Elected MP,Constrution at Ghat Nirman work Near Narmada river Dist  NARSINGHPUR,2025-01-07,2500000.0,2026-02-03,2500000.0,Vendor Identification,1.0,1875000.0,1875000.0,1875000.0,2026-02-18,2026-02-18,GRAM PANCHAYAT AMODA,,,,0.75,0.0,392.0,0.0,,1
Normal/Others,NA/MP/1078/edeb9ba9,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Khapa, Janpad Panchyat Narsinghpur ke gram Khapa me Sanskratik Gatividhiyo hetu Samudayik Bhawan nirman, Narsinghpur",2026-01-18,500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,WS/MP106/2025-2026/249939,Madhya Pradesh,NARSIMHAPUR,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Sanatan Bramhan Sabha Narsinghpur sthit Gayadatta ward main Samudayik bhawan (Parasram Bhawan) main atirikt nirman hetu, Narsinghpur",2025-11-21,500000.0,2026-02-03,500000.0,Sanction,,,,,,,,,,,,0.0,74.0,,,0
Normal/Others,WS/MP104/2025-2026/266697,Madhya Pradesh,BHOPAL,Dr. L. Murugan (2024-30) (2024-2030),Elected MP,Construction of Community Halls at Barodi Village,2026-02-06,2400000.0,2026-03-02,2400000.0,Work partially Completed,1.0,1680000.0,1680000.0,1680000.0,2026-03-06,2026-03-06,Barodi,,,,0.7,0.0,24.0,0.0,,1
Normal/Others,NA/MP/1081/b0bb1d56,Madhya Pradesh,BHOPAL,Shri Ashok Singh (2024-30) (2024-2030),Elected MP,Construction of community centers and community halls,2026-04-11,500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,NA/MP/1082/1ddf05ce,Madhya Pradesh,BHOPAL,Shri Ashok Singh (2024-30) (2024-2030),Elected MP,Construction of community centers and community halls,2026-04-11,500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,NA/MP/1083/1da7c063,Madhya Pradesh,BHOPAL,Dr. L. Murugan (2024-30) (2024-2030),Elected MP,Construction of Community Hall nearby Shri Toran Singh's House,2026-07-01,2500000.0,,,,,,,,,,,,,,,,,,,0
Trust and Society,WS/MP103/2025-2026/196625,Madhya Pradesh,BHOPAL,Dr. Kavita Patidar (2022-28) (2022-2028),Elected MP,Reading or study room for researchers and curious students in Tulsi manas pratisthan district Bhopal,2025-05-07,1500000.0,2025-07-02,1500000.0,Work Completed,2.0,1500000.0,750000.0,1000000.0,2025-07-02,2025-09-11,TULSI MANAS PRATISHTHAN,,,,1.0,0.0,56.0,71.0,,1
Normal/Others,WS/MP18284/2025-2026/204160,Madhya Pradesh,BHOPAL,Shri Ashok Singh (2024-30) (2024-2030),Elected MP,Cosntruction of Communiy Hall District Bhopal Madhya Pradesh,2025-05-27,500000.0,2025-09-04,500000.0,Sanction,,,,,,,,,,,,0.0,100.0,,,0
Normal/Others,WS/MP106/2025-2026/206251,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Babachiya, Gram Panchayat Babachiya, Janpad Panchayat Berasia main Siddh Ghat par Sarvjanik Gatividhi hetu Sanskrati Bhawan, District Bhopal (Mention in letter no. 4058 at column no.2)",2025-06-03,400000.0,2025-08-14,400000.0,Work Completed,2.0,400000.0,200000.0,280000.0,2025-08-21,2026-04-15,Babachiya,,,,1.0,0.0,72.0,237.0,,1
Normal/Others,WS/MP107/2024-2025/151639,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,"Community building construction work near Mata Mandir, village Kolukhedi Kalan.",2024-11-11,800000.0,2024-11-21,800000.0,Work partially Completed,2.0,791917.0,395958.5,560000.0,2024-12-26,2025-04-22,GRAM PANCHAYAT KOLUKHEDIKALAN,,,,0.98989625,0.0,10.0,117.0,,1
Normal/Others,WS/MP106/2024-2025/138135,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Khitwas, Janpad Panchayat Berasia, District Bhopal ke gram Khitwas main Samudayik Sanskratik Gatividiyon ke liye Bhavan ka nirman.",2024-09-02,500000.0,2024-09-30,500000.0,Work partially Completed,2.0,495000.0,247500.0,350000.0,2024-10-05,2025-02-04,GRAM PANCHAYAT,,,,0.99,0.0,28.0,122.0,,1
Normal/Others,WS/MP104/2025-2026/231012,Madhya Pradesh,BHOPAL,Dr. L. Murugan (2024-30) (2024-2030),Elected MP,"Construction of our building of Saraswati Vidya Mandir High School, Kotra",2025-09-02,2500000.0,2025-11-24,2500000.0,Work Completed,2.0,2500000.0,1250000.0,1750000.0,2025-12-05,2026-04-24,UTKARSH BAL KALYAM SAMITI,,,,1.0,0.0,83.0,140.0,,1
Normal/Others,WS/MP18362/2024-2025/150930,Madhya Pradesh,BHOPAL,Shri Banshilal Gurjar (2024-30) (2024-2030),Elected MP,TULSI MANAS PRATISHTHAN SANSTHA  2 ROOM CUNSTRUCTION AS ATTACHED LETTER,2024-11-06,1100000.0,2024-12-02,1100000.0,Physical Inspection,2.0,1100000.0,550000.0,770000.0,2024-12-02,2025-01-15,TULSI MANAS PRATISHTHAN,,,,1.0,0.0,26.0,44.0,,1
Normal/Others,NA/MP/1100/153e27b5,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Barrichheer Kheda, Janpad Panchayat Berasia ke gram Nahariya Tola me Sarvjanik Sthan par Shed nirman, Bhopal",2026-08-18,400000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,WS/MP18316/2026-2027/255371,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Amjhara mein green valley exotica SAGE university lake water park ke pass raisen bypass mein Lodha Lovewanshi Kshatriy Samaj Bhawan nirman karya,2026-01-02,500000.0,2026-07-08,500000.0,Vendor Identification,1.0,350000.0,350000.0,350000.0,2026-07-09,2026-07-09,LODHA LOVWANSHI KSHATRIYA SAMAJ SABHA SAMITI,,,,0.7,0.0,187.0,0.0,,1
Normal/Others,NA/MP/1107/6f2279ef,Madhya Pradesh,BHOPAL,Dr. L. Murugan (2024-30) (2024-2030),Elected MP,Construction of 05 additional rooms near premises of Sant Ravidas Mandir,2025-06-11,2500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,WS/MP18316/2026-2027/266960,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Sarswati Vidhya Mandir Uchchtar madhyamik awasiya vidhyalay sharda vihar kerwa bandh road Bhopal mein atirikt kaksh nirman,2026-02-16,600000.0,2026-04-02,600000.0,Vendor Identification,1.0,420000.0,420000.0,420000.0,2026-04-08,2026-04-08,Sharda Vihar Jan Kalyan samiti,,,,0.7,0.0,45.0,0.0,,1
Normal/Others,WS/MP107/2024-2025/151636,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,"Link road construction work from Ganpat Singh's house to Pritam Yadav's farm, Bhainskheda number 02 village Bhainskheda.",2024-11-11,2000000.0,2024-11-21,2000000.0,Work partially Completed,2.0,1978268.0,989134.0,1400000.0,2025-01-02,2025-05-05,Bhens kheda,,,,0.989134,0.0,10.0,123.0,,1
Normal/Others,WS/MP107/2024-2025/151642,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,"CC road construction work from Surendra Singh's house towards Bunty's house, village Damila.",2024-11-11,1000000.0,2024-11-21,1000000.0,Work partially Completed,2.0,990000.0,495000.0,700000.0,2025-01-02,2025-05-05,Gram panchayat Damila,,,,0.99,0.0,10.0,123.0,,1
Normal/Others,WS/MP106/2023-2024/112306,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat maholi, janpad panchayat berasia, district Bhopal main hanuman mandir ke pas se pran singh yadav ke ghar tak CC road evam draineg ka nirman (mention in letter no. 3486 at column no.1)",2024-02-22,750000.0,2024-03-06,750000.0,Vendor Identification,2.0,742500.0,371250.0,525000.0,2024-03-07,2024-11-15,Gram Panchayat Maholi,,,,0.99,0.0,13.0,253.0,,1
Normal/Others,WS/MP107/2023-2024/90533,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of Cc Road,2024-01-28,1000000.0,2024-02-06,1000000.0,Work partially Completed,2.0,990000.0,495000.0,700000.0,2024-02-14,2025-01-06,GRAM PANCHAYAT KADAIYASHAH,,,,0.99,0.0,9.0,327.0,,1
Normal/Others,WS/MP107/2023-2024/90089,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of approach road - gravel road,2024-01-27,1500000.0,2024-02-07,1500000.0,Vendor Identification,2.0,1485000.0,742500.0,1050000.0,2024-02-12,2024-05-15,Gram Panchayat JAMUSAR KHURD,,,,0.99,0.0,11.0,93.0,,1
Normal/Others,WS/MP18316/2024-2025/176220,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Hirankhedi me shamshan ghat ke ground me CC road nirman,2025-02-22,500000.0,2025-03-07,500000.0,Work partially Completed,2.0,495000.0,247500.0,350000.0,2025-03-12,2025-04-22,GRAM PANCHYAT Hirankhedi,,,,0.99,0.0,13.0,41.0,,1
Normal/Others,WS/MP103/2023-2024/27586,Madhya Pradesh,BHOPAL,Dr. Kavita Patidar (2022-28) (2022-2028),Elected MP,Approach  Road From Gram Gondi pura To kakad,2023-09-27,1000000.0,2023-10-09,1000000.0,Vendor Identification,2.0,990000.0,495000.0,700000.0,2023-10-09,2024-06-05,GRAM PANCHAYAT GONDIPURA,,,,0.99,0.0,12.0,240.0,,1
Normal/Others,WS/MP106/2023-2024/5658,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Tarawlli Khurd, Janpad Panchayat Berasia me C C Road Nirman Kary hetu, Vidhansabha Berasia, District Bhopal M.P. (Letter no 3155/23 ke Column no.1 ke anusar)",2023-07-22,500000.0,2023-09-29,500000.0,Physical Inspection,2.0,500000.0,250000.0,350000.0,2023-12-05,2025-11-28,GRAM PANCHAYAT TARAWALIKHURD,,,,1.0,0.0,69.0,724.0,,1
Normal/Others,WS/MP106/2023-2024/31182,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Singhoda, Janpad Panchayat Berasia ke gram Singhoda main CC Road Nirman, Vidhan sabha Berasia, District Bhopal",2023-10-04,400000.0,2023-12-18,400000.0,Work partially Completed,2.0,395986.0,197993.0,280000.0,2023-12-20,2024-02-12,Gram Panchayat Sindhoda,,,,0.989965,0.0,75.0,54.0,,1
Normal/Others,WS/MP106/2023-2024/125577,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Damila, Janpad Panchayat Berasia ke gram Damila ke Khedlitola main Mukhay Marg se Gaon ki aor CC Road Nirman, Bhopal",2024-03-11,300000.0,2024-03-15,300000.0,Vendor Identification,2.0,297000.0,148500.0,210000.0,2024-03-26,2024-07-19,Gram panchayat Damila,,,,0.99,0.0,4.0,115.0,,1
Normal/Others,WS/MP106/2023-2024/125582,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Ramgarha, Janpad Panchayat Berasia ke gram Ramgarha main Mandir ke pas se Gaon ki aur CC Road, Nirman, Bhopal",2024-03-11,300000.0,2024-03-15,300000.0,Work partially Completed,2.0,297000.0,148500.0,210000.0,2024-03-15,2025-06-13,GRAM PANCHAYAT RAMGADA,,,,0.99,0.0,4.0,455.0,,1
Normal/Others,WS/MP107/2023-2024/107998,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of CC Road,2024-02-18,1000000.0,2024-02-23,1000000.0,Vendor Identification,2.0,990000.0,495000.0,700000.0,2024-02-23,2024-05-09,Gram Panchayat Maholi,,,,0.99,0.0,5.0,76.0,,1
Normal/Others,WS/MP107/2023-2024/108004,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of CC Road,2024-02-18,1000000.0,2024-02-23,1000000.0,Vendor Identification,2.0,987450.0,493725.0,700000.0,2024-02-29,2024-06-05,Gram Panchayat MAJEEDGARH,,,,0.98745,0.0,5.0,97.0,,1
Normal/Others,WS/MP103/2023,Madhya Pradesh,BHOPAL,Dr. Kavita Patidar (2022-28) (2022-2028),Elected MP,wharf construction (Ghat Nirman) in Pond of Karodiya  for Public facility  Gram Karondiya Block Berasia District Bhopal,2024-02-14,2000000.0,2024-03-05,2000000.0,Vendor Identification,,,,,,,,,,,,0.0,20.0,,,0
Normal/Others,WS/MP106/2023-2024/9774,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayt Raipur, Janpad Panchayt Phanda, District Bhopal (M.P.) ka Raipur Gaon ki Main Road Nale ke upar Puliya Nirman kary, Vidhan Sabha 152 Bhopal",2023-08-15,500000.0,2023-09-29,500000.0,Work Completed,3.0,495000.0,165000.0,250000.0,2023-10-06,2024-04-30,GRAM PANCHAYAT RAIPUR,,,,0.99,0.0,45.0,207.0,,1
Normal/Others,WS/MP18316/2025-2026/208730,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Karhaiya Shah me shamshan ghat wale nale par puliya nirman,2025-06-16,1500000.0,2025-07-03,1500000.0,Physical Inspection,2.0,1500000.0,750000.0,1050000.0,2025-07-16,2026-06-30,GRAM PANCHAYAT KADAIYASHAH,,,,1.0,0.0,17.0,349.0,,1
Normal/Others,WS/MP107/2024-2025/151637,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,"Culvert construction work, village Ramgarha on Languri Tola road.",2024-11-11,700000.0,2024-11-21,700000.0,Work partially Completed,2.0,693000.0,346500.0,490000.0,2025-01-02,2025-06-13,GRAM PANCHAYAT RAMGADA,,,,0.99,0.0,10.0,162.0,,1
Normal/Others,WS/MP18316/2024-2025/166447,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram rampura khurd main gaadi ghat naale par puliya nirman,2025-01-19,1500000.0,2025-01-31,1500000.0,Work Completed,2.0,1500000.0,750000.0,1050000.0,2025-01-31,2025-10-30,GRAM PANCHAYAT KADAIYASHAH,,,,1.0,0.0,12.0,272.0,,1
Normal/Others,WS/MP107/2023-2024/90530,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of culvert,2024-01-28,1500000.0,2024-02-06,1500000.0,Work Completed,3.0,1500000.0,500000.0,1050000.0,2024-02-14,2026-03-25,GRAM PANCHAYAT KADAIYASHAH,,,,1.0,0.0,9.0,770.0,,1
Normal/Others,WS/MP106/2023-2024/85973,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Chatahedi ke gram Dhekpur (Bijoipura Tapra) ke pas Pipe Puliya Nirman, Janpad Panchayat Berasia, District Bhopal (mention in letter no. 3463 at column no.1)",2024-01-20,750000.0,2024-02-07,750000.0,Vendor Identification,2.0,742500.0,371250.0,525000.0,2024-02-09,2024-06-03,Gram Panchayat CHATAHEDI,,,,0.99,0.0,18.0,115.0,,1
Normal/Others,WS/MP107/2023-2024/90068,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of Culvert and Bridge in Village Dhenkpur on Bijoripura road,2024-01-27,1000000.0,2024-02-07,1000000.0,Vendor Identification,2.0,990000.0,495000.0,700000.0,2024-02-09,2024-06-03,Gram Panchayat CHATAHEDI,,,,0.99,0.0,11.0,115.0,,1
Normal/Others,WS/MP106/2023-2024/90280,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Hiran Khedi (Karoli), Gram Panchayat Hiran Khedi, Janpad Panchayat Berasia me Dhamri road par Ramniwas Meena ke khet ke pas Pipe Puliya Nirman kary, Bhopal",2024-01-27,750000.0,2024-02-13,750000.0,Vendor Identification,2.0,742500.0,371250.0,525000.0,2024-02-14,2024-05-09,GRAM PANCHYAT Hirankhedi,,,,0.99,0.0,17.0,85.0,,1
Normal/Others,WS/MP107/2023-2024/108007,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of culvert,2024-02-18,1000000.0,2024-02-23,1000000.0,Vendor Identification,2.0,990000.0,495000.0,700000.0,2024-02-23,2024-06-03,Runaha,,,,0.99,0.0,5.0,101.0,,1
Normal/Others,WS/MP106/2023-2024/112310,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram panchayat Kalukhedi kala, Janpad panchayat Berasia ke gram Kadaiya Khurd main Himmat Singh ke ghar ke pas Puliya Nirma kary, district Bhopal (mention in letter no. 3486 at column no.2)",2024-02-22,750000.0,2024-03-06,750000.0,Vendor Identification,2.0,742500.0,371250.0,525000.0,2024-03-07,2024-05-09,GRAM PANCHAYAT KOLUKHEDIKALAN,,,,0.99,0.0,13.0,63.0,,1
Normal/Others,WS/MP18316/2026-2027/272364,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Maholi mein vijay singh ke ghar se udaynarayan sharma ke ghar ki aur nali sahit CC road nirman,2026-03-30,1000000.0,2026-04-16,1000000.0,Work partially Completed,1.0,700000.0,700000.0,700000.0,2026-04-29,2026-04-29,Gram Panchayat Maholi,,,,0.7,0.0,17.0,0.0,,1
Normal/Others,WS/MP18316/2025-2026/250376,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Karhaiya shah mein barri naala par pipe puliya nirman,2025-12-06,1500000.0,2026-01-06,1500000.0,Physical Inspection,2.0,1500000.0,750000.0,1050000.0,2026-01-06,2026-08-05,GRAM PANCHAYAT KADAIYASHAH,,,,1.0,0.0,31.0,211.0,,1
Normal/Others,WS/MP106/2025-2026/240644,Madhya Pradesh,BHOPAL,Shri Vivek K. Tankha (2022-28) (2022-2028),Elected MP,"Gram Panchayat Garha Khrud, Janpad Panchayat Berasia ke Gram Kalyanpura main Puliya nirman hetu, Bhopal",2025-10-07,400000.0,2025-11-14,400000.0,Work partially Completed,1.0,280000.0,280000.0,280000.0,2025-11-18,2025-11-18,GADAKHURD,,,,0.7,0.0,38.0,0.0,,1
Normal/Others,NA/MP/1136/06d8e2cd,Madhya Pradesh,BHOPAL,Shri Banshilal Gurjar (2024-30) (2024-2030),Elected MP,"Construction of a culvert (construction of a culvert leading to the Harijan settlement, starting from Ghanshyam Adivasi's location)",2026-07-16,500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,WS/MP107/2026-2027/283698,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of Culvert in GP Arjunkhedi on the drain inside the village,2026-05-25,1000000.0,2026-06-29,1000000.0,Work partially Completed,1.0,700000.0,700000.0,700000.0,2026-08-11,2026-08-11,Arjunkhedi,,,,0.7,0.0,35.0,0.0,,1
Normal/Others,WS/MP18316/2025-2026/172459,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,"Prime pack factory ke pass sthit talab ki paal sudranikaran, talab gahrikaran karya",2025-02-05,1000000.0,2025-05-01,1000000.0,Work partially Completed,2.0,900000.0,450000.0,500000.0,2025-06-02,2025-12-12,GP GURADIYA,,,,0.9,0.0,85.0,193.0,,1
Normal/Others,WS/MP107/2026-2027/283697,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,"Development of connecting road in village Chatahedi from main road to Himmat Baba .  Gram Panchayat - Chatahedi, Janpad - Berasia",2026-05-25,2000000.0,2026-06-25,2000000.0,Physical Inspection,2.0,2000000.0,1000000.0,1400000.0,2026-06-25,2026-08-21,Gram Panchayat CHATAHEDI,,,,1.0,0.0,31.0,57.0,,1
Normal/Others,WS/MP107/2026-2027/293119,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of Link Road in GP Kulhor near the house of Jagdish towards the main road,2026-07-08,1000000.0,2026-07-29,1000000.0,Work partially Completed,1.0,700000.0,700000.0,700000.0,2026-07-31,2026-07-31,kulhore,,,,0.7,0.0,21.0,0.0,,1
Normal/Others,WS/MP18316/2026-2027/295267,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Rampura khurd se jungle marg sampark sadak nirman,2026-07-27,1500000.0,2026-08-06,1500000.0,Work partially Completed,1.0,1050000.0,1050000.0,1050000.0,2026-08-06,2026-08-06,GRAM PANCHAYAT KADAIYASHAH,,,,0.7,0.0,10.0,0.0,,1
Normal/Others,WS/MP18316/2026-2027/295268,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Mudla Chattan mukhya se taparon ki aur sampark sadak nirman,2026-07-27,1500000.0,2026-08-06,1500000.0,Work partially Completed,1.0,1050000.0,1050000.0,1050000.0,2026-08-06,2026-08-06,GRAM PANCHAYAT TARAWALIKHURD,,,,0.7,0.0,10.0,0.0,,1
Normal/Others,WS/MP18316/2025-2026/248616,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Hinoti Sadak mein durgaji mandir se gyani nagar ki dukan tak CC road nirman,2025-11-24,500000.0,2026-02-11,500000.0,Work partially Completed,1.0,350000.0,350000.0,350000.0,2026-03-06,2026-03-06,Hinoti Sadak,,,,0.7,0.0,79.0,0.0,,1
Normal/Others,WS/MP18316/2025-2026/248617,Madhya Pradesh,BHOPAL,Smt. Maya Naroliya (2024-30) (2024-2030),Elected MP,Gram Karhaiya Shah main road se khejda ghat tak sampark sadak nirman,2025-11-24,1500000.0,2025-12-15,1500000.0,Work partially Completed,2.0,1500000.0,750000.0,1050000.0,2026-01-06,2026-07-13,GRAM PANCHAYAT KADAIYASHAH,,,,1.0,0.0,21.0,188.0,,1
Normal/Others,WS/MP107/2026-2027/283701,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of Road from Govt. School to farmland of Ram Singh in Village Richhai in Kadia Khoh,2026-05-25,1500000.0,2026-06-25,1500000.0,Work partially Completed,1.0,1050000.0,1050000.0,1050000.0,2026-07-06,2026-07-06,GRAM PANCHAYAT KADAIYAKHOH,,,,0.7,0.0,31.0,0.0,,1
Normal/Others,WS/MP107/2026-2027/283872,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of connecting road in village dolatpura to the farmland o Hakam,2026-05-26,1000000.0,2026-07-09,1000000.0,Work partially Completed,1.0,700000.0,700000.0,700000.0,2026-08-17,2026-08-17,Gram Panchayat Doulatpura,,,,0.7,0.0,44.0,0.0,,1
Normal/Others,WS/MP107/2026-2027/283875,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of CC Road in GP Kolu Khedi Kalan (Village Kadaiya Kheda),2026-05-26,1500000.0,2026-06-25,1500000.0,Work partially Completed,2.0,1500000.0,750000.0,1050000.0,2026-06-25,2026-08-05,GRAM PANCHAYAT KOLUKHEDIKALAN,,,,1.0,0.0,30.0,41.0,,1
Normal/Others,WS/MP107/2026-2027/283876,Madhya Pradesh,BHOPAL,Smt. Sumitra Balmik (2022-28) (2022-2028),Elected MP,Construction of connecting road in GP Mani Khedi in Village Kalapeepal (From the house of Ratan towards Bagasi Jod),2026-05-26,1000000.0,2026-07-09,1000000.0,Work partially Completed,1.0,700000.0,700000.0,700000.0,2026-08-03,2026-08-03,Manikhedi parvati,,,,0.7,0.0,44.0,0.0,,1
