work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount
Normal/Others,WS/MP18300/2024-2025/150705,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (India Mark III) at a public place near the house of Kundan Mistry Prasad in village  Tiskhora , ward no.06 of Nawhi Panchayat.",2024-11-06,82500.0,2025-01-08,82500.0,Physical Inspection,1.0,82500.0,82500.0,82500.0,2025-07-15,2025-07-15,PRIYANSHU KUMARI,,,
Normal/Others,WS/MP18300/2024-2025/145807,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of  Bablu Chandravanshi, S/o Rambabu Prashad  in village Mahamadpur of Ward No. 5 of Karanauti Panchayat.",2024-10-07,81812.0,2024-10-26,81812.0,Physical Inspection,1.0,81812.0,81812.0,81812.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145808,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Raj Abhishek, S/o  late Rajballabh Prashad in  village Madhopur of Ward No. 21",2024-10-07,81427.0,2024-10-26,81427.0,Physical Inspection,1.0,81427.0,81427.0,81427.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145809,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Rajkishor Prashad , S/o late Chandeshwar Prashad  in village Velthan of Ward No. 19",2024-10-07,81755.0,2024-10-26,81755.0,Physical Inspection,1.0,81755.0,81755.0,81755.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145810,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Devender Chandravanshi, S/o Vishvnath Ram  in village Bhadaur of Ward No. 07 of Darwe Bhadaur Panchayat.",2024-10-07,81928.0,2024-10-26,81928.0,Physical Inspection,1.0,81928.0,81928.0,81928.0,2025-01-03,2025-01-03,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP18300/2024-2025/145811,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Ganouri Chandravanshi, S/o late Lalan Ram in village Saistapur of Ward No. 12 of Karjan Panchayat.",2024-10-07,81843.0,2024-10-26,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145812,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Tripurari Chandravanshi , S/o Bhojender Kumar  in village Saistapur of Ward No. 13 of Karjan Panchayat.",2024-10-07,81843.0,2024-10-26,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145813,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Kundan Chandravanshi, S/o Ravinder Chandravanshi in village Ranisrai of Ward No. 02 of Karanauti Panchayat.",2024-10-07,81771.0,2024-10-26,81771.0,Physical Inspection,1.0,81771.0,81771.0,81771.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145814,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"nstalling a big hand pump (india mark II) at a public place near the house of Deepak Kumar , S/o Mosan Prasad in village Bahadurpur of Ward No. 09 of Bahadurpur Panchayat.",2024-10-07,81843.0,2024-10-26,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145815,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Ravi Kumar , S/o late Kanhaiya Lal in village Kalyanpur of Ward No. 06 of Kalyanpur Panchayat.",2024-10-07,81843.0,2024-10-26,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145816,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Naval ram, S/o Saryug ram in village Ghansurpur of Ward No. 02 of Doma Panchayat.",2024-10-07,81699.0,2024-10-26,81699.0,Physical Inspection,1.0,81699.0,81699.0,81699.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145818,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Balram Prasad, S/o late Ragho Prasad in village Sabnima of Ward No. 02 of Sabnima Panchayat.",2024-10-07,81843.0,2024-10-26,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-27,2025-02-27,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145819,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Chanchu Chandravanshi, S/o Matku ram  in village Ranisarai of Ward No. 04 of Karanauti Panchayat.",2024-10-07,81860.0,2024-10-26,81860.0,Physical Inspection,1.0,81860.0,81860.0,81860.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/145820,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Sadan Ram , S/o Valeshwer Ram  in village Masatthu of Ward No. 03 of Ekdanga Panchayat.",2024-10-07,81860.0,2024-10-26,81860.0,Physical Inspection,1.0,81860.0,81860.0,81860.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/145821,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Yoga Ram, S/o Jayjay Ram in village Naya bigha of Ward No. 08 of Fatehpur Panchayat.",2024-10-07,81860.0,2024-10-26,81860.0,Physical Inspection,1.0,81860.0,81860.0,81860.0,2025-03-06,2025-03-06,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/149661,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Somnath ji s/o Umesh Rai  in Parishad Ramkripal Tola, Ward No. 1 of Fatuhan Block",2024-10-28,82004.0,2025-01-01,82004.0,Physical Inspection,1.0,82004.0,82004.0,82004.0,2025-03-10,2025-03-10,ASSISTANT ENGINEER FATUHA,,,
Normal/Others,WS/MP18300/2024-2025/149662,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II) at a public place near the house of Saurabh Kumar s/o Navalkishore Prasad in village Saidpur of Ward No. 12  of Hidayatpur Saidpur Panchayat.,2024-10-28,81800.0,2024-11-22,81800.0,Physical Inspection,1.0,81800.0,81800.0,81800.0,2025-02-06,2025-02-06,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/149663,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II) at a public place near the house of Masudan Mahato s/o late Shivnandan Mahato  in village Saidpur of Ward No.11  of Hidayatpur Saidpur Panchayat.,2024-10-28,81846.0,2024-11-22,81846.0,Physical Inspection,1.0,81846.0,81846.0,81846.0,2025-02-06,2025-02-06,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP18300/2024-2025/149664,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II) at a public place near the house of Sujit Kumar s/o late Khaderan Rai in village Saidpur (Saidpur Tola) of Ward No. 09 of Hidayatpur Saidpur Panchayat.,2024-10-28,81902.0,2024-11-22,81902.0,Physical Inspection,1.0,81902.0,81902.0,81902.0,2025-02-06,2025-02-06,ASSISTANT ENGINEER BAKHTIYAPUR,,,
Normal/Others,WS/MP001/2025-2026/196545,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"1Near Chandan, Uday, Rajni Devi House (in Public Place) Block Ghoshwari, Panchayat Tartar, Village kadara District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196546,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"2Near Ganpat Patel House( in Public Place ), Block Pandarak, Panchayat baruane sabathoi Village Pitaunjiya ,District Patna",2025-05-04,79090.0,2025-08-07,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196547,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"Near Naval Rai House (In Public Place) Block Ghoswari, Village Paijuna,Panchyat Paijuna,District Patna",2025-05-04,84093.0,2025-09-10,84093.0,Physical Inspection,1.0,84093.0,84093.0,84093.0,2025-11-20,2025-11-20,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196548,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"4Near Umesh Mahto House (in Public Place), Block Pandarak, Panchyat Kondi, Village Kondi,DistrictPatna.",2025-05-04,79090.0,2025-08-07,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196549,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"5Near Ram Kripal Mahto House (in Public Place). Block Ghoshwari, Panchyat Ghoshwari, Village Dhankandove, District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196554,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"1Near Mantu Mahto SO Late  Kari Mahto House( In PublicPlaceWard no4 Block  Mokama , Panchyat Dariyapur , District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196555,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"2Near Chandan Mahto So Late Om Prakash MahtoHouse(inPublic Place) Ward no5, Block  Mokama  Panchyat Dariyapur DistrictPatna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196556,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"3Near Sindheswar Mahto House( in Public Place) Ward no-3, Block  Mokama , Panchyat Dariyapur , District Patna.",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196557,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"4Near Ganita Devi House ( in Public Place)  Ward no-9, Block  Mokama , Panchyat Dariyapur , District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196558,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"5Near Shila High School and Office. Block- Mokama, Panchayat Auta, Dariyapur , District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196559,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"6Near Badal Mukhiya House( in Public Place). Block Ghoswari, Panchyat Kurmichak, Village Prahladpur, District Patna",2025-05-04,79090.0,2025-06-12,79090.0,Physical Inspection,1.0,79090.0,79090.0,79090.0,2025-10-18,2025-10-18,Assistnat Engineer Mokama,,,
Normal/Others,WS/MP001/2025-2026/196560,Bihar,PATNA,Shri Shambhu Sharan Patel (2022-28) (2022-2028),Elected MP,"7Near Poonam Devi House( in Public Place). Ward no-10, Barh, District Patna.",2025-05-04,81782.0,2025-08-07,81782.0,Physical Inspection,1.0,81782.0,81782.0,81782.0,2026-02-03,2026-02-03,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/144726,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the On the side of the road in front of Ramdhani's house  in village Baghakol, Ward No.1 of Naghar Baghakol Panchayat",2024-09-30,82196.0,2024-12-17,82196.0,Physical Inspection,1.0,82196.0,82196.0,82196.0,2025-05-02,2025-05-02,PRIYANSHU KUMARI,,,
Normal/Others,WS/MP18300/2024-2025/144727,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Nand kishor Chandravanshi  in village pakandha , Ward No.1 of Patut Panchayat",2024-09-30,82196.0,2024-12-17,82196.0,Physical Inspection,1.0,82196.0,82196.0,82196.0,2025-05-02,2025-05-02,PRIYANSHU KUMARI,,,
Normal/Others,WS/MP18300/2024-2025/144728,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at Village-Raghopur, Police Station No. 45. Bihta, Patna Ward No. 16-(Municipal Council Bihta) Near Community Hall",2024-09-30,82016.0,2025-01-08,82016.0,Physical Inspection,1.0,82016.0,82016.0,82016.0,2025-05-02,2025-05-02,KAJAL KUMARI,,,
Normal/Others,WS/MP18300/2024-2025/137267,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of Sonu Chandravanshi, S/o  Umesh Chandravanshi in village Devnarayanpur of Ward No. 1 of Bahadurpur Panchayat.",2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137268,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II) at a public place near the house of Shekhar Chandravanshi S/0 Nathun Ram in village Devnarayanpur of Ward No. 1 of Bahadurpur Panchayat,2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137270,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Kishori Ram S/0 Ramphal Ram in village Devnarayanpur of Ward No. 1 of Bahadurpur Panchayat,2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137273,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Vijay Ram S/0 Yogendra Ram in village Devnarayanpur of Ward No. 1 of Bahadurpur Panchayat.,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137274,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Munna Chandravanshi S/o Naresh Ram in village Devnarayanpur of Ward No. 1 of Bahadurpur Panchayat.,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-27,2025-02-27,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137297,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II) at a public place near the house of Ganesh Kumar S/o Ramwali Rai in Village Bharosi Tola , of Ward No. 1 of Bahadurpur Panchayat.",2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-27,2025-02-27,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137298,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of Dhananjay Kumar S/o Dr. Chalittar Rai in Village Bharosi Tola , Ward No. 1 of Bahadurpur Panchayat.",2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137300,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of Arun Kumar S/0 Furkun Das in Ward no. 6, village kamrapar of Bahadurpur Panchayat.",2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-27,2025-02-27,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137302,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of  Dharm Veer Kumar S/0 Lagan Dev Prasad in Ward no. 6, village kamrapar of Bahadurpur Panchayat.",2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137304,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II) at a public place near the house of  Vijay Thakur S/0 Ramchandar Thakur in Ward no. 8  village Bahadurpur,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137305,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of  Rajesh Chandravanshi S/0 Umesh Chandravanshi  in Ward no. 8  village Bahadurpur,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-02-25,2025-02-25,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137306,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of  Mantu Kumar S/0 Rambabu in ward no. 10 village Dakshini Chak of Bahadurpur panchayat,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137309,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Chhote Kumar S/0 Bam Bam Prasad in ward no. 10 village Dakshini Chak of Bahadurpur panchayat,2024-08-28,81843.0,2024-10-07,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137313,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Brijesh Kumar S/0 Naval Singh in ward no. 10 village Dakshini Chak of Bahadurpur panchayat,2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2025-01-10,2025-01-10,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137314,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of Chunnu Kumar S/0 Vinod Singh in ward no. 9 village Jamalpur of Bahadurpur panchayat,2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137317,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of  Kundan Kumar S/0 Shivaji Singh in ward no. 8 village Jamalpur of Kalyanpur panchayat,2024-08-28,81843.0,2024-10-05,81843.0,Physical Inspection,1.0,81843.0,81843.0,81843.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137328,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,Installing a big hand pump (india mark II)  at a public place near the house of  Virendra Chandravanshi S/0 Shri Ram Chandravanshi in Ward no. 1 Shahari of Shahri Panchayat,2024-08-28,81885.0,2024-10-05,81885.0,Physical Inspection,1.0,81885.0,81885.0,81885.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137334,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of  Sarwan Chandravanshi S/0 Shivu Chandravanshi.  in village Achuara, ward no.  13 of Rahimapur Rupas Panchayat.",2024-08-28,81885.0,2024-10-05,81885.0,Physical Inspection,1.0,81885.0,81885.0,81885.0,2025-02-27,2025-02-27,ASSISTANT ENGINEER BARH,,,
Normal/Others,WS/MP18300/2024-2025/137336,Bihar,PATNA,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,"Installing a big hand pump (india mark II)  at a public place near the house of  Tauli Chandravanshi S/0 Dudhnath Chandravanshi  in village Ekdanga, ward no. Ward No.9 of Ekdanga Panchayat.",2024-08-28,81885.0,2024-10-05,81885.0,Physical Inspection,1.0,81885.0,81885.0,81885.0,2024-12-28,2024-12-28,ASSISTANT ENGINEER BARH,,,
