"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"132","Normal/Others","WS/MP086/2025-2026/166595-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of community wall at Friends Colony, Kaithal","20-Jan-2025","22-Apr-2025","500000","Work Completed"
"133","Normal/Others","WS/MP086/2025-2026/166596-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of hall at first floor and repair work of Panchayati Dharmashala at Singhowai Gali, Dogra Gat, Kaithal","20-Jan-2025","22-Apr-2025","500000","Sanction"
"134","Normal/Others","WS/MP086/2025-2026/166610-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall of cremation Centre at Chak Padla Village","20-Jan-2025","22-Apr-2025","250000","Work Completed"
"135","Normal/Others","WS/MP086/2025-2026/230880-Construction of common work sheds/ common covered sitting area","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of common public shed at Guhna village, District Kaithal","02-Sep-2025","14-Jan-2026","1200000","Sanction"
"136","Normal/Others","WS/MP086/2025-2026/230921-Construction of common work sheds/ common covered sitting area","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Public Shed at Cremation Ground at Jagdishpura Village, Kaithal District","02-Sep-2025","14-Jan-2026","350000","Physical Inspection"
"137","Normal/Others","WS/MP086/2025-2026/214777-Construction of boundary walls of existing public and community buildings","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall of Brahmin Chaupal at village Nawach","04-Jul-2025","14-Jan-2026","700000","Sanction"
"138","Normal/Others","WS/MP086/2025-2026/166599-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of One room, Toilet and Bathroom of Balmiki Chaupal at Panchayat Land of Khanoda village","20-Jan-2025","22-Apr-2025","500000","Work partially Completed"
"139","Normal/Others","WS/MP086/2025-2026/214287-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet, Bathroom and Parapet at Gora Patti Chaupal, Village Mundri","03-Jul-2025","14-Jan-2026","380000","Sanction"
"140","Normal/Others","WS/MP086/2025-2026/214298-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet at Ravi Dasia Chaupal, Village Balwanti","03-Jul-2025","14-Jan-2026","100000","Sanction"
"141","Normal/Others","WS/MP086/2025-2026/214802-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction toilet and bathroom at Ravi Dasia Chaupal, Bhayankar Patti, Village Keorak","04-Jul-2025","14-Jan-2026","250000","Sanction"
"Grand Total"," "," "," "," "," "," "," "," "," "," ","8,26,46,813"
