"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"229","Normal/Others","WS/MP204/2025-2026/169256-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the house of Shri Vikas towards cremation ground in Village Panchayat Jassowala, Block Vikas Nagar, District Dehradun","30-Jan-2025","27-Sep-2025","600000","Work Completed"
"230","Normal/Others","WS/MP850/2024-2025/173610-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sarak se prathmik pathshala supkote hote hue fir se ghum kar sarak ko jorne wale paidal path marg par interlocking tile ,satircase,evam railing nirman karya","06-Feb-2025","06-Mar-2025","1000000","Physical Inspection"
"231","Normal/Others","WS/MP204/2024-2025/174232-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the house of Shri Jaiveer Singh to the house of Shri Vijay Singh in Harijan Basti under Gram Panchayat Haddipur Grant Bahadarabad","12-Feb-2025","27-Mar-2025","1000000","Work Completed"
"232","Normal/Others","WS/MP204/2025-2026/174237-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Tiles Road from Main Road to the farm of Shri Bighan Singh Saini in Village Munda Kheda Kalan, Block Laksar, Haridwar","11-Feb-2025","04-Apr-2025","300000","Sanction"
"233","Normal/Others","WS/MP850/2025-2026/174620-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT SAUR KE GADKA NAMAK TOK MEIN CC KHARANJA NIMAN KARYA.IA(KARYADAI SANSTATHA)-BLOCK MORI","09-Feb-2025","18-Apr-2025","498916","Physical Inspection"
"234","Normal/Others","WS/MP204/2025-2026/174763-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from Sardar Mahavir Singh house in village Tanda Hasangarh Majra Khedi Shikohpur, block Bhagwanpur via Shri Mohkam Singh dairy to Shri Sohan Singh house towards Shri Chandrapal house","10-Feb-2025","01-Apr-2025","1500000","Sanction"
"235","Normal/Others","WS/MP204/2025-2026/176572-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of R.C.C. Connecting Road in the Semal Harijan Basti of Gram Panchayat Kyari under Block Pratap Nagar","27-Feb-2025","07-May-2025","200000","Physical Inspection"
"236","Normal/Others","WS/MP204/2025-2026/176578-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of R.C.C. connecting road in Kuran Harijan Basti (Colony) of Village Panchayat Kudiyal village Kon under Block Pratap Nagar, Tihari Garhwal","27-Feb-2025","02-May-2025","200000","Vendor Identification"
"237","Normal/Others","WS/MP204/2024-2025/177943-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Kharanja C.C. road from Katyari Scheduled Caste colony towards main drinking water source of Anaria Kot in Gram Panchayat Anariakot, Block Lamgara, District Almora","27-Feb-2025","24-Mar-2025","482875","Physical Inspection"
"238","Normal/Others","WS/MP204/2024-2025/177944-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Kharanja C.C. road from drinking water source (Naula) towards Saim temple in scheduled village Katyari-Anariakot in Gram Panchayat Anariakot, Block Lamgara, District Almora","27-Feb-2025","24-Mar-2025","480740","Physical Inspection"
"239","Normal/Others","WS/MP204/2025-2026/184077-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the house of Shri Rakesh to the house of Shri Prakash Chandra in the Scheduled Caste dominated village Ganja Mazra, Gram Panchayat Khedi Shikohpur, Block Bhagwanpur.","20-Mar-2025","08-May-2025","600000","Sanction"
"240","Normal/Others","WS/MP204/2025-2026/184082-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the main road towards Shri Rakesh Bhagat in scheduled caste dominated village Ganja Mazra, Gram Panchayat Khedi Shikohpur, Block Bhagwanpur.","20-Mar-2025","08-May-2025","400000","Sanction"
"241","Normal/Others","WS/MP204/2025-2026/184086-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the house of dealer Vikram Singh towards Baba Saheb Bhimrao Ambedkar Bhawan in Scheduled Caste Colony of Gram Panchayat Sohalpur (Sikroda), Block Bahadarabad.","20-Mar-2025","21-Apr-2025","800000","Work Completed"
"242","Normal/Others","WS/MP850/2025-2026/184271-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat ghanghol pandit wari mein sanik colony shri thapa ke ghar se shri bhor ke ghar tak cc road nirman karya.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","02-May-2025","480000","Physical Inspection"
"243","Normal/Others","WS/MP850/2025-2026/184272-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD 1 MAALSI MEIN MUKHYE MARG PAR PETROL PUMP KE NIKAT MALSI GAON KI AUR CC ROAD NIRMAN.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","02-May-2025","959000","Physical Inspection"
"244","Normal/Others","WS/MP204/2025-2026/186808-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction with interlocking tiles from Shri Pratap house towards Ravidas temple in village Mandawar, Block Bhagwanpur","26-Mar-2025","08-May-2025","1000000","Work Completed"
"245","Normal/Others","WS/MP204/2025-2026/186819-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction by interlocking tiles from the Samadhi of Late Shri Roopram Saini towards the farm of Shri Rajendra Saini in village Dada Jalalpur, Block Bhagwanpur, District Haridwar","26-Mar-2025","08-May-2025","1000000","Work Completed"
"246","Normal/Others","WS/MP204/2025-2026/193342-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of road (khadanja) from the house of Shri Mangal Das Rajput to the house of Shri Bhagwan Das in village Tirath Nagar Gurudwara No. 3 (Jaspur)","22-Apr-2025","11-Nov-2025","500000","Work Completed"
"247","Normal/Others","WS/MP850/2025-2026/195304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram bilaspur kandali mein conoel gupta ke makan se samir sina ke makan tak cc tiles sarak nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","29-Apr-2025","21-May-2025","1776000","Physical Inspection"
"248","Normal/Others","WS/MP850/2025-2026/195305-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","hariyawal kurd ke jaitan wala mein shri ajay thapa ke ghar se mukhya marg tak humepipe evam cc road nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","29-Apr-2025","21-May-2025","2184000","Physical Inspection"
"249","Normal/Others","WS/MP204/2025-2026/196847-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction by interlocking tiles from the house of Shri Vikas Kumar to the house of Shri Sanjay Kumar in village Akbarpur Kalson, Block Bhagwanpur","05-May-2025","04-Oct-2025","600000","Work Completed"
"250","Normal/Others","WS/MP204/2025-2026/196856-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Interlocking tiles construction on the ramp (path) made during field construction in Rajmati Devi Saraswati Vidya Mandir Inter College Timli, Pauri.","05-May-2025","20-Jun-2025","250000","Work Completed"
"251","Normal/Others","WS/MP204/2025-2026/196874-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction by interlocking tiles from the house of Shri Pawan Kumar towards Panchayat house in Village Habibpur Niwada, Block Bhagwanpur","05-May-2025","04-Oct-2025","1000000","Work Completed"
"252","Normal/Others","WS/MP850/2025-2026/200408-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram hayogtagiri ke mukhye motor marg se prathmik vidhyalya tak cc road nirman karya . ia (karyadai sanstatha )-nagar palika parishad herburtpur","17-May-2025","05-Aug-2025","1005000","Physical Inspection"
"253","Normal/Others","WS/MP850/2025-2026/200409-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram barotiwala mein gaon ke mukhye marg se shri kreshan ke ghar ki aur cc road nirman karya. ia (karyadai sanstatha)- nagar palika parishad herburtpur","17-May-2025","05-Aug-2025","1038000","Physical Inspection"
"254","Normal/Others","WS/MP18333/2025-2026/201352-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","janpad chamoli ke nagar panchayat nandanagar me ward04 ke kunturi me tiling - CC marg nirman. kar. san.- PWD Karanprayag","20-May-2025","21-Nov-2025","500000","Work Completed"
"255","Normal/Others","WS/MP18333/2025-2026/201378-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Chamoli ke vikas khand pokhari me gram kumeda me mukhya marg per surksha deewar nirman. Kar. San. Vikas Khand Pokhari","20-May-2025","10-Oct-2025","250000","Time Estimation"
"256","Normal/Others","WS/MP850/2025-2026/206303-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","ward no-1 sherpur ke shamshan ghat mein interlocking tiles sadak nirman karya.ia (karyadai sanstatha)block roorkee","04-Jun-2025","23-Aug-2025","1264000","Work Completed"
"257","Normal/Others","WS/MP850/2025-2026/206304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","ward 13 mein south civil line mein vinay ke makan se sandeep ke makan ki aur interlocking tiles sadak nirman karya.ia (karyadai sanstatha)-block roorkee","04-Jun-2025","23-Aug-2025","959000","Work Completed"
"258","Normal/Others","WS/MP850/2025-2026/206305-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram amarpur quazi mein main road se dharamveer ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","04-Jun-2025","23-Aug-2025","996000","Sanction"
"259","Normal/Others","WS/MP204/2025-2026/210198-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of Shri Kishore Juyal to the house of Sapna in Village Shafipur, Block Roorkee (Subhash Nagar Colony of Roorkee Nagar Nigam, Ward No. 21)","18-Jun-2025","23-Aug-2025","600000","Work Completed"
"260","Normal/Others","WS/MP204/2025-2026/210200-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of Mr. Mamchand to the house of Mr. Brijpal in village Mohammadpur Panda, Block Roorkee, District Haridwar","18-Jun-2025","23-Aug-2025","1200000","Physical Inspection"
"261","Normal/Others","WS/MP204/2025-2026/210203-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of remaining work of road construction by Interlocking tiles from Main road to the farm of Shri Bighan Singh Saini in village Munda kheda Kalan, Block Laksar, District Haridwar","18-Jun-2025","23-Jul-2025","150000","Sanction"
"262","Normal/Others","WS/MP204/2025-2026/212422-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from Sri Ramchandra Mission Ashram Gate, house number 40 to house number 131 in Sahajpuram Colony, Village Brahmpur, Haridwar Road, Roorkee,","30-Jun-2025","17-Oct-2025","800000","Work Completed"
"263","Normal/Others","WS/MP204/2025-2026/213632-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of road with interlocking tiles in the middle of both the streets from the house of Sonu Kumar in street number-1 towards street  number-3 in Dev Enclave, near Yogeshwar Public School, Nagar Panchayat Dhandhera, Haridwar","30-Jun-2025","09-Dec-2025","1000000","Work Completed"
"264","Normal/Others","WS/MP204/2025-2026/216090-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles on the Chak Road from Biharigarh Haridwar Main Road to the farm of Dr. Satendra Chauhan located in village Fatehullahpur alias Telpura and construction of drain parallel to the Chak Road","28-Jul-2025","17-Oct-2025","1500000","Work partially Completed"
"265","Normal/Others","WS/MP204/2025-2026/221890-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of CC road from the house of Shri Nakli Ram to the house of Shri Neeraj in Scheduled Caste village Hallumajra, Block Bhagwanpur, District Haridwar","28-Jul-2025","17-Oct-2025","500000","Vendor Identification"
"266","Normal/Others","WS/MP204/2025-2026/221903-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of Shri Rampal to the house of Shri Arun in South Civil Line, Ward No. 13,  Roorkee","28-Jul-2025","17-Oct-2025","500000","Work Completed"
"267","Normal/Others","WS/MP204/2025-2026/226372-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of shri Pankaj Saini towards the dairy of Shri Simratlal Saini in village panchayat jassowala, Block Vikas Nagar, Dehradun","11-Aug-2025","27-Sep-2025","300000","Sanction"
"268","Normal/Others","WS/MP18333/2025-2026/231726-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6  Vivek Bihar me meena jain wali gali me dehradun mukhyamarg se subhash vernma ke ghar ke samne pol tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","04-Oct-2025","1478397","Physical Inspection"
"269","Normal/Others","WS/MP18333/2025-2026/231749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank  wali gali me dehradun mukhyamarg se shri umed  ke ghar ke kone tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","04-Oct-2025","1495580","Physical Inspection"
"270","Normal/Others","WS/MP18333/2025-2026/231751-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank wali gali me dehradun mukhyamarg se shri Neeraj ke ghar se vijay genral Store  tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","04-Oct-2025","1500000","Physical Inspection"
"271","Normal/Others","WS/MP18333/2025-2026/231754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me meena jain wali gali me Phoolwati gupta ke makan ke chameli devi ke makan tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","04-Oct-2025","1500000","Physical Inspection"
"272","Normal/Others","WS/MP204/2025-2026/232274-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the main road in front of degree college to the house of monu in Dalla Wala Village. (Offline)","09-Sep-2025","24-Sep-2025","147000","Work Completed"
"273","Normal/Others","WS/MP204/2025-2026/232275-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the main road the house of Shri Surendra to the house of Jagpal in Dalla Wala Village. (Offline)","09-Sep-2025","24-Sep-2025","250000","Work Completed"
"274","Normal/Others","WS/MP204/2025-2026/232276-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of Samandra to the Transfarmer in village Dalla Wala (offline)","09-Sep-2025","24-Sep-2025","250000","Work Completed"
"275","Normal/Others","WS/MP204/2025-2026/232278-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from Primary School chok to Radha Krishna Mandir in village Dalla Wala in Naiwala  (Offline)","09-Sep-2025","24-Sep-2025","250000","Work Completed"
"276","Normal/Others","WS/MP204/2025-2026/232279-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. marg from Radha Krishna Mandir to the house of Shri Charan Singh transfarmer in Village Dalla Wala in Naiwala  (Offline)","09-Sep-2025","24-Sep-2025","250000","Work Completed"
"277","Normal/Others","WS/MP204/2025-2026/232304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of main road Anil Babu to the house of house of Telephone Exchange Shri Omveer  in Village Dalla Wala (offline)","09-Sep-2025","24-Sep-2025","231000","Work Completed"
"278","Normal/Others","WS/MP204/2025-2026/232363-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the houses of Jasraj and Manoj to main road in Village Dalla Wala (Offline)","09-Sep-2025","24-Sep-2025","250000","Work Completed"
"279","Normal/Others","WS/MP204/2025-2026/232374-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of C.C. road from the house of main road Shivraj to the houses of Amit and Ompal in village Dalla wala (Offline)","09-Sep-2025","24-Sep-2025","124000","Work Completed"
"280","Normal/Others","WS/MP204/2025-2026/232379-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of main road Ganesh to the houses of Dhiraj and Narpal in Village Dalla Wala (Offline)","09-Sep-2025","24-Sep-2025","237000","Work Completed"
"281","Normal/Others","WS/MP204/2025-2026/232382-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of the Kiran to the house of the Raman via the house of Sonvir in Village Dalla Wala (Offline)","09-Sep-2025","24-Sep-2025","107000","Work Completed"
"282","Normal/Others","WS/MP204/2025-2026/232384-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from the house of Satpal to main road in village Dalla Wala (Offline)","09-Sep-2025","24-Sep-2025","207000","Work Completed"
"283","Normal/Others","WS/MP204/2025-2026/234525-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road Construction with interlokcing  tiles around the Science stem lab and behind the hostel in DIET Campus Roorkee","18-Sep-2025","28-Jan-2026","500000","Physical Inspection"
"284","Normal/Others","WS/MP204/2025-2026/240500-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road from Main Road to House of Shri Ratan Saini in Gram Panchayat Aethal Buzurg, Block Laksar, District Haridwar","17-Oct-2025","28-Jan-2026","500000","Physical Inspection"
"285","Normal/Others","WS/MP204/2025-2026/240507-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road from Mill of Late Baburam Saini to the house of Shri Bishan Saini in Gram Panchayat Aithal  Buzurg, Block Laksar, Distt Haridwar","17-Oct-2025","28-Jan-2026","500000","Physical Inspection"
"286","Normal/Others","WS/MP204/2025-2026/240515-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road Construction by Interlocking Teils the west sides enclosure of Shri Bijendra Kumar to the house of Shri Pawan in Gram Panchayat Nagla Aimad, Block Narsan, district Haridwar","17-Oct-2025","28-Jan-2026","500000","Physical Inspection"
"287","Normal/Others","WS/MP204/2025-2026/242795-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction by Interlocking tiles from the farm of Shri Suresh Kumar to the road of Meera bahin on the road from Shiv Mandir to Meera Bahin in Village Bahadurpur Saini, block Roorkee, District Haridwar","27-Oct-2025","17-Feb-2026","4500000","Sanction"
"288","Normal/Others","WS/MP204/2025-2026/242963-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road using Interlocking tiles from the farm of shri Ramkumar ji Pradhan to the Raajbahe truck in Village Kumrada, Roorkee","27-Oct-2025","28-Jan-2026","700000","Sanction"
"289","Normal/Others","WS/MP204/2025-2026/245302-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Paved Road from the Primary school to the fields of shri Rafal Singh and shri Kushalpal Singh etc in Village Shekhpuri, Block  Laksar, District Hardwar","31-Oct-2025","28-Jan-2026","2000000","Physical Inspection"
