"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"162","Normal/Others","WS/MP148/2024-2025/158709-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of rooms and halls of  Ravidasiya Dharmshala at ward no- 5, Khurana road, Kaithal","14-Dec-2024","27-Feb-2025","800000","Work Completed"
"163","Normal/Others","WS/MP148/2024-2025/158710-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of One Room of Balmiki Chopal at Ward No. - 5, Khurana Road, Kaithal","14-Dec-2024","20-Feb-2025","350000","Work Completed"
"164","Normal/Others","WS/MP146/2024-2025/159912-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Hall and Stairs on First Floor of Sunar Sakal (Verma) Dharamshala in Ward No.2, Siwan Gate, Kaithal Municipal Council, Dist. Kaithal","18-Dec-2024","20-Feb-2025","1000000","Work Completed"
"165","Normal/Others","WS/MP146/2024-2025/159914-Construction of additional rooms and halls in the existing public and community building","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of One Room, Toilet & Bathroom in Panchal Dharamshala in Ward 19, Gali No.10, Pyoda Road, Kaithal Municipal Council, Dist. Kaithal","18-Dec-2024","20-Feb-2025","500000","Sanction"
"166","Trust and Society","WS/MP147/2025-2026/169845-Construction of additional rooms and halls in the existing public and community building","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of a hall on the first floor of the community building located in Ward No. 75 Chanakya Nagar.","29-Jan-2025","20-Jun-2025","2000000","Sanction"
"167","Normal/Others","WS/MP147/2025-2026/193643-Construction of additional rooms and halls in the existing public and community building","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction work of public reading room in Gram Panchayat Hathisingh village, residence of Ugamsingh Jai Singh.","22-Apr-2025","13-Aug-2025","1500000","Work partially Completed"
"168","Trust and Society","WS/MP147/2025-2026/219964-Construction of additional rooms and halls in the existing public and community building","Rajasthan","PRATAPGARH(DISTRICT COLLECTOR PRATAPGARH_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of two additional rooms in the hostel operated by Ambika Vaneshwari Sansthan Working agency Shri Ambika Vaneshwari Sansthan","18-Jul-2025","24-Nov-2025","2500000","Work partially Completed"
"169","Normal/Others","WS/MP18298/2025-2026/228133-Construction of additional rooms and halls in the existing public and community building","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Community Building Extension Work in Hoda village","21-Aug-2025","11-Jan-2026","2000000","Sanction"
"170","Normal/Others","WS/MP18298/2026-2027/233563-Construction of additional rooms and halls in the existing public and community building","Rajasthan","Phalodi(DISTRICT COLLECTOR PHALODI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Shri Latiyal Gau Seva Samiti (Regd) Village Kundal  Construction work of cow-house veranda in Phalodi","15-Sep-2025","18-May-2026","1000000","Sanction"
"171","Normal/Others","WS/MP148/2026-2027/254809-Construction of additional rooms and halls in the existing public and community building","Rajasthan","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Room cum Verandah at Community Centre at Hariyasar Jatan Village","19-Dec-2025","18-May-2026","649656","Time Estimation"
"172","Normal/Others","WS/MP146/2026-2027/268881-Construction of additional rooms and halls in the existing public and community building","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of One Room cum Toilet Bathroom in Community Centre in Gram Vijaypura, Gram Panchayat Khudana, P.S. Chirawa, Dist. Jhunjhunu","17-Feb-2026","08-Apr-2026","1000000","Sanction"
"173","Normal/Others","WS/MP146/2023-2024/10083-Construction of boundary walls of existing public and community buildings","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Government Primary School, Bhilon & Bhaton ki dhani Manpura Kharda ki char diwari / toilet construction work","16-Aug-2023","26-Sep-2023","1499472","Physical Inspection"
"174","Normal/Others","WS/MP147/2023-2024/72918-Construction of boundary walls of existing public and community buildings","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Saarvajanik Vaachanaalay kee Chaar divaaree va Vistaar Kaarya may Shauchaalay Nirmaan Kaary Raajasv Gaon Kamaal Khaan Kee Bastee","01-Jan-2024","11-Jan-2024","1000000","Physical Inspection"
"175","Normal/Others","WS/MP146/2024-2025/119063-Construction of boundary walls of existing public and community buildings","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Ring-wall in Ground of Government Higher Secondary School, Aabapura in Gram Panchayat Abapura, Panchayat Samiti & Block Banswara, Dist. Banswara","02-Mar-2024","05-Sep-2024","977700","Physical Inspection"
"176","Normal/Others","WS/MP148/2024-2025/133081-Construction of boundary walls of existing public and community buildings","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Boundary Walls & Bathrooms with water tanks","06-Jul-2024","24-Mar-2025","999212","Physical Inspection"
"177","Normal/Others","WS/MP148/2024-2025/137162-Construction of boundary walls of existing public and community buildings","Rajasthan","Jaipur Gramin(DISTRICT COLLECTOR Jaipur Gramin_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of boundary wall of Sarvsamaj  cremation ground","26-Aug-2024","04-Dec-2024","988873","Physical Inspection"
"178","Trust and Society","WS/MP145/2024-2025/137934-Construction of boundary walls of existing public and community buildings","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","BOUNDARY WALL DEVELOPMENT WORK ON LAND (KHASRA NO. 716) SITUATED IN REVENUE VILLAGE PATWAR HALKA SINVAR, TEHSIL AND DIST JAIPUR OWNED BY PANDIT DEENDAYAL UPADHYAY SMRITI SAMAROH SAMITI","31-Aug-2024","07-Mar-2025","1500000","Work Completed"
"179","Normal/Others","WS/MP18285/2024-2025/146342-Construction of boundary walls of existing public and community buildings","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","boundary wall extension construction work Four wall extension construction work of Government Higher Secondary School Ghalkia","08-Oct-2024","11-Dec-2024","500000","Work partially Completed"
"180","Normal/Others","WS/MP147/2024-2025/148158-Construction of boundary walls of existing public and community buildings","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of boundary wall of Mini Secretariat (Gram Panchayat Building) in village Jhajhar.","18-Oct-2024","04-Jan-2025","1465884","Physical Inspection"
"181","Normal/Others","WS/MP18295/2024-2025/148611-Construction of boundary walls of existing public and community buildings","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Boundary Wall near Pabuji Temple, Village Ratariya, Gram Panchayat Rathdiya, Panchayat Samiti Bhaniyana, Jaisalmer, Rajasthan","19-Oct-2024","12-Jan-2025","1000000","Work partially Completed"
"182","Normal/Others","WS/MP148/2024-2025/158699-Construction of boundary walls of existing public and community buildings","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of One Room and Boundary wall of Ravidasiya Chopal at Panchayat land of Gulaba Patti, Keorak Village","14-Dec-2024","14-Feb-2025","400000","Work partially Completed"
"183","Normal/Others","WS/MP148/2024-2025/158706-Construction of boundary walls of existing public and community buildings","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of boundary walls of Kashyap Dharmshala at ward no. - 2, Mata Gate, Kaithal","14-Dec-2024","14-Feb-2025","400000","Sanction"
"184","Normal/Others","WS/MP18295/2024-2025/174538-Construction of boundary walls of existing public and community buildings","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a tin shed with boundary wall height extension at Rajkiya Prathmik Vidyalaya, Rampura, Gram Panchayat Manpura Kharda, Gida, District Balotra","08-Feb-2025","11-Mar-2025","999836","Physical Inspection"
"185","Repair and Renovation","WS/MP148/2025-2026/186816-Construction of boundary walls of existing public and community buildings","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of boundary wall and filling soil work at Aanganwari Kendra Bhilon Ka Khera Palra","26-Mar-2025","28-Aug-2025","600000","Physical Inspection"
"186","Normal/Others","WS/MP18295/2025-2026/193113-Construction of boundary walls of existing public and community buildings","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Boundary Wall at G.H. Primary School, Herajaniyo ki Daani, Gram Panchayat Ratehu, Panchayat Samiti Gida, District Balotra, Rajasthan","22-Apr-2025","18-Jun-2025","1499632","Physical Inspection"
"187","Normal/Others","WS/MP18295/2025-2026/193129-Construction of boundary walls of existing public and community buildings","Rajasthan","Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall at Rajkiya Uchhatar Madhyamik Vidyalaya Dhani Meenawali Khel Maidan at Gram Panchayat Sanjay Nagar, Panchayat Samiti Khetri, District Neem Ka Thana","22-Apr-2025","16-Jun-2025","1000000","Sanction"
"188","Normal/Others","WS/MP18295/2025-2026/193131-Construction of boundary walls of existing public and community buildings","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of boundary wall and soil filling work of the playground in Govt HS School at Village Rohra Khurd, Gram Panchayat Haripura, District Dausa","22-Apr-2025","05-Aug-2025","999586","Physical Inspection"
"189","Normal/Others","WS/MP18298/2025-2026/200165-Construction of boundary walls of existing public and community buildings","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of boundary wall of Government Higher Secondary School, Kotdi Dhayalan playground","16-May-2025","04-Jul-2025","999907","Work partially Completed"
"190","Normal/Others","WS/MP18295/2025-2026/202475-Construction of boundary walls of existing public and community buildings","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall at Handicraft Centre, Buraram Punjaram ke vas at Gram Panchayat Harsani, Panchayat Samiti Gadra Road, District Barmer","22-May-2025","21-Aug-2025","1000000","Work partially Completed"
"191","Normal/Others","WS/MP18295/2025-2026/202476-Construction of boundary walls of existing public and community buildings","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall at Handicraft Centre, Dwarkaram Naktaram ke vas, meghwal pada, Gram Pushad at Gram Panchayat Biskula, Panchayat Samiti Shiv, District Barmer","22-May-2025","11-Aug-2025","1000000","Work partially Completed"
"192","Normal/Others","WS/MP18295/2025-2026/202502-Construction of boundary walls of existing public and community buildings","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall at SC Cremation Ground,  at Gram Chodh, Gram Panchayat Chodh, Panchayat Samiti Jaisalmer, District Jaisalmer","22-May-2025","10-Aug-2025","1000000","Physical Inspection"
"193","Normal/Others","WS/MP146/2025-2026/217222-Construction of boundary walls of existing public and community buildings","Rajasthan","JALORE(DISTRICT COLLECTOR JALORE_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Extension (Increasing height of boundary wall) at the office of District Education Officer (DEO) in Ward 34, Nagar Parishad Jalore, Dist. Jalore","11-Jul-2025","22-Dec-2025","400000","Physical Inspection"
"194","Normal/Others","WS/MP18295/2025-2026/218294-Construction of boundary walls of existing public and community buildings","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a boundary wall at the Public Library and Toilet at Heer Singh ka Vas, Salkha, Gram Panchayat Salka, Panchayat Samiti and Block Sam, District Jaisalmer","15-Jul-2025","26-Dec-2025","1000000","Physical Inspection"
"195","Normal/Others","WS/MP148/2025-2026/234961-Construction of boundary walls of existing public and community buildings","Rajasthan","GANGANAGAR(Zilla GANGANAGAR)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction work of boundary wall of Morjandkhari Gram Seva Sahakari Seva Samiti Ltd at 43 Mmk (Morjandkhari) Village","17-Sep-2025","08-Dec-2025","499985","Work partially Completed"
"196","Normal/Others","WS/MP18298/2025-2026/246211-Construction of boundary walls of existing public and community buildings","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction work of security wall of Government Primary School Gadoli","11-Nov-2025","23-Dec-2025","999404","Work partially Completed"
"197","Normal/Others","WS/MP18298/2026-2027/257840-Construction of boundary walls of existing public and community buildings","Rajasthan","JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of a boundary wall on residential land along the Vijay Singhpura to Chandwaji road","08-Jan-2026","03-Jul-2026","1500000","Sanction"
"198","Normal/Others","WS/MP148/2025-2026/266384-Construction of boundary walls of existing public and community buildings","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Boundary Wall at Rajkiya Uchch Madhyamik Vidyalay, Malkhera 1 Sdr Village","05-Feb-2026","24-Mar-2026","700000","Physical Inspection"
"199","Normal/Others","WS/MP148/2026-2027/280044-Construction of boundary walls of existing public and community buildings","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of boundary wall of Play Ground of Rajkiya Uchch Madhyamik Vidyalay at Gunti Village","09-May-2026","19-Jun-2026","750000","Sanction"
"200","Normal/Others","WS/MP148/2024-2025/162492-Construction of buildings for community cultural activities","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Common Chaupal with Hall, Rooms, Toilet and Bathroom at Panhayat Land of Kultaran Village (near Water Buster No. - 1), Kaithal","30-Dec-2024","20-Feb-2025","1000000","Work partially Completed"
"201","Normal/Others","WS/MP18295/2025-2026/193118-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of buildings for community cultural activities at Dungarsingh ka Vas, Gram Panchayat Hadda, Panchayat Samiti Mohangarh, District Jaisalmer","22-Apr-2025","10-Aug-2025","1000000","Physical Inspection"
"202","Normal/Others","WS/MP18295/2025-2026/202506-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of community cultural centre at Nemaram Baktharam ke vas, meghwal pada, Gram Panchayat Pabnasar, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","04-Feb-2026","1000000","Physical Inspection"
"203","Normal/Others","WS/MP146/2025-2026/217012-Construction of buildings for community cultural activities","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Extension of Sanskrutik Bhawan and its developmental works in Gram Panchayat Mandal Charnan, P.S. Kolayat, Dist. Bikaner","11-Jul-2025","04-Oct-2025","1500000","Work Completed"
"204","Normal/Others","WS/MP18295/2025-2026/218293-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Community Cultural Centre at Nepalsingh Ranidansingh ka Vas, Village Badodra Gaon, Gram Panchayat Badoda, Panchayat Samiti Jaisalmer, District Jaisalmer","15-Jul-2025","25-Dec-2025","1000000","Vendor Identification"
"205","Normal/Others","WS/MP18298/2025-2026/246212-Construction of buildings for community cultural activities","Rajasthan","TONK(DISTRICT COLLECTOR TONK_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of cultural building on Shaheed Narayan Senior Secondary School Road","11-Nov-2025","26-Dec-2025","1000000","Sanction"
"206","Normal/Others","WS/MP18298/2026-2027/257827-Construction of buildings for community cultural activities","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of prayer area at Government School Pichani Gram Panchayat Shuklabas Panchayat Samiti Kotputli","08-Jan-2026","02-Jul-2026","250000","Work partially Completed"
"207","Normal/Others","WS/MP148/2026-2027/266357-Construction of buildings for community cultural activities","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Common Brhmin Chaupal at Pilni Village","05-Feb-2026","18-Jun-2026","500000","Sanction"
"208","Normal/Others","WS/MP18285/2025-2026/190887-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on roof and courtyard C.C. work in Government Higher Secondary School, Bijawada","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"209","Normal/Others","WS/MP18285/2025-2026/190891-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of cooperative buildings, Village Mandwa, Gram Panchayat Mandwa Dungarpur","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"210","Normal/Others","WS/MP18285/2025-2026/190898-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of Government Upper Primary School Nogama and courtyard C.C. work, Gram Panchayat Ranoli Sagwada Dungarpur","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"211","Normal/Others","WS/MP18285/2025-2026/190954-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Courtyard C.C. in Government Primary School Ghartlai and China Magic work on roof Village Tamtia Gram Panchayat Tamtia Sagwada Dungarpur","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"212","Normal/Others","WS/MP18285/2025-2026/190955-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on CC courtyard and roof in Government Sanskrit School, Howdi Talai, Village Tamtia, Gram Panchayat Tamtia, Sagwada Dungarpur.","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"213","Normal/Others","WS/MP18285/2025-2026/190962-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of government buildings, Kokapur village, Kokapur Gram Panchayat, Kokapur, Sagwada, Dungarpur","16-Apr-2025","24-Jun-2025","300000","Work partially Completed"
"214","Normal/Others","WS/MP18285/2025-2026/190976-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the premises and roof of Government Primary School Shishot Bhagela, Village Barbodnia, Gram Panchayat Barbodnia, Sagwada Dungarpur","16-Apr-2025","03-Jul-2025","300000","Work partially Completed"
"215","Normal/Others","WS/MP18285/2025-2026/190978-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Government Primary School Narayanpura courtyard CC work village Padla Handaliya Gram Panchayat Padla Handaliya Sagwada Dungarpur","16-Apr-2025","18-Jun-2025","300000","Work partially Completed"
"216","Normal/Others","WS/MP18285/2025-2026/190981-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Courtyard CC work and China Magic work on the roof in Government Upper Primary School Dola, Village Dola Handaliya, Gram Panchayat Padla Handaliya, Sagwada Dungarpur","16-Apr-2025","18-Jun-2025","300000","Work partially Completed"
"217","Normal/Others","WS/MP18285/2025-2026/191122-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic Work Government Higher Secondary School Dolpura Village Dolpura Gram Panchayat Dolpura Sabla Dungarpur","16-Apr-2025","09-Jun-2025","300000","Work partially Completed"
"218","Normal/Others","WS/MP18285/2025-2026/222693-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China magic work on the roof of Senior School Bhimdadi","02-Aug-2025","24-Sep-2025","300000","Work partially Completed"
"219","Normal/Others","WS/MP18285/2025-2026/222696-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Government Higher Secondary School Damarwada China Magic Work","02-Aug-2025","12-Sep-2025","300000","Work partially Completed"
"220","Normal/Others","WS/MP18285/2025-2026/222698-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Senior School Karada China Magic Act","02-Aug-2025","12-Sep-2025","300000","Work partially Completed"
"221","Normal/Others","WS/MP148/2025-2026/137195-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Rajasthan","GANGANAGAR(Zilla GANGANAGAR)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of New Panchayat Bhawan Building at 13 Sd village","26-Aug-2024","08-Dec-2025","1000000","Sanction"
"222","Normal/Others","WS/MP146/2025-2026/196263-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Rajasthan","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of CC Road Tiles Kharanja from Sampat Bairwa to SC Basti, Rajour, Gram Panchayat Bhandari Andruni, Gangapur City, Karauli","03-May-2025","11-Jun-2025","967269","Physical Inspection"
"223","Normal/Others","WS/MP18298/2024-2025/156617-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","bus stand construction work at Deeri","04-Dec-2024","02-Jan-2025","499340","Physical Inspection"
"224","Normal/Others","WS/MP18298/2024-2025/156618-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","bus stand construction work at Rampura Ki Dhani","04-Dec-2024","02-Jan-2025","499190","Physical Inspection"
"225","Normal/Others","WS/MP18298/2025-2026/173965-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Bamnera","06-Feb-2025","17-Jun-2025","500000","Work partially Completed"
"226","Normal/Others","WS/MP18298/2025-2026/173966-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Salodariya","06-Feb-2025","05-Jun-2025","499314","Physical Inspection"
"227","Normal/Others","WS/MP18298/2025-2026/173967-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Nowi","06-Feb-2025","17-Jun-2025","500000","Work partially Completed"
"228","Normal/Others","WS/MP18298/2025-2026/173969-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Bharoonda","06-Feb-2025","26-Jun-2025","500000","Work partially Completed"
"229","Normal/Others","WS/MP18298/2025-2026/173970-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Khiwandi","06-Feb-2025","17-Jun-2025","500000","Work partially Completed"
"230","Normal/Others","WS/MP18298/2025-2026/173973-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Balana","06-Feb-2025","18-Jun-2025","500000","Work partially Completed"
"231","Normal/Others","WS/MP18298/2025-2026/173974-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Netra","06-Feb-2025","26-Jun-2025","500000","Work partially Completed"
"232","Normal/Others","WS/MP18298/2025-2026/173977-Construction of bus-sheds or bus-stops","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public Bus Stand Construction Work at Village Anoppura","06-Feb-2025","07-Jul-2025","500000","Work partially Completed"
