"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"211","Repair and Renovation","WS/MP844/2023-2024/90879-Purchase of furniture and fixtures for educational purposes","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Repair and renovation of furniture and fixtures of Guru Teg Bahadur Auditorium Hall i.e. Auditorium chairs, A.C, Stage etc.","29-Jan-2024","2000000","14-Mar-2024"
"212","Trust and Society","NA-Setting up of laboratories","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 20 lakh to Dhudial Khalsa Higher secondry school for Setting up of Smart Classroom, Repair and Refurbishment of the School Building, Science, computer and Maths labs and purchase of Furniture.","05-Aug-2026","2000000","NA"
"213","Trust and Society","NA-Setting up of laboratories","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 6 lakh 6 thousands for setting up of Computer labs in Khalsa Senior Secondary School, Rajpura run by Rajpura Sikh Educational Society School","27-Jul-2026","606000","NA"
"214","Normal/Others","WS/MP140/2025-2026/168873-Providing garbage collection and disposal systems","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Disposal Arrangements of sullage water","25-Jan-2025","2000000","13-Jun-2025"
"215","Normal/Others","WS/MP843/2025-2026/267763-Providing drains and gutters for public drainage","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For development work in Village Dadhera, district Patiala, related to Sewerage pipelines","12-Feb-2026","1000000","23-Feb-2026"
"216","Normal/Others","WS/MP140/2024-2025/161320-Purchase of mobile water tankers","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","24-Dec-2024","365800","04-Feb-2025"
"217","Normal/Others","NA-Purchase of mobile water tankers","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","29-Jul-2026","365800","NA"
"218","Normal/Others","WS/MP141/2023-2024/82792-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","repair/renovation of main block (part-A) ground flour at PHC kiratpur sahib distt rupnagar","16-Jan-2024","5000000","28-Feb-2024"
"219","Repair and Renovation","WS/MP140/2024-2025/81283-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","New Construction of Training Hall at PHC in Kiratpur Sahib Distt. Rupnagar. (Nagar panchayat Kiratpur Sahib)","13-Jan-2024","2500000","12-Aug-2024"
"220","Normal/Others","WS/MP843/2025-2026/239567-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For the Construction of Community Center","03-Oct-2025","1000000","14-Nov-2025"
"221","Normal/Others","WS/MP843/2025-2026/239579-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For the Construction of Community Center","03-Oct-2025","1000000","14-Nov-2025"
"222","Normal/Others","WS/MP843/2025-2026/239581-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For the construction Community Center","03-Oct-2025","1000000","14-Nov-2025"
"223","Normal/Others","WS/MP843/2025-2026/239591-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For the construction of Community Center","03-Oct-2025","1000000","14-Nov-2025"
"224","Normal/Others","WS/MP843/2025-2026/239594-Construction of community centers and community halls","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For the construction of Community Center","03-Oct-2025","1000000","14-Nov-2025"
"225","Normal/Others","WS/MP140/2025-2026/248499-Construction of common work sheds/ common covered sitting area","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For the construction of a shed in the village sports stadium","18-Nov-2025","500000","19-Jan-2026"
"226","Normal/Others","NA-Construction of shelters for animals","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Retaining Wall along with Pahari side and construction of proper drainage system with Pucca Nali inside and outside the Cow Shelter (gaushala)","06-Aug-2026","1000000","NA"
"227","Normal/Others","WS/MP844/2023-2024/6219-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Construction of Flood control embankments to prevent flood in the village.","25-Jul-2023","3756863","09-Feb-2024"
"228","Normal/Others","WS/MP141/2025-2026/227083-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","laying of interlock tiles in street at gajipur village letter attached","14-Aug-2025","3000000","12-Sep-2025"
"229","Normal/Others","WS/MP234/2025-2026/269867-Construction of stadiums","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Shri Raghav Chadha (2022-28) (2022-2028)","Elected MP","construction of indoor stadium","20-Feb-2026","10000000","16-Mar-2026"
"230","Normal/Others","WS/MP843/2024-2025/163592-Development of public parks","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Construction of Guru Hargobind Sahib Sports Park in Village- Thlu, Shri Anandpur Sahib, District-Rupnagar","04-Jan-2025","5000000","10-Feb-2025"
"231","Normal/Others","WS/MP140/2024-2025/177927-Setting up of farmers’ training and assistance centers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Construction of Washroom,Kitchen and room in Farmers Training and assistance center.","27-Feb-2025","398096","18-Mar-2025"
"232","Normal/Others","WS/MP140/2025-2026/194345-Renovation of ponds and lakes","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For renovation of pond and disposal of sullage water.","25-Apr-2025","1900000","22-May-2025"
"233","Normal/Others","WS/MP844/2025-2026/240805-Construction of rooms and halls in school and colleges","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 50 lakhs for major repair in Dr. Hari Singh Sewak School of Eminance, Kotkapura, Faridkot.","08-Oct-2025","4999000","27-Oct-2025"
"234","Normal/Others","WS/MP140/2024-2025/128066-Construction of community centers and community halls","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Construction of BUS STAND, Washrooms and Park in village Sandhwan.","14-Mar-2024","100000","02-Aug-2024"
"235","Normal/Others","WS/MP140/2024-2025/161244-Construction of community centers and community halls","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Construction of Hall of Farmers Training and Assistance Centers.","24-Dec-2024","397575","19-Feb-2025"
"236","Normal/Others","WS/MP140/2026-2027/291481-Construction of community centers and community halls","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Construction of Dharamshala","02-Jul-2026","2500000","28-Aug-2026"
"237","Normal/Others","WS/MP844/2026-2027/288906-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 51,60,000 for establishing AI Hub project in Govt Brijindra College, Faridkot. Details of the project is attached in the annexture","24-Jun-2026","5148500","09-Jul-2026"
"238","Normal/Others","WS/MP844/2026-2027/280124-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 40 lakhs to Red Cross Society, Faridkot for purchase of Furniture, Machinery and establishing Skill Development Labs for Skill Center at Red Cross Building Baba Farid Chowk, Faridkot","11-May-2026","2401634","13-May-2026"
"239","Normal/Others","WS/MP844/2025-2026/221107-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 88.5 Lakh for setting up a Skill Development Centre for the local youth in Red Cross Society Building at Faridkot, the grant includes funds for Civil Works, Public Health Services, Electrical Services and Horticulture for the Skill Development Centre.","22-Jul-2025","8762800","29-Jul-2025"
"240","Trust and Society","WS/MP844/2025-2026/221383-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 40 lakhs to Red Cross Society, Faridkot for purchase of Furniture, Machinery and establishing Skill Development Labs for Skill Center at Red Cross Building Baba Farid Chowk, Faridkot","23-Jul-2025","4000000","23-Oct-2025"
"241","Normal/Others","WS/MP844/2026-2027/299138-Development of playground","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of Fund enhancement of rupees 31 lakhs for Olympic Standard Basketball Ground in Hari Singh Sewak School of Eminnence, Kotkapura","27-Jul-2026","2951879","29-Jul-2026"
"242","Normal/Others","WS/MP844/2025-2026/234841-Development of playground","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 30 Lakh 90 Thousands for the development of a Basketball Court in Dr. Hari Singh Sewak School of Eminance, Kotkapura, Faridkot","17-Sep-2025","3089000","29-Sep-2025"
"243","Normal/Others","WS/MP140/2025-2026/213566-Purchase of mobile water tankers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","365800","22-Jul-2025"
"244","Normal/Others","WS/MP140/2025-2026/248498-Purchase of mobile water tankers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","18-Nov-2025","365800","31-Dec-2025"
"245","Normal/Others","WS/MP140/2025-2026/248968-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","21-Nov-2025","365800","27-Jan-2026"
"246","Normal/Others","WS/MP140/2025-2026/249978-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","24-Nov-2025","365800","27-Jan-2026"
"247","Normal/Others","WS/MP140/2025-2026/255051-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","22-Dec-2025","352000","27-Jan-2026"
"248","Normal/Others","WS/MP140/2025-2026/255052-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","22-Dec-2025","352000","27-Jan-2026"
"249","Normal/Others","WS/MP140/2026-2027/288873-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"250","Normal/Others","WS/MP140/2026-2027/288874-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"251","Normal/Others","WS/MP140/2026-2027/288875-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"252","Normal/Others","WS/MP140/2026-2027/288876-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","30-Jul-2026"
"253","Normal/Others","WS/MP140/2026-2027/288877-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"254","Normal/Others","WS/MP140/2026-2027/288878-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"255","Normal/Others","WS/MP140/2026-2027/288911-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"256","Normal/Others","WS/MP140/2026-2027/288912-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"257","Normal/Others","WS/MP140/2026-2027/288913-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"258","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","NA"
"259","Normal/Others","WS/MP140/2026-2027/288921-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","14-Aug-2026"
"260","Normal/Others","WS/MP140/2026-2027/289084-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","30-Jul-2026"
"261","Normal/Others","WS/MP140/2026-2027/289085-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"262","Normal/Others","WS/MP140/2026-2027/289086-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"263","Normal/Others","WS/MP140/2026-2027/289087-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","18-Aug-2026"
"264","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","365800","NA"
"265","Normal/Others","WS/MP140/2025-2026/212972-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","21-Aug-2025"
"266","Normal/Others","WS/MP140/2025-2026/212973-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","253700","23-Jul-2025"
"267","Normal/Others","WS/MP140/2025-2026/212974-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","23-Jul-2025"
"268","Normal/Others","WS/MP140/2025-2026/212975-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","19-Aug-2025"
"269","Normal/Others","WS/MP140/2025-2026/212976-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","253700","19-Aug-2025"
"270","Normal/Others","WS/MP140/2025-2026/212980-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","23-Jul-2025"
"271","Normal/Others","WS/MP140/2025-2026/212981-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","25-Aug-2025"
"272","Normal/Others","WS/MP140/2025-2026/212982-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","365800","23-Jul-2025"
"273","Normal/Others","WS/MP140/2025-2026/226241-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","365800","06-Oct-2025"
"274","Normal/Others","WS/MP140/2025-2026/226242-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","365800","06-Oct-2025"
"275","Normal/Others","WS/MP140/2025-2026/226243-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","365800","06-Oct-2025"
"276","Normal/Others","WS/MP140/2025-2026/226246-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","365800","06-Oct-2025"
"277","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchase of Mobile water tanker","19-Jul-2026","365800","NA"
"278","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","27-Jul-2026","365800","NA"
"279","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","29-Jul-2026","365800","NA"
"280","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","17-Aug-2026","365800","NA"
"281","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","17-Aug-2026","365800","NA"
"282","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","17-Aug-2026","365800","NA"
"283","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","17-Aug-2026","365800","NA"
"284","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","01-Sep-2026","365800","NA"
"285","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","01-Sep-2026","365800","NA"
"286","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","01-Sep-2026","365800","NA"
"287","Normal/Others","NA-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","01-Sep-2026","365800","NA"
"288","Normal/Others","WS/MP843/2026-2027/273827-Providing drains and gutters for public drainage","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For Street and drains work in Colonies in the villages of Bahudinpur","12-Mar-2026","500000","22-Apr-2026"
"289","Normal/Others","WS/MP843/2025-2026/208562-Construction of public toilets and bathrooms","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Construction of Bathrooms in Shree Guru Ravidass Community Hall","13-Jun-2025","1000000","23-Jul-2025"
"290","Repair and Renovation","WS/MP140/2023-2024/15149-Construction of public toilets and bathrooms","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Construction of public toilets and bathrooms for SC Community","02-Sep-2023","250000","19-Sep-2023"
