"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"440","Normal/Others","WS/MP140/2025-2026/204347-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","28-May-2025","10-Jun-2025","365800","Vendor Identification"
"441","Normal/Others","WS/MP140/2025-2026/208255-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","12-Jun-2025","12-Jun-2025","365800","Physical Inspection"
"442","Normal/Others","WS/MP140/2025-2026/208256-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","12-Jun-2025","12-Jun-2025","365800","Physical Inspection"
"443","Normal/Others","WS/MP140/2025-2026/212972-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","21-Aug-2025","365800","Vendor Identification"
"444","Normal/Others","WS/MP140/2025-2026/212973-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","23-Jul-2025","253700","Physical Inspection"
"445","Normal/Others","WS/MP140/2025-2026/212974-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","23-Jul-2025","365800","Physical Inspection"
"446","Normal/Others","WS/MP140/2025-2026/212975-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","19-Aug-2025","365800","Vendor Identification"
"447","Normal/Others","WS/MP140/2025-2026/212976-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","19-Aug-2025","253700","Vendor Identification"
"448","Normal/Others","WS/MP140/2025-2026/212980-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","23-Jul-2025","365800","Physical Inspection"
"449","Normal/Others","WS/MP140/2025-2026/212981-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","25-Aug-2025","365800","Vendor Identification"
"450","Normal/Others","WS/MP140/2025-2026/212982-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","23-Jul-2025","365800","Physical Inspection"
"451","Normal/Others","WS/MP140/2025-2026/212984-Purchase of mobile water tankers","Punjab","FATEHGARH SAHIB(DEPUTY COMMISSIONER FATEHGARH SAHIB_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","18-Jul-2025","348100","Physical Inspection"
"452","Normal/Others","WS/MP140/2025-2026/212985-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village. (SC)","27-Jun-2025","06-Aug-2025","375000","Physical Inspection"
"453","Normal/Others","WS/MP140/2025-2026/212986-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","06-Aug-2025","348100","Physical Inspection"
"454","Normal/Others","WS/MP140/2025-2026/213560-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","30-Jun-2025","06-Aug-2025","365800","Physical Inspection"
"455","Normal/Others","WS/MP140/2025-2026/213562-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","10-Sep-2025","365800","Physical Inspection"
"456","Normal/Others","WS/MP140/2025-2026/213563-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","30-Dec-2025","365800","Physical Inspection"
"457","Normal/Others","WS/MP140/2025-2026/213564-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","30-Dec-2025","365800","Vendor Identification"
"458","Normal/Others","WS/MP140/2025-2026/213566-Purchase of mobile water tankers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","22-Jul-2025","365800","Physical Inspection"
"459","Normal/Others","WS/MP140/2025-2026/213567-Purchase of mobile water tankers","Punjab","MANSA(DEPUTY COMMISSIONER MANSA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","12-Aug-2025","365800","Physical Inspection"
"460","Normal/Others","WS/MP140/2025-2026/213570-Purchase of mobile water tankers","Punjab","MOGA(Deputy Commissioner Moga)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","15-Sep-2025","365800","Vendor Identification"
"461","Normal/Others","WS/MP140/2025-2026/213571-Purchase of mobile water tankers","Punjab","MOGA(Deputy Commissioner Moga)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","09-Oct-2025","365800","Vendor Identification"
"462","Normal/Others","WS/MP140/2025-2026/213572-Purchase of mobile water tankers","Punjab","MOGA(Deputy Commissioner Moga)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Jun-2025","12-Sep-2025","365800","Vendor Identification"
"463","Normal/Others","WS/MP140/2025-2026/224287-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","02-Aug-2025","03-Oct-2025","365800","Physical Inspection"
"464","Normal/Others","WS/MP140/2025-2026/224288-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","02-Aug-2025","10-Sep-2025","365800","Physical Inspection"
"465","Normal/Others","WS/MP140/2025-2026/224289-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","02-Aug-2025","04-Nov-2025","365800","Work Completed"
"466","Normal/Others","WS/MP140/2025-2026/224290-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","02-Aug-2025","30-Dec-2025","365800","Vendor Identification"
"467","Normal/Others","WS/MP140/2025-2026/225294-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","04-Nov-2025","365800","Physical Inspection"
"468","Normal/Others","WS/MP140/2025-2026/225295-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","04-Nov-2025","365800","Physical Inspection"
"469","Normal/Others","WS/MP140/2025-2026/225296-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","10-Sep-2025","365800","Work Completed"
"470","Normal/Others","WS/MP140/2025-2026/225297-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","04-Nov-2025","365800","Physical Inspection"
"471","Normal/Others","WS/MP140/2025-2026/225303-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","30-Dec-2025","365800","Vendor Identification"
"472","Normal/Others","WS/MP140/2025-2026/225304-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Aug-2025","30-Dec-2025","365800","Vendor Identification"
"473","Normal/Others","WS/MP140/2025-2026/226241-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","06-Oct-2025","365800","Vendor Identification"
"474","Normal/Others","WS/MP140/2025-2026/226242-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","06-Oct-2025","365800","Physical Inspection"
"475","Normal/Others","WS/MP140/2025-2026/226243-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","06-Oct-2025","365800","Physical Inspection"
"476","Normal/Others","WS/MP140/2025-2026/226246-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","06-Oct-2025","365800","Vendor Identification"
"477","Normal/Others","WS/MP140/2025-2026/226245-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Aug-2025","28-Nov-2025","365800","Vendor Identification"
"478","Normal/Others","WS/MP141/2025-2026/230796-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","water tanker , fogging machines and gensets for flood  affected villages to 100 villages in Dist Amritsar","01-Sep-2025","18-Sep-2025","806800","Physical Inspection"
"479","Normal/Others","WS/MP140/2025-2026/231003-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","02-Sep-2025","16-Sep-2025","365000","Physical Inspection"
"480","Normal/Others","WS/MP140/2025-2026/231004-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","02-Sep-2025","05-Sep-2025","306800","Physical Inspection"
"481","Normal/Others","WS/MP140/2025-2026/231005-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","02-Sep-2025","16-Sep-2025","365000","Physical Inspection"
"482","Normal/Others","WS/MP843/2025-2026/231167-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","For Procurement of water tankers, fogging machines and gensets for flood- affected villages of Amritsar","03-Sep-2025","16-Sep-2025","821800","Physical Inspection"
"483","Normal/Others","WS/MP140/2025-2026/232539-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","16-Sep-2025","10-Nov-2025","343100","Physical Inspection"
"484","Normal/Others","WS/MP140/2025-2026/244469-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","29-Oct-2025","05-Feb-2026","365000","Sanction"
"485","Normal/Others","WS/MP140/2025-2026/248498-Purchase of mobile water tankers","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","18-Nov-2025","31-Dec-2025","365800","Vendor Identification"
"486","Normal/Others","WS/MP140/2025-2026/248968-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","21-Nov-2025","27-Jan-2026","365800","Physical Inspection"
"487","Normal/Others","WS/MP140/2025-2026/249978-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","24-Nov-2025","27-Jan-2026","365800","Vendor Identification"
"488","Normal/Others","WS/MP140/2025-2026/255051-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","22-Dec-2025","27-Jan-2026","352000","Sanction"
"489","Normal/Others","WS/MP140/2025-2026/255052-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","22-Dec-2025","27-Jan-2026","352000","Sanction"
"490","Normal/Others","WS/MP140/2026-2027/272236-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchase of 5000 ltr water tanker for village","03-Mar-2026","02-Apr-2026","360000","Work partially Completed"
"491","Normal/Others","WS/MP140/2026-2027/276204-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single  single walled fabrication of 5000 Itr mobile water tanker 2mm stainless sheet AlSI 304 Material etc.","27-Mar-2026","20-Aug-2026","360000","Sanction"
"492","Normal/Others","WS/MP140/2026-2027/276205-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single single walled fabrication of 3000 Ltr mobile water tanker 2mm stainless sheet AlSI 304 Material etc.","27-Mar-2026","19-Jun-2026","253700","Work partially Completed"
"493","Normal/Others","WS/MP140/2026-2027/276215-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","27-Mar-2026","01-Sep-2026","360000","Sanction"
"494","Normal/Others","WS/MP140/2026-2027/276216-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","27-Mar-2026","01-Sep-2026","360000","Sanction"
"495","Normal/Others","WS/MP140/2026-2027/288873-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"496","Normal/Others","WS/MP140/2026-2027/288874-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"497","Normal/Others","WS/MP140/2026-2027/288875-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"498","Normal/Others","WS/MP140/2026-2027/288876-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","30-Jul-2026","365800","Sanction"
"499","Normal/Others","WS/MP140/2026-2027/288877-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"500","Normal/Others","WS/MP140/2026-2027/288878-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"501","Normal/Others","WS/MP140/2026-2027/288911-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"502","Normal/Others","WS/MP140/2026-2027/288912-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"503","Normal/Others","WS/MP140/2026-2027/288913-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"504","Normal/Others","WS/MP140/2026-2027/288921-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","14-Aug-2026","365800","Sanction"
"505","Normal/Others","WS/MP140/2026-2027/289084-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","30-Jul-2026","365800","Sanction"
"506","Normal/Others","WS/MP140/2026-2027/289085-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"507","Normal/Others","WS/MP140/2026-2027/289086-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"508","Normal/Others","WS/MP140/2026-2027/289087-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","18-Aug-2026","365800","Sanction"
"509","Normal/Others","WS/MP140/2026-2027/289091-Purchase of mobile water tankers","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","25-Jun-2026","06-Aug-2026","365800","Sanction"
"510","Normal/Others","WS/MP140/2026-2027/291466-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","02-Jul-2026","20-Aug-2026","360000","Sanction"
"511","Normal/Others","WS/MP140/2026-2027/291467-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","02-Jul-2026","20-Aug-2026","360000","Sanction"
"512","Normal/Others","WS/MP140/2026-2027/291468-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","02-Jul-2026","01-Sep-2026","300000","Sanction"
"513","Normal/Others","WS/MP140/2026-2027/291483-Purchase of mobile water tankers","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","02-Jul-2026","10-Jul-2026","360000","Vendor Identification"
