"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"285","Normal/Others","NA-Installing tube-wells and borewells","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","Shri Ram sanskrit vidyapeeth,Shri Ram Mandir,ranikhet , jhula devi mandir ke pass sarvjanik sthan mein nya boring pump","17-Nov-2025","500000","NA"
"286","Normal/Others","WS/MP204/2024-2025/177943-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Kharanja C.C. road from Katyari Scheduled Caste colony towards main drinking water source of Anaria Kot in Gram Panchayat Anariakot, Block Lamgara, District Almora","27-Feb-2025","482875","24-Mar-2025"
"287","Normal/Others","WS/MP204/2024-2025/177944-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Kharanja C.C. road from drinking water source (Naula) towards Saim temple in scheduled village Katyari-Anariakot in Gram Panchayat Anariakot, Block Lamgara, District Almora","27-Feb-2025","480740","24-Mar-2025"
"288","Normal/Others","WS/MP204/2026-2027/265272-Construction of rooms and halls in school and colleges","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Building at Sarswati Sishu Mandir Naring Badi Almora","04-Feb-2026","1500000","06-Aug-2026"
"289","Normal/Others","WS/MP204/2025-2026/254827-Construction of community centers and community halls","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Public Toilet in the Scheduled Caste Settlement of Bangora Gram Panchayat, Block Tarikhet, District Almora","19-Dec-2025","50000","10-Feb-2026"
"290","Normal/Others","WS/MP204/2025-2026/254828-Construction of community centers and community halls","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Public Toilet in the Scheduled Caste Settlement of  Gram panchayat Baina-Pratham, block Tarikhet, district Almora","19-Dec-2025","50000","10-Feb-2026"
"291","Normal/Others","WS/MP850/2025-2026/254141-Construction of community centers and community halls","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram supakote mein devi than mandir ke pass baratghar mein bramde ke farsh ka nirman.","15-Dec-2025","200000","03-Feb-2026"
"292","Normal/Others","WS/MP204/2025-2026/222815-Construction of community centers and community halls","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Repair or renovation (roof construction) of community building near Saim Dham in the scheduled majority village Katiyari of Gram Panchayat Anariakot, block Lamgara","28-Jul-2025","1300000","29-Oct-2025"
"293","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a roof (canopy/shelter) at the cremation ground in Village Bhatkot (Sainja), Block Lamgara, District Almora.","21-Aug-2026","1000000","NA"
"294","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of cremation ground (roof) in Gram Panchayat Mona, Block Ramgarh, District Nainital","09-Aug-2026","1000000","NA"
"295","Normal/Others","NA-Construction of public libraries and reading rooms","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","lokmani dumka sevadeep niketan pustakalya bithoria mein tin shed v anya nirman karya","31-Aug-2026","800000","NA"
"296","Normal/Others","WS/MP850/2024-2025/147843-Construction of community centers and community halls","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM NAI MEIN EK YUVA BHAUDESHYA BHAWAN EVAM TOILET KA NIRMAN ....","17-Oct-2024","500000","21-Feb-2025"
"297","Normal/Others","WS/MP204/2026-2027/265061-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Building at Hardatt Belwal Sarswati Shishu Vidya Madir Chorgaliya, Nainital","04-Feb-2026","1000000","22-Jun-2026"
"298","Trust and Society","WS/MP18333/2026-2027/267887-Construction of common work sheds/ common covered sitting area","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Nainital ke Haldwani me bar Association Haldwani me Ten shed ya ren shelder Nirman. Karyadai sansth vikash Khand Adhikari haldwani","13-Feb-2026","500000","22-May-2026"
"299","Normal/Others","WS/MP850/2023-2024/7823-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","contruction of hall in jai mohan inter college .  IA (KARYADAI SANSTHA) - BLOCK RAMNAGAR","03-Aug-2023","1134515","13-Oct-2023"
"300","Normal/Others","WS/MP18333/2025-2026/253641-Purchase of training equipment","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","The New Scholars Academy Indra Nagar-2 Bindukhatta ko Furniture Purchase ke liya , K.S. Prabandhak The New Scholars Academy","12-Dec-2025","300000","16-Jan-2026"
"301","Normal/Others","NA-Purchase of books and periodicals for libraries/digitization of library books","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Uttaranchal uthan parishad dwara sanchalit teekaram gopaldutt sewa deep niketan pustakayal dohniya kotabag ko adhunik suvidhaon se susjjit rarne hetu, Karyadai sanstha- Vikash Khand Kotabag","07-Aug-2025","2000000","NA"
"302","Normal/Others","WS/MP204/2026-2027/186813-Development of playground","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of basketball court at Bhartiya Shaheed Sainik School Mallital, Nainital","26-Mar-2025","1146000","21-May-2026"
"303","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Balika Inter college Tiwarinagar Bindukhatta me Sabhagar me Awashesh Kary hetu Karyadai Sanstha- Khand Vikash Adhikari Haldwani","13-Aug-2026","300000","NA"
"304","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Balika inter college Tiwari Nagar Bindukhatta me Tiles darwaje v anya kary K.S.- Khand vikash adhikari Haldwani","13-Aug-2026","300000","NA"
"305","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Bilika Inter College Tiwari nagar Bindukhatta me Kaksh marmmat v anya karya K.S.- khand vikash adhikari haldwani","13-Aug-2026","300000","NA"
"306","Normal/Others","WS/MP850/2026-2027/277251-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","batrojkhan betalghat motor marg ke gram chauni ki aur sampark marg ka nirman karya.ia(karyadai sanstatha)-block betalghat","29-Apr-2026","1500000","22-Jun-2026"
"307","Normal/Others","WS/MP18333/2025-2026/186338-Lighting of public spaces","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Nainital ke vikash khand Ramnagar me Gram Bhalon ke Chopda Gaon , van Chouki Chopda me vidhyutikaran work. Karyadai  Sansth- EE Vidhyut Vitran Khand Ramnagar","25-Mar-2025","1674000","01-Apr-2025"
"308","Normal/Others","WS/MP204/2024-2025/137204-Improvement of electricity distribution infrastructure","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Electrification in Scheduled Caste dominated village Rampur, Tongia village and forest post","26-Aug-2024","1200000","10-Oct-2024"
"309","Normal/Others","WS/MP204/2026-2027/272384-Lighting of public spaces","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Electrification in Scheldued Caste dominated Gram Panchayat Patkot, Gram Sabha Rampur Tongiya, Block Ramnagar, District  Nainital","05-Mar-2026","250000","03-Jul-2026"
"310","Normal/Others","WS/MP850/2024-2025/121329-Improvement of electricity distribution infrastructure","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PATKOT MEIN MEIN LT LINE KO JANHIT MEIN SURAKSHIT STHAN PAR SHIFTING KARYA.. IA(KARAYADAI SANSTATHA ) - UTTARAKHAND POWER CORPORATION LTD. ,ELECTRICITY DISTRIBUTION DIVISION ,RAMNAGAR","05-Mar-2024","45266","06-Aug-2024"
"311","Normal/Others","NA-Improvement of electricity distribution infrastructure","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar Nigam haldwani ke ward-2, me sentpal School ke pas se 11 KV ki high tensain line ko anytra sthanantaran hetu, K.S.- Adhisahashi abhiyanta nagareey vitaran khand Haldwani","15-Jul-2026","220600","NA"
"312","Normal/Others","WS/MP850/2025-2026/201772-Construction of buildings for multi-gym","Uttarakhand","BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram sabha kholi mein sthit ghtbagar maidan mein vyamshala ka nirman karya ..","20-May-2025","500000","10-Dec-2025"
"313","Normal/Others","WS/MP18333/2025-2026/254905-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Bageshwar me vikash khand kapkot ke gram cheerabagar ke talla phulwari me bad surksha karya, K.S.- Vikash khand adhikari kapkot","20-Dec-2025","500000","17-Mar-2026"
"314","Normal/Others","WS/MP18333/2024-2025/156623-Construction of rooms and halls in school and colleges","Uttarakhand","BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Kholiya Vivekanand Inter College Garud Bageshwar me do kaksha Kaksh Nirman, Ka. Sanstha.- Vidhyalay Prabandh Samiti","02-Dec-2024","800000","24-Mar-2025"
"315","Trust and Society","WS/MP850/2024-2025/145825-Construction of additional rooms and halls in the existing public and community building","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","MAHILA ASHRAM MUWANI MEIN VIRDH MAHILAON KE NIWAS KE LIYE EK BHAWAN KA NIRMAN KARYA..","07-Oct-2024","3000000","20-Dec-2024"
"316","Normal/Others","WS/MP204/2024-2025/134578-Construction of community centers and community halls","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Dharamshala in Nandigarh area near Government Hospital in village Barabe, Block Munakot, District Pithoragarh","02-Aug-2024","2000000","23-Aug-2024"
"317","Normal/Others","WS/MP18333/2025-2026/227699-Construction of community centers and community halls","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Mahila Aashram Muwani Pithoragarh me kaksha Nirman hetu , Karyadayee sanstha- RWD, Mahila Aashram Muwani","19-Aug-2025","2000000","17-Oct-2025"
"318","Normal/Others","WS/MP204/2026-2027/264384-Purchase of IT systems, including hardware and software for educational purposes","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","To puchase Computer System and Furniture for Skill development of Rural women and Youth at Mahila Ashram Muwani, Pithiragarh","05-Mar-2026","2000000","19-May-2026"
"319","Normal/Others","NA-Construction of toilet blocks","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Toilets at Vivekanand Vidya Mandir Inter College Bin, Pithoragarh","04-Feb-2026","1000000","NA"
"320","Normal/Others","WS/MP18333/2026-2027/254901-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Pithoragarh ke Vikash khand bin me gram upertola ke matiyal bhalya tok me nadi kinare bad surksha karya, K.S.- Jilla panchayat Pithoragarh","20-Dec-2025","500000","16-Apr-2026"
"321","Normal/Others","WS/MP204/2026-2027/275900-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of protective wall to prevent soil erosion in Kharkoli Hamlet, Gram Panchayat Askora, Block Gangolihat.","26-Mar-2026","2000000","23-Apr-2026"
"322","Normal/Others","WS/MP204/2025-2026/193317-Construction of community centers and community halls","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Waiting Room (Pratiksha Bhawan) at Katarmal, Manduwa Kheda, Jaspur, District Udham Singh Nagar","22-Apr-2025","1000000","11-Nov-2025"
"323","Normal/Others","WS/MP204/2025-2026/193352-Construction of community centers and community halls","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Multipurpose Building at the Crematorium in Village Devipura, Jaspur","22-Apr-2025","500000","18-Oct-2025"
"324","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Bharti Devi Ramsharan singh Sarswati Shishu Vidhya Mandir Ramnagar van Jaspur Udhamsingh Nagar me do Kaksha Kaksh Nirman, K. S.- Vidhyalay Prabandh Samiti","02-Dec-2024","800000","NA"
"325","Normal/Others","WS/MP204/2025-2026/193350-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of room in Guru Nanak Dev Public School, Tirath Nagar, Bhogpur Dam, Jaspur.","22-Apr-2025","500000","11-Nov-2025"
"326","Normal/Others","WS/MP18333/2025-2026/227691-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","DEvsthali Vidhyapeeth cologe of Pharmacy lalpur kichha rudrapur ko do kaksh nirman hetu, karyadai sanstha -RWD, devbhumi shiksha prasar samiti","19-Aug-2025","2000000","17-Oct-2025"
"327","Normal/Others","WS/MP204/2026-2027/265246-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a building at Sarswati Shishu Mandir Karanpur, Udham Singh Nagar","04-Feb-2026","1000000","15-Jun-2026"
"328","Normal/Others","WS/MP204/2025-2026/181059-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of two Classrooms in Ajay Bhartiya Saraswati Vidya Mandir, Keshavpuram, Bajpur Road, Kashipur, District Udham Singh Nagar","20-Mar-2025","1000000","11-Nov-2025"
"329","Normal/Others","WS/MP204/2026-2027/265264-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Building at Bharti Devi Ramshan Singh Sarswati Shishu Vidya Mandir Ramnagar van Jasur (Udham Singh Nagar)","04-Feb-2026","1500000","15-Jun-2026"
"330","Normal/Others","WS/MP204/2025-2026/255439-Improvement of electricity distribution infrastructure","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","To Relocate the 11000-Volt LT Power lines located in the the fields and above the Sheraton Academy School on kaliyawala Road in kaliyawala Village (Block jaspur) Distt Udham Singh Nagar","24-Dec-2025","823174","17-Mar-2026"
"331","Normal/Others","WS/MP18333/2025-2026/254906-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist udhamsingh nagar me viaksh khand sitarganj ke gram siseya bhatte me machhan singh ke ghar se talab tak sadak evam nali nirman, K.S.- Viaksh kahnd adhikari Sitarganj","20-Dec-2025","499265","28-Jan-2026"
"332","Normal/Others","WS/MP204/2025-2026/193342-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of road (khadanja) from the house of Shri Mangal Das Rajput to the house of Shri Bhagwan Das in village Tirath Nagar Gurudwara No. 3 (Jaspur)","22-Apr-2025","500000","11-Nov-2025"
"333","Normal/Others","WS/MP18333/2026-2027/295420-Construction of common work sheds/ common covered sitting area","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikas khand ukhimath ke gram bhingi me chandika tok me tin shed nirman hetu, K.S.- Khand Vikash adhikari ukhimath","15-Jul-2026","500000","19-Aug-2026"
"334","Normal/Others","WS/MP18333/2026-2027/295429-Construction of common work sheds/ common covered sitting area","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","vikash khand Augustmuni ke gram basti me bharkeshwar tok me tin shed tatha Shochalay nirman hetu, K.S.- Khand vikas adhikari Augustmuni","15-Jul-2026","500000","10-Aug-2026"
"335","Normal/Others","WS/MP204/2023-2024/92168-Construction of community centers and community halls","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of Store Room in Village Tyuri, Block Ukhimath, Dist. Rudraprayag","30-Jan-2024","250000","20-Feb-2024"
"336","Normal/Others","WS/MP18333/2025-2026/254876-Construction of community centers and community halls","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Rudraprayag me vikash khand Jakholi ke gram panchayat ghegar ke kholi tok me milan kendra ka nirman, K.S.- Gram panchayat Ghegar","20-Dec-2025","500000","19-Feb-2026"
"337","Normal/Others","WS/MP204/2023-2024/92134-Construction of night shelters for homeless","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of Rain Shelter shed in village Daira, Block Ukhimath, dist. Rudraprayag","30-Jan-2024","250000","20-Feb-2024"
"338","Normal/Others","WS/MP18333/2025-2026/269901-Construction of rooms and halls in school and colleges","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Phata Rudraprayag me Bhawan(Kaksh) Nirman, K.S.- Vikash Khand Adhikari Ukhimath","20-Feb-2026","1000000","12-Mar-2026"
"339","Normal/Others","WS/MP18333/2026-2027/295396-Construction of rooms and halls in school and colleges","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishumandir ukhimath Rudraprayag me tinshed hall nirman hetu, K.S.- Khand Vikas Adhikari Ukhimath","15-Jul-2026","1000000","19-Aug-2026"
"340","Normal/Others","WS/MP204/2023-2024/92143-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of CC road with railing from old building to Dyuka in village Kimana (block Ukhimath).","30-Jan-2024","250000","20-Feb-2024"
"341","Normal/Others","WS/MP18333/2025-2026/253651-Setting up of farmers’ training and assistance centers","Uttarakhand","Rudraprayag(DM Rudraprayag_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Rudraprayag ke Chopta me van sanrakshit Cheta Chopta me 15 Bhoomi par tarbad, chardiwari Nirman. K.S.- Vikash Khand adhikari ukhimath","12-Dec-2025","300000","19-Feb-2026"
"342","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Chamoli me nagar panchayat pokhari ke ward-3 me taigor inter college vinayakdhar pokhari me computer prayagshala nirman hetu, K.S.- Sichai khand kothiyal sain chamoli","15-Jul-2026","500000","NA"
"343","Normal/Others","WS/MP18333/2026-2027/254356-Development of playground","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Chamoli ke Vikash khand dasholi me Govt Inter College Gauna me Prarthana manch aur prangan nirman, K.S.- Miner Irriggation Department Chamoli","16-Dec-2025","1000000","02-Apr-2026"
"344","Normal/Others","NA-Purchase of books and periodicals for libraries/digitization of library books","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Supply of books worth 1 lakh per institution following the application of trade discounts to 50 educational institutions within the Chamoli district  for the purpose of promoting and propagating the national language  Hindi and Hindi literature","23-Jul-2026","5000000","NA"
"345","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikas Khand Pokhari ke Gram Sem ke Bagad ya Chhor Bagad Tok me Chek Dem, surksha diwar nirman K-S- Sichai Khand Kothiyalsain Chamoli","19-Apr-2026","1000000","NA"
"346","Normal/Others","WS/MP18333/2025-2026/203868-Purchase of books and periodicals for libraries/digitization of library books","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Letter as per attached.","26-May-2025","2000000","06-Dec-2025"
"347","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","VIkash Khand Joshimath ke Gram Panchayat Badagaon ke Hanuman Shila tok me Tin Shed Nirman. K.S.- Vikash Khand Adhikari Joshimath","12-Dec-2025","500000","NA"
"348","Normal/Others","WS/MP18333/2026-2027/253664-Construction of common work sheds/ common covered sitting area","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash Khand Nanda Nagar me Gram Panchayat Matai ke dona tok me tin shed nirman, K.S.- Gram Panchayat Matai","12-Dec-2025","500000","19-Jun-2026"
"349","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar Palika Gopeshwar me Ward No-5 ke ShivShakti Nagar me Bharatghar ka Sondrikaran-ten shed nirman. K.S.- Vikash Khand Adhikari Dasholi","12-Dec-2025","300000","NA"
"350","Normal/Others","WS/MP18333/2026-2027/253666-Construction of common work sheds/ common covered sitting area","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash Khand dasholi ke ansuya tok me tinshed ka nirman- farsh nirman, K.S.- Vikash Khand Adhikari Dasholi","12-Dec-2025","500000","02-Apr-2026"
"351","Normal/Others","WS/MP18333/2026-2027/201376-Construction of community centers and community halls","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Chamoli  gram Irani me panchayat gha ke uper renseltar nirman. kar. san.- Vikash Khand Dasholi","20-May-2025","500000","02-Apr-2026"
"352","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash khand nandanagar Ghaat ke gram panchayat sarpani me Rain Shed Nirman hetu, K.S.- Khand vikas adhikari nandanagar ghat","15-Jul-2026","600000","NA"
"353","Trust and Society","WS/MP850/2024-2025/136212-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","JANTA UUCHTAR MADYAMIK VIDYALYA BAMOTH MEIN EK KAKSH KA NIRMAN","18-Aug-2024","500000","03-Feb-2025"
"354","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishi Mandir Deval (selkhola) chamoli me Kaksh Nirman hetu, karyadai sanstha - Sichai Khand Kothiyalsain chamoli","20-Feb-2026","1000000","NA"
"355","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Vidhya Mandir Tharali (ward No-4) chamoli me do kaksh Nirman hetu, K.S.- Sichai Khand Kothiyalsain Chamoli","20-Feb-2026","1500000","NA"
"356","Normal/Others","WS/MP18333/2026-2027/269882-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Vidhya Mandir Nandanagar Ghaat Chamoli me Bhawan Nirman( kaksh Nirman) hetu, K.S.- Sichai Khand Kothiyalsain Chamoli","20-Feb-2026","1000000","01-Aug-2026"
