"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"175","Normal/Others","WS/MP078/2025-2026/201535-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 02 Solar Street Lights at Village Dodan Gram Panchayat Majhiyar  Devlopment Block Nadaun as per recommendation of Suresh Chaudhary Executing agecny BDO Nadaun","20-May-2025","37350","02-Jun-2025"
"176","Normal/Others","WS/MP078/2025-2026/207485-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of One Street Light near the house of Sh Amarjeet Son of Madho Ram Village Julah Bahal Ram Nagar Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun District Hamirpur","09-Jun-2025","16575","23-Jul-2025"
"177","Normal/Others","WS/MP078/2025-2026/207502-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Three Street Solar Light near the house of Pawan Kumar Sulochna Devi Ranja Ram Village Dharnasi Development Block Bhoranj District Hamirpur Executing Agency BDO Bhoranj","09-Jun-2025","45000","03-Jul-2025"
"178","Normal/Others","WS/MP078/2025-2026/266767-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Ten Solar Street Lights nearby cremation shed and from the cremation shed towards the house of Sh Ashok Kumar and one High Mask light near the cremation shed Village Dhagoh SC Basti Development Block Nadaun Executing Department of Him Urja District Hamirpur Himachal Pradesh","06-Feb-2026","291900","20-Feb-2026"
"179","Normal/Others","WS/MP078/2025-2026/269525-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 03 Street Lights from the house of Ravinder Nath towards the Shamshan Ghat Village Katyal District Hamirpur Installation 01 Street Light near the Mahila Mandal Bhawan Village Katyal District Hamirpur Installation of 02 Street Lights towards the Village path Katyal Village Development Block Bhoranj Executing Agency Him Urja District Hamirpur","19-Feb-2026","97440","06-Mar-2026"
"180","Normal/Others","WS/MP078/2026-2027/287399-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Five Street Solar Light at Village Jharmani Lower Rajputa as per recommendation of Sh Rajender Singh Thakur Gram Panchayat Goes Development Block Nadaun District Hamirpur Executing Agency Him Urja District Hamirpur","19-Jun-2026","73500","25-Jul-2026"
"181","Normal/Others","WS/MP078/2026-2027/287417-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of One Street Solar Light near the house of Sita Ram Village Bandos Gram Panchayat Gahli Development Block Nadaun Executing Agency BDO Nadaun","19-Jun-2026","14700","12-Aug-2026"
"182","Normal/Others","NA-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 05 Lights on path near the house of Sh Jagbir Chandel Sh B S Thakur Sh Vinod Thakur Sh Ashok Paital Sh Joginder Singh Village Gopalnagar Gram Panchayat Daruhi Development Block Hamirpur Tehsil Hamirpur District Hamirpur Executing Agency BDO Hamirpur","06-Aug-2026","50000","NA"
"183","Normal/Others","WS/MP078/2025-2026/201641-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 10 Street Lights at the premises of RGGPG Ayurvedic College and Hospital Paprola District Kangra Executing Agency Him Urja Kangra H P","20-May-2025","196010","27-Jun-2025"
"184","Normal/Others","WS/MP078/2025-2026/201029-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of two Street Light at Village and Gram Panchayat Indora near the house of Sh Krishan Kumar Vicky Son of Sh Jaimal Singh Ward No 08 Development Block Indora Executing Agency BDO Indora","19-May-2025","33150","19-Jul-2025"
"185","Normal/Others","WS/MP18304/2024-2025/156275-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Street Lights","01-Dec-2024","292215","20-Jan-2025"
"186","Normal/Others","WS/MP078/2024-2025/148996-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Seven (07) Solar Street Lights near the house of  1. Sh. Kamlesh Kumar 2. Sh. Swroop Kumar 3. Sh. Payar Chand 4. Sh. Dulo Ram 5. Sh. Murli Ram 6. Sh. Jaimal Ram 7. Sh. Karmchand All are villagers of Village Ghar, G.P. Bandu, Dev. Block Panchrukhi, District Kangra as per recommendation of Sh. Ajay Kabir.  Executing agency P.O. Himurja.","22-Oct-2024","107835","20-Jan-2025"
"187","Normal/Others","WS/MP18304/2024-2025/146881-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","work of Solar Street lights","13-Oct-2024","241395","07-Feb-2025"
"188","Normal/Others","WS/MP18304/2024-2025/146882-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","work of Solar Street lights","13-Oct-2024","241395","07-Feb-2025"
"189","Normal/Others","WS/MP18304/2024-2025/146883-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","work of Solar Street lights","13-Oct-2024","245265","07-Feb-2025"
"190","Normal/Others","WS/MP18304/2024-2025/146884-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","work of Solar Street lights","13-Oct-2024","241395","07-Feb-2025"
"191","Normal/Others","WS/MP078/2024-2025/147107-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of two Solar Light  1. Near the house of Sh. J. R. Acharya,  2. Near Peepal Tree both at village Guler Ward No.5,  Tehsil Dehra District Kangra. Executing agency BDO, Dehra.","14-Oct-2024","33150","03-Jan-2025"
"192","Normal/Others","WS/MP078/2024-2025/147110-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of One Solar Light near the house of Sh. Neeraj Kumar S/o Late Sh. Gautam Kumar Village Kehrian, Tehsil Jawali, District Kangra. Executing agency BDO, Jawali.","14-Oct-2024","16575","03-Jan-2025"
"193","Normal/Others","WS/MP078/2023-2024/25439-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation and Fixing of 10 Nos Solar Lights in Harijan Basti at Vill. Jhamunh, Teh. Jaisinghpur, Dev. Block Lambagaon, Distt. Kangra (H.P.) as per recommendation of Sh. Madan Lal BJP SC Morcha Distt. Palampur President. (Executing agency, Him Urja)","23-Sep-2023","148050","27-Oct-2023"
"194","Normal/Others","WS/MP078/2023-2024/13426-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation & Fixing of 05 Nos Solar Lights harijan basti at Vill. Dangra P.O. Pragpur teh. Dehra Dev. Block Pragpur Distt. Kangra HP as per recommendation of Vinod Kumar Ex Gram Panchayat Pradhan","26-Aug-2023","74025","27-Oct-2023"
"195","Normal/Others","WS/MP18304/2025-2026/254315-Lighting of public spaces","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","15 solar lights for Gram Panchayat Chandropa Development Block Palampur","16-Dec-2025","190575","13-Mar-2026"
"196","Normal/Others","WS/MP078/2025-2026/197607-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym equipment and leveling of land at Village Nauri Uparli Gram Panchayat Nauri Jhikli Development Block Panchrukhi District Kangra Executing agency BDO Panchrukhi","07-May-2025","300000","27-Jun-2025"
"197","Normal/Others","WS/MP18304/2025-2026/202802-Forest conservation infrastructure","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Forest conservation infrastructure at Gadiara","23-May-2025","1000000","13-Nov-2025"
"198","Normal/Others","WS/MP078/2023-2024/25247-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Multi Gym Equipment at Panchayat Simbal, Dev. Block Panchrukhi, Distt. Kangra H.P. (Executing Agency, BDO Panchrukhi)","23-Sep-2023","500000","16-Nov-2023"
"199","Normal/Others","WS/MP078/2023-2024/25250-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Multi Gym Equipment at village Hared, Dev. Block Baijnath, Distt. Kangra H.P. (Executing Agency, BDO Baijnath)","23-Sep-2023","500000","06-Nov-2023"
"200","Normal/Others","WS/MP078/2025-2026/147262-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym Equipment at G.P. Rajol near Sayal Basti Sports Ground, Dev. Block Dehra, District Kangra as per recommendation of Sh. Sunny Shukla. Executing agency BDO, Dehra.","14-Oct-2024","300000","23-May-2025"
"201","Normal/Others","WS/MP078/2024-2025/147266-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at Gram Panchayat Dawala near Primary School Renta, Dev. Block Dehra, District Kangra as per recommendation of Sh. Sunny Shukla. Executing agency BDO, Dehra.","14-Oct-2024","288960","03-Jan-2025"
"202","Normal/Others","WS/MP078/2024-2025/147267-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at G.P. Kudail, Dev. Block Baijnath, District Kangra as per the recommendation of Sh. Sunny Shukla. Executing agency BDO, Baijnath.","14-Oct-2024","300000","23-Jan-2025"
"203","Normal/Others","WS/MP078/2025-2026/147268-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at Village Bangher, G.P. Jakhota, Dev. Block Dehra, District Kangra as per the recommendation of Sh. Sunny Shukla. Executing agency BDO, Dehra.","14-Oct-2024","300000","23-May-2025"
"204","Normal/Others","WS/MP078/2024-2025/147269-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at G.P. Ghorpith, Dev. Block Baijnath, District Kangra as per the recommendation of Sh. Sunny Shukla. Executing agency BDO, Baijnath.","14-Oct-2024","299660","11-Mar-2025"
"205","Normal/Others","WS/MP078/2024-2025/147270-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at G.P. Kural, Dev. Block Sulah at Bhedu Mahadev, District Kangra as per the recommendation of Sh. Sunny Shukla. Executing agency, BDO Sulah at Bhedu Mahadev.","14-Oct-2024","298807","04-Jan-2025"
"206","Normal/Others","WS/MP078/2024-2025/147271-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Open Gym at Village Lamhed, G.P. Bharwana, Dev. Block Panchrukhi, District Kangra as per recommendation of Sh. Sunny Shukla. Executing agency BDO, Panchrukhi.","14-Oct-2024","300000","03-Jan-2025"
"207","Normal/Others","WS/MP078/2025-2026/156684-Construction of culverts and bridges","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Culvert at Village Nihar Galwa link road from Nihar Galu to SC Basti, G.P. Jhikli Kothi, Dev. Block Nagrota Bagwan, District Kangra (H.P) as per recommendation of Sh. Amit Sharma. Executing agency: Exen HPPWD Nagrota Bagwan.","03-Dec-2024","299251","10-Oct-2025"
"208","Normal/Others","WS/MP078/2023-2024/45766-Construction of footpaths and pedestrian ways","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka path in ward No. 3 Village Simbal, G.P. Simbal, Dev. Block Panchrukhi, Distt. Kangra (HP) (Executing agency BDO)","05-Nov-2023","300000","02-Jan-2024"
"209","Normal/Others","WS/MP078/2023-2024/102819-Construction of footpaths and pedestrian ways","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca Path with retaining wall/Danga from Naked Khad Bridge to Guga Madi Mandola Via Jaswant Singh House at Vill. Tali, G.P. . Lagru, Tehsil Khundian, Dev. Block Dehra Distt. Kangra (H.P.) (Executing Agency BDO Dehra District Kangra)","11-Feb-2024","500000","15-Feb-2024"
"210","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction Ambulance Road with interlock Tiles from the Panchayat Ghar to near house of Ram Dass Ward no 1 ghatrana   Executive Agency BDO Kangra","14-Aug-2026","200000","NA"
"211","Repair and Renovation","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of Additional work Ambulance Road with interlock tile and prorection wall from main road to Patwar Ghar to Karyal Basti Ward 4","21-May-2026","150000","NA"
"212","Normal/Others","WS/MP18304/2026-2027/282492-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of ambulance road from Thakurdwara main road to Harish Kumar house","21-May-2026","199368","04-Jul-2026"
"213","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Paving work from Shri Trilok Kapoor house to Main Road Chimbalhar","21-May-2026","300000","NA"
"214","Normal/Others","WS/MP18304/2025-2026/262072-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of Ambulance Road with interlock tile and protection wall from main road near patwar Ghar to Kariyal Basti Word No.4","27-Jan-2026","300000","12-Feb-2026"
"215","Normal/Others","WS/MP078/2025-2026/201046-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance Road from the house of Tejpal upto the house of Shamsher Singh Gram Panchayat Rehlu Development Block Rait Executing Agency BDO Rait","19-May-2025","300000","05-Aug-2025"
"216","Normal/Others","WS/MP078/2025-2026/201559-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca path with interlock from the house of Mehra towards Patiyal house in ward No 5 Gram Panchayat Mansibal Development Block Sullah District Kangra Executing Agency BDO Sullah","20-May-2025","149997","03-Jun-2025"
"217","Normal/Others","WS/MP078/2025-2026/201574-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road in the Village Sihotar Lahad  Ward No 2 Gram Panchayat Dhaman Lahad Development Block Sullah District Kangra Executing agency BDO Sullah","20-May-2025","141640","03-Jun-2025"
"218","Normal/Others","WS/MP078/2025-2026/201577-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance road from Mehra House to the house of Mrs Rakesh Rawat and others in ward No 1 Gram Panchayat Arla Development Block Bhawarna District Kangra Executing Agency BDO Bhawrna","20-May-2025","200000","28-Oct-2025"
"219","Normal/Others","WS/MP18304/2025-2026/190297-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of pathways road from main road to pawan kumar house","11-Apr-2025","150000","25-Mar-2026"
"220","Normal/Others","WS/MP18304/2025-2026/190298-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of pathways road from main pwd road to suresh kumar and satish Kumar House","11-Apr-2025","147813","25-Mar-2026"
"221","Normal/Others","WS/MP18304/2025-2026/190299-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of pathways culvert near the surinder house","11-Apr-2025","148812","25-Mar-2026"
"222","Normal/Others","WS/MP18304/2025-2026/190300-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pathways Road from aman Kumar house to vipin kumar house","11-Apr-2025","148621","03-Feb-2026"
"223","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pathways Pulli in village bhageen","11-Apr-2025","150000","NA"
"224","Normal/Others","WS/MP18304/2025-2026/190303-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pathways road from ashok kumar house to main Road","11-Apr-2025","149927","25-Mar-2026"
"225","Normal/Others","WS/MP18304/2025-2026/190304-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pathways Road from Pritam Cow Shed to Jatt Basti Dhiman Basti Mehndru","11-Apr-2025","150000","25-Mar-2026"
"226","Normal/Others","WS/MP18304/2025-2026/190305-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pathways Road from Main Road to Mahinder Singh house","11-Apr-2025","148812","25-Mar-2026"
"227","Normal/Others","WS/MP078/2024-2025/173985-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Road","06-Feb-2025","100000","17-Mar-2025"
"228","Normal/Others","WS/MP078/2024-2025/148989-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R with interlock from main road to the house Sh. Tirlok Chand and Sh. Ajay Kumar, Village Ghar, Ward No. 02, G.P. Bandu, Dev. Block Panchrukhi, District Kangra (H.P.) Executing agency BDO Panchrukhi.","22-Oct-2024","200000","20-Jan-2025"
"229","Normal/Others","WS/MP078/2024-2025/148990-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R with interlock from Sh. Sanjay Kumar house upto the house of Sh. Rajpal Village kandharal, G.P. Bhandu, Dev. Block Panchrukhi, District Kangra (H.P.) Executing agency BDO, Panchrukhi.","22-Oct-2024","200000","20-Jan-2025"
"230","Normal/Others","WS/MP18304/2025-2026/156152-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road, approach roads, link roads and pathways","01-Dec-2024","800000","27-May-2025"
"231","Normal/Others","WS/MP18304/2024-2025/156272-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Link Road and Pathways","01-Dec-2024","300000","06-Mar-2025"
"232","Normal/Others","WS/MP078/2024-2025/147108-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from the land of Sh. Baldev to the land of Sh. Rajesh Thakur, Ward No. 5, G. P. Sukkad, Dev. Block Dharamsala, District Kangara. Executing agency, BDO, Dharamsala.","14-Oct-2024","500000","03-Jan-2025"
"233","Normal/Others","WS/MP078/2023-2024/102821-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance Road and retaining wall/Danga from Sariyare Tali Road towards the house of Krishan Chand & Raman Kumar at Vill. Tali-02, G.P. Lagru, Tehsil Khundian, Dev. Block Dehra Distt. Kangra (H.P.)","11-Feb-2024","250000","14-Feb-2024"
"234","Normal/Others","WS/MP18304/2024-2025/134255-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Ambulance Road  Dispensary to Kariyal Basti GP Drug","27-Jul-2024","399999","20-Jan-2025"
"235","Normal/Others","WS/MP078/2024-2025/48495-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from main road to Harijan Basti Up to the house of Sh. Amarjeet (Executing Agency BDO)","10-Nov-2023","100000","24-Oct-2024"
"236","Normal/Others","WS/MP078/2025-2026/48496-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from main road to Kathu Basti Up to the house of Sh. Jagdish Chand, Dev. Block Nagrota Surian, Village Nandpur Batoli, Distt. Kangra (HP) (Executing Agency BDO)","10-Nov-2023","100000","19-Jun-2025"
"237","Normal/Others","WS/MP078/2025-2026/48498-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Guler to Nandpur road up to Mokshdham Guler Dev. Block Nagrota Surian, Distt. Kangra HP (Executing Agency BDO)","10-Nov-2023","100000","18-Nov-2025"
"238","Normal/Others","WS/MP078/2023-2024/52837-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Harer-Phathar to Sh. Vijay Kapoor House Dev. Block Baijnath, Distt Kangra (H.P.) (Executing Agency BDO)","25-Nov-2023","500000","01-Dec-2023"
"239","Normal/Others","WS/MP078/2023-2024/52967-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","c/o Pakka path from Gohar to Sh. Onkar Singh House, Ward No. 05, Dev. Block Pragpur District Kangra (H.P.) (Executing Agency BDO)","25-Nov-2023","100000","10-Jan-2024"
"240","Normal/Others","WS/MP078/2025-2026/52968-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka Path from Bankhandi Mayol upto Sh. Ram Krishan House, Ward No. 05, G.P. Bankhandi, Dev. Block Dehra, Distt. Kangra (H.P.) (Executing Agency BDO)","25-Nov-2023","100000","23-May-2025"
"241","Normal/Others","WS/MP078/2024-2025/52971-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka Path from main road to Sh. Pratap Chand House, Ward No. 01, G.P. Rajol, Dev. Block Dehra, Distt. Kangra (H.P.) (Executing Agency BDO)","25-Nov-2023","100000","05-Mar-2025"
"242","Normal/Others","WS/MP18304/2025-2026/156271-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Flood Control embankments’","01-Dec-2024","300000","25-Aug-2025"
