"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"199","Repair and Renovation","WS/MP032/2023-2024/68125-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Andhra Pradesh","Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA)","Shri S Niranjan Reddy (2022-28) (2022-2028)","Elected MP","Repairs and renovation of Cardiology block in KGH.","22-Dec-2023","22-Jan-2024","2190919","Physical Inspection"
"200","Normal/Others","WS/MP18373/2024-2025/158413-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Establishment of 20 bedded dialysis ward in First floor over OT block of New Building at CHC kanigiri in prakasam district","13-Dec-2024","27-Feb-2025","4000000","Physical Inspection"
"201","Normal/Others","WS/MP18319/2025-2026/252919-Construction of water tanks","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Providing drinking water facility at BC location at rompalle village","10-Dec-2025","18-Dec-2025","260000","Vendor Identification"
"202","Normal/Others","WS/MP18319/2025-2026/252920-Construction of water tanks","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Providing drinking water facility to Gollavedhi at rompalle village","10-Dec-2025","18-Dec-2025","260000","Vendor Identification"
"203","Normal/Others","WS/MP18334/2024-2025/134420-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing New Filter Point, SP Set and Pumping Main at Tallapaka H/o. Tallapaka GP of Rajampeta Mandal","30-Jul-2024","12-Sep-2024","2416479","Physical Inspection"
"204","Normal/Others","WS/MP18334/2024-2025/134421-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Roof shed and supply and installation of Mineral Water Plant in Gowri Shanker Nagar of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","492811","Physical Inspection"
"205","Normal/Others","WS/MP18334/2024-2025/145205-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing new Mineral Water Plant at Vanthatipalli G.P.","03-Oct-2024","19-Oct-2024","649195","Physical Inspection"
"206","Normal/Others","WS/MP18334/2024-2025/145206-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing new Mineral Water Plant at Z.P. High School Sidout","03-Oct-2024","19-Oct-2024","648335","Physical Inspection"
"207","Normal/Others","WS/MP18334/2024-2025/145208-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Mineral Water Plant at Nekanapuram Village","03-Oct-2024","19-Oct-2024","649805","Physical Inspection"
"208","Normal/Others","WS/MP18334/2024-2025/145218-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing new Mineral Water Plant Near Sachivalayam at Bogidivari Palli G.P. of Sidhout M","03-Oct-2024","19-Oct-2024","649741","Physical Inspection"
"209","Normal/Others","WS/MP18334/2025-2026/152223-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing R.O. Plant along with Shed at Narvakatpalli OC Colony in Narvakatpalli Village of Vontimitta Mandal","13-Nov-2024","11-Sep-2025","499495","Physical Inspection"
"210","Normal/Others","WS/MP18428/2025-2026/189440-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in SC and ST Colony of Nallagonda Village of Vinjamur Mandal","04-Apr-2025","09-May-2025","248759","Physical Inspection"
"211","Normal/Others","WS/MP18428/2025-2026/189441-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in SC and ST Colony of Nallagonda Village of Vinjamur Mandal","04-Apr-2025","09-May-2025","427961","Physical Inspection"
"212","Normal/Others","WS/MP18334/2025-2026/205178-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing R.O. Water Plant  in Rajugari Palli Village, Ananthaiahgari palli  G.P of Pullampet Mandal","23-Jun-2025","22-Jul-2025","500000","Physical Inspection"
"213","Normal/Others","WS/MP18428/2025-2026/212164-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing R.O. Plant with Shelter in KK Gunta GP of  Dagadarthi Mandal","25-Jun-2025","18-Aug-2025","500000","Sanction"
"214","Normal/Others","WS/MP18334/2025-2026/212583-Installing community drinking water plants","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing R.O. Water Plant  in Degalawandla Palli Village, Takkolu GP, Sidhout Mandal","26-Jun-2025","11-Sep-2025","598756","Physical Inspection"
"215","Normal/Others","WS/MP18373/2025-2026/215498-Installing community drinking water plants","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing RO Plant with Shed in SC Colony Ward No 7, Ravinuthala Village, Korisapadu Mandal, Bapatla Distict.","07-Jul-2025","29-Jul-2025","600000","Sanction"
"216","Normal/Others","WS/MP18373/2025-2026/215499-Installing community drinking water plants","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing RO Plant with Shed in SC Colony Ward No 8, Ravinuthala Village, Korisapadu Mandal, Bapatla Distict.","07-Jul-2025","29-Jul-2025","600000","Sanction"
"217","Normal/Others","WS/MP18373/2025-2026/239904-Installing community drinking water plants","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing RO plant with Storage Tanks in Medarametla Village and GP, Korisapadu Mandal, Bapatla District.","04-Oct-2025","15-Nov-2025","500000","Sanction"
"218","Normal/Others","WS/MP18428/2025-2026/241795-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in SC Colony of Thotala cheruvupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","275593","Physical Inspection"
"219","Normal/Others","WS/MP18428/2025-2026/241796-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in SC Colony of Thotala Cheruvupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","499071","Physical Inspection"
"220","Normal/Others","WS/MP18428/2025-2026/241797-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Pamurupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","299169","Physical Inspection"
"221","Normal/Others","WS/MP18428/2025-2026/241798-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Pamurupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","496400","Physical Inspection"
"222","Normal/Others","WS/MP18428/2025-2026/241799-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Vengamambapuram Village in Vempadu GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","299960","Physical Inspection"
"223","Normal/Others","WS/MP18428/2025-2026/241800-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Vengamambapuram Village in Vempadu GP Of Varikuntapadu Mandal","13-Oct-2025","28-Oct-2025","499981","Physical Inspection"
"224","Normal/Others","WS/MP18428/2025-2026/261899-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Bhogyamvaripalle (V) in Vempadu (GP) of Varikuntapadu Mandal (M), SPSR Nellore District","26-Jan-2026","28-Feb-2026","300000","Sanction"
"225","Normal/Others","WS/MP18428/2025-2026/261900-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Bhogyamvaripalle (V) in Vempadu (GP) of Varikuntapadu Mandal (M), SPSR Nellore District","26-Jan-2026","28-Feb-2026","500000","Sanction"
"226","Normal/Others","WS/MP18319/2025-2026/272049-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of RO water plant at NSR Girijana colony at panchedu","03-Mar-2026","09-Mar-2026","500000","Sanction"
"227","Normal/Others","WS/MP18319/2025-2026/272051-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of RO water plant at uttara pallipalem of patur","03-Mar-2026","09-Mar-2026","500000","Sanction"
"228","Normal/Others","WS/MP18428/2025-2026/272160-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell, Submersible Motor Pumpset and RO Plant Shelter in SC Colony of Chinakraka GP of Jaladanki Mandal, SPSR Nellore District","02-Mar-2026","09-Mar-2026","500000","Sanction"
"229","Normal/Others","WS/MP18428/2025-2026/272161-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant Machinery in SC Colony of Chinakraka GP of Jaladanki Mandal, SPSR Nellore District","02-Mar-2026","09-Mar-2026","250000","Sanction"
"230","Normal/Others","WS/MP18334/2026-2027/288286-Installing community drinking water plants","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Drinking water facility at Muslim Burriel Ground of Patur GP in Nandalur Mandal","23-Jun-2026","15-Jul-2026","200000","Sanction"
"231","Normal/Others","WS/MP18428/2026-2027/289661-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in SC Colony Annavaram Village & GP of Jaladanki Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","300000","Sanction"
"232","Normal/Others","WS/MP18428/2026-2027/289662-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Sheter for RO Plant SC Colony Annavaram Village & GP of Jaladanki Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","500000","Sanction"
"233","Normal/Others","WS/MP18428/2026-2027/289663-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in Kattakindapalli Village of Duttalur GP of Duttalur Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","300000","Sanction"
"234","Normal/Others","WS/MP18428/2026-2027/289664-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Shelter in Kattakindapalli Village of Duttalur GP of Duttalur Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","500000","Sanction"
"235","Normal/Others","WS/MP18428/2026-2027/289665-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in ST Colony of Udayagiri GP of Udayagiri Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","300000","Sanction"
"236","Normal/Others","WS/MP18428/2026-2027/289666-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Shelter in ST Colony of Udayagiri GP of Udayagiri Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","500000","Sanction"
"237","Normal/Others","WS/MP18428/2026-2027/289667-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in G.Kothapalli Village of G. Kondareddypalli GP of VK Padu Mandal","27-Jun-2026","27-Jul-2026","300000","Sanction"
"238","Normal/Others","WS/MP18428/2026-2027/289710-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant with Shelter in Annagaripalem village of Annagaripalem GP in Kavali Mandal, SPSR Nellore District","27-Jun-2026","27-Jul-2026","500000","Sanction"
"239","Normal/Others","WS/MP18428/2026-2027/289711-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell with pumpset in Annagaripalem village of Annagaripalem GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","27-Jul-2026","250000","Sanction"
"240","Normal/Others","WS/MP18428/2026-2027/289712-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant with Shelter in Lakshmipuram village of Lakshmipuram GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","27-Jul-2026","500000","Sanction"
"241","Normal/Others","WS/MP18428/2026-2027/289713-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell with pumpset in Lakshmipuram village of Lakshmipuram GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","27-Jul-2026","250000","Sanction"
"242","Normal/Others","WS/MP18334/2024-2025/154848-Purchase of mobile sanitation equipment","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Purchase of Two (02) number of Tractors along with trailers for sanitary purpose to the Rajampet Municipality, Annamayya District","26-Nov-2024","31-Dec-2024","2000000","Physical Inspection"
"243","Normal/Others","WS/MP18334/2024-2025/145212-Providing supply pipelines for drinking water","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Water Pipe Line from Turupathaiah land to Mumadikunta Palli Harijanawada","03-Oct-2024","19-Oct-2024","398289","Physical Inspection"
"244","Normal/Others","WS/MP18334/2024-2025/145213-Providing supply pipelines for drinking water","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Water Pipe Line from Yerikala Reddy land to Mumadikunta Palli","03-Oct-2024","19-Oct-2024","298778","Physical Inspection"
"245","Normal/Others","WS/MP18334/2025-2026/176767-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Toilet and Providing water facility at the Junior College at Veeraballi GP of Veeraballi Mandal","20-Feb-2025","10-Apr-2025","400000","Sanction"
"246","Normal/Others","WS/MP18334/2025-2026/205192-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Pipe line at Chennaiahagari Palli (V) From OHSR to internal street for river water of Yerracheruvupalli GP in Nandalur Mandal","23-Jun-2025","22-Jul-2025","2700000","Physical Inspection"
"247","Normal/Others","WS/MP18334/2025-2026/205210-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Extension of Pipeline from Rajsekar Raju Shop to OHSR near RO Plant at Thallapak V and GP of Rajampet Mandal","23-Jun-2025","22-Jul-2025","480000","Physical Inspection"
"248","Normal/Others","WS/MP18334/2025-2026/205212-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing ELSR and Distribution main at Yekinapalli Village, Pulaputthur GP of Rajampet Mandal","23-Jun-2025","22-Jul-2025","1000000","Physical Inspection"
"249","Normal/Others","WS/MP18334/2025-2026/212700-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Pipe Line at Penagalur, A.W. Habitations of Penagalur GP and Mandal, Rly Kodur","26-Jun-2025","22-Jul-2025","200000","Sanction"
"250","Normal/Others","WS/MP18428/2025-2026/217999-Providing supply pipelines for drinking water","Andhra Pradesh","Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing MPWS Scheme to Thanakatta(Rayadoruvu) of Pudirayadoruvu GP in Vakadu Mandal","14-Jul-2025","01-Aug-2025","499791","Physical Inspection"
"251","Normal/Others","WS/MP18428/2025-2026/218000-Providing supply pipelines for drinking water","Andhra Pradesh","Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Augmentation of PWS Scheme to Andalamala of Konduru GP in Vakadu Mandal","14-Jul-2025","01-Aug-2025","500000","Physical Inspection"
"252","Normal/Others","WS/MP18428/2025-2026/218001-Providing supply pipelines for drinking water","Andhra Pradesh","Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Extension of Pipeline and providing new FHTCs to Andalamala of Konduru GP in Vakadu Mandal","14-Jul-2025","01-Aug-2025","500000","Physical Inspection"
"253","Normal/Others","WS/MP18373/2025-2026/232093-Providing supply pipelines for drinking water","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Augmentation of PWS Scheme in Pedamakkena Village, Sattenapalle Mandal, Palnadu District.","08-Sep-2025","10-Oct-2025","499896","Physical Inspection"
"254","Normal/Others","WS/MP18373/2025-2026/232094-Providing supply pipelines for drinking water","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Augmentation of PWS scheme in ST and Muslim Colonies in Pedamakkena Village Sattenapalle Mandal Palnadu Dt","08-Sep-2025","10-Oct-2025","498295","Physical Inspection"
"255","Normal/Others","WS/MP18373/2025-2026/232095-Providing supply pipelines for drinking water","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Extension of Pipe Line in internal distribution in Ramapuram village of Sudhanagunta GP, Podili Mandal, Prakasam Dist.","08-Sep-2025","30-Dec-2025","500000","Sanction"
"256","Normal/Others","WS/MP18373/2025-2026/232096-Providing supply pipelines for drinking water","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Extension of Pipe Line from Deep bore to Existing OHSR in Ramapuram Village of Sudhanagunta GP, Podili Mandal, Prakasam District","08-Sep-2025","30-Dec-2025","500000","Sanction"
"257","Normal/Others","WS/MP18373/2025-2026/274081-Providing supply pipelines for drinking water","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing Pumping Main to PWS scheme of Kethaveerunipadu village in Nandigama Mandal","13-Mar-2026","30-Mar-2026","500000","Physical Inspection"
"258","Normal/Others","WS/MP18373/2025-2026/274082-Providing supply pipelines for drinking water","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Replacement of Drininking Water Pipelines   of Kethaveerunipadu village in Nandigama Mandal","13-Mar-2026","30-Mar-2026","500000","Physical Inspection"
"259","Normal/Others","WS/MP18334/2026-2027/287147-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing GI materials for maintenance of water supply scheme of Rajampet Municipality","19-Jun-2026","24-Jul-2026","325000","Sanction"
"260","Normal/Others","WS/MP18334/2026-2027/287148-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing HDPE materials for maintenance of water supply scheme of Rajampet Municipality","19-Jun-2026","24-Jul-2026","410000","Sanction"
"261","Normal/Others","WS/MP18334/2026-2027/287149-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Gate Valves and PVC materials for maintenance of water supply scheme of Rajampet Municipality","19-Jun-2026","24-Jul-2026","340000","Sanction"
"262","Normal/Others","WS/MP18334/2026-2027/287150-Providing supply pipelines for drinking water","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing DI Valves for maintenance of water supply scheme to Rajampet Municipality","19-Jun-2026","24-Jul-2026","425000","Sanction"
"263","Normal/Others","WS/MP18428/2026-2027/289697-Providing supply pipelines for drinking water","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Addtional grant for Augumentation of PWS Scheme to Borravaripalem GP, Nijampatnam Mandal, Bapatla District","27-Jun-2026","20-Jul-2026","2000000","Sanction"
"264","Normal/Others","WS/MP18334/2024-2025/152225-Providing drains and gutters for public drainage","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing drainage in Peddamadigapalli H/o in D.Racchapalli G.P of Veeraballi Mandal","13-Nov-2024","31-Dec-2024","490000","Work partially Completed"
"265","Normal/Others","WS/MP18334/2025-2026/195798-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Vinayaka Temple to Vennapusa Vasantha Plot at Vengampalli South Village of Vengampalli GP of Anantha Sagaram Mandal","01-May-2025","08-Jul-2025","462159","Physical Inspection"
"266","Normal/Others","WS/MP18334/2025-2026/195799-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Ramalayam to Sana Subbareddy House of Kothuru Village of Vengampalli GP of Anantha Sagaram Mandal","01-May-2025","08-Jul-2025","450990","Physical Inspection"
"267","Normal/Others","WS/MP18428/2025-2026/200661-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Side Drains at Muslim Locality of Mulumudi (V), Nellore Rural (M).","18-May-2025","20-Jun-2025","490155","Physical Inspection"
