"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"53","Kerala","Development of playfields and sports grounds","WS/MP095/2024-2025/133331","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","30-Dec-2025","Ajeesh P V","Payment Success","587028"
"54","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2024-2025/134582","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","12-Dec-2024","B BINU","Payment Success","1624809"
"55","Kerala","Construction of buildings for crèches and anganwadies","WS/MP095/2024-2025/134586","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","18-Nov-2025","JIJO PAUL J","Payment Success","566833"
"56","Kerala","Construction of buildings for crèches and anganwadies","WS/MP095/2024-2025/134586","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","25-Feb-2026","JIJO PAUL J","Payment Success","660233"
"57","Kerala","Construction of buildings for crèches and anganwadies","WS/MP095/2024-2025/134586","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","20-Jul-2026","SIVA KUMAR M L","Payment Success","42567"
"58","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2024-2025/134587","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","19-Nov-2024","MAHINDRA AND MAHINDRA LIMITED","Payment Success","1817600"
"59","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180094","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","05-Aug-2025","A Suresh Kumar","Payment Success","212242"
"60","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180095","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","05-Aug-2025","A Suresh Kumar","Payment Success","236496"
"61","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180096","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","05-Aug-2025","A Suresh Kumar","Payment Success","418225"
"62","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP095/2025-2026/180097","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","04-Aug-2025","A Suresh Kumar","Payment Success","119037"
