"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"261","Repair and Renovation","WS/MP18402/2025-2026/223401-Construction of public libraries and reading rooms","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Renovation Compilation of Library Sarv Jatiya Panchayat Binain Khap  Danoda Jind","01-Aug-2025","2097682","10-Dec-2025"
"262","Normal/Others","WS/MP18402/2026-2027/279756-Construction of common work sheds/ common covered sitting area","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Construction of common work sheds common covered sitting area","06-May-2026","500000","14-Aug-2026"
"263","Normal/Others","NA-Construction of public irrigation facilities","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","construction of water canal To the left of Moga No 26650, Barsola Feeder from the fields of Pratap Singh Killa No 72 25 and Rajendra Rajesh Nambardar Killa No 91 13 covering 6 acres","18-Jun-2026","1000000","NA"
"264","Normal/Others","WS/MP18402/2026-2027/279752-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of mobile water tankers","06-May-2026","199000","02-Jul-2026"
"265","Normal/Others","WS/MP18402/2026-2027/279753-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of mobile water tankers","06-May-2026","199000","02-Jul-2026"
"266","Normal/Others","WS/MP18402/2026-2027/279754-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of mobile water tankers","06-May-2026","199000","02-Jul-2026"
"267","Normal/Others","WS/MP18402/2025-2026/175517-Installing community drinking water plants","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Construction of RO System (500-100 Lph) Including Water Cooling System, Water Tanks Stage Shed) in K.M. Govt. College, Narwana, Jind","13-Feb-2025","1100000","07-May-2025"
"268","Normal/Others","WS/MP18402/2025-2026/200051-Installing community drinking water plants","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Construction of Cycle Stand, Painting of School, and Ro Water Systems","15-May-2025","497024","12-Jun-2025"
"269","Normal/Others","WS/MP18402/2025-2026/253318-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of Mobile water tanker for Dhaani Kamalwala road.","10-Dec-2025","199000","28-Jan-2026"
"270","Normal/Others","WS/MP18402/2025-2026/253320-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of mobile water tanker for village Rajgarh Dobhi.","10-Dec-2025","199000","28-Jan-2026"
"271","Normal/Others","WS/MP18402/2026-2027/279750-Purchase of mobile water tankers","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Purchase of mobile water tankers","06-May-2026","199000","02-Jul-2026"
"272","Normal/Others","WS/MP18402/2025-2026/175544-Construction of shelters for animals","Haryana","JIND(DEPUTY COMMISSIONER JIND)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Construction of Shed for Cows in the Gaushala, Village Uchana Khurd, Distt Jind","13-Feb-2025","1100000","27-May-2025"
"273","Normal/Others","NA-Development of public parks","Haryana","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Development of public park and its boundary wall, grill and walking tract. Construction of Nai choupal. Iron shed in pukka ground in Government school.Demand charter by gram panchayat attached.","03-Aug-2026","1500000","NA"
"274","Normal/Others","WS/MP18402/2026-2027/278579-Development of public parks","Haryana","PALWAL(CEO DRDA MPLADS PALWAL)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Volleyball Ground, and Development of Public Park","18-Apr-2026","500000","22-Jul-2026"
"275","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","Construction of ipb street with drainage system and pulia house of kulwant saini to satnam saini.","06-Jul-2026","474000","NA"
"276","Repair and Renovation","WS/MP18425/2026-2027/293376-Construction of roads, link roads, pathways or any other road with or without drainage system","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","repair of street from rishipal to vinod house","09-Jul-2026","194000","26-Aug-2026"
"277","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","installation of one 100 Ltr SS-304 Water Cooler (50 LPH cooling capacity) with protective steel cage, concrete base, BIS/ISI compliance, complete fittings, earthing and 6-month warranty,","06-Jul-2026","80200","NA"
"278","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","installation of one 100 Lt SS304 Water Cooler 50 LPH cooling capacity with protective steel cage, concrete base, BIS,ISI compliance, complete fittings, earthing and 6 month warranty, along with Two 35W Solar LED High Mast Street Light 3000 to 4500 lumens comprising solar panel, LiFePO4 battery, IP66 luminaire and 18to25 ft GI pole, complete with installation and warranty.","06-Jul-2026","118200","NA"
"279","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","nstallation of one 100 Ltr SS-304 Water Cooler (50 LPH cooling capacity) with protective steel cage, concrete base, BIS/ISI compliance, complete fittings, earthing and 6-month warranty,","06-Jul-2026","80200","NA"
"280","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","installation of 2 100 Lt SS304 Water Cooler 50 LPH cooling capacity with protective steel cage, concrete base, BIS,ISI compliance, complete fittings, earthing and 6 month warranty, along with 20 35W Solar LED High Mast Street Light 3000 to 4500 lumens comprising solar panel, LiFePO4 battery, IP66 luminaire and 18to25 ft GI pole, complete with installation and warranty.","06-Jul-2026","540400","NA"
"281","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","installation of one 100 Ltr SS-304 Water Cooler (50 LPH cooling capacity) with protective steel cage, concrete base, BIS/ISI compliance, complete fittings, earthing and 6-month warranty,","06-Jul-2026","80200","NA"
"282","Normal/Others","NA-Installing community drinking water plants","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","installation of one 100 Lt SS304 Water Cooler 50 LPH cooling capacity with protective steel cage, concrete base, BIS,ISI compliance, complete fittings, earthing and 6 month warranty, along with 5 35W Solar LED High Mast Street Light 3000 to 4500 lumens comprising solar panel, LiFePO4 battery, IP66 luminaire and 18to25 ft GI pole, complete with installation and warranty.","06-Jul-2026","175200","NA"
"283","Normal/Others","WS/MP18425/2025-2026/247749-Development of playground","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","development of play ground with ipb block,at government moddle school, bal chhappar,saraswati nagar","13-Nov-2025","483000","17-Dec-2025"
"284","Normal/Others","WS/MP18425/2025-2026/247750-Purchase of furniture and fixtures for educational purposes","Haryana","YAMUNANAGAR(Deputy Commissioner YamunaNagar_IDA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","construction of iron shed at government primary school,mansoor pur","13-Nov-2025","350000","17-Dec-2025"
"285","Normal/Others","NA-Providing supply pipelines for drinking water","Haryana","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Subhash Barala (2024-30) (2024-2030)","Elected MP","Pipeline and Public Stand Post (PSP) from Mundi Tal to Amarpura Dham","18-Dec-2024","2149000","NA"
"Grand Total"," "," "," "," "," "," "," "," "," ","22,48,40,347"
