"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"44","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137627","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","329647"
"45","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137627","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","269460"
"46","Sikkim","Providing drains and gutters for public drainage","WS/MP18282/2024-2025/137629","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","833975"
"47","Sikkim","Providing drains and gutters for public drainage","WS/MP18282/2024-2025/137629","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","665595"
"48","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137737","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","27-May-2025","ASSISTANT ENGINEER GDZP I","Payment Success","1715050"
"49","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137737","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","27-May-2025","KESHI ENTERPRISES","Payment Success","2784927"
"50","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137738","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","164896"
"51","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137738","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","134840"
"52","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137740","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","RAJU ENTERPRISES","Payment Success","255756"
"53","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137740","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","191300"
"54","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137741","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","179110"
"55","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137741","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","120105"
