"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"113","Normal/Others","WS/MP103/2025-2026/262278-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Crematoriums structures (Shamshan Ghat ) in gram Baloda Takun JP Sanwer District Indore","28-Jan-2026","26-Mar-2026","500000","Sanction"
"114","Normal/Others","WS/MP103/2025-2026/262279-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Crematoriums structures (Shamshan Ghat ) in gram  Dhan Khedi P Sanwer District Indore","28-Jan-2026","26-Mar-2026","500000","Sanction"
"115","Normal/Others","WS/MP103/2025-2026/262280-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Crematoriums structures (Shamshan Ghat ) in gram  Kayasth Khedi JP Sanwer District Indore","28-Jan-2026","26-Mar-2026","500000","Sanction"
"116","Normal/Others","WS/MP103/2025-2026/262281-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Crematoriums structures (Shamshan Ghat ) in gram  Bajrang Paliya JP Sanwer District Indore","28-Jan-2026","26-Mar-2026","500000","Sanction"
"117","Normal/Others","WS/MP18297/2025-2026/263020-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram lunyakhedi shamshan ki baundriwall nirman","29-Jan-2026","23-Feb-2026","1000000","Vendor Identification"
"118","Normal/Others","WS/MP106/2026-2027/266830-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Dundi, Janpad Panchayat Patan ke gram Dundi me Sthit Shantidham me Fancing evam Paver Block kary hetu, Jabalpur","06-Feb-2026","27-May-2026","500000","Vendor Identification"
"119","Normal/Others","WS/MP106/2026-2027/266888-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Surtalai, Janpad panchayat Panagar ke gram Surtalai me Shamshan Samandhi Dahshala aur Structure ka nirman, Jabalpur","07-Feb-2026","27-May-2026","300000","Vendor Identification"
"120","Normal/Others","WS/MP103/2025-2026/270867-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Shamshan Ghat (Vishram Ghat) in Gram Panod JP Sanwer  District Indore","03-Mar-2026","31-Mar-2026","500000","Sanction"
"121","Normal/Others","WS/MP103/2025-2026/272105-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Shamshan Ghat with  common covered sitting area in Janapav Kuti  Gram Panchayat Rajpura Kuti JP Mhow District Indore","03-Mar-2026","26-Mar-2026","885000","Sanction"
"122","Normal/Others","WS/MP103/2025-2026/272106-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Shamshan Ghat with  common covered sitting area in Gram Panchayat Phafund JP Mhow District Indore","03-Mar-2026","26-Mar-2026","885000","Sanction"
"123","Normal/Others","WS/MP18362/2026-2027/274782-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","work as attached letter and agency","23-Mar-2026","17-Apr-2026","500000","Vendor Identification"
"124","Normal/Others","WS/MP106/2026-2027/276357-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Nagna, Janpad Panchayat Panagar ke gram Nagna me shantidham me Shed evam Chabutra nirman kary, Jabalpur","27-Mar-2026","21-Jul-2026","500000","Vendor Identification"
"125","Normal/Others","WS/MP106/2026-2027/276718-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Surtalai, Janpad Panchayat Panagar ke gram Raiyakheda me shantidham me Shed evam Chabutra nirman kary, Jabalpur","30-Mar-2026","21-Jul-2026","500000","Vendor Identification"
"126","Normal/Others","WS/MP106/2026-2027/286626-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Gandhiganj, Janpad Panchayat Majholi sthit Muktidham me Paver Block Lagane hetu, Jabalpur","18-Jun-2026","21-Jul-2026","500000","Vendor Identification"
"127","Normal/Others","WS/MP106/2026-2027/287123-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Urduwakalan, Janpad Panchayat Panagar sthit Shantidham me Paver Block lagane hetu, Jabalpur","19-Jun-2026","21-Jul-2026","500000","Vendor Identification"
"128","Normal/Others","WS/MP106/2026-2027/287466-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Pondi Khurd, Janpad Pachayat Patan ke gram Pondi me Shantidham nirman hetu, Jabalpur","19-Jun-2026","21-Jul-2026","500000","Vendor Identification"
"129","Normal/Others","WS/MP106/2023-2024/5659-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Kolu Khedi, Janpad Panchayat Berasia ke Gram Kolu Khedi ke mata garh me Shade Nirman Kary hetu, Vidhansabha Berasia, District Bhopal M.P. (Letter no 3155/23 ke Column no.2 ke anusar)","22-Jul-2023","21-Dec-2023","250000","Vendor Identification"
"130","Normal/Others","WS/MP106/2023-2024/10671-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Adhivakta Sangh Prakoshthke main Adhivaktaon ki Baithak Vyavasth hetu new teen Shed ka nirman, Jila Adhivakta Sangh Harda, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.6)","17-Aug-2023","01-Mar-2024","298599","Physical Inspection"
"131","Normal/Others","WS/MP106/2023-2024/16113-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","RATLAM(District Collector Ratlam_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Nagar Panchayt parishd Alot, Ratlam M.P. main Shri Khedapati Hanuman Mandir ke pas Teen Shade nirman hetu, Vidhan sabha Alot, District Ratlam","04-Sep-2023","13-Dec-2023","500000","Physical Inspection"
"132","Normal/Others","WS/MP106/2023-2024/16222-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Shade at Abhibhashak Sangh Shujalpur, Vidhan sabha Shujalpur, District Shajapur (letter no. 3223/23 at column no. 2)","04-Sep-2023","16-Mar-2024","500000","Vendor Identification"
"133","Normal/Others","WS/MP106/2024-2025/21252-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Kaladehi, Janpad Panchayat Jabalpur ke gram Kaladehi main Teen Shade nirman kary, Vidhan Sabha Bargi, District Jabalpur (mention in letter no. 3249 at Colomn no.2)","15-Sep-2023","14-Aug-2024","500000","Vendor Identification"
"134","Normal/Others","WS/MP106/2023-2024/31176-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram and Gram Pachayat Barheta, Vikaskhand Gotegaon ke Govt. H S School parisar Barheta main teen shed nirman, District Narsinghpur (mention in letter no. 3297 at column no.1)","04-Oct-2023","20-Feb-2024","600000","Vendor Identification"
"135","Normal/Others","WS/MP106/2023-2024/31177-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram and Gram Pachayat Deonagar purana, Vikaskhand Gotegaon ke Govt. High School parisar Deonagar Purana main teen shed nirman, District Narsinghpur (mention in letter no. 3297 at column no.2)","04-Oct-2023","20-Feb-2024","600000","Vendor Identification"
"136","Normal/Others","WS/MP106/2023-2024/90285-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Birha Shyam Khedi ke gram Birha Shyam Khedi main Teen Shade Nirman hetu, Janpad Panchayat Berasia, Bhopal (mention in letter no. 3463 at column no.2)","27-Jan-2024","06-Mar-2024","750000","Vendor Identification"
"137","Normal/Others","WS/MP106/2023-2024/110311-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","DINDORI(District Collector Dindori_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Deora Hansnagar, janpad Panchayat Dindori Bhavtarini Mandir ke pas Samudayik Sanskratik Gatividhiyo ke liye Bhavan ka Nirman, Dindori","20-Feb-2024","12-Mar-2024","300000","Vendor Identification"
"138","Normal/Others","WS/MP107/2025-2026/132971-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Shed in front of Ranital Khel Parisar","04-Jul-2024","24-Apr-2025","235786","Physical Inspection"
"139","Normal/Others","WS/MP107/2024-2025/132972-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Shed in front of Ranital Khel Parisar - Hockey Stadium","04-Jul-2024","11-Mar-2025","235992","Physical Inspection"
"140","Normal/Others","WS/MP107/2024-2025/132973-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Construction of Shed in front of Ranital Khel Parisar - Kho Kho Stadium","04-Jul-2024","11-Mar-2025","235810","Physical Inspection"
"141","Normal/Others","WS/MP106/2024-2025/138136-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Chatahedi, Janpad Panchayat Berasia, District Bhopal ke gram Chatahedi main Baba Mandir ke samne Karigaro ke liye samany kary Shed nirman.","02-Sep-2024","30-Sep-2024","500000","Work partially Completed"
"142","Normal/Others","WS/MP107/2025-2026/158677-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Shed construction work at Ranital Sports Complex, Kasturba Gandhi Ward, Jabalpur.","14-Dec-2024","01-Feb-2026","230115","Physical Inspection"
"143","Normal/Others","WS/MP18316/2024-2025/162109-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Maa Narmada nadi ke chowka ghat par teen shed and fars nirman","28-Dec-2024","22-Jan-2025","500000","Work partially Completed"
"144","Normal/Others","WS/MP18316/2025-2026/162495-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Lalwani Colony Housing board main sarvjanik chabutra nirman","30-Dec-2024","20-May-2025","100000","Sanction"
"145","Normal/Others","WS/MP18316/2025-2026/162496-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Shivaji Nagar Housing board main sarvjanik chabutra nirman","30-Dec-2024","02-Jul-2025","100000","Sanction"
"146","Normal/Others","WS/MP18316/2025-2026/162498-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Prathmeshwar park ankita nagar main shed nirman","30-Dec-2024","02-Jan-2026","990000","Sanction"
"147","Normal/Others","WS/MP18316/2025-2026/162501-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Bada Kua sarvjanik chabutre par CC chhat nirman","30-Dec-2024","20-May-2025","500000","Vendor Identification"
"148","Normal/Others","WS/MP106/2025-2026/168107-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Rangmanch Nirman, Khermai ke pas Anna Nagar, Madan Mahal Ward no. 15 main District Jabalpur","22-Jan-2025","25-Aug-2025","224431","Physical Inspection"
"149","Normal/Others","WS/MP18316/2025-2026/176214-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Narmadapuram Babai road par Jind Baba ke pass sarvjanik chabutra par teenshed avm railing nirman","22-Feb-2025","11-Jun-2025","100000","Physical Inspection"
"150","Normal/Others","WS/MP103/2024-2025/178195-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of  Tin Shed  near Umiya Dham Gp Karodiya JP Maheshwar District Indore","28-Feb-2025","13-Mar-2025","1000000","Work Completed"
"151","Normal/Others","WS/MP103/2025-2026/180021-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of  Commen Work Tin  Shed Near Panchyat Bhawan for Public Use  in GP Sindoda JP INDORE District Indore","10-Mar-2025","09-Apr-2025","400000","Physical Inspection"
"152","Normal/Others","WS/MP103/2025-2026/180047-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of  Common Work Tin Shed  in  Shankar Lakshman Hockey Ground in Mhow Cant Board Area Ward 05  Dr. Abedkar Nagar Mhow District Indore","10-Mar-2025","17-Apr-2025","1000000","Work partially Completed"
"153","Normal/Others","WS/MP18362/2025-2026/186053-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","as attached letter","25-Mar-2025","21-Jul-2025","1000000","Vendor Identification"
"154","Normal/Others","WS/MP18362/2025-2026/186057-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","as attached letter","25-Mar-2025","24-Nov-2025","700000","Vendor Identification"
"155","Normal/Others","WS/MP106/2025-2026/189887-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","SATNA(DISTRICT COLLECTOR SATNA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Koniya Kothar, Janpad Panchayat Rampur Baghelan, Khermai Mandir ke pas Sarvajanik Gatividhiyo hetu Chabutara sahit Shed Nirman, District Satna","07-Apr-2025","16-Feb-2026","330000","Vendor Identification"
"156","Normal/Others","WS/MP106/2025-2026/192673-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Saloi Sangraj, Gram panchayat Nidanpur, Janpad Panchayat Berasia main Hanuman Mandir ke samne Shaskiy Bhumi Par Shed nirman, District Bhopal (mention in letter no.4029 at column no.1)","19-Apr-2025","18-Jun-2025","400000","Work Completed"
"157","Normal/Others","WS/MP106/2025-2026/192674-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Dungariya, Gram panchayat Dungariya, Janpad Panchayat Berasia main Jhanda Chowk ke samne Shed nirman, District Bhopal (Mention in 4029 at column no.2)","19-Apr-2025","18-Jun-2025","400000","Work Completed"
"158","Normal/Others","WS/MP18362/2026-2027/203531-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","Construction of tin shed (near Shri Tejaji Maharaj place)","30-May-2025","23-Apr-2026","200000","Vendor Identification"
"159","Normal/Others","WS/MP18362/2025-2026/205222-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","as attached letter","30-May-2025","03-Nov-2025","1500000","Vendor Identification"
"160","Normal/Others","WS/MP18362/2025-2026/205223-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","as attached letter","30-May-2025","26-Aug-2025","1000000","Work Completed"
"161","Normal/Others","WS/MP106/2025-2026/205965-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Jhoteshwar, Gram Panchayat Jhoteshwar, Block Gotegaon, Janpad Panchayat Gotegoon, District Narsinghpur ke Jhoteshwar main Ganga Kund ke pas Karigro ke liye Construction of common work Teen shed Nirman hetu.","02-Jun-2025","18-Jun-2025","1500000","Vendor Identification"
"162","Normal/Others","WS/MP18297/2025-2026/208308-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","gram panchayat binpura sc basti mata ji chowk ke pass karigaro ke liye common work shed nirman","12-Jun-2025","14-Oct-2025","1000000","Work Completed"
"163","Normal/Others","WS/MP103/2025-2026/209510-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Common Tin Shed  and Sitting Area in Muktidham at  Gram Panchayat  Ambachandan JP Mhow District Indore","22-Jun-2025","31-Jul-2025","2000000","Physical Inspection"
"164","Normal/Others","WS/MP18297/2025-2026/210411-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","gram pipalya nath me sarve no.428  1 pani ki tanki ke pass karigaro ke liye common work shed nirman","19-Jun-2025","07-Jan-2026","1200000","Vendor Identification"
"165","Normal/Others","WS/MP18316/2025-2026/211046-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 23 Global green colony rasuliya me sarvjanik chabutra (shed rahit)","24-Jun-2025","24-Mar-2026","100000","Sanction"
"166","Normal/Others","WS/MP18316/2025-2026/211047-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Ward 19 Adamgarh me Banjari mata mandir ke pass sarvjanik chabutra (shed rahit)","24-Jun-2025","02-Jan-2026","50000","Sanction"
"167","Normal/Others","WS/MP104/2025-2026/218123-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","construction of community platform in front of Himmat baba mandir and tin shed","16-Jul-2025","14-Aug-2025","1000000","Work Completed"
"168","Normal/Others","WS/MP104/2025-2026/218124-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Tin shed construction near Hanuman mandir","16-Jul-2025","14-Aug-2025","700000","Work Completed"
"169","Normal/Others","WS/MP104/2025-2026/218125-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Tin shed near mandir","16-Jul-2025","14-Aug-2025","700000","Work partially Completed"
"170","Normal/Others","WS/MP104/2025-2026/225457-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of Cowshed at Dokakui Village","06-Aug-2025","06-Jan-2026","499574","Physical Inspection"
"171","Normal/Others","WS/MP106/2025-2026/227445-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gandhi ward Gadarwara main J. K. Resort Patlon road, Sarv Bramhan Mahasabha samaj ke Bhawan ke pas Samudayik Bhawan main atirikt Shed nirman hetu, Gadarwara, District Narsinghpur","17-Aug-2025","29-Oct-2025","1000000","Vendor Identification"
"172","Normal/Others","WS/MP106/2025-2026/227562-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Teen Shade nirman, Shaskiya Civil Hospital, Gadarwara, District Narsinghpur","18-Aug-2025","10-Oct-2025","199768","Physical Inspection"
"173","Normal/Others","WS/MP103/2025-2026/232298-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","construction of Shed with Toilets (125X80 feet area) near  Yogshala  west side of Darana Road  in   Gram Bheswamata  Sarangpur District Rajgrah","09-Sep-2025","19-Dec-2025","15300000","Vendor Identification"
"174","Normal/Others","WS/MP107/2025-2026/233738-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Shed construction work Gram Panchayat Sukha","18-Sep-2025","29-Sep-2025","1000000","Work partially Completed"
"175","Normal/Others","WS/MP106/2025-2026/240645-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Khitwas, Janpad Panchayat Berasia main Ranj ke pas Teen Shed nirman, Bhopal","07-Oct-2025","14-Nov-2025","400000","Work Completed"
"176","Normal/Others","WS/MP18297/2025-2026/242288-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram pachola me lal mata chouraha ke pass dom nirman","15-Oct-2025","09-Jan-2026","1200000","Vendor Identification"
"177","Normal/Others","WS/MP18362/2025-2026/248398-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","work location and agengy as menstioned attached letter","19-Nov-2025","30-Dec-2025","1500000","Work partially Completed"
"178","Normal/Others","WS/MP18316/2025-2026/248599-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Mohari mein hardul baba ke pass chabutra CC chhat sahit nirman","24-Nov-2025","30-Dec-2025","200000","Vendor Identification"
"179","Normal/Others","WS/MP18297/2025-2026/249687-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram Makla me dom nirman","20-Nov-2025","02-Feb-2026","1000000","Vendor Identification"
"180","Normal/Others","WS/MP18316/2025-2026/250280-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Kashikhairi mein Brajendra patel ke makan ke pass CC chabutara nirma","06-Dec-2025","19-Jan-2026","200000","Vendor Identification"
"181","Normal/Others","WS/MP18316/2025-2026/250282-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Smt. Maya Naroliya (2024-30) (2024-2030)","Elected MP","Gram Panchayat Imaliya Nourangpur mein chabutara nirman","06-Dec-2025","19-Jan-2026","200000","Vendor Identification"
