"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"90","Normal/Others","WS/MP071/2026-2027/182293-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF GELEKY MODI NAGAR RANGA MANCHA, ATHKHEL GRANT","17-Mar-2025","18-Jul-2026","700000","Vendor Identification"
"91","Normal/Others","WS/MP071/2025-2026/182294-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF NA-PAM BARUATI KOLIYAPANI RANGA MANCHA, DEOPANI GOHAIN","17-Mar-2025","25-Feb-2026","700000","Vendor Identification"
"92","Normal/Others","WS/MP071/2026-2027/182295-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF GAHORICHUA BARI SANG GHARIA CHUK CULTURAL CENTRE, KACHARI","17-Mar-2025","18-Jul-2026","700000","Work partially Completed"
"93","Normal/Others","WS/MP071/2025-2026/182297-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF TALL MISING RANGA MANCHA, BALIMIRI","17-Mar-2025","09-Mar-2026","700000","Work partially Completed"
"94","Normal/Others","WS/MP071/2025-2026/182298-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF 22 NO UPAR NAMSAI RANGA MANCHA, 46 NO UPPER NAMSAI","17-Mar-2025","16-Dec-2025","700000","Work partially Completed"
"95","Normal/Others","WS/MP071/2025-2026/182299-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF LIGIRIPUKHURI SANGASKRITIK BIKASH KENDRA, HATSOI GRANT","17-Mar-2025","16-Dec-2025","700000","Time Estimation"
"96","Normal/Others","WS/MP071/2025-2026/182300-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BORUAH ALI NAPUKHURI RANGA MANCHA, NAMTI BANGALI","17-Mar-2025","08-Jan-2026","500000","Vendor Identification"
"97","Normal/Others","WS/MP071/2025-2026/182301-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BORBAM PLAYGROUND RANGA MANCHA, BORBAM GRANT","17-Mar-2025","09-Mar-2026","500000","Work partially Completed"
"98","Normal/Others","WS/MP071/2025-2026/182303-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BOSASAYAK DIBRUWAL GAON CULTURAL CENTRE, BOSASAYAK DIBRUWAL","17-Mar-2025","30-Dec-2025","500000","Work partially Completed"
"99","Normal/Others","WS/MP071/2025-2026/182304-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BAGHJAN BAGAN RANGA MANCHA, BAGHJAN GRANT","17-Mar-2025","09-Mar-2026","500000","Sanction"
"100","Normal/Others","WS/MP071/2025-2026/182305-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF DHOLE BAGAN TEA TRIBE CULTURAL CENTRE, BAKUPUKHURI HABI","17-Mar-2025","16-Dec-2025","500000","Time Estimation"
"101","Normal/Others","WS/MP071/2025-2026/182306-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF BANTUNG CHANDI TALA MUKOLI MANCHA, BELENGBARI","17-Mar-2025","16-Dec-2025","500000","Work partially Completed"
"102","Normal/Others","WS/MP071/2025-2026/182308-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BAMUN PUKHURI BAGISA RANGA MANCHA, BAMUNPUKHURI CHAH","17-Mar-2025","08-Jan-2026","500000","Vendor Identification"
"103","Normal/Others","WS/MP071/2025-2026/182309-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BIHUBOR BAGISA RANGA MANCHA, BORGOHAIN","17-Mar-2025","25-Feb-2026","500000","Vendor Identification"
"104","Normal/Others","WS/MP071/2025-2026/182310-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF MOINATING MAZDOOR GAON RAJOHUA RANGA MANCHA, HATIPATTY GRANT","17-Mar-2025","29-Jan-2026","500000","Sanction"
"105","Normal/Others","WS/MP071/2025-2026/182311-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF GAYAN GAON PRAGATISHIL YUVA SANGHA, NAMTI BANGALI","17-Mar-2025","08-Jan-2026","500000","Vendor Identification"
"106","Normal/Others","WS/MP071/2025-2026/182312-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF KOPAHTOLI MISING GAON RANGA MANCHA, AMGURI GRANT","17-Mar-2025","02-Jan-2026","500000","Sanction"
"107","Normal/Others","WS/MP071/2025-2026/182314-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF COMMUNITY HALL NEAR GURU GIRHA KRISHNA GURU HAKHA SEWA ASHRAM, SUKAFA NAGAR, BOKUPUKHURI HABI","17-Mar-2025","16-Dec-2025","500000","Work partially Completed"
"108","Normal/Others","WS/MP071/2026-2027/182315-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF JOYMOTI NA JUNAKI GRAMYA SANGATHAN, JUGI JOTOKIA","17-Mar-2025","18-Jul-2026","400000","Sanction"
"109","Normal/Others","WS/MP071/2025-2026/182317-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF NIMAIGARH SARBAJANIN SANSKRITIK KENDRA, NIMAIGARH HABI","17-Mar-2025","29-Jan-2026","400000","Sanction"
"110","Normal/Others","WS/MP071/2025-2026/182318-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF LAKHIMIJAN 8 NO LINE SARBAJANIN SANSKRITIK KENDRA, ADPURIA","17-Mar-2025","08-Jan-2026","400000","Vendor Identification"
"111","Normal/Others","WS/MP071/2025-2026/182320-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF BIHUBOR GENDRA BOSTI SANSKRITIK KENDRA, BORGOHAIN","17-Mar-2025","08-Jan-2026","400000","Vendor Identification"
"112","Normal/Others","WS/MP071/2025-2026/182321-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SANTAK BAGAN SANGASKRITIK BIKASH KENDRA, 107 NO GRANT","17-Mar-2025","29-Jan-2026","400000","Work partially Completed"
"113","Normal/Others","WS/MP071/2025-2026/182322-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF KHATKHATI JAYABAGAN SANGASKRITIK BIKASH KENDRA, BHAKAT GAON","17-Mar-2025","16-Dec-2025","400000","Work partially Completed"
"114","Normal/Others","WS/MP071/2025-2026/182323-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF ROHDOI PUKHURI NA GAON MURKATA BASTI CULTURAL CENTRE, SANTAK NAGAON","17-Mar-2025","04-Dec-2025","400000","Sanction"
"115","Normal/Others","WS/MP071/2025-2026/182324-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF MADURI BAGAN SANGASKRITIK BIKASH KENDRA, MADURI BAGICHA","17-Mar-2025","16-Dec-2025","400000","Work partially Completed"
"116","Normal/Others","WS/MP071/2025-2026/182333-Construction of additional rooms and halls in the existing public and community building","Assam","MAJULI(District Commissioner, Majuli)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Stage at Lashit Yovak Sangha at 2 No. Kohalgaon, Dakhinpat, Majuli","17-Mar-2025","27-Aug-2025","2000000","Sanction"
"117","Normal/Others","WS/MP073/2026-2027/271553-Construction of additional rooms and halls in the existing public and community building","Assam","DARRANG(DEPUTY COMMISSIONER DARRANG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Repair and Renovation of Sahid Bhawan at Bhuktabari,Sipajhar LAC","28-Feb-2026","22-Jul-2026","1000000","Vendor Identification"
"118","Normal/Others","WS/MP18431/2026-2027/285639-Construction of additional rooms and halls in the existing public and community building","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of additional rooms of Ramakrishna Banaprasthha Mangalam Old Age Home at Ambicapatty, Silchar","14-Jun-2026","27-Aug-2026","1000000","Vendor Identification"
"119","Normal/Others","WS/MP831/2025-2026/132604-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Constrution of Boundary wall at Manglagaon M.E. School, Manglagaon, Chirang.","18-Jun-2024","28-May-2025","1200000","Vendor Identification"
"120","Normal/Others","WS/MP831/2024-2025/132612-Construction of boundary walls of existing public and community buildings","Assam","KOKRAJHAR(DEPUTY COMMISSIONER KOKRAJHAR_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary Wall at Sialmari H.E.School under Silamari VCDC,Dotma Dev.Block","18-Jun-2024","18-Oct-2024","1499261","Physical Inspection"
"121","Normal/Others","WS/MP831/2024-2025/132655-Construction of boundary walls of existing public and community buildings","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Sarania Kochary Kristi Sangha with Iron gate at Dhamdhama under No.19 Sataibari Panchayat, Ghograpar Dev.Block,","20-Jun-2024","23-Aug-2024","1000000","Work Completed"
"122","Normal/Others","WS/MP831/2025-2026/132656-Construction of boundary walls of existing public and community buildings","Assam","BAKSA(DEPUTY COMMISSIONER BAKSA_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Uttar Salbari L.P. School, Salbari under Salbari VCDC.","20-Jun-2024","31-Jul-2025","1200000","Physical Inspection"
"123","Normal/Others","WS/MP831/2026-2027/132657-Construction of boundary walls of existing public and community buildings","Assam","TAMULPUR(IDA Tamulpur)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary Wall with Iron Gate at No.88 Dhepargaon LP School under Dhepargaon VCDC, Tamulpur.","20-Jun-2024","31-Jul-2026","1200000","Vendor Identification"
"124","Normal/Others","WS/MP831/2025-2026/132668-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Rangsari Community hall , Beshargaon, Bijni","20-Jun-2024","10-Jun-2025","1500000","Vendor Identification"
"125","Normal/Others","WS/MP831/2025-2026/132676-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of boundari wall at Padmapur L.P.school near Padmapur Bazar under Kadamtala VCDC","20-Jun-2024","28-May-2025","1000000","Vendor Identification"
"126","Normal/Others","WS/MP831/2025-2026/132691-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of boundary wall at Bathou Research Centre at Simlaguri under Rowmari VCDC.","21-Jun-2024","20-May-2025","1000000","Vendor Identification"
"127","Normal/Others","WS/MP831/2025-2026/144714-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of boundary at Hasroabary M.E. School under Birhangaon VCDC.","30-Sep-2024","10-Dec-2025","1500000","Vendor Identification"
"128","Normal/Others","WS/MP831/2025-2026/144719-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Pachim Silpota Anganwadi Centre, Silpota under kajalgaon VCDC.","30-Sep-2024","01-Dec-2025","1000000","Vendor Identification"
"129","Normal/Others","WS/MP831/2025-2026/144908-Construction of boundary walls of existing public and community buildings","Assam","KOKRAJHAR(DEPUTY COMMISSIONER KOKRAJHAR_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of boundary wall at Bhog Amguri Prakalpa under Amguri VCDC, Kokrajhar.","01-Oct-2024","06-Aug-2025","1500000","Sanction"
"130","Normal/Others","WS/MP831/2025-2026/187175-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Kakragaon Beltoli community hall .","27-Mar-2025","10-Mar-2026","1500000","Vendor Identification"
"131","Normal/Others","WS/MP831/2025-2026/187177-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of boundari wall at Chapaguri Janashiksha puthi bhoral and club .","27-Mar-2025","26-Aug-2025","700000","Vendor Identification"
"132","Normal/Others","WS/MP831/2026-2027/217310-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Daogafu Club , Amguri Village under Birhangaon VCDC,","12-Jul-2025","13-Aug-2026","1000000","Vendor Identification"
"133","Normal/Others","WS/MP831/2026-2027/217311-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Boundary wall at Sansri Club and Library under Birhangaon VCDC.","12-Jul-2025","06-Aug-2026","1000000","Vendor Identification"
"134","Normal/Others","WS/MP831/2026-2027/217312-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at New Amguri Community Hall near Brahma Mandir.","12-Jul-2025","06-Aug-2026","700000","Vendor Identification"
"135","Normal/Others","WS/MP831/2026-2027/217515-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall of Rowmari Bodo Sahitya sabha office under Rowmari VCDC.","12-Jul-2025","22-Jul-2026","1000000","Vendor Identification"
"136","Normal/Others","WS/MP831/2025-2026/217522-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Boundari wall at Anganwadi centre at Salguri village under Bangaldoba VCDC.","12-Jul-2025","02-Mar-2026","1000000","Vendor Identification"
"137","Normal/Others","WS/MP831/2026-2027/217523-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Boundary at 350 no. Tangabari LP school under Kodamtala VCDC.","12-Jul-2025","15-May-2026","1000000","Vendor Identification"
"138","Normal/Others","WS/MP831/2026-2027/217557-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of boundary wall at North Kajalgaon Youth club under Kajalgaon VCDC.","12-Jul-2025","15-May-2026","1000000","Vendor Identification"
"139","Normal/Others","WS/MP831/2026-2027/218039-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Boundary wall at Daogafu youth Club at Baikhungaon under Sidli Dev. Block.","14-Jul-2025","15-May-2026","1000000","Vendor Identification"
"140","Normal/Others","WS/MP831/2026-2027/226363-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of boundary wall of Bwirathi Club and Library under Roumary VCDC.","11-Aug-2025","22-Jun-2026","1000000","Vendor Identification"
"141","Normal/Others","WS/MP18431/2025-2026/260610-Construction of boundary walls of existing public and community buildings","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Boundary wall of 628 No. Larangpar LP School, Sadirkhal","20-Jan-2026","05-Mar-2026","800000","Vendor Identification"
"142","Normal/Others","WS/MP831/2024-2025/132587-Construction of buildings for community cultural activities","Assam","UDALGURI(DEPUTY COMMISSIONER Udalguri_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Harimu Jousang at Swrang Hadang( Mahaliapara), Kheraisali under Gerua Bazar VCDC, Udalguri.","17-Jun-2024","29-Mar-2025","1500000","Vendor Identification"
"143","Normal/Others","WS/MP831/2025-2026/217518-Construction of buildings for community cultural activities","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Cultural stage at Maigaon thuribari village under Bagaldoba VCDC","12-Jul-2025","10-Mar-2026","1000000","Vendor Identification"
"144","Normal/Others","WS/MP073/2026-2027/243464-Construction of buildings for community cultural activities","Assam","GOLAGHAT(Deputy Commissioner Golaghat_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Constrution Of Aidew Handikoi Sanskritik Prakalpa at Bokakhat Town","23-Oct-2025","29-Jun-2026","5000000","Sanction"
"145","Normal/Others","WS/MP831/2026-2027/132586-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes","Assam","TAMULPUR(IDA Tamulpur)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Bi-Cycle stand at Tamulpur Sr. Secondary School, Tamulpur.","17-Jun-2024","31-Jul-2026","500000","Sanction"
"146","Normal/Others","WS/MP071/2025-2026/162671-Construction of bus-sheds or bus-stops","Assam","KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Bus Stand at Boko College, Jarapara, Boko, Kamrup Rural","31-Dec-2024","08-Sep-2025","1500000","Work partially Completed"
"147","Normal/Others","WS/MP831/2024-2025/132565-Construction of rooms and halls in school and colleges","Assam","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional class room at Batachipur Milon Bodo M.E. School, under Batachipur Panchayat.","17-Jun-2024","16-Jan-2025","2000000","Physical Inspection"
"148","Repair and Renovation","WS/MP831/2025-2026/132566-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Renovation of administrative Building of Bodosa High School under Bangaldoba VCDC, Chirang.","17-Jun-2024","28-May-2025","3500000","Vendor Identification"
"149","Normal/Others","WS/MP831/2024-2025/132568-Construction of rooms and halls in school and colleges","Assam","DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Auditorium Hall at Mingmang Nalbari HS school under Nalbari Panchayat,Dhemaji.","17-Jun-2024","22-Aug-2024","2000000","Work Completed"
"150","Repair and Renovation","WS/MP831/2025-2026/132570-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Repairing of Kagrabari M.E.School under Dangtal VCDC, Chirang.","17-Jun-2024","20-Jun-2025","700000","Vendor Identification"
"151","Normal/Others","WS/MP831/2025-2026/132601-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Renovation of 513 no. Kachugaon Ravapara L.P.School cultural stage.","18-Jun-2024","26-Jun-2025","500000","Vendor Identification"
"152","Normal/Others","WS/MP831/2025-2026/132607-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional room at Pachim Padmapur L.P.School under Sidli Dev.Block, Chirang.","18-Jun-2024","28-May-2025","1000000","Vendor Identification"
"153","Normal/Others","WS/MP831/2024-2025/132674-Construction of rooms and halls in school and colleges","Assam","KOKRAJHAR(DEPUTY COMMISSIONER KOKRAJHAR_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional Class room and Toilet at Duligaon High school under Palashguri VCDC, Debitola Dev.Block, Parbatjhora.","20-Jun-2024","10-Dec-2024","1497997","Physical Inspection"
"154","Normal/Others","WS/MP071/2025-2026/157663-Construction of rooms and halls in school and colleges","Assam","MAJULI(District Commissioner, Majuli)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Smart Classroom at Majuli Auniati Hemchandra Higher Secondary School, Kamalabari, Majuli","09-Dec-2024","28-May-2025","2000000","Work Completed"
"155","Repair and Renovation","WS/MP831/2025-2026/179714-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Repairing of Odalguri ME school under Roumari VCDC.","06-Mar-2025","07-Nov-2025","1000000","Vendor Identification"
"156","Normal/Others","WS/MP071/2025-2026/182332-Construction of rooms and halls in school and colleges","Assam","GOLAGHAT(Deputy Commissioner Golaghat_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Additional Classroom at Shankardev Shishu Niketan, Ward No. 3, Dergaon","17-Mar-2025","07-Oct-2025","1000000","Vendor Identification"
"157","Normal/Others","WS/MP071/2025-2026/223154-Construction of rooms and halls in school and colleges","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction and Repairing of Classroom at Borkhongia High School","31-Jul-2025","02-Feb-2026","500000","Vendor Identification"
"158","Normal/Others","WS/MP073/2025-2026/245538-Construction of rooms and halls in school and colleges","Assam","DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction Of Boundary Wall at Baruah Block High School, Lakhipathar, Dhemaji","02-Nov-2025","08-Dec-2025","1000000","Vendor Identification"
"159","Repair and Renovation","WS/MP18431/2025-2026/249768-Construction of rooms and halls in school and colleges","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Renovation of auditorium of Gurucharan University, Silchar.","20-Nov-2025","13-Feb-2026","1000000","Vendor Identification"
"160","Normal/Others","WS/MP18431/2026-2027/285635-Construction of rooms and halls in school and colleges","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Academic Block at Mahapurush Sankardeva Viswavidyalaya, Atowatika Raidongia Campus","14-Jun-2026","26-Aug-2026","3000000","Sanction"
"161","Normal/Others","WS/MP18456/2026-2027/296136-Construction of rooms and halls in school and colleges","Assam","CHARAIDEO(Deputy Commissioner Charaideo_IDA)","Shri Jogen Mohan (2026-32) (2026-2032)","Elected MP","Construction of Class Room at Mulagabharu High School , Dichaw Botua Village,Udoipur G.P ,Mahmara Dev.Block","17-Jul-2026","29-Aug-2026","1000000","Sanction"
"162","Normal/Others","WS/MP831/2025-2026/177133-Purchase of furniture and fixtures for educational purposes","Assam","DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Purchase of furniture for auditorium hall of Sapatgram college.","24-Feb-2025","05-Nov-2025","1500000","Sanction"
"163","Normal/Others","WS/MP831/2025-2026/177134-Purchase of furniture and fixtures for educational purposes","Assam","DHUBRI(DEPUTY COMMISSIONER DHUBRI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Purchase of Furniture of Ratnapith College, Chapar.","24-Feb-2025","05-Nov-2025","500000","Sanction"
"164","Normal/Others","WS/MP18431/2025-2026/260613-Purchase of furniture and fixtures for educational purposes","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Furniture (Desk Bench) for Nehru Haigh School, Singari, Silchar","20-Jan-2026","05-Mar-2026","700000","Vendor Identification"
