"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"162","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152065","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"163","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/152087","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","1250000"
"164","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/152087","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","1231993"
"165","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/152088","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","1250000"
"166","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/152088","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","1231993"
"167","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152090","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","24-Mar-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","570000"
"168","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152090","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","29-May-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","189155"
"169","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152091","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","24-Mar-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","570000"
"170","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152091","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","29-May-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","189155"
"171","Chhattisgarh","Installation of multi-gym equipment","WS/MP225/2024-2025/152092","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","24-Mar-2025","CHHATTISGARH HUMAN RESOURCE DEVELOPMENT SOCIETY","Payment Success","570000"
