"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"141","Normal/Others","WS/MP053/2023-2024/43904-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM RANJEET HALDAR HOUSE TO ANIMESH MISHRA HOUSE IN WARD 15","02-Nov-2023","28-Dec-2023","397542","Physical Inspection"
"142","Normal/Others","WS/MP053/2023-2024/43910-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM GULAB MANDAL HOUSE TO PRIMARY SCHOOL IN WARD 05","02-Nov-2023","18-Dec-2023","398180","Physical Inspection"
"143","Normal/Others","WS/MP053/2023-2024/43911-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM MUKESH MANDAL HOUSE TO RAJARAM GUPTA HOUSE IN WARD 14 ITAHRI PANCHAYAT","02-Nov-2023","03-Feb-2024","387537","Physical Inspection"
"144","Normal/Others","WS/MP053/2023-2024/43912-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SCHOOL NEAR ANWAR MISTRI HOUSE TO TASLEEM HOUSE IN BAKARPUR KATORIYA PANCHAYAT","02-Nov-2023","18-Dec-2023","396802","Physical Inspection"
"145","Normal/Others","WS/MP053/2023-2024/43913-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD WITH COVERED NALA FROM MAIN ROAD ANAND YADAV HOUSE TOI DEVAN YADAV HOUSE IN MAHULI PANCHAYAT","02-Nov-2023","05-Feb-2024","394865","Physical Inspection"
"146","Normal/Others","WS/MP053/2023-2024/43914-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM BOKU YADAV TO KAPIL YADAV GODOWN IN SHANKARPUR PANCHAYAT","02-Nov-2023","07-Feb-2024","346702","Physical Inspection"
"147","Normal/Others","WS/MP053/2023-2024/43916-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SANJAY SHARMA HOUSE TO MRITUNJAY SHARMA HOUSE IN WARD 12 NAUAGARHI NORTH PANCHAYAT","02-Nov-2023","18-Dec-2023","398435","Physical Inspection"
"148","Normal/Others","WS/MP053/2023-2024/43917-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTI0N OF PCC ROAD FROM BHAGWATI ASTHAN TO DAS TOLA IN KUTLUPUR PANCHAYAT","02-Nov-2023","04-Mar-2024","400000","Sanction"
"149","Normal/Others","WS/MP053/2023-2024/43918-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM GANGA YADAV HOUSE TO MASUDAN PUR IN KUTLUPUR PANCHAYAT","02-Nov-2023","22-Jan-2024","399417","Physical Inspection"
"150","Normal/Others","WS/MP053/2023-2024/43919-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM MAIN ROAD TO JHAKO YADAV HOUSE  IN JAFARNAGAR PANCHAYAT","02-Nov-2023","18-Dec-2023","397332","Physical Inspection"
"151","Normal/Others","WS/MP053/2023-2024/43920-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD WITH NALA AND PULIA FROM SITAKUND MINI MALL TO SIBLEE HOUSE","02-Nov-2023","03-Feb-2024","348337","Physical Inspection"
"152","Normal/Others","WS/MP053/2023-2024/43921-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SITAKUND PATH TO SAHROOL HOUSE VIA MASJID AND CONSTRUCTION OF NALA WITH COVER IN SITAKUND HARCHAND","02-Nov-2023","21-Feb-2024","394938","Physical Inspection"
"153","Normal/Others","WS/MP053/2023-2024/43922-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM ANIL YADAV HOUSE TO RAMSAWROOP HOUSE IN SHANKARPUR PANCHAYAT","02-Nov-2023","18-Dec-2023","397202","Physical Inspection"
"154","Normal/Others","WS/MP053/2023-2024/43935-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM BISWARI SAH HOUSE TO BANO YADAV HOUSE VIA MURARI YADAV AND GUDDU YADAV HOUSE IN BARIYARPUR","02-Nov-2023","13-Feb-2024","399656","Physical Inspection"
"155","Normal/Others","WS/MP053/2023-2024/43895-Renovation of ponds and lakes","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","BEAUTIFICATION OF KARGIL CHOK NEAR NEELAM CINEMA IN WARD 10","02-Nov-2023","07-Mar-2024","400000","Sanction"
"156","Normal/Others","WS/MP053/2023-2024/43925-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM DELESWAR YADAV GODOWN TO TULU YADAV HOUSE IN SHANKARPUR PANCHAYAT","02-Nov-2023","18-Dec-2023","397199","Physical Inspection"
"157","Normal/Others","WS/MP053/2023-2024/43926-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD WITH NALA FROM RAJENDRA CHOUDHARY TO SURENDRA YADAV HOUSE IN TARAPUR DIARA PANCHAYAT","02-Nov-2023","18-Dec-2023","394877","Physical Inspection"
"158","Normal/Others","WS/MP053/2023-2024/43927-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM RAMBILASH MANDAL HOUSE TO COMMUNITY HALL IN MAI PANCHAYAT","02-Nov-2023","18-Dec-2023","397529","Physical Inspection"
"159","Normal/Others","WS/MP053/2023-2024/43928-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SANTOSH PANDIT HOUSE TO PARSURAM YADAV HOUSE IN JANKINAGAR PANCHAYAT","02-Nov-2023","21-Feb-2024","344989","Physical Inspection"
"160","Normal/Others","WS/MP053/2023-2024/43929-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SUBODH SAH HOUSE TO KUNO YADAV HOUSE IN TIKARAMPUR PANCHAYAT","02-Nov-2023","12-Feb-2024","393753","Physical Inspection"
"161","Normal/Others","WS/MP053/2023-2024/43930-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM AJAY YADAV HOUSE TO PANKAJ YADAV HOUSE IN TIKARAMPUR PANCHAYAT","02-Nov-2023","12-Feb-2024","389926","Physical Inspection"
"162","Normal/Others","WS/MP053/2023-2024/43931-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM WAKEEL PASWAN HOUSE TO BRAJESH SHARMA HOUSE IN NAUGARHI NORTH PANCHAYAT","02-Nov-2023","18-Dec-2023","347950","Physical Inspection"
"163","Normal/Others","WS/MP053/2023-2024/43932-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD WITH NALA FROM PANI TANKI RAJENDRA CHOUDHARY HOUSE TO SURENDRA YADAV HOUSE IN WARD 4 RATANPUR","02-Nov-2023","07-Feb-2024","394957","Physical Inspection"
"164","Normal/Others","WS/MP053/2023-2024/43933-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM SAHDEV MANDAL HOUSE TO RURAL ROAD PANKAJ KUMAR HOUSE IN KALYAN TOLA WARD 4 BIND DIARA","02-Nov-2023","18-Jan-2024","395106","Physical Inspection"
"165","Normal/Others","WS/MP053/2023-2024/43923-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SIRHI AND BEAUTIFICATION IN TALAB BEHIND NAUGARHI HIGH SCHOOL","02-Nov-2023","21-Feb-2024","448396","Physical Inspection"
"166","Normal/Others","WS/MP053/2023-2024/43934-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SIRHI GHAT BEHIND C B L COLLEGE IN PARIA PANCHAYAT","02-Nov-2023","30-Jan-2024","448217","Physical Inspection"
"167","Normal/Others","WS/MP053/2023-2024/43936-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF CHABUTRA NEAR PRASHANT KUMAR MISHRA AND JAI RAM JEE HOUSE IN WARD 05 HARINMAR PANCHAYAT","02-Nov-2023","03-Feb-2024","339551","Physical Inspection"
"168","Normal/Others","WS/MP053/2023-2024/43937-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM DILIP PASWAN TO SEVO PASWAN HOUSE IN PASWAN TOLA KARHARIYA PURBI PANCHAYAT","02-Nov-2023","03-Feb-2024","386933","Physical Inspection"
"169","Normal/Others","WS/MP053/2023-2024/43938-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM NH-80 TO RING BANDH GANGA RIVER IN BANGALEE TOLA KARHARIYA PASCHIM PANCHAYAT","02-Nov-2023","18-Jan-2024","394738","Physical Inspection"
"170","Normal/Others","WS/MP053/2023-2024/43939-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM NAL JAL TANKI TO ANIL DUBE HOUSE IN WARD 04 KARHARIYA PASCHIM PANCHAYAT","02-Nov-2023","03-Feb-2024","380712","Physical Inspection"
"171","Normal/Others","WS/MP053/2023-2024/43940-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM GAFFAR ALI HOUSE TO ASHOK CHOUDHARY HOUSE IN KARHARIA PASCHIM PANCHAYAT","02-Nov-2023","22-Jan-2024","347127","Physical Inspection"
"172","Normal/Others","WS/MP053/2023-2024/43941-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM PINTU SINGH HOUSE TO KEDAR MANDAL HOUSE VIA AWDESH SINGH HOUSE IN WARD 08 KARHRIA SOUTH KHARIA","02-Nov-2023","22-Jan-2024","394859","Physical Inspection"
"173","Normal/Others","WS/MP053/2023-2024/43942-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM  NH-31 TO HALDHAR SHARMA HOUSE VIA TRIVENI BHAGAT HOUSE IN BARIYARPUR NAYA CHAWNI VILLAGE IN NIRPUR PANCHAYAT","02-Nov-2023","12-Feb-2024","392558","Physical Inspection"
"174","Normal/Others","WS/MP053/2023-2024/43943-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF PCC ROAD FROM JAGO MANDAL HOUSE TO HARDEV MANDAL HOUSE IN JHAUA BAHIYAR PANCHAYAT","02-Nov-2023","23-Feb-2024","385542","Physical Inspection"
"175","Normal/Others","WS/MP053/2023-2024/50996-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from bridge in ward no.2 of karhariya East panchayat to the house of Babua jee","21-Nov-2023","20-Jan-2024","395710","Physical Inspection"
"176","Normal/Others","WS/MP053/2023-2024/50997-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from the house of Niranjan jee to the Railway Bridge in karhariya East Panchayat","21-Nov-2023","20-Jan-2024","390226","Physical Inspection"
"177","Normal/Others","WS/MP053/2025-2026/229769-Construction of public libraries and reading rooms","Bihar","NAWADA(District Planning Officer NAWADA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of a Library in Ward no. 7 in village Apsand.","28-Aug-2025","27-Sep-2025","2211000","Work partially Completed"
"Grand Total"," "," "," "," "," "," "," "," "," "," ","18,59,03,989"
