"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"432","Normal/Others","WS/MP833/2026-2027/177946-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Asphalting of Shankarapura Road  Chikkamagaluru CMC limit","28-Feb-2025","20-Jul-2026","2000000","Sanction"
"433","Normal/Others","WS/MP833/2025-2026/177950-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Continued road work at Ward No 10 from Bairavi Medical to Ambedkar Road","28-Feb-2025","16-Sep-2025","700000","Work partially Completed"
"434","Normal/Others","WS/MP833/2025-2026/177983-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Road from Hosapura Harijan  colony to Chennagowdanahalli Village","28-Feb-2025","21-Jan-2026","5000000","Work partially Completed"
"435","Normal/Others","WS/MP833/2025-2026/177985-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Road from Kushalanagara Village to K.M. Road Cross of Bidrahalli Village","28-Feb-2025","21-Jan-2026","2500000","Physical Inspection"
"436","Normal/Others","WS/MP833/2025-2026/177988-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Road from Danakkihara Village to Koodlu Village of Coove  Village Panchayath","28-Feb-2025","30-Jan-2026","1500000","Work partially Completed"
"437","Normal/Others","WS/MP833/2025-2026/177994-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Bilumudi Road at Chavalmane V.P. of Koppa Taluk","28-Feb-2025","08-Sep-2025","400000","Work partially Completed"
"438","Normal/Others","WS/MP833/2025-2026/177997-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of  Road from Mavinamarada kattehole to Santhekere Road of Chikkingala VP Limit, Kasaba Hobli , Kadur  Taluk","28-Feb-2025","28-Nov-2025","2000000","Work partially Completed"
"439","Normal/Others","WS/MP833/2025-2026/178003-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of concrete  Road at Ballavara Village of   Nandibatlu Village Panchayath","28-Feb-2025","15-Oct-2025","1000000","Work partially Completed"
"440","Normal/Others","WS/MP833/2025-2026/178006-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Continued road development of Ranganathaswamy Temple of Udeva Village at Udeva Village Panchayath","28-Feb-2025","04-Feb-2026","1000000","Sanction"
"441","Normal/Others","WS/MP833/2025-2026/178221-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Road from Karakucci B Colony Village  main road to Govindappa House of karakucchi Village Panchayath  Limit","28-Feb-2025","30-Aug-2025","500000","Work partially Completed"
"442","Normal/Others","WS/MP833/2025-2026/178222-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of road at Paramanaghatta Anjaneya Temple  at Galihalli Cross of Tarikere Municipal","28-Feb-2025","30-Jul-2025","1000000","Work partially Completed"
"443","Normal/Others","WS/MP084/2025-2026/190018-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Machohalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","17-Oct-2025","5000000","Physical Inspection"
"444","Normal/Others","WS/MP084/2025-2026/190019-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Gangondanahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","17-Oct-2025","5000000","Physical Inspection"
"445","Normal/Others","WS/MP084/2025-2026/190020-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Narayanappana Palya village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","17-Oct-2025","3000000","Physical Inspection"
"446","Normal/Others","WS/MP084/2025-2026/190021-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Thammenahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","17-Oct-2025","4000000","Physical Inspection"
"447","Normal/Others","WS/MP084/2026-2027/190022-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Lakshmipura village, Yeshwanthapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","21-May-2026","3000000","Physical Inspection"
"448","Normal/Others","WS/MP084/2025-2026/190707-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Kadabagere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","20-Jun-2025","4000000","Physical Inspection"
"449","Normal/Others","WS/MP084/2025-2026/190708-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Kuduragere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","20-Jun-2025","3000000","Physical Inspection"
"450","Normal/Others","WS/MP084/2025-2026/190709-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Heggadadevanapura village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","20-Jun-2025","3000000","Physical Inspection"
"451","Normal/Others","WS/MP18421/2026-2027/290263-Construction of buildings for sports facilities","Karnataka","KODAGU(Deputy Commsioner Kodagu_ida)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of Sports Training Centre Admin Block Ground Floor (Phase-2)","29-Jun-2026","27-Jul-2026","19900000","Work partially Completed"
"452","Normal/Others","WS/MP18421/2025-2026/248277-Construction of buildings for training institutions","Karnataka","KODAGU(Deputy Commsioner Kodagu_ida)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of Sports Training Centre","14-Nov-2025","26-Nov-2025","19950000","Work partially Completed"
"453","Normal/Others","WS/MP086/2024-2025/159255-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Padla Village","17-Dec-2024","20-Feb-2025","350000","Work Completed"
"454","Normal/Others","WS/MP086/2024-2025/160664-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near Bijli Board) of Village Mundri","21-Dec-2024","20-Feb-2025","350000","Sanction"
"455","Normal/Others","WS/MP086/2024-2025/160668-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near on Main firni) of Village Naina","21-Dec-2024","20-Feb-2025","350000","Work Completed"
"456","Normal/Others","WS/MP086/2024-2025/160669-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Chopal No. - 2 of Village Khanoda","21-Dec-2024","20-Feb-2025","350000","Work partially Completed"
"457","Normal/Others","WS/MP086/2024-2025/159253-Installation of multi-gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Sirta Village Panchayat land near Guga Medi","17-Dec-2024","20-Feb-2025","350000","Sanction"
"458","Normal/Others","WS/MP833/2025-2026/16097-Installation of fixed garden gym equipment","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","To buy Gim equipments and to buy playing equipments for children Park at Ammanni road.","04-Sep-2023","15-Oct-2025","500000","Work partially Completed"
"459","Normal/Others","WS/MP086/2024-2025/159256-Installation of fixed garden gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Geong Village","17-Dec-2024","20-Feb-2025","350000","Sanction"
"460","Normal/Others","WS/MP18364/2025-2026/151471-Development of public parks","Karnataka","GADAG(Deputy Commsioner Gadag_ida)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Development of public park.","26-Nov-2024","17-Mar-2026","500000","Vendor Identification"
"461","Normal/Others","WS/MP084/2025-2026/38658-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation.","19-Oct-2023","30-Aug-2025","500000","Physical Inspection"
"462","Normal/Others","WS/MP084/2025-2026/38659-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation work.","19-Oct-2023","30-Aug-2025","500000","Physical Inspection"
"463","Normal/Others","WS/MP084/2025-2026/38660-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation work.","19-Oct-2023","30-Aug-2025","500000","Physical Inspection"
"464","Normal/Others","WS/MP084/2025-2026/38661-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","12/12.5 meter high mast light installation.","19-Oct-2023","30-Aug-2025","500000","Physical Inspection"
"465","Normal/Others","WS/MP18364/2024-2025/147443-Lighting of public spaces","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights.","29-Oct-2024","23-Dec-2024","499048","Physical Inspection"
"466","Normal/Others","WS/MP18364/2024-2025/147675-Lighting of public spaces","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights","29-Oct-2024","23-Dec-2024","499048","Physical Inspection"
"467","Normal/Others","WS/MP18296/2025-2026/155154-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (16 Mtrs)","26-Nov-2024","02-Mar-2026","720000","Work partially Completed"
"468","Normal/Others","WS/MP18296/2025-2026/155158-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (16 Mtrs)","26-Nov-2024","02-Mar-2026","720000","Work partially Completed"
"469","Normal/Others","WS/MP18296/2025-2026/155163-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs)","26-Nov-2024","02-Mar-2026","560000","Work partially Completed"
"470","Normal/Others","WS/MP18296/2025-2026/155165-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs)","26-Nov-2024","02-Mar-2026","560000","Work partially Completed"
"471","Normal/Others","WS/MP18296/2025-2026/155171-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs)","26-Nov-2024","02-Mar-2026","560000","Work partially Completed"
"472","Normal/Others","WS/MP18296/2025-2026/155176-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (16 Mtrs)","26-Nov-2024","02-Mar-2026","720000","Work partially Completed"
"473","Normal/Others","WS/MP18296/2025-2026/155188-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs)","26-Nov-2024","02-Mar-2026","560000","Work partially Completed"
"474","Normal/Others","WS/MP18296/2025-2026/155193-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs)","26-Nov-2024","16-Mar-2026","560000","Work partially Completed"
"475","Normal/Others","WS/MP084/2025-2026/213157-Lighting of public spaces","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installing High Mast Street Lighting Poles at the circle in front of Kittana Halli Gram Panchayat, Kittana Halli, Bengaluru North Taluk, Bengaluru Urban District.","27-Jun-2025","20-Dec-2025","999908","Physical Inspection"
"476","Normal/Others","WS/MP084/2025-2026/213158-Lighting of public spaces","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installing High Mast Street Lighting Poles at Ravuthanahalli, Bengaluru North Taluk, Bengaluru Urban District.","27-Jun-2025","09-Jan-2026","999908","Physical Inspection"
"477","Normal/Others","WS/MP084/2025-2026/213159-Lighting of public spaces","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installing High Mast Street Lighting Poles at  Dasanapura Village, Bengaluru North Taluk, Bengaluru Urban District.","27-Jun-2025","20-Dec-2025","999908","Physical Inspection"
"478","Normal/Others","WS/MP18296/2025-2026/272702-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs) at District Stadium Ballari (Beside lake)","06-Mar-2026","16-Mar-2026","560000","Work partially Completed"
"479","Normal/Others","WS/MP18296/2025-2026/272706-Lighting of public spaces","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of High Mast Lights (12.5 Mtrs) near Bus Stop Backside District Stadium Ballari.","06-Mar-2026","16-Mar-2026","560000","Work partially Completed"
"480","Normal/Others","WS/MP084/2026-2027/282589-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Naranahalli Village, Doddabelavangala Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"481","Normal/Others","WS/MP084/2026-2027/282590-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Chikkabelavangala Village, Doddabelavangala Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"482","Normal/Others","WS/MP084/2026-2027/282591-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Sasalu Village, Sasalu Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"483","Normal/Others","WS/MP084/2026-2027/282592-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Aroodi Village, Sasalu Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"484","Normal/Others","WS/MP084/2026-2027/282593-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Alahalli Village, Kasaba Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"485","Normal/Others","WS/MP084/2026-2027/282594-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Vaddarahalli Village, Kasaba Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"486","Normal/Others","WS/MP084/2026-2027/282595-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Konaghatta Village, Kasaba Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"487","Normal/Others","WS/MP084/2026-2027/282596-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Banavathi Village, Sasalu Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"488","Normal/Others","WS/MP084/2026-2027/282597-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Kadathippur Village, Sasalu Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","20-May-2026","03-Aug-2026","500000","Sanction"
"489","Normal/Others","WS/MP084/2026-2027/282649-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Isthur Village, Madhure Hobli, Doddaballapur Taluk, Bengaluru Rural District, Karnataka.","21-May-2026","03-Aug-2026","500000","Sanction"
"490","Normal/Others","WS/MP084/2026-2027/286962-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Bhaktharahalli Village, Doddabelavangala Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"491","Normal/Others","WS/MP084/2026-2027/286963-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Ramapura Village, Doddabelavangala Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"492","Normal/Others","WS/MP084/2026-2027/286964-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Dodda Tumkur Village, Madhure Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"493","Normal/Others","WS/MP084/2026-2027/286965-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Hanabe Village, Doddabelavangala Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"494","Normal/Others","WS/MP084/2026-2027/286966-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Thippur Village, Doddabelavangala Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"495","Normal/Others","WS/MP084/2026-2027/286967-Lighting of public spaces","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Gundumgere Village, Sasalu Hobli, Dodda Ballapur Taluk, Bengaluru Rural District, Karnataka State.","18-Jun-2026","03-Aug-2026","500000","Sanction"
"496","Normal/Others","WS/MP086/2025-2026/159590-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work near Koramangala Jyothinivas College under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","05-Apr-2025","499406","Physical Inspection"
"497","Normal/Others","WS/MP086/2025-2026/159592-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala 19th main road to Udupi Sagar Hotel in Bangalore City District, BTM Assembly Constituency.","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"498","Normal/Others","WS/MP086/2025-2026/159593-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala NJV Main Road to KHB Sports Village in Bangalore City District, BTM Assembly Constituency","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"499","Normal/Others","WS/MP086/2025-2026/159595-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work from Koramangala Good Vibe Venture to PMR Memorial Trust under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","05-Apr-2025","499535","Physical Inspection"
"500","Normal/Others","WS/MP086/2025-2026/159602-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","BInstallation of street light around Prestige Pine Wood playground at Bangalore City District, Koramangala under BTM Assembly Constituency,","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"501","Normal/Others","WS/MP086/2026-2027/169459-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High Mask Light near Ganapathi temple at Tumkur District, Tiptur Talluk, Nonavinakere Hobli, Nellikere grama Panchayath, Burudeghatta village","28-Jan-2025","20-Jun-2026","200000","Work partially Completed"
"502","Normal/Others","WS/MP086/2026-2027/169460-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High mask light in front of shiva temple at tumkur district, Tiptur talluk, Nonavinakere hobali, Nellikere grama panchayath, Burudeghatta village","28-Jan-2025","20-Jun-2026","300000","Physical Inspection"
"503","Normal/Others","WS/MP086/2025-2026/171330-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Narasimhaiah","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
"504","Normal/Others","WS/MP086/2025-2026/171364-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Anjanappa","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
