"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"656","Normal/Others","WS/MP838/2024-2025/94532-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Bagadala Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"657","Normal/Others","WS/MP838/2024-2025/94534-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Baapura Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"658","Normal/Others","WS/MP838/2024-2025/94536-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Kholara K Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"659","Normal/Others","WS/MP838/2024-2025/94538-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Nijampura Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"660","Normal/Others","WS/MP838/2024-2025/94539-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Kapalapura Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"661","Normal/Others","WS/MP838/2024-2025/94541-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Seekindrapura Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"662","Normal/Others","WS/MP838/2024-2025/94550-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Anadurawadi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"663","Normal/Others","WS/MP838/2024-2025/94552-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Anadura Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"664","Normal/Others","WS/MP838/2024-2025/94553-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Kanakatta Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"665","Normal/Others","WS/MP838/2024-2025/94555-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Hunasagera Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"666","Normal/Others","WS/MP838/2024-2025/94557-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Ghataborala Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"667","Normal/Others","WS/MP838/2024-2025/94563-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Ghodawadi Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"668","Normal/Others","WS/MP838/2024-2025/94566-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Handikera Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"669","Normal/Others","WS/MP838/2024-2025/94575-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Sonakera Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"670","Normal/Others","WS/MP838/2024-2025/94578-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Chandanahalli Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"671","Normal/Others","WS/MP838/2024-2025/94579-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Kumarachincholli Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"672","Normal/Others","WS/MP838/2024-2025/94580-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Madaragaon Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"673","Normal/Others","WS/MP838/2024-2025/94581-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Vaddanakera Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"674","Normal/Others","WS/MP838/2024-2025/94582-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Jalasangi Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"675","Normal/Others","WS/MP838/2024-2025/94583-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Kaparagaon Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"676","Normal/Others","WS/MP838/2024-2025/94827-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Neerna Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"677","Normal/Others","WS/MP838/2024-2025/94828-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Muthangi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"678","Normal/Others","WS/MP838/2024-2025/94830-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Govinda thanda Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"679","Normal/Others","WS/MP838/2024-2025/94831-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Bhadrapura Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"680","Normal/Others","WS/MP838/2024-2025/94833-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to GudiThanda Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"681","Normal/Others","WS/MP838/2024-2025/94834-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Madaragi Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"682","Normal/Others","WS/MP838/2024-2025/94835-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Allura K Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"683","Normal/Others","WS/MP838/2024-2025/94837-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (8 No's) to Nimboora Milk Producers Cooperative Society","02-Feb-2024","28800","16-Oct-2024"
"684","Normal/Others","WS/MP838/2024-2025/94838-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Marakhala Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"685","Normal/Others","WS/MP838/2024-2025/94839-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Hallikheda B Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"686","Normal/Others","WS/MP838/2024-2025/94840-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Kandagola Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"687","Normal/Others","WS/MP838/2024-2025/94841-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Shamathabada Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"688","Normal/Others","WS/MP838/2024-2025/94865-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Belakera Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"689","Normal/Others","WS/MP838/2024-2025/94866-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Sirakattanalli Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"690","Normal/Others","WS/MP838/2024-2025/94867-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Benachincholi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"691","Normal/Others","WS/MP838/2024-2025/94869-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Nandagaon Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"692","Normal/Others","WS/MP838/2024-2025/94870-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Mustari Wadi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"693","Normal/Others","WS/MP838/2024-2025/94900-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Mustari Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"694","Normal/Others","WS/MP838/2024-2025/94902-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Sindakera Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"695","Normal/Others","WS/MP838/2024-2025/94904-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Hudagi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"696","Normal/Others","WS/MP838/2024-2025/94905-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Fathimapura Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"697","Normal/Others","WS/MP838/2024-2025/94907-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Kodambala Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"698","Normal/Others","WS/MP838/2024-2025/94908-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Rampura Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"699","Normal/Others","WS/MP838/2024-2025/94909-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Mudanala  Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"700","Normal/Others","WS/MP838/2024-2025/94910-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Itaga Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"701","Normal/Others","WS/MP838/2024-2025/94911-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Valakhindi Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"702","Normal/Others","WS/MP838/2024-2025/94913-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Chinakera Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"703","Normal/Others","WS/MP838/2024-2025/94917-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Chitta K Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"704","Normal/Others","WS/MP838/2024-2025/94919-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Uccha Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"705","Normal/Others","WS/MP838/2024-2025/94921-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Sedola Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"706","Normal/Others","WS/MP838/2024-2025/94923-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Varavatti K Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"707","Normal/Others","WS/MP838/2024-2025/94924-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Muganoora Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"708","Normal/Others","WS/MP838/2024-2025/94926-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Bajolaga Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"709","Normal/Others","WS/MP838/2024-2025/94928-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Navadagi Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"710","Normal/Others","WS/MP838/2024-2025/94930-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Bannalli Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"711","Normal/Others","WS/MP838/2024-2025/94932-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Bashirapura Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"712","Normal/Others","WS/MP838/2024-2025/94933-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Vittalapura Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"713","Normal/Others","WS/MP838/2024-2025/94934-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Bemalakheda Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"714","Normal/Others","WS/MP838/2024-2025/94935-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Udamanalli Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"715","Normal/Others","WS/MP838/2024-2025/94936-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (6 No's) to Karakana Halli Milk Producers Cooperative Society","02-Feb-2024","21600","16-Oct-2024"
"716","Normal/Others","WS/MP838/2024-2025/94938-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Karapakapalli Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"717","Normal/Others","WS/MP838/2024-2025/94939-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Providing Stainless Steel Cans (10 No's) to Polakapalli Milk Producers Cooperative Society","02-Feb-2024","36000","16-Oct-2024"
"718","Normal/Others","WS/MP838/2024-2025/92069-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Sikindrapura Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"719","Normal/Others","WS/MP838/2024-2025/92070-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Chatnalli Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"720","Normal/Others","WS/MP838/2024-2025/92071-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Marakhal Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"721","Normal/Others","WS/MP838/2024-2025/92072-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for  Vaddanakera Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"722","Normal/Others","WS/MP838/2024-2025/92073-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Bannalli Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"723","Normal/Others","WS/MP838/2024-2025/92074-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Itga Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"724","Normal/Others","WS/MP838/2024-2025/92075-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Sastapur Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"725","Normal/Others","WS/MP838/2024-2025/92076-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Bagadoori Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"726","Normal/Others","WS/MP838/2024-2025/92077-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for Chandoori Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"727","Normal/Others","WS/MP838/2024-2025/92078-Construction of New Building","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of New building for  Maroor Milk Producers Cooperative Society","30-Jan-2024","1000000","23-Sep-2024"
"728","Normal/Others","WS/MP18363/2025-2026/253468-Construction of buildings for sports facilities","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","construction of sports hostel for boys","11-Dec-2025","20000000","04-Feb-2026"
"729","Normal/Others","WS/MP18363/2024-2025/147435-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of facilities cemntre at District Civil Hospital","15-Oct-2024","8580000","30-Oct-2024"
"730","Normal/Others","WS/MP18363/2024-2025/147448-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of additional rooms at district civil hospital","15-Oct-2024","16548000","30-Oct-2024"
"731","Normal/Others","WS/MP18363/2025-2026/253465-Construction of shelters for animals","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","comprehensive dog care centre","11-Dec-2025","14255000","04-Feb-2026"
"732","Normal/Others","WS/MP18363/2025-2026/253467-Construction of shelters for animals","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","construction of additional rooms for the comprehensive do care shelter","11-Dec-2025","9745000","04-Feb-2026"
