"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"306","Normal/Others","WS/MP838/2024-2025/94367-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Navalasapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"307","Normal/Others","WS/MP838/2024-2025/94379-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Kanganakota Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"308","Normal/Others","WS/MP838/2024-2025/94381-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Bhavagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"309","Normal/Others","WS/MP838/2024-2025/94383-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Sangolagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"310","Normal/Others","WS/MP838/2024-2025/94448-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Rajagira Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"311","Normal/Others","WS/MP838/2024-2025/93935-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Dhupathamahagaov Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"312","Normal/Others","WS/MP838/2024-2025/94449-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Hokrana B Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"313","Normal/Others","WS/MP838/2024-2025/94493-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Chitta Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"314","Normal/Others","WS/MP838/2024-2025/94496-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Chitta Wadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"315","Normal/Others","WS/MP838/2024-2025/94502-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Nagoora Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"316","Normal/Others","WS/MP838/2024-2025/94522-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Khasampura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"317","Normal/Others","WS/MP838/2024-2025/94530-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Aurada S Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"318","Normal/Others","WS/MP838/2024-2025/94532-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Bagadala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"319","Normal/Others","WS/MP838/2024-2025/94538-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Nijampura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"320","Normal/Others","WS/MP838/2024-2025/94539-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Kapalapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"321","Normal/Others","WS/MP838/2024-2025/94541-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Seekindrapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"322","Normal/Others","WS/MP838/2024-2025/94552-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Anadura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"323","Normal/Others","WS/MP838/2024-2025/94555-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Hunasagera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"324","Normal/Others","WS/MP838/2024-2025/94557-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Ghataborala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"325","Normal/Others","WS/MP838/2024-2025/94563-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Ghodawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"326","Normal/Others","WS/MP838/2024-2025/94566-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Handikera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"327","Normal/Others","WS/MP838/2024-2025/94580-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Madaragaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"328","Normal/Others","WS/MP838/2024-2025/94581-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Vaddanakera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"329","Normal/Others","WS/MP838/2024-2025/94582-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Jalasangi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"330","Normal/Others","WS/MP838/2024-2025/94583-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Kaparagaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"331","Normal/Others","WS/MP838/2024-2025/94827-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Neerna Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"332","Normal/Others","WS/MP838/2024-2025/94830-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Govinda thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"333","Normal/Others","WS/MP838/2024-2025/94831-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Bhadrapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"334","Normal/Others","WS/MP838/2024-2025/94834-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Madaragi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"335","Normal/Others","WS/MP838/2024-2025/94835-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Allura K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"336","Normal/Others","WS/MP838/2024-2025/94837-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Stainless Steel Cans (8 No's) to Nimboora Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","28800"
"337","Normal/Others","WS/MP838/2025-2026/166187-Construction of buildings for community cultural activities","Karnataka","MYSURU(DEPUTY COMMISSIONER MYSORE_IDA)","Swami Vivekananda Cultural Youth Center and construction work of Viveka Memorial","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Nov-2025","2500000"
"338","Normal/Others","WS/MP838/2025-2026/138571-Construction of community centers and community halls","Karnataka","MYSURU(DEPUTY COMMISSIONER MYSORE_IDA)","Construction work of Shri H.D Devegowda community hall","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","21-Feb-2026","375000"
"339","Normal/Others","WS/MP838/2025-2026/93141-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Rajanala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","107771"
"340","Normal/Others","WS/MP838/2025-2026/93152-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Yaranalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","107771"
"341","Normal/Others","WS/MP838/2025-2026/93154-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Bampalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","107771"
"342","Normal/Others","WS/MP838/2025-2026/93156-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Shrimandala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","107771"
"343","Normal/Others","WS/MP838/2025-2026/93161-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Khanapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","14-Aug-2025","107771"
"344","Normal/Others","WS/MP838/2025-2026/93163-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Navalasapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"345","Normal/Others","WS/MP838/2025-2026/93011-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kauta B Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"346","Normal/Others","WS/MP838/2025-2026/93009-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Dhanasinganayaka Thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"347","Normal/Others","WS/MP838/2025-2026/93164-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Phathepura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"348","Normal/Others","WS/MP838/2025-2026/93188-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kanganakota Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"349","Normal/Others","WS/MP838/2025-2026/93190-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Baavagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"350","Normal/Others","WS/MP838/2025-2026/93193-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Patharapalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"351","Normal/Others","WS/MP838/2025-2026/93197-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chatnalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"352","Normal/Others","WS/MP838/2025-2026/93198-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Sindhola Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"353","Normal/Others","WS/MP838/2025-2026/93201-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Rajagira Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"354","Normal/Others","WS/MP838/2025-2026/93079-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Dhannoora R Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"355","Normal/Others","WS/MP838/2025-2026/93074-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Hanumanthawadi M Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"356","Normal/Others","WS/MP838/2025-2026/93065-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Ladawanti Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"357","Normal/Others","WS/MP838/2025-2026/93063-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to  Yelladagundi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"358","Normal/Others","WS/MP838/2025-2026/93034-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Murag K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"359","Normal/Others","WS/MP838/2025-2026/93035-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Malakapurawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"360","Normal/Others","WS/MP838/2025-2026/93038-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Jambagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"361","Normal/Others","WS/MP838/2025-2026/93044-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Gadigowdagaov Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"362","Normal/Others","WS/MP838/2025-2026/93058-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kambalewadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"363","Normal/Others","WS/MP838/2025-2026/93209-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kapalapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"364","Normal/Others","WS/MP838/2025-2026/93203-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chitta Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"365","Normal/Others","WS/MP838/2025-2026/93205-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chittawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"366","Normal/Others","WS/MP838/2025-2026/93206-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Khasampura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"367","Normal/Others","WS/MP838/2025-2026/93208-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Honnaddi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"368","Normal/Others","WS/MP838/2025-2026/93166-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Marakala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"369","Normal/Others","WS/MP838/2025-2026/93140-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Aliambara Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"370","Normal/Others","WS/MP838/2025-2026/93030-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mahadonagaov Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"371","Normal/Others","WS/MP838/2025-2026/93082-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mudabi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"372","Normal/Others","WS/MP838/2025-2026/93085-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Valakhindi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"373","Normal/Others","WS/MP838/2025-2026/93108-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Baradapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"374","Normal/Others","WS/MP838/2025-2026/93105-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Togalura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"375","Normal/Others","WS/MP838/2025-2026/93017-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Tharanalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"376","Normal/Others","WS/MP838/2025-2026/93027-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chandoori Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"377","Normal/Others","WS/MP838/2025-2026/93102-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Belura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"378","Normal/Others","WS/MP838/2025-2026/93091-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Devanala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"379","Normal/Others","WS/MP838/2025-2026/93096-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Paratapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"380","Normal/Others","WS/MP838/2025-2026/93100-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mirakal Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"381","Normal/Others","WS/MP838/2025-2026/93024-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mudhola K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
