"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"71","Normal/Others","WS/MP18407/2025-2026/223753-Construction of common work sheds/ common covered sitting area","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of a platform with a shed at Vishunpur Math of Rupaulia Panchayat","31-Jul-2025","05-Dec-2025","700000","Sanction"
"72","Normal/Others","WS/MP18342/2026-2027/230667-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve-foot high roofed platform with a hand pump on the available government land in the Terasiya Panchayat under the Raghopur block.","02-Sep-2025","17-Jul-2026","1499000","Sanction"
"73","Normal/Others","WS/MP18342/2025-2026/230843-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve-foot high roofed platform with a hand pump on the available government land in Rustampur Panchayat under Raghopur Block.","02-Sep-2025","08-Jan-2026","1499000","Sanction"
"74","Normal/Others","WS/MP18342/2025-2026/230844-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve feet high roofed platform with a hand pump on the available government land in the Malikpur Panchayat under the Raghopur Block.","02-Sep-2025","14-Jan-2026","1499000","Sanction"
"75","Normal/Others","WS/MP18342/2025-2026/230845-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve-foot high roofed platform with a hand pump on the available government land in Baharampur Panchayat under Raghopur Block.","02-Sep-2025","08-Jan-2026","1499000","Sanction"
"76","Normal/Others","WS/MP18342/2025-2026/230846-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve-foot high roofed platform with a hand pump on the available government land in Saidabad Panchayat under Raghopur Block.","02-Sep-2025","08-Jan-2026","1499000","Sanction"
"77","Normal/Others","WS/MP18342/2025-2026/230848-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve-foot high roofed platform with a hand pump on the available government land in Rampur Shyamchand Panchayat under Raghopur Block.","02-Sep-2025","08-Jan-2026","1499000","Sanction"
"78","Normal/Others","WS/MP18342/2026-2027/230850-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve feet high roofed platform with a hand pump on the available government land in Chandpura Panchayat under Raghopur Block.","02-Sep-2025","17-Jul-2026","1499000","Sanction"
"79","Normal/Others","WS/MP18342/2025-2026/230855-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a 12-foot high roofed platform with a hand pump on the available government land in the Judabanpur Karari Panchayat under the Raghopur block.","02-Sep-2025","07-Jan-2026","1499000","Sanction"
"80","Normal/Others","WS/MP18342/2025-2026/230856-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a 12-foot high roofed platform with a hand pump on the available government land in the Judabanpur Barari Panchayat under the Raghopur block.","02-Sep-2025","07-Jan-2026","1499000","Sanction"
"81","Normal/Others","WS/MP18342/2025-2026/230857-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Shri Sanjay Yadav (2024-30) (2024-2030)","Elected MP","Construction of a twelve feet high roofed platform with a hand pump on the available government land in Chaksingar Panchayat under Raghopur Block.","02-Sep-2025","07-Jan-2026","1499000","Sanction"
"82","Normal/Others","WS/MP18300/2026-2027/251287-Construction of common work sheds/ common covered sitting area","Bihar","NAWADA(District Planning Officer NAWADA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of 20 feet X 15 feet covered community chaupal","29-Nov-2025","27-Jul-2026","530000","Sanction"
"83","Normal/Others","WS/MP18300/2025-2026/251293-Construction of common work sheds/ common covered sitting area","Bihar","VAISHALI(DISTRICT PLANNING OFFICER VAISHALI_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of 20 feet X 15 feet covered community chaupal","29-Nov-2025","13-Jan-2026","530000","Sanction"
"84","Normal/Others","WS/MP052/2025-2026/256435-Construction of common work sheds/ common covered sitting area","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of Shed in Village Lal Sariya","31-Dec-2025","03-Feb-2026","299700","Vendor Identification"
"85","Normal/Others","WS/MP18300/2025-2026/258973-Construction of common work sheds/ common covered sitting area","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of 20 x feet 15 feet covered community Chaupal","13-Jan-2026","14-Jan-2026","521730","Physical Inspection"
"86","Normal/Others","WS/MP042/2026-2027/281357-Construction of common work sheds/ common covered sitting area","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction of a Cycle Shed at the State-Sponsored High School, Nauhatta, under the Nauhatta Nagar Panchayat in Saharsa District","17-May-2026","23-Jul-2026","1499500","Sanction"
"87","Normal/Others","WS/MP042/2026-2027/283337-Construction of common work sheds/ common covered sitting area","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction of Cycle Shed at Banbari Singh High School Rampur Located in Saroja Panchayat under Simri Bakhtiyarpur block.","23-May-2026","23-Jul-2026","1498500","Sanction"
"88","Normal/Others","WS/MP042/2026-2027/283341-Construction of common work sheds/ common covered sitting area","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction of Cycle shed at Annpurna higher secondary School barahi High School Located in Hati Panchayat under Nowhatta.","23-May-2026","23-Jul-2026","1498500","Sanction"
"89","Normal/Others","WS/MP18332/2026-2027/286128-Construction of common work sheds/ common covered sitting area","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC CHABUTRA- PATNA, BADH, VILL PANCHYAT - PURBI BEDNA, VILL- SOIMA ME VISHNU MANDIR KE NIKAR SARVJANIK ASTHAL PAR CHABUTRA KA NIRMAN.","23-Jun-2026","07-Jul-2026","350000","Sanction"
"90","Normal/Others","WS/MP18332/2026-2027/288064-Construction of common work sheds/ common covered sitting area","Bihar","DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","DARBHANGA, PRAKHAND- BIRAUL, PANCHYAT- ETWA SHIVNAGAR , VILL SHIVNAGAR ME DIHABAAR BABA ASTHAN ME CHHATDAR CHABUTRA KA NIRMAN.","23-Jun-2026","20-Aug-2026","999900","Sanction"
"91","Normal/Others","WS/MP18300/2025-2026/204944-Construction of additional rooms and halls in the existing public and community building","Bihar","SARAN(DISTRICT PLANNING OFFICE SARAN CHAPRA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","one Room with staircase","29-May-2025","18-Sep-2025","498000","Vendor Identification"
"92","Normal/Others","WS/MP18300/2025-2026/233634-Construction of additional rooms and halls in the existing public and community building","Bihar","AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of one room and staircase on the third floor of the already constructed Community Hall","13-Sep-2025","08-Jan-2026","290000","Sanction"
"93","Normal/Others","WS/MP052/2024-2025/19523-Construction of boundary walls of existing public and community buildings","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction work of boundary wall and shed of the cremation ground next to Haisi drain located in village Mushari ward number 02 of Gram Panchayat Raj Dhurmi Dharampur of Lauria block of West Champaran district. Established Amount Rs. 800000/-.","13-Sep-2023","10-Jun-2024","792961","Physical Inspection"
"94","Normal/Others","WS/MP052/2023-2024/92271-Construction of boundary walls of existing public and community buildings","Bihar","PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction work of damaged boundary wall and contact road in Sahu Jain sports ground of Lauria block. Estimated Amount Rs. 7 lakh","30-Jan-2024","12-Mar-2024","690131","Physical Inspection"
"95","Normal/Others","WS/MP044/2025-2026/232580-Construction of boundary walls of existing public and community buildings","Bihar","ARWAL(District Planning Officer Arwal_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","Construction of a room and boundary wall next to the Nimik community building near Sachai Devi place in the village of Kurtha block of Arwal district","10-Sep-2025","26-Feb-2026","1398700","Vendor Identification"
"96","Normal/Others","WS/MP053/2023-2024/43923-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SIRHI AND BEAUTIFICATION IN TALAB BEHIND NAUGARHI HIGH SCHOOL","02-Nov-2023","21-Feb-2024","448396","Physical Inspection"
"97","Normal/Others","WS/MP053/2023-2024/43934-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SIRHI GHAT BEHIND C B L COLLEGE IN PARIA PANCHAYAT","02-Nov-2023","30-Jan-2024","448217","Physical Inspection"
"98","Normal/Others","WS/MP053/2023-2024/43936-Construction of buildings for community cultural activities","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF CHABUTRA NEAR PRASHANT KUMAR MISHRA AND JAI RAM JEE HOUSE IN WARD 05 HARINMAR PANCHAYAT","02-Nov-2023","03-Feb-2024","339551","Physical Inspection"
"99","Normal/Others","WS/MP041/2025-2026/205771-Construction of buildings for community cultural activities","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Jafra Panchayat ke Belaunja gown me Baikunth Dham Mandir ke nikat kala Manch ka nirman","02-Jun-2025","25-Sep-2025","861400","Physical Inspection"
"100","Normal/Others","WS/MP041/2026-2027/205824-Construction of buildings for community cultural activities","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Bhoj Pandol Panchaayat ke chakala gaon mein Raamachandr Yaadav ke ghar se Indradev Yaadav ke ghar tak PCC sadak nirmaan.","02-Jun-2025","18-Jun-2026","699000","Physical Inspection"
"101","Normal/Others","WS/MP18407/2025-2026/223744-Construction of buildings for community cultural activities","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of stairs and ghat of pond of Piprakothi Shiva temple","31-Jul-2025","27-Aug-2025","1494129","Physical Inspection"
"102","Normal/Others","WS/MP18407/2025-2026/223745-Construction of buildings for community cultural activities","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of stairs and ghat of pond of Dhekha Bazar Motihari block","31-Jul-2025","27-Aug-2025","996038","Physical Inspection"
"103","Normal/Others","WS/MP18407/2025-2026/223750-Construction of buildings for community cultural activities","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of staircase ghat in Sahani Tola Hardiya village of Talimpur Panchayat","31-Jul-2025","26-Aug-2025","987975","Physical Inspection"
"104","Normal/Others","WS/MP18407/2025-2026/230582-Construction of buildings for community cultural activities","Bihar","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of ghats and stairs of Tiwari Khareya Pokhara","31-Aug-2025","23-Dec-2025","1497000","Physical Inspection"
"105","Normal/Others","WS/MP18407/2025-2026/232213-Construction of buildings for community cultural activities","Bihar","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of Chhath Ghat on the east side of Rautaniya Pokhara of Block Bhore","08-Sep-2025","23-Dec-2025","1488000","Vendor Identification"
"106","Normal/Others","WS/MP18407/2025-2026/232215-Construction of buildings for community cultural activities","Bihar","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Manan Kumar Mishra (2024-28) (2024-2028)","Elected MP","Construction work of Chhat Ghat on the pond of village Belwa Thakurai of Panchayat Raj Chakarvankhas of Block Bhore","08-Sep-2025","23-Dec-2025","1497000","Sanction"
"107","Normal/Others","WS/MP052/2025-2026/229924-Construction of bus-sheds or bus-stops","Bihar","ROHTAS(District Planning Officer Rohtas_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of Yatri shed in rohtas","28-Aug-2025","14-Jan-2026","790580","Physical Inspection"
"108","Normal/Others","WS/MP044/2025-2026/232534-Construction of bus-sheds or bus-stops","Bihar","ARWAL(District Planning Officer Arwal_IDA)","Shri Akhilesh Prasad Singh (2024-30) (2024-2030)","Elected MP","construction of general passenger shed at Suryapur Banshi Blocks Kharasin Panchayats Mali to Akaronja main road","10-Sep-2025","12-Mar-2026","500000","Physical Inspection"
"109","N/A","WS/MP052/2023-2024/19503-Construction of rooms and halls in school and colleges","Bihar","Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction work of class room of Shree Chhatthu prasad uchtar madhyamik school, Jarar Kinnar Patti in Kushinagar, Padrauna district of Uttar Pradesh.","04-Sep-2023","06-Mar-2024","950000","Vendor Identification"
"110","N/A","WS/MP052/2023-2024/19504-Construction of rooms and halls in school and colleges","Bihar","Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction work of class room of Gulaichi Devi Primary School, Jarar Kinnar Patti in Kushinagar, Padrauna district of Uttar Pradesh.","04-Sep-2023","06-Mar-2024","950000","Vendor Identification"
"111","Normal/Others","WS/MP052/2023-2024/35262-Construction of rooms and halls in school and colleges","Bihar","JEHANABAD(DISTRICT PLANNING OFFICER JEHANABAD_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of class room on 2nd floor of Kamta Prasad Sharma Graduate College in village Utimpur of Hulasganj block of district Jehanabad. Estimated Amount Rs. 10 lacs.","10-Oct-2023","28-Feb-2024","1000000","Physical Inspection"
"112","Normal/Others","WS/MP042/2025-2026/150373-Construction of rooms and halls in school and colleges","Bihar","SARAN(DISTRICT PLANNING OFFICE SARAN CHAPRA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction work of ten additional rooms and two toilets (including hand pump) in Lalu Prasad Yadav High School located in Block-Sonpur, Panchayat-Sabalpur East under Saran district","02-Nov-2024","27-May-2025","5990899","Sanction"
"113","Normal/Others","WS/MP042/2025-2026/197762-Construction of rooms and halls in school and colleges","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction of Meeting Hall At PG Center, Saharsa Ward No 31 under Saharsa District","08-May-2025","17-Sep-2025","1065877","Physical Inspection"
"114","Trust and Society","WS/MP052/2025-2026/200065-Construction of rooms and halls in school and colleges","Bihar","Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","Construction of School building or Class room","15-May-2025","26-Sep-2025","999000","Vendor Identification"
