"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"279","Normal/Others","WS/MP225/2024-2025/142899-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar light in the Government Girls Hostel,Tamta","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"280","Normal/Others","WS/MP225/2024-2025/143842-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar lights in Govt Pre Matric SC/ST Boys/Girls Hostel","26-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"281","Normal/Others","WS/MP225/2024-2025/143843-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar lights in Govt Pre Matric SC/ST Boys/Girls Hostel","26-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"282","Normal/Others","WS/MP225/2024-2025/143844-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar lights in Govt Pre Matric SC/ST Boys/Girls Hostel","26-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"283","Normal/Others","WS/MP225/2024-2025/143848-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of High Mask Solar Light in Mast. Yadav Bhawan Near Ward No 08.","26-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"284","Normal/Others","WS/MP225/2025-2026/152057-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light at the Pre-Matric Boys Hostel, Gopalpur","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"285","Normal/Others","WS/MP225/2025-2026/152058-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"286","Normal/Others","WS/MP225/2025-2026/152059-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"287","Normal/Others","WS/MP225/2025-2026/152060-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"288","Normal/Others","WS/MP225/2025-2026/152061-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"289","Normal/Others","WS/MP225/2025-2026/152062-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"290","Normal/Others","WS/MP225/2025-2026/152063-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"291","Normal/Others","WS/MP225/2025-2026/152064-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"292","Normal/Others","WS/MP225/2025-2026/152065-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light","11-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"293","Normal/Others","WS/MP225/2025-2026/152601-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light at Pahadi Korba Girls Hostel, Kothali","14-Nov-2024","17-Nov-2025","500000","Vendor Identification"
"294","Normal/Others","WS/MP225/2025-2026/152602-Lighting of public spaces","Chhattisgarh","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Solar High-Mast Light at Pahadi Korba Girls Hostel,Patratoli","14-Nov-2024","30-Apr-2025","500000","Vendor Identification"
"295","Normal/Others","WS/MP225/2024-2025/157014-Lighting of public spaces","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply and Installation of High-mast Light at the Government Community Hospital, Arjunda, in Balod District, Chhattisgarh.","05-Dec-2024","16-Jan-2025","1000000","Physical Inspection"
"296","Normal/Others","WS/MP225/2024-2025/157015-Lighting of public spaces","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply and Installation of High-mast Light at the Government Community Hospital, Deori, in Balod District, Chhattisgarh.","05-Dec-2024","16-Jan-2025","999993","Physical Inspection"
"297","Normal/Others","WS/MP225/2024-2025/158944-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"298","Normal/Others","WS/MP225/2024-2025/158945-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"299","Normal/Others","WS/MP225/2024-2025/158946-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"300","Normal/Others","WS/MP225/2024-2025/158947-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"301","Normal/Others","WS/MP225/2024-2025/158948-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"302","Normal/Others","WS/MP225/2024-2025/158949-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"303","Normal/Others","WS/MP225/2024-2025/158950-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"304","Normal/Others","WS/MP225/2024-2025/158951-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"305","Normal/Others","WS/MP225/2024-2025/158961-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"306","Normal/Others","WS/MP225/2024-2025/158962-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"307","Normal/Others","WS/MP225/2024-2025/158963-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"308","Normal/Others","WS/MP225/2024-2025/158964-Lighting of public spaces","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of a Hybrid Solar High-Mast Light","16-Dec-2024","02-Jan-2025","496500","Physical Inspection"
"309","Normal/Others","WS/MP225/2025-2026/190750-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"310","Normal/Others","WS/MP225/2025-2026/190751-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"311","Normal/Others","WS/MP225/2025-2026/190752-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"312","Normal/Others","WS/MP225/2025-2026/190753-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"313","Normal/Others","WS/MP225/2025-2026/190754-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"314","Normal/Others","WS/MP225/2025-2026/190755-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"315","Normal/Others","WS/MP225/2025-2026/190756-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"316","Normal/Others","WS/MP225/2025-2026/190757-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"317","Normal/Others","WS/MP225/2025-2026/190758-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"318","Normal/Others","WS/MP225/2025-2026/190759-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"319","Normal/Others","WS/MP225/2025-2026/190760-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"320","Normal/Others","WS/MP225/2025-2026/190761-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"321","Normal/Others","WS/MP225/2025-2026/190762-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"322","Normal/Others","WS/MP225/2025-2026/190771-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"323","Normal/Others","WS/MP225/2025-2026/190772-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"324","Normal/Others","WS/MP225/2025-2026/190773-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"325","Normal/Others","WS/MP225/2025-2026/190774-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"326","Normal/Others","WS/MP225/2025-2026/190775-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"327","Normal/Others","WS/MP225/2025-2026/190776-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"328","Normal/Others","WS/MP225/2025-2026/190777-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Work Completed"
"329","Normal/Others","WS/MP225/2025-2026/190778-Lighting of public spaces","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid Solar High Mast Light","19-Apr-2025","03-Jul-2025","500000","Vendor Identification"
"330","Normal/Others","WS/MP225/2025-2026/191536-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"331","Normal/Others","WS/MP225/2025-2026/191537-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"332","Normal/Others","WS/MP225/2025-2026/191538-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"333","Normal/Others","WS/MP225/2025-2026/191539-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"334","Normal/Others","WS/MP225/2025-2026/191540-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"335","Normal/Others","WS/MP225/2025-2026/191541-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"336","Normal/Others","WS/MP225/2025-2026/191542-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"337","Normal/Others","WS/MP225/2025-2026/191543-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"338","Normal/Others","WS/MP225/2025-2026/191544-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"339","Normal/Others","WS/MP225/2025-2026/191545-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"340","Normal/Others","WS/MP225/2025-2026/191546-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"341","Normal/Others","WS/MP225/2025-2026/191547-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"342","Normal/Others","WS/MP225/2025-2026/191548-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"343","Normal/Others","WS/MP225/2025-2026/191549-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"344","Normal/Others","WS/MP225/2025-2026/191555-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","20-Aug-2025","399902","Physical Inspection"
"345","Normal/Others","WS/MP176/2026-2027/278424-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light In front of Mangal Bhawan, Gram Panchayat-Ninwa, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Sanction"
"346","Normal/Others","WS/MP176/2026-2027/278425-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Jai Stambh Chowk, Gram Panchayat-Jota, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Sanction"
"347","Normal/Others","WS/MP176/2026-2027/278426-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Durga Chowk, Gram Panchayat-Khudmudi, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Sanction"
"348","Normal/Others","WS/MP176/2026-2027/278427-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Ward No. 4, Gram Panchayat-Nilja, Janpad Panchayat-Dharsiwa, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Vendor Identification"
"349","Normal/Others","WS/MP176/2026-2027/278428-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Dehan Chowk, Gram Panchayat-Saguni, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Sanction"
"350","Normal/Others","WS/MP176/2026-2027/278429-Lighting of public spaces","Chhattisgarh","RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Installation of High Mast Light at Leela Chaura, Gram Panchayat-Kirna, Janpad Panchayat-Tilda, District-Raipur","18-Apr-2026","13-Aug-2026","500000","Sanction"
"351","Normal/Others","WS/MP224/2026-2027/288011-Lighting of public spaces","Chhattisgarh","MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Salkhand me Mini high mast light karya","22-Jun-2026","27-Aug-2026","1000000","Sanction"
"352","Normal/Others","WS/MP224/2026-2027/288012-Lighting of public spaces","Chhattisgarh","MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bundelabhatha me Mini high mast light karya","22-Jun-2026","27-Aug-2026","1000000","Sanction"
"353","Repair and Renovation","WS/MP176/2025-2026/243278-Improvement of electricity distribution infrastructure","Chhattisgarh","DURG(DISTRICT COLLECTOR DURG_IDA)","Shri Rajeev Shukla (2022-28) (2022-2028)","Elected MP","Electrification Work - Shifting of High tension Wires at Ward No. 06,","24-Oct-2025","20-Jan-2026","600000","Vendor Identification"
"354","Normal/Others","WS/MP18340/2026-2027/260575-Setting up public non-conventional energy plants","Chhattisgarh","DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram Mulle Block Kurud dist Dhamtari Me Bijali Supply Hetu 15 Khambe aur 25 HP ka Transformer Work","11-Feb-2026","13-May-2026","393051","Vendor Identification"
"355","Normal/Others","WS/MP225/2024-2025/142877-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"356","Normal/Others","WS/MP225/2024-2025/142878-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"357","Normal/Others","WS/MP225/2024-2025/142879-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"358","Normal/Others","WS/MP225/2024-2025/142880-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"359","Normal/Others","WS/MP225/2024-2025/142881-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"360","Normal/Others","WS/MP225/2024-2025/142882-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"361","Normal/Others","WS/MP225/2024-2025/142883-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in government boys/girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
"362","Normal/Others","WS/MP225/2024-2025/142884-Purchase of non-conventional energy system and devices for community use","Chhattisgarh","SURGUJA(Collector Surguja_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light for the government girls hostel","23-Sep-2024","18-Nov-2024","496000","Physical Inspection"
