"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"309","Normal/Others","WS/MP171/2025-2026/189681-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Bommala Rambabu(H) to Avula Elamanchamma(H) in Ramakrishnapuram(V), Chinthakani(M), Khammam District.","07-Apr-2025","10-Sep-2025","350000","Sanction"
"310","Normal/Others","WS/MP171/2025-2026/191147-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Yamarthi Vijaya(H) to Avula Bhiksham(H) in Bothalapalem(V), Dameracherla(M), Nalgonda District.","14-Apr-2025","20-Jun-2025","499000","Work Completed"
"311","Normal/Others","WS/MP171/2026-2027/191148-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Badavath Kamili(H) to Badavath Santosh(H) at Pedda Thanda(MRP), Nellikudur(M), Mahabubabad","14-Apr-2025","28-Jul-2026","499000","Physical Inspection"
"312","Normal/Others","WS/MP846/2025-2026/193448-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Laying of Internal CC Roads at CR Foundation Old Age Home premises, at 1-113-1-59 2 Kondapur, Hyderabad.","26-Apr-2025","21-Aug-2025","2950502","Physical Inspection"
"313","Normal/Others","WS/MP846/2026-2027/198251-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of CC Road at BC Colony,Thoguta Village and Mandal Siddipet Dist.","09-May-2025","20-May-2026","300000","Work partially Completed"
"314","Normal/Others","WS/MP18374/2025-2026/200994-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from SC Colony to Muthyalamma Gudi at Lasmipuram G.P of Miryalguda Mandal  Bit - II","19-May-2025","20-Jun-2025","499132","Physical Inspection"
"315","Normal/Others","WS/MP18374/2025-2026/200995-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","laying of CC Road from SC Colony to Muthyalamma Gudi at Lasmipuram G.P of Miryalguda Mandal Bit - I","19-May-2025","20-Jun-2025","499022","Physical Inspection"
"316","Normal/Others","WS/MP18374/2025-2026/200996-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of Internal CC Road in Laxmipuram G P of Miryalaguda Mandal","19-May-2025","20-Jun-2025","499408","Physical Inspection"
"317","Normal/Others","WS/MP18374/2025-2026/200998-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Maisamma Temple to Rajeshwari Land in Kammeta Village of Chevella Mandal","19-May-2025","14-Jul-2025","422901","Physical Inspection"
"318","Normal/Others","WS/MP18374/2025-2026/200999-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Shankarpally Main Road to A.Laxmaiah Land (H) in Kammeta Village of Chevella Mandal","19-May-2025","14-Jul-2025","422901","Physical Inspection"
"319","Normal/Others","WS/MP18374/2025-2026/201000-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from PWD Main Road to M.Vanitha Land in Kammeta Village of Chevella Mandal.","19-May-2025","14-Jul-2025","422901","Physical Inspection"
"320","Normal/Others","WS/MP18374/2025-2026/201001-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Culvert to A.Narsimulu Land in Kammeta Village of Chevella Mandal","19-May-2025","14-Jul-2025","422901","Physical Inspection"
"321","Normal/Others","WS/MP171/2025-2026/201274-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Chinthakayala  Padma (H) To Pothanaboina Padma(H) in Vallabhi (GP),  Revenue village of Mudigonda Mandal.","20-May-2025","10-Sep-2025","297310","Physical Inspection"
"322","Normal/Others","WS/MP171/2025-2026/201275-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Daripalli Chandraiah(H) to Pothanaboina Veerababu(H) in Vallabhi (GP),  Revenue village  of Mudigonda Mandal.","20-May-2025","10-Sep-2025","242911","Physical Inspection"
"323","Normal/Others","WS/MP846/2025-2026/201298-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Road Gangaram to Banda wagu at Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist","20-May-2025","06-Jun-2025","500000","Sanction"
"324","Normal/Others","WS/MP846/2025-2026/201300-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Road Gangaram at Mula Chettu land to Keemya Tanda Road in Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist","20-May-2025","06-Jun-2025","500000","Sanction"
"325","Normal/Others","WS/MP846/2025-2026/201301-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Road Banda wagu to near Bapanolla Thota Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist.","20-May-2025","06-Jun-2025","500000","Sanction"
"326","Normal/Others","WS/MP846/2025-2026/201313-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Underground Drainage at SC Colony Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist","20-May-2025","06-Jun-2025","340074","Physical Inspection"
"327","Normal/Others","WS/MP846/2025-2026/201314-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of CC Road Shadik House to N Bal Reddy House at Gangaram Grampanchayat of Bijinapally Mandal Nagarkurnool Dist.","20-May-2025","06-Jun-2025","500000","Sanction"
"328","Normal/Others","WS/MP171/2026-2027/203546-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from PW Road Alair to Sarwar Thanda at Laxmipuram V, Inugurthy M","25-May-2025","08-Jul-2026","499000","Physical Inspection"
"329","Normal/Others","WS/MP171/2026-2027/203547-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from R AND B Road to Bhukya Prabhakar (H) at Meetya Thanda(V), Inugurhty(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"330","Normal/Others","WS/MP171/2026-2027/203548-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Banoth Harya(H) to Banoth Kavitha(H) at Meetya Thanda(V), Inugurhty(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"331","Normal/Others","WS/MP171/2026-2027/203549-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Margam Venkanna (H) to Jakkula Mallesh (H) at Chinnamuppram(V), Inugurthy(M)","25-May-2025","08-Jul-2026","499000","Physical Inspection"
"332","Normal/Others","WS/MP171/2026-2027/203550-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Avula Venkanna (H) to Muthyala Krishna (H) and Narra Kumar(H) to Narra Sudhakar(H) at Chinnamuppram(V), Inugurthy(M)","25-May-2025","08-Jul-2026","499000","Physical Inspection"
"333","Normal/Others","WS/MP171/2026-2027/203552-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from SC Community Hall to Inala Venkanna(H) at Chinnanagaram(V), Inugurthy(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"334","Normal/Others","WS/MP171/2026-2027/203553-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Yadava Community Hall to Bhairu Bhadraiah (H) at Chinnanagaram(V), Inugurthy(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"335","Normal/Others","WS/MP171/2026-2027/203554-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Varipelli Uppalaiah(H) to Seelam Srinu(H) at Chinnanagaram(V), Inugurthy(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"336","Normal/Others","WS/MP171/2026-2027/203555-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Bodrai to Gurram Sathyanarayana (H) at Chinnanagaram(V), Inugurthy(M)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"337","Normal/Others","WS/MP171/2026-2027/203556-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Banoth Hemla(H) to Banoth Balu(H) at Pedda Thanda(V), of Inugurthy(M)","25-May-2025","08-Jul-2026","499000","Physical Inspection"
"338","Normal/Others","WS/MP171/2025-2026/203558-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Pittala Laxmipathi(H) to Ponugoti Sri Hari(H) at Komatipalli (GP) of Ingurthi(M), Mahabubabad(Dt)","25-May-2025","20-Jan-2026","499000","Work Completed"
"339","Normal/Others","WS/MP171/2026-2027/203559-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC road from Pujari Katta Mallu to Grampanchayat at Komatipalli(GP) of Ingurthi(M), Mahabubabad(Dt).","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"340","Normal/Others","WS/MP171/2026-2027/203560-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC road from R and B road to Mekala Brahmam farmaing Land at komatipalli(V). of Ingurthi (M), Mahabubabad(Dt)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"341","Normal/Others","WS/MP171/2026-2027/203561-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying CC Road from Bhukya Yakub(H) to Daravath Bhadru(H) at Komatipalli (GP) of Kesamudram (M), Mahabubabad(D)","25-May-2025","27-Jul-2026","499000","Physical Inspection"
"342","Normal/Others","WS/MP171/2025-2026/203566-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SANGAREDDY(District Collector Sangareddy_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road at 1st ward in Kichanapally village of Andole Mandal","25-May-2025","20-Jun-2025","499000","Physical Inspection"
"343","Normal/Others","WS/MP171/2025-2026/203567-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SANGAREDDY(District Collector Sangareddy_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road in Kichanapally village of Andole Mandal","25-May-2025","20-Jun-2025","499000","Physical Inspection"
"344","Normal/Others","WS/MP171/2025-2026/203568-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SANGAREDDY(District Collector Sangareddy_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Anganwadi School to Laxman Chary(H) in Kichanapally village of Andole Mandal","25-May-2025","20-Jun-2025","499000","Physical Inspection"
"345","Normal/Others","WS/MP171/2025-2026/203569-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SANGAREDDY(District Collector Sangareddy_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from K.Pranith(H) to Cheruvu Road in Kichanapally village of Andole Mandal","25-May-2025","20-Jun-2025","499000","Physical Inspection"
"346","Normal/Others","WS/MP171/2025-2026/203570-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Muthyalamma Banda to Mangal Bavi at Narsimhulagudem(V), Munagala(M), Suryapet District.","26-May-2025","29-Oct-2025","498516","Physical Inspection"
"347","Normal/Others","WS/MP171/2025-2026/203571-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Bolla Vari Bavi to Chakali Bavi at Narsimhulagudem(V), Munagala(M), Suryapet District.","26-May-2025","29-Oct-2025","498516","Physical Inspection"
"348","Normal/Others","WS/MP171/2026-2027/205270-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Madaraboina Kalamma H to Bellam Markaiah and Poliju Jayamma H at Lenin Nagar, Thallapusalapalli Main Road to Indhira Nagar Govt. School in Ward No.24, Mahabubabad Municipality, Mahabubabad District.","30-May-2025","17-Apr-2026","498000","Work Completed"
"349","Normal/Others","WS/MP171/2026-2027/205271-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road","30-May-2025","17-Apr-2026","498000","Work Completed"
"350","Normal/Others","WS/MP171/2026-2027/205274-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road","30-May-2025","27-Jul-2026","498000","Physical Inspection"
"351","Normal/Others","WS/MP171/2026-2027/205275-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road","30-May-2025","27-Jul-2026","498000","Physical Inspection"
"352","Normal/Others","WS/MP171/2025-2026/205277-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC road","30-May-2025","20-Jan-2026","499000","Work Completed"
"353","Normal/Others","WS/MP171/2025-2026/205278-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC road","30-May-2025","20-Jan-2026","499000","Work Completed"
"354","Normal/Others","WS/MP171/2025-2026/207738-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Konda Venkateshwarlu(H) to Raithu Vedika at Gunnepally(V), Danthalapally(M), Mahabubabad Dist.","10-Jun-2025","13-Jan-2026","498000","Work Completed"
"355","Normal/Others","WS/MP171/2025-2026/207739-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","CC Road from Nursery to Dumping Y","10-Jun-2025","13-Jan-2026","498000","Work Completed"
"356","Normal/Others","WS/MP168/2025-2026/212272-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Prodduturi Chamanti House to Vissampalli Durga House","25-Jun-2025","09-Jul-2025","500000","Work Completed"
"357","Normal/Others","WS/MP168/2025-2026/212322-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","construction of Cement Concrete Road from Venkatapuram R and B Road to Marapakala Rama Rao House","25-Jun-2025","15-Sep-2025","500000","Sanction"
"358","Normal/Others","WS/MP168/2025-2026/212327-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","construction of Cement Concrete Road from Ramala Kondiah house to Church","25-Jun-2025","09-Jul-2025","500000","Work Completed"
"359","Normal/Others","WS/MP18374/2025-2026/212993-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Construction of Paver Block Public Street from the House of Sh. Pawan to the House of Sh. Ashok Sharma, Street No. - 7, Ward No. - 11, Kaithal, Distt Kaithal, Haryana","27-Jun-2025","26-Sep-2025","500000","Work Completed"
"360","Normal/Others","WS/MP171/2026-2027/213226-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Laying  of  CC  Road","28-Jun-2025","28-Jul-2026","499000","Physical Inspection"
"361","Normal/Others","WS/MP168/2025-2026/213993-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Padmavathi House to Maturi Rama Rao House","02-Jul-2025","09-Jul-2025","400000","Work Completed"
"362","Normal/Others","WS/MP168/2025-2026/213994-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete road from Marlapadu R and B Road to Bingi Venkateswar Rao House","02-Jul-2025","15-Sep-2025","500000","Sanction"
"363","Normal/Others","WS/MP168/2025-2026/213995-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road From Bandi Ramesh babu Reddy House to Desireddy Rami Reddy House","02-Jul-2025","09-Jul-2025","350000","Work Completed"
"364","Normal/Others","WS/MP168/2025-2026/213996-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Gudipadu R and B to Panthangi Ramakrishna House","02-Jul-2025","09-Jul-2025","500000","Work Completed"
"365","Normal/Others","WS/MP168/2025-2026/213997-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Venkatapuram R and B Road to Edulla Ramesh House","02-Jul-2025","09-Jul-2025","400000","Work Completed"
"366","Normal/Others","WS/MP168/2025-2026/213998-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from SK Imam Saheb House to SK Samiyalla House","02-Jul-2025","15-Sep-2025","500000","Sanction"
"367","Normal/Others","WS/MP168/2025-2026/213999-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Buruga Premanandam House to Neelam Jayaraju House","02-Jul-2025","15-Sep-2025","500000","Sanction"
"368","Normal/Others","WS/MP168/2025-2026/214000-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Shri B. Parthasaradhi Reddy (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road from Naddi Srujan Rao House to Kolarapu Jogiah House","02-Jul-2025","15-Sep-2025","500000","Sanction"
"369","Normal/Others","WS/MP18374/2025-2026/214020-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Construction of Approach Road From New GP Office to Morsakunta Katta in  Ramachandrapuram Village Maddirala Mandal Suryapet Dist","02-Jul-2025","30-Dec-2025","500000","Physical Inspection"
"370","Normal/Others","WS/MP18374/2025-2026/214028-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MANCHERIAL(District Collector Mancherial_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road from Dada Ramulu(H)to Irudandi Pochaoah (H) at Asnad (gp ) at Chennur Mancherial","02-Jul-2025","24-Jul-2025","500000","Sanction"
"371","Normal/Others","WS/MP18374/2025-2026/214031-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of CC Road form Chilkurpandu (H) to Mallapuram Narsimulu (H) and Vadee Amrutha (H) to Vadee Pandaiah (H) at Nakallapally (V) of Moinabad Mandal R R District","02-Jul-2025","31-Jul-2025","423508","Physical Inspection"
"372","Normal/Others","WS/MP18374/2025-2026/218016-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of C C Road from at Kappera Ramulu(H) to Kappera Chinna Ramulu House in Kandukur Village of Gundlapally Mandal Nalgonda Dist","14-Jul-2025","03-Sep-2025","500000","Physical Inspection"
"373","Normal/Others","WS/MP18374/2025-2026/218018-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of C C Road at ZPHS School to PHC Sub Centre at Tatipamula Village  of Thirumalagiri","14-Jul-2025","18-Oct-2025","500000","Physical Inspection"
"374","Normal/Others","WS/MP18374/2025-2026/218019-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of C C Raod at Sc Colony at Tatipamula Village of Thirumalagiri","14-Jul-2025","18-Oct-2025","500000","Physical Inspection"
"375","Normal/Others","WS/MP18374/2025-2026/218020-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Laying of C C Road at BC Colony at Tatipamula Village of Thirumalagiri Mandal","14-Jul-2025","18-Oct-2025","500000","Physical Inspection"
