"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"563","Normal/Others","WS/MP081/2025-2026/190473-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in Booti area from keshav prabha mahto house towards fhagu prajapati house","10-Apr-2025","02-May-2025","500000","Vendor Identification"
"564","Normal/Others","WS/MP007/2025-2026/193595-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block in Tetar Kocha Hindpiri ward no-26 at under Ranchi City.","22-Apr-2025","16-May-2025","540000","Vendor Identification"
"565","Normal/Others","WS/MP007/2025-2026/193602-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block Near Elizabeth High School in ward no-15 at under Ranchi City.","22-Apr-2025","16-May-2025","600000","Vendor Identification"
"566","Normal/Others","WS/MP007/2025-2026/193603-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block Near Govt. Middle School Kanta Toli Chowk in ward no-11 at under Ranchi City.","22-Apr-2025","16-May-2025","660000","Vendor Identification"
"567","Normal/Others","WS/MP007/2025-2026/193614-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of PCC Road and Drain from Main Road to Rabbani Car Garage in KGN Colony, Ward No. 13 in RMC.","22-Apr-2025","19-May-2025","547260","Vendor Identification"
"568","Normal/Others","WS/MP007/2025-2026/193616-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction Of PCC Road and Drain from Faruki House to Kala Road in Kuraishi Mohallla, Kanta toli in RMC","22-Apr-2025","19-May-2025","277190","Vendor Identification"
"569","Normal/Others","WS/MP007/2025-2026/193621-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying  of Paver Blocks in various lanes  in WARD No. 13, Dhumsa Toli.","22-Apr-2025","19-May-2025","211925","Physical Inspection"
"570","Normal/Others","WS/MP081/2025-2026/195070-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from the lower side pond towards Lalbabu Singh ji house in vill Khatanga Tola Lalganj Mahuatoli under Kanke block","28-Apr-2025","02-May-2025","1498000","Physical Inspection"
"571","Normal/Others","WS/MP081/2025-2026/195071-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from suresh mishra house towards black road in vill Khatanga Tola Lalganj surajnagar phase-2 under Kanke block","28-Apr-2025","02-May-2025","1471000","Physical Inspection"
"572","Normal/Others","WS/MP081/2025-2026/195072-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Raja Ji house towards Kushwaha Ji house in Khatal ward no. 07 in Gaadi Gaon village under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","1034000","Physical Inspection"
"573","Normal/Others","WS/MP081/2025-2026/195073-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from R.K. Singh Ji house towards Yadav Ji house in ward no. 07 in Gaadi Gaon village under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","428000","Physical Inspection"
"574","Normal/Others","WS/MP081/2025-2026/195074-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Deepak Rana Ji house near Shiv Mandir towards Ritesh Mishra Ji house in ward no. 07 in  under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","1495000","Physical Inspection"
"575","Normal/Others","WS/MP081/2025-2026/195075-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block Near Shiv Mandir in ward no. 07 in Gaadigaaon village under Ranchi Nagar Nigam.","28-Apr-2025","02-May-2025","1493000","Physical Inspection"
"576","Normal/Others","WS/MP081/2025-2026/195076-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Lalbabu Singh Ji house towards N.K. Singh house in vill Lalgunj, Mahuwatoli, Khatanga under Kanke block","28-Apr-2025","02-May-2025","1036000","Physical Inspection"
"577","Normal/Others","WS/MP081/2025-2026/195139-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Dubey Ji house towards Ranjan Singh house in Khatanga panchayat Mahuwatoli Lalgunj village under Kanke block","28-Apr-2025","02-May-2025","490000","Physical Inspection"
"578","Normal/Others","WS/MP081/2025-2026/195140-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Nirala Ji house towards R.P. Choudhary Ji house in Khatanga panchayat Mahuwatoli Lalgunj village under Kanke block","28-Apr-2025","02-May-2025","495000","Physical Inspection"
"579","Normal/Others","WS/MP081/2025-2026/195141-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Shiv Mandir towards Shailender Ji house in Khatanga panchayat Mahuwatoli Lalgunj village under Kanke block","28-Apr-2025","02-May-2025","254000","Physical Inspection"
"580","Normal/Others","WS/MP081/2025-2026/195142-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway Near Pappu singh ji house in ShreeRam Nagar Society Main road Lalgunj,suryanagar,Khatanga under Kanke block","28-Apr-2025","02-May-2025","1112000","Physical Inspection"
"581","Normal/Others","WS/MP081/2025-2026/195143-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Hari Singh house towards Satish Sharma house in ShreeRam Nagar Society Main road lalgunj,suryanagar,Khatanga","28-Apr-2025","02-May-2025","728000","Physical Inspection"
"582","Normal/Others","WS/MP081/2025-2026/195144-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Basant Sahu Ji House towards Rajesh Verma Ji House in ward no. 53 under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","1300000","Physical Inspection"
"583","Normal/Others","WS/MP081/2025-2026/195145-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Panchu Mahto Ji House towards Bajrang Bali Mandir in ward no. 53 under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","900000","Physical Inspection"
"584","Normal/Others","WS/MP081/2025-2026/195146-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Tupudana Namkum road towards Chunchu oraon Ji House in ward no. 53 under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","500000","Physical Inspection"
"585","Normal/Others","WS/MP081/2025-2026/195147-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Tupudana Namkum towards Tender Heart school in ward no. 53 under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","1000000","Physical Inspection"
"586","Normal/Others","WS/MP081/2025-2026/195148-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Road no. 13, vill-Basargadh, panchayat- Dungri in Namkom Block in Ranchi district","28-Apr-2025","02-May-2025","500000","Physical Inspection"
"587","Normal/Others","WS/MP081/2025-2026/195149-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Tupudana Community hall towards Pahan Ji House in ward no. 53 under Ranchi Nagar Nigam","28-Apr-2025","02-May-2025","500000","Physical Inspection"
"588","Normal/Others","WS/MP081/2025-2026/195150-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway in both side from Tonko Petrol pump towards Akhada in vill-Tonko, Chandaghasi in Namkom Block in Ranchi district","28-Apr-2025","02-May-2025","1200000","Physical Inspection"
"589","Normal/Others","WS/MP081/2025-2026/195151-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Tonko Obriya road towards Binod Kachap ji house in vill-Tonko, Chandaghasi in Namkom Block in Ranchi district","28-Apr-2025","02-May-2025","600000","Physical Inspection"
"590","Normal/Others","WS/MP081/2025-2026/195152-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Anil Upadhyay ji house towards tupudana main road in vill-Dungri, Dungri in Namkom Block in Ranchi district.","28-Apr-2025","02-May-2025","900000","Physical Inspection"
"591","Normal/Others","WS/MP081/2025-2026/195153-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Ranchi-khuti road towards Thomas ji House in vill-Hulhundu, Dungri in Namkom Block in Ranchi district.","28-Apr-2025","02-May-2025","400000","Physical Inspection"
"592","Normal/Others","WS/MP081/2025-2026/195154-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC pathway alongwith dranage system with cover from Arsande main road towards Sanjay singh ji House in Arsande,Boreya in Kanke Block","28-Apr-2025","02-May-2025","1495000","Physical Inspection"
"593","Normal/Others","WS/MP081/2025-2026/195155-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC pathway alongwith paver block pathway in road no.-05, van vrindavan colony, vill-chirondi, panchayat- Boreya in Kanke block.","28-Apr-2025","02-May-2025","1498000","Physical Inspection"
"594","Normal/Others","WS/MP081/2025-2026/195156-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Ajay Bharati house towards Sonu Kumar house behind Aryabhat in ward no. 07 in Gaadi Gaon mahuwatoli village","28-Apr-2025","02-May-2025","500000","Physical Inspection"
"595","Normal/Others","WS/MP081/2025-2026/195157-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Black road towards Sukul Kumar house behind Aryabhat in ward no. 07, Gaadi Gaon mahuwatoli village","28-Apr-2025","02-May-2025","500000","Physical Inspection"
"596","Normal/Others","WS/MP081/2025-2026/195158-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from Black road towards Sushil Ji house towards vikash ji house in ward no. 07, pahantoli,Gaadi Gaon","28-Apr-2025","02-May-2025","1495000","Physical Inspection"
"597","Normal/Others","WS/MP081/2025-2026/195159-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway in Pahantoli sarna sthal, ward no. 07,Gaadi Gaon village under Ranchi Nagar Nigam.","28-Apr-2025","02-May-2025","1495000","Physical Inspection"
"598","Normal/Others","WS/MP081/2025-2026/195160-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from niraj singh ji house towards sinha ji house in krishnapuri, vill-Rudia, mesra purvi under kanke block","28-Apr-2025","02-May-2025","800000","Physical Inspection"
"599","Normal/Others","WS/MP081/2025-2026/195161-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from vishnu tiwari ji house towards nandlal tiwari ji house in devnagar, vill-getlatu, kedal under kanke block","28-Apr-2025","02-May-2025","1200000","Physical Inspection"
"600","Normal/Others","WS/MP081/2025-2026/195162-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from awadhesh kumar ji house towards santosh ji house in gautam green city, getlatu, kadal under kanke block","28-Apr-2025","02-May-2025","1400000","Physical Inspection"
"601","Normal/Others","WS/MP081/2025-2026/195163-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block pathway from mahaveer industries towards dheeraj kumar ji house in devnagar, vill-getlatu, kadal under kanke block","28-Apr-2025","02-May-2025","800000","Physical Inspection"
"602","Normal/Others","WS/MP007/2025-2026/196905-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work on the road in chutia, Ganpat Nagar, Ward No-13 Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","540000","Vendor Identification"
"603","Normal/Others","WS/MP007/2025-2026/196908-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work in Ward No-14 Chanakya Nagar, Chutia Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","400000","Vendor Identification"
"604","Normal/Others","WS/MP007/2025-2026/196910-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Akhra in Milan Chowk Khadgarha, Ward No-28 Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","580000","Vendor Identification"
"605","Normal/Others","WS/MP007/2025-2026/196911-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Akhra in Kali Mandir Gali Hesal Ward No-31 Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","380000","Vendor Identification"
"606","Normal/Others","WS/MP007/2025-2026/196912-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Akhra in Ward No-31, Kathar Gonda, Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","625000","Vendor Identification"
"607","Normal/Others","WS/MP007/2025-2026/196915-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Platform and Paver block laying work near kamaru pond Ward No-17 Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","570000","Vendor Identification"
"608","Normal/Others","WS/MP007/2025-2026/196916-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Sarna Site, Doreya Ward No-13, Under Ranchi Urban Area.","05-May-2025","04-Jun-2025","460000","Vendor Identification"
"609","Normal/Others","WS/MP007/2025-2026/196922-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction Of PCC Road in Ward No. 18, Lohra Kocha","05-May-2025","16-May-2025","165000","Vendor Identification"
"610","Normal/Others","WS/MP18385/2025-2026/197449-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of paver blocks from Mishra house to the culvert in Village-Andharkola, Rasnajori Panchayat.","07-May-2025","19-Aug-2025","250000","Vendor Identification"
"611","Normal/Others","WS/MP18385/2025-2026/197450-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of paver blocks from Gajkunda Primary School to Jamunia Singha Road, Gajkunda Panchayat.","07-May-2025","19-Aug-2025","400000","Vendor Identification"
"612","Normal/Others","WS/MP18385/2025-2026/197452-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of paver blocks from Bakrid house to Nasrul house in Village-Mankadiha, Badgunda Panchayat.","07-May-2025","19-Aug-2025","300000","Physical Inspection"
"613","Normal/Others","WS/MP18385/2025-2026/197453-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of paver blocks and a culvert on the Kabristan Road in Village-Bakikhurd, Bakikala Panchayat.","07-May-2025","19-Aug-2025","500000","Physical Inspection"
"614","Normal/Others","WS/MP18385/2025-2026/197456-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of a paver block road from Kamal Thakur house to Kali Manda in Village-Fuljharia, Fuljharia Panchayat.","07-May-2025","19-Aug-2025","500000","Physical Inspection"
"615","Normal/Others","WS/MP18385/2025-2026/197457-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of a guard wall alongside the main road at Tola Mathura Singha, Village-Mankadiha, Badgunda Panchayat.","07-May-2025","19-Aug-2025","500000","Physical Inspection"
"616","Normal/Others","WS/MP18385/2025-2026/197458-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of a guard wall on the road from Pandariya Verma Tola to Sibuadih, Badgunda Panchayat.","07-May-2025","19-Aug-2025","500000","Vendor Identification"
"617","Normal/Others","WS/MP18385/2025-2026/197460-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of paver blocks from Basarat house to the river in Village-Mankadiha, Badgunda Panchayat.","07-May-2025","19-Aug-2025","350000","Vendor Identification"
"618","Normal/Others","WS/MP18349/2025-2026/199653-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Paver block road from Sachchidanand Mahatos pond to Shankar Mahatos house in village Jargo of Panchayat Letemda of Kukru block under Saraikela Kharsawan district.","14-May-2025","19-Jul-2025","973800","Vendor Identification"
"619","Normal/Others","WS/MP18349/2025-2026/199654-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Paver block road with RCC drain from rcc bridge to Jeevanlal Singh Mundas pond in village Baradih of Panchayat Tuta of Ichagarh block under Saraikela Kharsawan district.","14-May-2025","19-Jul-2025","992500","Vendor Identification"
"620","Normal/Others","WS/MP18349/2025-2026/199655-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","SARAIKELA KHARSAWAN(Deputy Commissioner saraikela_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Gurucharan Singh Mundas well to Rengtu Dass pond in village Kurmadih of Panchayat Soro of Ichagarh block under Saraikela Kharsawan district.","14-May-2025","19-Jul-2025","733700","Vendor Identification"
"621","Normal/Others","WS/MP18349/2025-2026/204714-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from near Thakurdas Mahatos field towards way to the cremation ground in village Gagi of panchayat Gagi of Kanke block under Ranchi district.","28-May-2025","04-Jun-2025","615000","Vendor Identification"
"622","Normal/Others","WS/MP18349/2025-2026/204715-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Chhath pond towards the main road in village Getalsud of panchayat Getalsud of Angara block under Ranchi district.","28-May-2025","04-Jun-2025","939000","Vendor Identification"
"623","Normal/Others","WS/MP18349/2025-2026/204716-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Murhar more towards Telangdaha in village Bisa Nayatoli of panchayat Bisa of Angara block under Ranchi district.","28-May-2025","04-Jun-2025","1029000","Vendor Identification"
"624","Normal/Others","WS/MP18349/2025-2026/204717-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from the service lane of Ring Road towards Ramkrishna Mahtos house in village Chatra of panchayat Chatra of Angara block under Ranchi district.","28-May-2025","04-Jun-2025","689000","Vendor Identification"
"625","Normal/Others","WS/MP18349/2025-2026/204718-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from ahead of the Hanuman temple towards the cremation ground in village Khakhsitoli of panchayat Nawagarh of Angara block under Ranchi district.","28-May-2025","04-Jun-2025","1450000","Vendor Identification"
"626","Normal/Others","WS/MP18349/2025-2026/207059-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road and drain covers from Kokar main road towards Birendra Dixits house in Sriramnagar Kokar of ward no. 10 of the urban area under Ranchi district.","07-Jun-2025","16-Jun-2025","1081000","Vendor Identification"
"627","Normal/Others","WS/MP18349/2025-2026/207060-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Nageshwar Yadavs house towards Suman Kumars house in Sriramnagar of village Bhora of panchayat Gudu of Ratu block under Ranchi district.","07-Jun-2025","16-Jun-2025","650000","Vendor Identification"
"628","Normal/Others","WS/MP18349/2025-2026/207062-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Beni Mahtos house towards Lalindar Mahtos field in village Semartoli of panchayat Saher of Nagri block under Ranchi district.","07-Jun-2025","16-Jun-2025","1270000","Vendor Identification"
"629","Normal/Others","WS/MP18349/2025-2026/207065-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a PCC road beyond the guest house adjacent to Padosan Hotel in village Katahal more of panchayat Gutwa of Nagri block under Ranchi district.","07-Jun-2025","16-Jun-2025","750000","Vendor Identification"
