"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"59","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145596","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","28-Jan-2025","KOYAKUTTY P","Payment Success","381886"
"60","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145597","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","15-May-2025","JABIR JASEEM P","Payment Success","281103"
"61","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2025-2026/145598","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","26-Apr-2025","MOHAMMED SHAMEER","Payment Success","430334"
"62","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145351","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","04-Aug-2025","MOHAMAD A","Payment Success","472899"
"63","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145352","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","03-Apr-2025","SHAUKKATHALI","Payment Success","482509"
"64","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145353","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","29-Mar-2025","Bilshad","Payment Success","491654"
"65","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145592","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","18-Dec-2025","Shahul Hameed","Payment Success","445816"
"66","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145593","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","20-Jan-2025","KUNCHI MOIDU K K","Payment Success","275899"
"67","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145594","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","11-Mar-2025","HANEEFA K V","Payment Success","398750"
"68","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/145608","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Mar-2026","IQUBAL T K","Payment Success","1799264"
